contrast	unit	feature	n_a	n_b	mean_a	mean_b	median_a	median_b	delta_mean	delta_median	welch_p	mwu_p	r_rb
Restored_vs_NonRestored	mouse	Cldn4	3	3	0.300158952634762	0.14276880458209	0.299571502122108	0.134016085214868	-0.157390148052673	-0.16555541690724	0.0359669648554748	0.0808555983700523	-1
Restored_vs_NonRestored	mouse	frac_Cldn4_pos	3	3	0.283185076057436	0.138938166721131	0.297680858428522	0.114388922335942	-0.144246909336305	-0.18329193609258	0.0678887164081524	0.0808555983700523	-1
Restored_vs_NonRestored	mouse	Stk11	3	3	0.00729564385243672	0.304956835668876	0.00537597587285303	0.308996479885907	0.297661191816439	0.303620504013054	1.96060138572555e-05	0.0808555983700523	1
Restored_vs_NonRestored	mouse	Tacstd2	3	3	0.834336705563793	0.627661450313517	0.81134222689022	0.644239386116206	-0.206675255250276	-0.167102840774014	0.0672558442067398	0.0808555983700523	-1
Restored_vs_NonRestored	mouse	Epcam	3	3	1.53154769694054	1.35282868869031	1.57937004208135	1.37591770988632	-0.178719008250236	-0.203452332195027	0.156781627717638	0.190430263825524	-0.777777777777778
Restored_vs_NonRestored	mouse	AT2	3	3	2.15539654476342	2.66519305742194	2.2192782334303	2.73087523317112	0.509796512658522	0.511596999740813	0.0218846502664325	0.0808555983700523	1
Restored_vs_NonRestored	mouse	IFN_CORE	3	3	0.0477096203347146	0.0490845933628836	0.0500459067849978	0.0478811820498616	0.00137497302816902	-0.0021647247351362	0.756650829360006	1	0.111111111111111
Restored_vs_NonRestored	mouse	MHC_CORE	3	3	0.665906053382985	0.709966329971207	0.59538790290651	0.695026957276747	0.0440602765882219	0.0996390543702363	0.631486252824375	0.662520583540057	0.333333333333333
Restored_vs_NonRestored	mouse	TJ_CORE	3	3	0.801550221916155	0.715981998164	0.796802817315984	0.713567384802564	-0.0855682237521548	-0.0832354325134202	0.00386120322457289	0.0808555983700523	-1
Restored_vs_NonRestored	mouse	IFN_A8	3	3	0.242911792781664	0.245172260807555	0.237499141150823	0.247219345279658	0.0022604680258908	0.00972020412883462	0.817540597444441	1	0.111111111111111
Restored_vs_NonRestored	mouse	MHC_A8	3	3	0.588073749225806	0.583452514413682	0.538576008054401	0.581347859090335	-0.00462123481212462	0.0427718510359336	0.942350561742128	1	-0.111111111111111
Restored_vs_NonRestored	mouse	TJ_A8	3	3	0.387612619479759	0.344132527633292	0.388154513075095	0.342399044662041	-0.0434800918464677	-0.0457554684130537	0.00312440958203011	0.0808555983700523	-1
Restored_vs_NonRestored	mouse	AT2_AMS	3	3	1.09213974013351	1.64022743830326	1.15754831550191	1.66598724388936	0.548087698169749	0.508438928387448	0.00946298370828505	0.0808555983700523	1
Restored_vs_NonRestored	mouse	IFN_CORE_AMS	3	3	0.000791538428758274	0.00799834323953218	0.00122879083299173	0.00654822405731736	0.00720680481077391	0.00531943322432563	0.0925212588891812	0.0808555983700523	1
Restored_vs_NonRestored	mouse	MHC_CORE_AMS	3	3	0.139608336278504	0.20554884226489	0.0701586014300683	0.186580313652663	0.0659405059863864	0.116421712222595	0.457124725309363	0.662520583540057	0.333333333333333
Restored_vs_NonRestored	mouse	TJ_CORE_AMS	3	3	0.11607524595535	0.0552350385106677	0.121584452685067	0.0483845703352746	-0.0608402074446824	-0.0731998823497925	0.0230455131213745	0.0808555983700523	-1
Restored_vs_NonRestored	mouse	IFN_A8_AMS	3	3	0.0265300926637622	0.0421664513778462	0.0215576600254347	0.0432903619053645	0.015636358714084	0.0217327018799298	0.111360925494585	0.190430263825524	0.777777777777778
Restored_vs_NonRestored	mouse	MHC_A8_AMS	3	3	0.107154853811973	0.126393676894388	0.0654538597494754	0.125153292477726	0.0192388230824147	0.0596994327282505	0.739953039079599	0.662520583540057	0.333333333333333
Restored_vs_NonRestored	mouse	TJ_A8_AMS	3	3	0.107876816678943	0.0803999176227459	0.107428633440945	0.0791960959374229	-0.0274768990561974	-0.0282325375035226	0.0147847110372191	0.0808555983700523	-1
Restored_vs_NonRestored	cell_descriptive	Cldn4	6383	6260	0.290362319348478	0.126550510695195	0	0	-0.163811808653283	0	5.72118076400194e-69	3.43571814051584e-114	-0.162573859578083
Restored_vs_NonRestored	cell_descriptive	Stk11	6383	6260	0.00579666612411293	0.30157371545389	0	0.242154786973896	0.295777049329777	0.242154786973896	0	0	0.523739475713995
Restored_vs_NonRestored	cell_descriptive	AT2_mean	6383	6260	2.13842802626818	2.61095081065169	2.37796899373938	3.0043651019221	0.472522784383509	0.626396108182723	4.48692965681091e-186	4.73433353373968e-258	0.352421568072941
Restored_vs_NonRestored	cell_descriptive	IFN_A8_mean	6383	6260	0.238980404835286	0.241297436380111	0.245914381220473	0.247957157186456	0.00231703154482557	0.00204277596598232	0.0221621747360082	0.0129343717271444	0.0255275219370141
Restored_vs_NonRestored	cell_descriptive	MHC_A8_mean	6383	6260	0.560792180243268	0.561804027359538	0.56202316316594	0.566493565349484	0.00101184711627067	0.00447040218354433	0.761028688809605	0.116204848173776	0.0161336347196201
Restored_vs_NonRestored	cell_descriptive	TJ_A8_mean	6383	6260	0.387178817454828	0.341976213950746	0.384172640824994	0.333069415175111	-0.0452026035040817	-0.0511032256498828	1.31231747122301e-181	7.06425649473087e-243	-0.34181394368728
