assay	accession	setting	scale	endpoint	filter	fair_n	fair_genotype	keep_n_rule	mw_floor	n_kl	n_kp	mean_kl	mean_kp	delta	welch_t	abs_t	welch_p	mw_p	complete_separation	kl_min_gt_kp_max	note
bulk	GSE137244	cultured_cells	log2(FPKM+1)	Tacstd2	leaveone:B6AL10-1-RNA	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.855612554685915	2.4209144019189512	3.4346981527669636	4.077290502078887	4.077290502078887	0.01993811070210499	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137244	cultured_cells	log2(FPKM+1)	Tacstd2	leaveone:B6AL10-2-RNA	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.855612554685915	2.5145890444545835	3.3410235102313313	3.8416379527838753	3.8416379527838753	0.024185616474125413	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137244	cultured_cells	log2(FPKM+1)	Tacstd2	leaveone:B6AL10-3-RNA	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.855612554685915	3.2717313325037765	2.5838812221821383	10.517796733109831	10.517796733109831	0.000119017748534956	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137244	cultured_cells	log2(FPKM+1)	Tacstd2	leaveone:B6AL10-4-RNA	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.855612554685915	2.422965632624382	3.432646922061533	4.071024145471441	4.071024145471441	0.02004097178652899	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137244	cultured_cells	log2(FPKM+1)	Tacstd2	leaveone:B6AL10-5-RNA	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.855612554685915	2.4567249185134123	3.3988876361725024	3.9755162076892905	3.9755162076892905	0.021675407161912106	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	none	True	True	full 5 vs 5	0.007936507936507936	5	5	12.478824133346563	11.335290981824201	1.1435331515223623	2.1909487117230673	2.1909487117230673	0.06319690278691983	0.09523809523809523	False	False	Same paper, nodules.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	minus_Epcam	True	True	full 5 vs 5	0.007936507936507936	5	5	-2.5188805658700675	-2.8100457596754804	0.29116519380541295	0.36298427257321636	0.36298427257321636	0.7292002095416816	0.5476190476190477	False	False	Same paper, nodules.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	residual_Epcam	True	True	full 5 vs 5	0.007936507936507936	5	5	0.5007240560449041	-0.500724056044912	1.001448112089816	1.8240771108849174	1.8240771108849174	0.11023344568001181	0.09523809523809523	False	False	Same paper, nodules.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	residual_Epcam_Krt8	True	True	full 5 vs 5	0.007936507936507936	5	5	0.4413664163726416	-0.4413664163726548	0.8827328327452963	1.6061341198651955	1.6061341198651955	0.15611032351621465	0.15079365079365079	False	False	Same paper, nodules.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	minus_Krt8	True	True	full 5 vs 5	0.007936507936507936	5	5	-4.211208863137553	-4.309008882941848	0.09780001980429542	0.1199885948370283	0.1199885948370283	0.9087221131736025	0.5476190476190477	False	False	Same paper, nodules.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KL77-Kras-Lkb1-NA	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	12.30565777241679	11.335290981824201	0.970366790592589	1.658980262373083	1.658980262373083	0.15665125885129455	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KL80-Kras-Lkb1-NA	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	12.366400572868733	11.335290981824201	1.0311095910445314	1.6927536998560506	1.6927536998560506	0.15216235045959456	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KL84-Kras-Lkb1-NA	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	12.3581225260385	11.335290981824201	1.0228315442142986	1.6864893540997556	1.6864893540997556	0.15314984190483016	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KL5739-Kras-Lkb1-NA	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	12.887746188905368	11.335290981824201	1.5524552070811666	4.609902673988795	4.609902673988795	0.004357242884705996	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KL6426-Kras-Lkb1-NA	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	12.47619360650343	11.335290981824201	1.140902624679228	1.8220197123201363	1.8220197123201363	0.13045046663762397	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KP_411-Kras-Trp53-Vehi	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	12.478824133346563	11.199313647793403	1.2795104855531605	2.322467316038358	2.322467316038358	0.05326005287229868	0.1111111111111111	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KP_414-Kras-Trp53-Vehi	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	12.478824133346563	11.37507044000338	1.103753693343183	1.916458960913465	1.916458960913465	0.0969880603456505	0.1111111111111111	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KPp3558-8-Kras-Trp53-Vehi	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	12.478824133346563	11.16110229554755	1.317721837799013	2.4736728201981513	2.4736728201981513	0.04311338083367765	0.1111111111111111	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KPp3910-14-Kras-Trp53-Vehi	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	12.478824133346563	11.349791877247661	1.1290322560989026	1.9536273832253137	1.9536273832253137	0.091870162083825	0.1111111111111111	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE137396	in_vivo_nodule	log2(abundance+1)	Tacstd2	leaveone:KPp4006-9-Kras-Trp53-Vehi	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	12.478824133346563	11.59117664852901	0.8876474848175526	1.870460501640244	1.870460501640244	0.11234412618425176	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	none	True	True	full 9 vs 8	8.227067050596462e-05	9	8	6.496560479497545	5.638497582888118	0.858062896609427	4.7101950581477565	4.7101950581477565	0.0006758470524404931	8.227067050596462e-05	True	True	Primary bulk tumors; stroma included.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	minus_Epcam	True	True	full 9 vs 8	8.227067050596462e-05	9	8	-0.8870883702286642	-1.5746658473879402	0.6875774771592761	2.843638391968823	2.843638391968823	0.015166112149017846	0.059234882764294526	False	False	Primary bulk tumors; stroma included.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	residual_Epcam	True	True	full 9 vs 8	8.227067050596462e-05	9	8	0.3827471901001298	-0.43059058886264223	0.813337778962772	4.21462450811468	4.21462450811468	0.0013952399466078164	0.00016454134101192923	False	False	Primary bulk tumors; stroma included.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	residual_Epcam_Krt8	True	True	full 9 vs 8	8.227067050596462e-05	9	8	0.13529876203611538	-0.15221110729065357	0.2875098693267689	1.377172015798599	1.377172015798599	0.20419464659908465	0.2358700123406006	False	False	Primary bulk tumors; stroma included.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	minus_Krt8	True	True	full 9 vs 8	8.227067050596462e-05	9	8	-1.2167628503364365	-1.2193380363055777	0.0025751859691411916	0.010625324969861934	0.010625324969861934	0.9917712197513904	1.0	False	False	Primary bulk tumors; stroma included.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL25	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.486214161371228	5.638497582888118	0.8477165784831096	4.521861915020915	4.521861915020915	0.000784891955264084	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL26	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.513984928414446	5.638497582888118	0.8754873455263281	4.68687770180414	4.68687770180414	0.0006085339820276456	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL27	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.5323124491903	5.638497582888118	0.8938148663021819	4.873297152175795	4.873297152175795	0.0005095758978269531	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL28	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.4868678509235655	5.638497582888118	0.8483702680354472	4.524264902013193	4.524264902013193	0.0007806547651832643	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL29	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.511817977836156	5.638497582888118	0.8733203949480375	4.669188723033024	4.669188723033024	0.0006216447215063721	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL30	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.435447255036184	5.638497582888118	0.7969496721480658	4.564744701922969	4.564744701922969	0.0012029909085287788	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL32	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.460837660178548	5.638497582888118	0.8223400772904297	4.483420619658301	4.483420619658301	0.0009539092695222288	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL34	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.52602618015258	5.638497582888118	0.8875285972644615	4.801550307875234	4.801550307875234	0.0005405207157206166	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KL35	False	True	leaveone 8 vs 8	0.0001554001554001554	8	8	6.515535852374905	5.638497582888118	0.8770382694867864	4.700071547084971	4.700071547084971	0.000599283039066249	0.0001554001554001554	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP109_LJE3	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.626466963666089	0.8700935158314564	4.265486819534742	4.265486819534742	0.002354031272716464	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP115_LJE4	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.602876945587186	0.8936835339103597	4.462235352273014	4.462235352273014	0.0017285856637892674	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP116_LJE5	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.565734979438598	0.9308255000589476	4.993804488515637	4.993804488515637	0.0007088143420568713	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP119_LJE6	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.742080661402805	0.7544798180947403	4.549953438999746	4.549953438999746	0.0010179014440325196	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP137_LJE7	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.585592671868457	0.9109678076290884	4.668820020919185	4.668820020919185	0.00123214151546203	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP138_LJE8	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.6165059618629005	0.8800545176346448	4.337937171614738	4.337937171614738	0.0021055814649035805	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP96_LJE1	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.636327147831187	0.8602333316663584	4.2077196134083845	4.2077196134083845	0.002564870922505794	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE164758	primary_bulk_tumor	log2(FPKM+1)	Tacstd2	leaveone:KP97_LJE2	False	True	leaveone 9 vs 7	0.00017482517482517483	9	7	6.496560479497545	5.73239533144772	0.764165148049825	4.408459679779377	4.408459679779377	0.0014035857411662594	0.00017482517482517483	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	none	True	True	full 3 vs 3	0.1	3	3	10.525546786281426	3.2979397338207215	7.227607052460705	15.096505686190435	15.096505686190435	0.00019156768249916018	0.1	True	True	n=3 vs 3; MW floor 0.10.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	minus_Epcam	True	True	full 3 vs 3	0.1	3	3	-2.6347788042394495	0.07376856407636738	-2.7085473683158168	-7.406044374762519	7.406044374762519	0.014114450642085141	0.1	True	False	n=3 vs 3; MW floor 0.10.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	residual_Epcam	True	True	full 3 vs 3	0.1	3	3	-0.0038149514184950086	0.0038149514184997457	-0.007629902836994754	-0.020786223886072576	0.020786223886072576	0.9852756763025984	0.7	False	False	n=3 vs 3; MW floor 0.10.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	residual_Epcam_Krt8	True	True	full 3 vs 3	0.1	3	3	0.0032102730729857143	-0.003210273073009251	0.006420546145994965	0.018602098257266268	0.018602098257266268	0.9867320383369396	0.7	False	False	n=3 vs 3; MW floor 0.10.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	minus_Krt8	True	True	full 3 vs 3	0.1	3	3	-4.583446681752517	-10.622954291230633	6.0395076094781155	9.590020236308103	9.590020236308103	0.0006881588329121494	0.1	True	True	n=3 vs 3; MW floor 0.10.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	leaveone:KL1	False	True	leaveone 2 vs 3	0.2	2	3	10.144387530847482	3.2979397338207215	6.8464477970267605	22.797875858420944	22.797875858420944	0.000686066684047839	0.2	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	leaveone:KL2	False	True	leaveone 2 vs 3	0.2	2	3	10.667684891196657	3.2979397338207215	7.369745157375936	10.802595030439608	10.802595030439608	0.024038598639675886	0.2	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	leaveone:KL3	False	True	leaveone 2 vs 3	0.2	2	3	10.764567936800136	3.2979397338207215	7.466628202979415	12.538062882581658	12.538062882581658	0.013568765875118093	0.2	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	leaveone:KP1	False	True	leaveone 3 vs 2	0.2	3	2	10.525546786281426	3.5625399134341658	6.96300687284726	16.376878266494185	16.376878266494185	0.0008668667463431881	0.2	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	leaveone:KP2	False	True	leaveone 3 vs 2	0.2	3	2	10.525546786281426	3.2555853892643767	7.269961397017049	11.710063160051845	11.710063160051845	0.004948432682088219	0.2	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE244452	syngeneic_bulk_tumor	log2(count+1)	Tacstd2	leaveone:KP3	False	True	leaveone 3 vs 2	0.2	3	2	10.525546786281426	3.075693898763623	7.449852887517803	15.124236137161828	15.124236137161828	0.0006753667256969143	0.2	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	none	True	True	full 3 vs 3	0.1	3	3	5.300996640377928	6.8435030678728594	-1.5425064274949314	-4.836657084963561	4.836657084963561	0.00843463296186306	0.1	True	False	Empty-vector lines; n=3 vs 3.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	minus_Epcam	True	True	full 3 vs 3	0.1	3	3	-6.498849828801062	-4.270602679836947	-2.2282471489641154	-6.3085049574712695	6.3085049574712695	0.017720138737628226	0.1	True	False	Empty-vector lines; n=3 vs 3.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	residual_Epcam	True	True	full 3 vs 3	0.1	3	3	-0.1879960388261027	0.1879960388260923	-0.375992077652195	-0.7995913699700188	0.7995913699700188	0.5063453289156563	0.7	False	False	Empty-vector lines; n=3 vs 3.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	residual_Epcam_Krt8	True	True	full 3 vs 3	0.1	3	3	-0.08972240918456453	0.08972240918452723	-0.17944481836909176	-0.412551487864758	0.412551487864758	0.7058384250951004	1.0	False	False	Empty-vector lines; n=3 vs 3.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	minus_Krt8	True	True	full 3 vs 3	0.1	3	3	-7.30457623188978	-5.108503803135284	-2.196072428754496	-6.226832317716608	6.226832317716608	0.017474763371095534	0.1	True	False	Empty-vector lines; n=3 vs 3.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	leaveone:KL2_empty2	False	True	leaveone 2 vs 3	0.2	2	3	5.471219711676482	6.8435030678728594	-1.3722833561963776	-4.066793737437915	4.066793737437915	0.037344922010034774	0.2	True	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	leaveone:KL1_empty2	False	True	leaveone 2 vs 3	0.2	2	3	5.34007619474524	6.8435030678728594	-1.5034268731276192	-3.3940840877201897	3.3940840877201897	0.09291703223214569	0.2	True	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	leaveone:KL3_empty	False	True	leaveone 2 vs 3	0.2	2	3	5.091694014712063	6.8435030678728594	-1.7518090531607964	-6.651305422569727	6.651305422569727	0.007655563097280145	0.2	True	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	leaveone:KP2_empty2	False	True	leaveone 3 vs 2	0.2	3	2	5.300996640377928	6.65215285329154	-1.3511562129136117	-4.356208280362414	4.356208280362414	0.0272929578653663	0.2	True	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	leaveone:KP3_empty2	False	True	leaveone 3 vs 2	0.2	3	2	5.300996640377928	6.831169266907704	-1.530172626529776	-3.3747125635717126	3.3747125635717126	0.10046339167387629	0.2	True	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274352	cultured_cells_empty_vector	log2(normalized_count+1)	Tacstd2	leaveone:KP1_empty	False	True	leaveone 3 vs 2	0.2	3	2	5.300996640377928	7.047187083419335	-1.7461904430414066	-6.1133635243758855	6.1133635243758855	0.009206912498072671	0.2	True	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	none	True	True	full 5 vs 5	0.007936507936507936	5	5	2.5397622008248275	3.3996761854140587	-0.8599139845892312	-0.6648060286039669	0.6648060286039669	0.5249346818637404	0.5476190476190477	False	False	LCM early adenomas.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	minus_Epcam	True	True	full 5 vs 5	0.007936507936507936	5	5	-1.5940519520458565	0.02771985257915497	-1.6217718046250114	-0.6858062819657647	0.6858062819657647	0.5260985039217297	1.0	False	False	LCM early adenomas.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	residual_Epcam	True	True	full 5 vs 5	0.007936507936507936	5	5	-0.46699321979574576	0.466993219795744	-0.9339864395914897	-0.7366059309033991	0.7366059309033991	0.48292037885687433	0.42063492063492064	False	False	LCM early adenomas.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	residual_Epcam_Krt8	True	True	full 5 vs 5	0.007936507936507936	5	5	-0.6461120384622354	0.6461120384622377	-1.292224076924473	-1.1007660778426374	1.1007660778426374	0.31239542404723375	0.5476190476190477	False	False	LCM early adenomas.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	minus_Krt8	True	True	full 5 vs 5	0.007936507936507936	5	5	-4.03411405249219	-1.7112273101696442	-2.3228867423225457	-1.6713365981637667	1.6713365981637667	0.1580256767205402	0.42063492063492064	False	False	LCM early adenomas.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KL1_S16_L00	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	1.7994225924621876	3.3996761854140587	-1.600253592951871	-1.3771947327622687	1.3771947327622687	0.210898879618698	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KL2_S17_L00	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	2.30984484637171	3.3996761854140587	-1.0898313390423486	-0.738878644871827	0.738878644871827	0.48815803263333407	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KL3_S29_L00	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	2.520143087132171	3.3996761854140587	-0.8795330982818879	-0.5846651375844373	0.5846651375844373	0.5807361799333328	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KL4_S30_L00	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	3.124294285738622	3.3996761854140587	-0.2753818996754367	-0.21156906911266368	0.21156906911266368	0.8387445260413856	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KL5_S31_L00	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	2.9451061924194475	3.3996761854140587	-0.4545699929946112	-0.3222498735966896	0.3222498735966896	0.7578277209355836	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
