#Archive/File	Name	Time	Size	Type
File	GSM5352903_MD043-011_normal_2.tar.gz	06/07/2021 15:51:18	47725627	TAR
File	GSM5352903_MD043-011_normal_2.vdj.tar.gz	06/10/2021 14:13:15	526881	TAR
File	GSM5352904_MD043-011_normal_3.tar.gz	06/07/2021 15:51:19	29480106	TAR
File	GSM5352904_MD043-011_normal_3.vdj.tar.gz	06/10/2021 14:13:15	321478	TAR
File	GSM5352905_MD043-011_normal_4.tar.gz	06/07/2021 15:51:21	46211857	TAR
File	GSM5352905_MD043-011_normal_4.vdj.tar.gz	06/10/2021 14:13:15	490872	TAR
File	GSM5352906_MD043-011_normal_5.tar.gz	06/07/2021 15:51:23	49661597	TAR
File	GSM5352906_MD043-011_normal_5.vdj.tar.gz	06/10/2021 14:13:16	538964	TAR
File	GSM5352907_MD043-011_LN_1.tar.gz	06/07/2021 15:51:25	20058004	TAR
File	GSM5352907_MD043-011_LN_1.vdj.tar.gz	06/10/2021 14:13:16	107680	TAR
File	GSM5352908_MD043-011_LN_2.tar.gz	06/07/2021 15:51:28	85896917	TAR
File	GSM5352908_MD043-011_LN_2.vdj.tar.gz	06/10/2021 14:13:16	555355	TAR
File	GSM5352909_MD043-011_LN_3.tar.gz	06/07/2021 15:51:30	41554948	TAR
File	GSM5352909_MD043-011_LN_3.vdj.tar.gz	06/10/2021 14:13:17	252780	TAR
File	GSM5352910_MD01-019_tumor_1.tar.gz	06/07/2021 15:51:31	23474372	TAR
File	GSM5352910_MD01-019_tumor_1.vdj.tar.gz	06/10/2021 14:13:17	224490	TAR
File	GSM5352911_MD01-019_normal_1.tar.gz	06/07/2021 15:51:32	13051520	TAR
File	GSM5352911_MD01-019_normal_1.vdj.tar.gz	06/10/2021 14:13:17	132804	TAR
File	GSM5352912_MD01-019_tumor_10.tar.gz	06/07/2021 15:51:33	24377541	TAR
File	GSM5352912_MD01-019_tumor_10.vdj.tar.gz	06/10/2021 14:13:17	221028	TAR
File	GSM5352913_MD01-019_tumor_11.tar.gz	06/07/2021 15:51:34	22689051	TAR
File	GSM5352913_MD01-019_tumor_11.vdj.tar.gz	06/10/2021 14:13:17	211070	TAR
File	GSM5352914_MD01-019_tumor_13.tar.gz	06/07/2021 15:51:35	24248039	TAR
File	GSM5352914_MD01-019_tumor_13.vdj.tar.gz	06/10/2021 14:13:17	223573	TAR
File	GSM5352915_MD01-019_tumor_15.tar.gz	06/07/2021 15:51:36	26003969	TAR
File	GSM5352915_MD01-019_tumor_15.vdj.tar.gz	06/10/2021 14:13:18	239132	TAR
File	GSM5352916_MD01-019_tumor_17.tar.gz	06/07/2021 15:51:38	26366827	TAR
File	GSM5352916_MD01-019_tumor_17.vdj.tar.gz	06/10/2021 14:13:18	249694	TAR
File	GSM5352917_MD01-019_tumor_3.tar.gz	06/07/2021 15:51:39	24017816	TAR
File	GSM5352917_MD01-019_tumor_3.vdj.tar.gz	06/10/2021 14:13:18	210962	TAR
File	GSM5352918_MD01-019_tumor_6.tar.gz	06/07/2021 15:51:41	22856977	TAR
File	GSM5352918_MD01-019_tumor_6.vdj.tar.gz	06/10/2021 14:13:18	209776	TAR
File	GSM5352919_MD01-019_tumor_7.tar.gz	06/07/2021 15:51:42	26315209	TAR
File	GSM5352919_MD01-019_tumor_7.vdj.tar.gz	06/10/2021 14:13:18	240144	TAR
File	GSM5352920_MD01-019_tumor_8.tar.gz	06/07/2021 15:51:43	20728692	TAR
File	GSM5352920_MD01-019_tumor_8.vdj.tar.gz	06/10/2021 14:13:18	182216	TAR
File	GSM5352921_MD01-019_normal_2.tar.gz	06/07/2021 15:51:45	47253411	TAR
File	GSM5352921_MD01-019_normal_2.vdj.tar.gz	06/10/2021 14:13:19	523395	TAR
File	GSM5352922_MD01-019_tumor_25.tar.gz	06/07/2021 15:51:47	49492899	TAR
File	GSM5352922_MD01-019_tumor_25.vdj.tar.gz	06/10/2021 14:13:19	584828	TAR
File	GSM5352923_NY016-007_normal_1.tar.gz	06/07/2021 15:51:49	27846667	TAR
File	GSM5352923_NY016-007_normal_1.vdj.tar.gz	06/10/2021 14:13:19	268617	TAR
File	GSM5352924_NY016-007_tumor_1.tar.gz	06/07/2021 15:51:51	45239470	TAR
File	GSM5352924_NY016-007_tumor_1.vdj.tar.gz	06/10/2021 14:13:20	585933	TAR
File	GSM5352925_NY016-007_tumor_2.tar.gz	06/07/2021 15:51:53	24042016	TAR
File	GSM5352925_NY016-007_tumor_2.vdj.tar.gz	06/10/2021 14:13:20	324163	TAR
File	GSM5352926_NY016-007_tumor_3.tar.gz	06/07/2021 15:51:54	37028790	TAR
File	GSM5352926_NY016-007_tumor_3.vdj.tar.gz	06/10/2021 14:13:20	499579	TAR
File	GSM5352927_NY016-014_tumor_1.tar.gz	06/07/2021 15:51:57	56812791	TAR
File	GSM5352927_NY016-014_tumor_1.vdj.tar.gz	06/10/2021 14:13:21	922214	TAR
File	GSM5352928_NY016-014_tumor_2.tar.gz	06/07/2021 15:51:59	55632323	TAR
File	GSM5352928_NY016-014_tumor_2.vdj.tar.gz	06/10/2021 14:13:21	882108	TAR
File	GSM5352929_NY016-014_tumor_3.tar.gz	06/07/2021 15:52:01	50894287	TAR
File	GSM5352929_NY016-014_tumor_3.vdj.tar.gz	06/10/2021 14:13:22	836155	TAR
File	GSM5352930_NY016-015_normal_1.tar.gz	06/07/2021 15:52:02	27280759	TAR
File	GSM5352930_NY016-015_normal_1.vdj.tar.gz	06/10/2021 14:13:22	329905	TAR
File	GSM5352931_NY016-015_tumor_1.tar.gz	06/07/2021 15:52:04	47461484	TAR
File	GSM5352931_NY016-015_tumor_1.vdj.tar.gz	06/10/2021 14:13:23	633329	TAR
File	GSM5352932_NY016-015_tumor_2.tar.gz	06/07/2021 15:52:06	46392741	TAR
File	GSM5352932_NY016-015_tumor_2.vdj.tar.gz	06/10/2021 14:13:23	634253	TAR
File	GSM5352933_NY016-015_tumor_3.tar.gz	06/07/2021 15:52:07	26898308	TAR
File	GSM5352933_NY016-015_tumor_3.vdj.tar.gz	06/10/2021 14:13:24	359301	TAR
File	GSM5352934_NY016-015_tumor_4.tar.gz	06/07/2021 15:52:09	46127496	TAR
File	GSM5352934_NY016-015_tumor_4.vdj.tar.gz	06/10/2021 14:13:25	623671	TAR
File	GSM5352935_NY016-016_normal_1.tar.gz	06/07/2021 15:52:11	42877559	TAR
File	GSM5352935_NY016-016_normal_1.vdj.tar.gz	06/10/2021 14:13:25	761972	TAR
File	GSM5352936_NY016-021_tumor_1.tar.gz	06/07/2021 15:52:11	11016719	TAR
File	GSM5352936_NY016-021_tumor_1.vdj.tar.gz	06/10/2021 14:13:25	73796	TAR
File	GSM5352937_NY016-022_normal_1.tar.gz	06/07/2021 15:52:12	11836265	TAR
File	GSM5352937_NY016-022_normal_1.vdj.tar.gz	06/10/2021 14:13:25	125987	TAR
File	GSM5352938_NY016-022_tumor_1.tar.gz	06/07/2021 15:52:15	59881872	TAR
File	GSM5352938_NY016-022_tumor_1.vdj.tar.gz	06/10/2021 14:13:26	817801	TAR
File	GSM5352939_NY016-022_tumor_2.tar.gz	06/07/2021 15:52:17	48922782	TAR
File	GSM5352939_NY016-022_tumor_2.vdj.tar.gz	06/10/2021 14:13:27	662945	TAR
File	GSM5352940_NY016-022_tumor_3.tar.gz	06/07/2021 15:52:19	52813353	TAR
File	GSM5352940_NY016-022_tumor_3.vdj.tar.gz	06/10/2021 14:13:28	745122	TAR
File	GSM5352941_NY016-022_tumor_4.tar.gz	06/07/2021 15:52:21	45517813	TAR
File	GSM5352941_NY016-022_tumor_4.vdj.tar.gz	06/10/2021 14:13:29	679512	TAR
File	GSM5352942_NY016-025_normal_1.tar.gz	06/07/2021 15:52:23	45372110	TAR
File	GSM5352942_NY016-025_normal_1.vdj.tar.gz	06/10/2021 14:13:29	395960	TAR
File	GSM5352943_NY016-025_tumor_1.tar.gz	06/07/2021 15:52:26	54295715	TAR
File	GSM5352943_NY016-025_tumor_1.vdj.tar.gz	06/10/2021 14:13:30	530637	TAR
File	GSM5352944_NY016-025_tumor_2.tar.gz	06/07/2021 15:52:28	56025751	TAR
File	GSM5352944_NY016-025_tumor_2.vdj.tar.gz	06/10/2021 14:13:30	551395	TAR
File	GSM5352945_NY016-025_tumor_3.tar.gz	06/07/2021 15:52:30	53923621	TAR
File	GSM5352945_NY016-025_tumor_3.vdt.tar.gz	06/10/2021 14:33:57	535090	TAR
File	GSM5352946_NY016-025_tumor_4.tar.gz	06/07/2021 15:52:33	50186921	TAR
File	GSM5352946_NY016-025_tumor_4.vdj.tar.gz	06/10/2021 14:13:31	498200	TAR
File	GSM5352947_MD043-008_tumor_1.tar.gz	06/07/2021 15:52:33	9462720	TAR
File	GSM5352947_MD043-008_tumor_1.vdj.tar.gz	06/10/2021 14:13:31	103407	TAR
File	GSM5352948_MD043-008_normal_1.tar.gz	06/07/2021 15:52:34	11954824	TAR
File	GSM5352948_MD043-008_normal_1.vdj.tar.gz	06/10/2021 14:13:31	128759	TAR
File	GSM5352949_MD043-003_tumor_1.tar.gz	06/07/2021 15:52:35	10271175	TAR
File	GSM5352949_MD043-003_tumor_1.vdt.tar.gz	06/10/2021 14:33:57	116935	TAR
File	GSM5352950_MD043-003_normal_2.tar.gz	06/07/2021 15:52:37	47823843	TAR
File	GSM5352950_MD043-003_normal_2.vdj.tar.gz	06/10/2021 14:13:32	612999	TAR
File	GSM5352951_MD043-003_tumor_2.tar.gz	06/07/2021 15:52:38	35178088	TAR
File	GSM5352951_MD043-003_tumor_2.vdj.tar.gz	06/10/2021 14:13:32	402745	TAR
File	GSM5352952_MD043-003_tumor_3.tar.gz	06/07/2021 15:52:40	35538390	TAR
File	GSM5352952_MD043-003_tumor_3.tdj.tar.gz	06/10/2021 14:33:57	435641	TAR
File	GSM5352953_MD043-003_tumor_4.tar.gz	06/07/2021 15:52:41	35120340	TAR
File	GSM5352953_MD043-003_tumor_4.vdj.tar.gz	06/10/2021 14:13:33	422214	TAR
File	GSM5352954_MD043-003_tumor_5.tar.gz	06/07/2021 15:52:43	37990003	TAR
File	GSM5352954_MD043-003_tumor_5.vdj.tar.gz	06/10/2021 14:13:33	448050	TAR
File	GSM5352955_MD01-005_normal_1.tar.gz	06/07/2021 15:52:44	13618470	TAR
File	GSM5352955_MD01-005_normal_1.vdj.tar.gz	06/10/2021 14:13:33	158823	TAR
File	GSM5352956_MD01-005_normal_2.tar.gz	06/07/2021 15:52:45	36354625	TAR
File	GSM5352956_MD01-005_normal_2.vdj.tar.gz	06/10/2021 14:13:34	404368	TAR
File	GSM5352957_MD01-005_normal_3.tar.gz	06/07/2021 15:52:47	38136099	TAR
File	GSM5352957_MD01-005_normal_3.vdj.tar.gz	06/10/2021 14:13:35	406867	TAR
File	GSM5352958_MD01-005_normal_4.tar.gz	06/07/2021 15:52:48	35555142	TAR
File	GSM5352958_MD01-005_normal_4.vdj.tar.gz	06/10/2021 14:13:35	386905	TAR
File	GSM5352959_MD01-005_normal_5.tar.gz	06/07/2021 15:52:51	40385529	TAR
File	GSM5352959_MD01-005_normal_5.vdj.tar.gz	06/10/2021 14:13:36	444216	TAR
File	GSM5352960_MD01-005_tumor_2.tar.gz	06/07/2021 15:52:53	49797812	TAR
File	GSM5352960_MD01-005_tumor_2.vdj.tar.gz	06/10/2021 14:13:37	601781	TAR
File	GSM5352961_MD01-005_tumor_3.tar.gz	06/07/2021 15:52:55	43905355	TAR
File	GSM5352961_MD01-005_tumor_3.vdj.tar.gz	06/10/2021 14:13:37	542429	TAR
File	GSM5352962_MD01-005_tumor_4.tar.gz	06/07/2021 15:52:57	44842709	TAR
File	GSM5352962_MD01-005_tumor_4.vdj.tar.gz	06/10/2021 14:13:38	575247	TAR
File	GSM5352963_MD01-005_tumor_5.tar.gz	06/07/2021 15:52:59	49078108	TAR
File	GSM5352963_MD01-005_tumor_5.vdj.tar.gz	06/10/2021 14:13:38	602325	TAR
File	GSM5352964_MD01-005_tumor_6.tar.gz	06/07/2021 15:53:01	46953119	TAR
File	GSM5352964_MD01-005_tumor_6.vdj.tar.gz	06/10/2021 14:13:39	576215	TAR
File	GSM5352965_MD01-005_tumor_7.tar.gz	06/07/2021 15:53:03	47868848	TAR
File	GSM5352965_MD01-005_tumor_7.vdj.tar.gz	06/10/2021 14:13:39	600305	TAR
File	GSM5352966_MD01-005_tumor_8.tar.gz	06/07/2021 15:53:05	46820588	TAR
File	GSM5352966_MD01-005_tumor_8.vdj.tar.gz	06/10/2021 14:13:40	573267	TAR
File	GSM5352967_MD01-005_tumor_9.tar.gz	06/07/2021 15:53:07	42065169	TAR
File	GSM5352967_MD01-005_tumor_9.vdj.tar.gz	06/10/2021 14:13:40	549725	TAR
File	GSM5352968_MD01-005_LN_1.tar.gz	06/07/2021 15:53:09	49276156	TAR
File	GSM5352968_MD01-005_LN_1.vdj.tar.gz	06/10/2021 14:13:41	831344	TAR
File	GSM5352969_MD01-005_LN_2.tar.gz	06/07/2021 15:53:12	47878322	TAR
File	GSM5352969_MD01-005_LN_2.vdj.tar.gz	06/10/2021 14:13:42	922895	TAR
File	GSM5352970_MD01-005_LN_3.tar.gz	06/07/2021 15:53:14	48765963	TAR
File	GSM5352970_MD01-005_LN_3.vdj.tar.gz	06/10/2021 14:13:43	881890	TAR
File	GSM5352971_MD01-005_LN_4.tar.gz	06/07/2021 15:53:14	2455497	TAR
File	GSM5352971_MD01-005_LN_4.vdj.tar.gz	06/10/2021 14:13:43	23474	TAR
File	GSM5352972_MD043-006_normal_1.tar.gz	06/07/2021 15:53:16	45831555	TAR
File	GSM5352972_MD043-006_normal_1.vdj.tar.gz	06/10/2021 14:13:43	574133	TAR
File	GSM5352973_MD043-006_tumor_1.tar.gz	06/07/2021 15:53:19	54999642	TAR
File	GSM5352973_MD043-006_tumor_1.vdj.tar.gz	06/10/2021 14:13:44	663268	TAR
File	GSM5352974_MD01-004_Flu0.1_1.tar.gz	06/07/2021 15:53:21	56405968	TAR
File	GSM5352974_MD01-004_Flu0.1_1.vdj.tar.gz	06/10/2021 14:13:44	175796	TAR
File	GSM5352975_MD01-004_Flu10_2.tar.gz	06/07/2021 15:53:23	40205085	TAR
File	GSM5352975_MD01-004_Flu10_2.vdj.tar.gz	06/10/2021 14:13:44	170037	TAR
File	GSM5352976_MD01-004_Flu1_3.tar.gz	06/07/2021 15:53:25	49363804	TAR
File	GSM5352976_MD01-004_Flu1_3.vdj.tar.gz	06/10/2021 14:13:44	172749	TAR
File	GSM5352977_MD01-004_Flu0_4.tar.gz	06/07/2021 15:53:28	61496222	TAR
File	GSM5352977_MD01-004_Flu0_4.vdj.tar.gz	06/10/2021 14:13:44	189559	TAR
File	GSM5352978_MD01-004_MANA0.1_1.tar.gz	06/07/2021 15:53:29	40036434	TAR
File	GSM5352978_MD01-004_MANA0.1_1.vdj.tar.gz	06/10/2021 14:13:44	175863	TAR
File	GSM5352979_MD01-004_MANA10_2.tar.gz	06/07/2021 15:53:33	99312317	TAR
File	GSM5352979_MD01-004_MANA10_2.vdj.tar.gz	06/10/2021 14:13:44	178758	TAR
File	GSM5352980_MD01-004_MANA1_3.tar.gz	06/07/2021 15:53:37	84794029	TAR
File	GSM5352980_MD01-004_MANA1_3.vdj.tar.gz	06/10/2021 14:13:45	203652	TAR
File	GSM5352981_MD01-004_MANA0_4.tar.gz	06/07/2021 15:53:40	66231460	TAR
File	GSM5352981_MD01-004_MANA0_4.vdj.tar.gz	06/10/2021 14:13:45	159809	TAR
File	GSM5352982_MD01-005_W2_1.tar.gz	06/07/2021 15:53:42	42968000	TAR
File	GSM5352982_MD01-005_W2_1.vdj.tar.gz	06/10/2021 14:33:57	477900	TAR
File	GSM5352983_MD01-005_W4_10.tar.gz	06/07/2021 15:53:43	33097639	TAR
File	GSM5352983_MD01-005_W4_10.vdj.tar.gz	06/10/2021 14:33:57	546567	TAR
File	GSM5352984_MD01-005_M3_11.tar.gz	06/07/2021 15:53:45	36264957	TAR
File	GSM5352984_MD01-005_M3_11.vdj.tar.gz	06/10/2021 14:33:57	484152	TAR
File	GSM5352985_MD01-005_M3_12.tar.gz	06/07/2021 15:53:47	41003595	TAR
File	GSM5352985_MD01-005_M3_12.vdj.tar.gz	06/10/2021 14:33:57	520624	TAR
File	GSM5352986_MD01-005_M3_13.tar.gz	06/07/2021 15:53:48	34703108	TAR
File	GSM5352986_MD01-005_M3_13.vdj.tar.gz	06/10/2021 14:33:57	508665	TAR
File	GSM5352987_MD01-005_M3_14.tar.gz	06/07/2021 15:53:50	39210478	TAR
File	GSM5352987_MD01-005_M3_14.vdj.tar.gz	06/10/2021 14:33:57	516685	TAR
File	GSM5352988_MD01-005_W2_2.tar.gz	06/07/2021 15:53:52	49869292	TAR
File	GSM5352988_MD01-005_W2_2.vdj.tar.gz	06/10/2021 14:33:57	539515	TAR
File	GSM5352989_MD01-005_W2_3.tar.gz	06/07/2021 15:53:54	39791192	TAR
File	GSM5352989_MD01-005_W2_3.vdj.tar.gz	06/10/2021 14:33:57	559698	TAR
File	GSM5352990_MD01-005_W2_4.tar.gz	06/07/2021 15:53:56	34963958	TAR
File	GSM5352990_MD01-005_W2_4.vdj.tar.gz	06/10/2021 14:33:57	535699	TAR
File	GSM5352991_MD01-005_W4_5.tar.gz	06/07/2021 15:53:57	40656358	TAR
File	GSM5352991_MD01-005_W4_5.vdj.tar.gz	06/10/2021 14:33:57	532238	TAR
File	GSM5352992_MD01-005_W4_6.tar.gz	06/07/2021 15:53:59	43429320	TAR
File	GSM5352992_MD01-005_W4_6.vdj.tar.gz	06/10/2021 14:33:57	533226	TAR
File	GSM5352993_MD01-005_W4_7.tar.gz	06/07/2021 15:54:00	26069301	TAR
File	GSM5352993_MD01-005_W4_7.vdj.tar.gz	06/10/2021 14:33:57	548456	TAR
File	GSM5352994_MD01-005_W4_8.tar.gz	06/07/2021 15:54:01	33607584	TAR
File	GSM5352994_MD01-005_W4_8.vdj.tar.gz	06/10/2021 14:33:57	569663	TAR
File	GSM5352995_MD01-005_W4_9.tar.gz	06/07/2021 15:54:03	25068348	TAR
File	GSM5352995_MD01-005_W4_9.vdj.tar.gz	06/10/2021 14:33:58	545028	TAR
