	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-CA-5256-01	69.2115	159.556	7.925	22298.2	41147.0
TCGA-CA-5796-01	624.281	78.5942	10.2236	26042.2	41666.5
TCGA-CA-5797-01	34.2389	113.882	11.9092	19476.7	27762.9
TCGA-CA-6715-01	67.2579	17.7384	3.3259	13538.8	44133.8
TCGA-CA-6716-01	65.3442	7.2133	5.9404	14660.9	24846.1
TCGA-CA-6717-01	714.543	242.684	40.072	11549.3	14772.2
TCGA-CA-6718-01	3556.43	363.245	294.671	6563.87	14113.2
TCGA-CA-6719-01	175.707	124.247	25.4984	24453.4	19153.0
TCGA-CI-6619-01	93.7563	95.3728	48.4946	13052.7	20757.3
TCGA-CI-6620-01	1327.98	53.6676	8.6182	13238.7	24252.7
TCGA-CI-6621-01	82.4796	105.763	58.8012	17530.7	22320.8
TCGA-CI-6622-01	82.2382	14.8368	9.7499	26671.5	36412.5
TCGA-CI-6623-01	52.613	52.613	8.8277	15557.2	31913.5
TCGA-CI-6624-01	138.249	116.59	20.2765	17043.8	37418.0
TCGA-CK-4947-01	1693.58	281.91	15.2156	18767.5	34159.3
TCGA-CK-4948-01	1973.68	26.3158	12.5	18515.8	19387.2
TCGA-CK-4950-01	153.065	288.044	26.1249	25381.7	33962.7
TCGA-CK-4951-01	2402.92	210.882	75.3912	13687.4	19374.8
TCGA-CK-4952-01	6083.5	17.6013	26.1973	11875.2	17277.1
TCGA-CK-5912-01	346.806	12.475	7.984	14283.4	33770.5
TCGA-CK-5913-01	4022.72	111.064	60.5806	16606.6	26046.3
TCGA-CK-5914-01	22.2762	214.257	31.1867	22654.5	36351.2
TCGA-CK-5915-01	90.5861	11.1012	3.1083	15319.7	25920.5
TCGA-CK-5916-01	24.9803	328.386	73.8999	6514.64	23872.3
TCGA-CK-6746-01	67.5182	411.496	109.945	4328.92	11622.3
TCGA-CK-6747-01	510.238	84.1213	11.7549	21103.1	31873.9
TCGA-CK-6748-01	228.815	32.5137	13.4119	25434.3	31331.8
TCGA-CK-6751-01	164.009	100.734	9.6178	21306.5	24085.0
TCGA-CL-4957-01	78.773	21.4176	8.3492	9393.59	25692.3
TCGA-CL-5917-01	1203.88	33.3168	7.9562	24891.1	29052.2
TCGA-CL-5918-01	146.562	45.0117	7.6849	18461.9	37195.0
TCGA-CM-4743-01	118.929	96.5131	113.948	16967.0	15807.0
TCGA-CM-4744-01	71.1145	546.5	25.5085	28797.1	25829.3
TCGA-CM-4746-01	1790.7768	109.7405	17.0724	26731.9719	11970.3164
TCGA-CM-4747-01	188.552	31.746	10.101	29646.5	30467.1
TCGA-CM-4748-01	727.7794	157.6455	-0.1123	18881.8405	22140.1448
TCGA-CM-4750-01	182.4015	77.6412	2.4063	40499.2872	28906.8816
TCGA-CM-4751-01	4036.56	347.806	43.4186	33011.0	24956.6
TCGA-CM-4752-01	58.11	111.8265	21.843	29099.4392	27659.2455
TCGA-CM-5341-01	533.2992	110.9507	22.5403	9924.8279	40964.7725
TCGA-CM-5344-01	208.606	34.521	7.3974	14686.2	48209.1
TCGA-CM-5348-01	1812.34	60.8732	35.2645	57286.7	11492.4
TCGA-CM-5349-01	197.287	32.2216	13.0017	10260.0	30004.5
TCGA-CM-5860-01	140.671	102.413	22.3661	24407.9	21281.9
TCGA-CM-5861-01	8342.76	132.155	20.4947	9939.93	14231.8
TCGA-CM-5862-01	358.17	7.8431	3.268	11771.9	44916.3
TCGA-CM-5863-01	5363.79	82.2313	18.7545	27896.1	25479.2
TCGA-CM-5864-01	339.237	60.6267	10.218	11692.8	26262.9
TCGA-CM-5868-01	392.115	20.4301	6.81	8182.44	36309.3
TCGA-CM-6161-01	112.634	152.891	23.5546	14129.8	30946.9
TCGA-CM-6162-01	546.931	355.596	110.56	11651.2	20345.2
TCGA-CM-6163-01	974.545	299.953	24.626	10457.2	24540.1
TCGA-CM-6164-01	111.606	135.706	20.7638	28308.1	34333.0
TCGA-CM-6165-01	45.2979	100.936	13.2939	8639.59	31825.7
TCGA-CM-6166-01	153.293	32.3353	4.7904	6968.26	35201.8
TCGA-CM-6167-01	1143.61	115.527	15.3683	13968.7	14001.6
TCGA-CM-6168-01	190.857	107.436	44.6598	11154.0	16650.5
TCGA-CM-6169-01	140.772	323.253	66.7362	12006.3	26442.1
TCGA-CM-6170-01	83.1601	55.7173	25.7796	14217.0	36469.0
TCGA-CM-6171-01	367.563	82.7803	46.339	12639.7	31141.6
TCGA-CM-6172-01	195.494	18.9486	5.5459	9576.89	24791.7
TCGA-CM-6674-01	1040.07	163.657	18.623	13352.1	22654.6
TCGA-CM-6675-01	2838.28	71.3196	13.2969	5309.88	17757.8
TCGA-CM-6676-01	362.661	37.3391	6.867	29103.0	24010.3
TCGA-CM-6677-01	19.6344	99.5261	17.6032	16913.3	27673.7
TCGA-CM-6678-01	462.141	15.2306	3.0461	14558.3	25578.8
TCGA-CM-6679-01	116.417	75.3749	9.8658	28839.0	28914.8
TCGA-CM-6680-01	630.75	112.154	47.2715	20571.0	21884.4
TCGA-D5-5537-01	175.677	29.6919	5.4435	18513.9	48972.4
TCGA-D5-5538-01	693.267	129.957	57.8135	14561.1	27400.1
TCGA-D5-5539-01	5174.4	47.4457	13.1533	22664.0	18909.2
TCGA-D5-5540-01	260.468	95.4433	14.7783	13329.4	27036.3
TCGA-D5-5541-01	127.652	165.64	28.4052	15508.2	38271.4
TCGA-D5-6529-01	1219.97	174.413	63.5067	15999.1	21552.7
TCGA-D5-6530-01	553.494	216.541	67.3905	17674.1	17276.2
TCGA-D5-6531-01	5.6158	249.138	57.1793	11354.2	22484.2
TCGA-D5-6532-01	115.114	27.6801	3.9543	10878.3	25132.7
TCGA-D5-6533-01	96.6712	41.9517	42.4077	28073.0	25666.2
TCGA-D5-6534-01	614.092	278.816	118.497	11704.7	15017.0
TCGA-D5-6535-01	388.747	98.8917	56.0224	24865.7	19866.0
TCGA-D5-6536-01	3007.64	16.1223	32.2446	14956.5	17398.2
TCGA-D5-6537-01	327.707	89.2971	26.0628	23608.2	24855.3
TCGA-D5-6538-01	1586.08	36.8126	0.8979	14188.1	25453.2
TCGA-D5-6539-01	136.298	89.3144	13.4902	24440.0	27783.3
TCGA-D5-6540-01	1733.79	172.628	29.5532	16861.7	16636.1
TCGA-D5-6541-01	778.144	287.759	37.289	5954.28	23099.5
TCGA-D5-6898-01	124.668	104.751	36.884	15344.1	27244.0
TCGA-D5-6920-01	116.142	88.9764	49.2126	20755.9	29811.8
TCGA-D5-6922-01	3053.19	109.801	22.3202	20764.3	21162.8
TCGA-D5-6923-01	529.691	28.1368	22.2477	24558.8	16432.8
TCGA-D5-6924-01	108.484	174.632	51.5958	16837.4	25001.5
TCGA-D5-6926-01	1736.69	87.7716	55.3899	16018.3	29023.0
TCGA-D5-6927-01	211.536	341.842	105.486	9011.42	18792.8
TCGA-D5-6928-01	1652.04	2225.72	443.782	7019.17	9864.57
TCGA-D5-6929-01	349.326	111.122	10.6394	18587.0	49404.5
TCGA-D5-6930-01	897.787	279.44	39.2601	16027.4	18934.9
TCGA-D5-6931-01	476.614	129.56	40.6922	12151.1	22485.5
TCGA-D5-6932-01	137.138	59.9977	8.12	19153.7	22203.7
TCGA-D5-7000-01	37.2439	147.016	44.6927	15647.2	20552.4
TCGA-DC-4745-01	22.8102	40.146	8.6679	18563.4	38506.8
TCGA-DC-4749-01	56.145	16.7993	11.0522	23621.1	34735.2
TCGA-DC-5337-01	217.08	35.3387	13.4623	19348.8	39586.0
TCGA-DC-5869-01	147.13	40.0386	12.0598	26244.6	35862.0
TCGA-DC-6154-01	515.168	22.1394	8.5152	25833.7	34537.5
TCGA-DC-6155-01	2646.03	2.752	0.0	16909.5	18562.1
TCGA-DC-6156-01	13486.5	823.024	32.9592	18568.4	35906.4
TCGA-DC-6157-01	52.4738	41.4793	13.4933	23071.5	33830.6
TCGA-DC-6158-01	276.927	162.07	49.9376	16618.3	17155.4
TCGA-DC-6160-01	38.4463	73.7327	37.9197	11107.3	22815.5
TCGA-DC-6681-01	257.74	58.987	6.3871	23172.9	28024.1
TCGA-DC-6682-01	10.9769	144.896	19.7585	8351.81	30385.8
TCGA-DC-6683-01	173.555	24.205	6.695	25484.2	42867.0
TCGA-DM-A0X9-01	64.8892	245.101	13.1706	7838.42	20279.8
TCGA-DM-A0XD-01	3867.87	23.3454	7.4705	8500.99	19271.2
TCGA-DM-A0XF-01	750.327	22.3254	5.5005	14399.5	28581.7
TCGA-DM-A1D0-01	3447.37	4.3304	1.9987	11360.1	32701.5
TCGA-DM-A1D4-01	18.3449	66.8569	4.4843	23012.2	28837.7
TCGA-DM-A1D6-01	61.8382	13.8359	4.2355	21066.5	30021.2
TCGA-DM-A1D7-01	189.425	54.0717	4.8839	15565.7	26804.9
TCGA-DM-A1D8-01	496.531	140.403	8.5894	14545.1	22127.8
TCGA-DM-A1D9-01	864.569	27.8146	8.2781	15924.8	29148.0
TCGA-DM-A1DA-01	1566.34	88.1324	6.0452	14714.0	27626.8
TCGA-DM-A1DB-01	44.7312	210.466	3.4409	15407.0	24929.6
TCGA-DM-A1HA-01	12.777	127.77	33.1403	14654.8	27984.0
TCGA-DM-A1HB-01	102.357	14.9103	19.3431	9805.76	24959.5
TCGA-DM-A280-01	1881.15	5.1057	12.4805	24848.7	43328.9
TCGA-DM-A282-01	56.7648	19.2061	2.134	14537.3	32370.0
TCGA-DM-A285-01	4567.16	9.483	4.3768	25079.2	25337.8
TCGA-DM-A288-01	88.4782	1.68	2.24	17741.6	34286.4
TCGA-DM-A28A-01	149.852	52.3428	14.7742	13149.9	22788.1
TCGA-DM-A28C-01	319.456	15.6636	1.6488	11551.1	16350.8
TCGA-DM-A28E-01	23.3498	4.9394	6.7355	18177.8	29267.6
TCGA-DM-A28F-01	228.94	41.1186	9.06	22998.2	27161.9
TCGA-DM-A28G-01	851.835	66.9725	3.6697	12417.4	31300.5
TCGA-DM-A28H-01	149.802	22.5296	7.5099	5400.0	22048.2
TCGA-DM-A28K-01	6284.23	11.4108	10.8921	17089.7	19182.1
TCGA-DM-A28M-01	814.545	6.5455	5.0909	18643.3	21177.5
TCGA-DT-5265-01	2250.0	44.8589	12.0968	14773.7	18673.9
TCGA-DY-A0XA-01	108.19	70.2727	7.0778	13418.6	26198.1
TCGA-DY-A1DC-01	153.471	58.9129	8.4161	29057.4	28907.9
TCGA-DY-A1DD-01	99.1667	42.0707	2.5042	15789.0	19092.6
TCGA-DY-A1DE-01	55.3989	123.545	24.0226	20316.2	37903.7
TCGA-DY-A1DF-01	94.2118	1.8473	2.4631	23888.5	37683.5
TCGA-DY-A1DG-01	263.855	38.254	2.9426	14728.8	46471.8
TCGA-DY-A1H8-01	193.405	31.7058	26.6328	9128.09	20883.3
TCGA-EF-5830-01	2289.39	78.2828	7.0707	17919.2	25470.2
TCGA-EF-5831-01	45.9988	51.6894	8.0616	13600.5	27850.1
TCGA-EI-6506-01	56.861	105.481	64.6897	16423.4	28461.4
TCGA-EI-6507-01	335.683	487.665	82.3789	8737.89	10402.6
TCGA-EI-6508-01	409.204	41.8297	8.3659	24387.1	35242.8
TCGA-EI-6509-01	696.928	5.0436	4.1265	11118.3	30034.4
TCGA-EI-6510-01	84.0444	83.6177	8.959	13856.2	25545.6
TCGA-EI-6511-01	28.6467	473.091	95.208	30500.3	29370.4
TCGA-EI-6512-01	23.4477	38.6452	46.4611	13784.6	21339.6
TCGA-EI-6513-01	5311.41	96.1464	25.6909	10979.0	24037.0
TCGA-EI-6514-01	76.116	16.9147	8.9025	27284.3	42136.2
TCGA-EI-6881-01	427.497	39.6717	34.1997	22190.2	27666.6
TCGA-EI-6882-01	252.144	109.205	47.4557	10257.3	21679.2
TCGA-EI-6883-01	230.124	131.842	20.3755	20386.3	27083.1
TCGA-EI-6884-01	693.065	172.707	17.0022	19052.3	29959.7
TCGA-EI-6885-01	207.069	106.662	65.061	15896.8	21032.5
TCGA-EI-6917-01	28.1004	136.381	107.531	5245.41	19884.6
TCGA-EI-7002-01	126.625	37.5046	22.6513	21584.5	28983.7
TCGA-EI-7004-01	1851.08	57.5758	38.961	17330.3	17252.4
TCGA-F4-6459-01	173.003	88.8509	8.9705	14657.4	27961.1
TCGA-F4-6460-01	72.4713	61.5224	9.9062	26347.8	22048.5
TCGA-F4-6461-01	12.8134	63.5097	19.4986	11149.9	20463.5
TCGA-F4-6463-01	857.5	107.5	7.0	7291.5	21854.5
TCGA-F4-6569-01	112.219	203.062	12.7428	13228.2	19919.8
TCGA-F4-6570-01	17.1309	652.73	73.7945	12902.2	13935.7
TCGA-F4-6703-01	7799.47	446.054	215.784	4952.73	5658.41
TCGA-F4-6704-01	4494.08	147.81	13.7115	14844.3	13507.5
TCGA-F4-6805-01	1967.15	93.7807	30.8859	11121.7	17173.1
TCGA-F4-6806-01	381.782	72.3376	10.7167	23910.2	22113.9
TCGA-F4-6807-01	843.847	518.097	56.3599	12711.5	15419.3
TCGA-F4-6808-01	90.5861	16.5779	8.2889	18846.1	28747.8
TCGA-F4-6809-01	392.373	173.729	10.1695	14147.9	20819.9
TCGA-F4-6854-01	53.514	176.874	23.2821	15802.3	19873.2
TCGA-F4-6855-01	227.131	39.2734	16.3639	13605.6	23266.9
TCGA-F4-6856-01	154.453	148.862	18.8699	11732.2	22791.3
TCGA-F5-6464-01	5722.79	348.901	54.0614	37558.2	17375.5
TCGA-F5-6465-01	179.294	154.692	39.8844	20213.2	35878.5
TCGA-F5-6571-01	185.461	203.124	48.1717	14455.1	19422.4
TCGA-F5-6702-01	153.655	67.7406	38.4139	20871.1	22512.2
TCGA-F5-6810-01	861.493	48.6446	24.8793	28336.1	30482.0
TCGA-F5-6811-01	212.406	57.8008	19.2669	17796.1	35922.5
TCGA-F5-6812-01	121.097	150.065	26.119	12541.4	28880.4
TCGA-F5-6813-01	100.917	217.562	14.8536	22918.3	32161.2
TCGA-F5-6814-01	85.9375	345.881	441.051	5440.7	27294.7
TCGA-F5-6861-01	281.881	61.941	7.2872	11852.9	23445.8
TCGA-F5-6863-01	507.435	11.8959	4.0892	16326.4	35914.9
TCGA-F5-6864-01	386.828	97.6533	11.355	14140.0	14763.1
TCGA-G4-6293-01	864.793	227.465	60.9756	23158.0	27752.4
TCGA-G4-6294-01	357.78	24.5626	9.2689	14041.9	32881.0
TCGA-G4-6295-01	20.4106	447.09	34.5037	11551.9	19395.5
TCGA-G4-6297-01	252.637	124.641	14.861	27816.9	26209.5
TCGA-G4-6298-01	449.889	14.4766	2.784	20341.9	20704.3
TCGA-G4-6299-01	2659.24	471.338	11.374	16145.6	12795.3
TCGA-G4-6302-01	623.116	137.912	29.5924	9828.03	10666.1
TCGA-G4-6303-01	129.399	60.2254	19.2721	17959.2	18514.3
TCGA-G4-6304-01	73.3624	68.1223	10.4803	8130.13	33319.7
TCGA-G4-6306-01	190.007	201.267	11.2597	24684.7	24481.4
TCGA-G4-6307-01	267.788	12.6088	3.0021	24137.8	28887.1
TCGA-G4-6309-01	535.108	78.7089	8.4938	13327.9	22894.7
TCGA-G4-6311-01	2790.14	33.5782	13.6411	24236.6	17734.0
TCGA-G4-6315-01	28.7918	34.9614	6.6838	12904.4	31141.4
TCGA-G4-6317-01	255.052	97.2146	2.7307	26870.6	28681.6
TCGA-G4-6320-01	176.018	58.0679	3.0244	30459.6	24017.1
TCGA-G4-6321-01	626.482	379.447	17.7866	43596.8	64907.8
TCGA-G4-6322-01	23.8191	58.1348	22.608	26310.5	35646.3
TCGA-G4-6323-01	138.893	126.428	13.0583	12590.6	26226.4
TCGA-G4-6586-01	2.5521	617.184	33.6027	12303.3	18951.9
TCGA-G4-6588-01	2658.99	68.1022	32.0481	11127.7	13810.7
TCGA-G4-6626-01	16.6667	72.3684	11.8421	24189.0	22416.7
TCGA-G4-6627-01	145.809	326.531	26.1841	33792.3	32202.3
TCGA-G4-6628-01	4203.98	951.492	91.2106	12471.0	10400.1
TCGA-G5-6641-01	6048.72	21.8827	6.1932	25298.9	32985.1
TCGA-NH-A50T-01	53.8479	11.667	6.731	16208.7	35629.8
TCGA-NH-A50U-01	4359.28	9.0061	6.7546	15765.8	27198.1
TCGA-NH-A50V-01	2831.57	62.414	29.8302	13130.8	10235.0
TCGA-NH-A5IV-01	111.253	294.054	23.1941	14248.6	15047.5
TCGA-NH-A6GA-01	1272.38	75.1938	11.8361	23915.1	19282.7
TCGA-NH-A6GB-01	150.71	48.1779	27.1773	22804.2	20597.9
TCGA-NH-A6GC-01	338.305	30.6122	15.6986	17451.3	28503.1
TCGA-NH-A8F7-01	20.0583	5.5977	10.2624	20172.1	30679.0
TCGA-NH-A8F8-01	95.452	38.7423	9.5452	19733.3	29190.9
TCGA-QG-A5YV-01	285.742	62.5799	9.8396	18705.1	30646.9
TCGA-QG-A5YW-01	188.917	56.3155	27.1593	19081.8	27887.4
TCGA-QG-A5YX-01	598.609	22.9133	5.7283	15436.6	57780.3
TCGA-QG-A5Z1-01	55.1863	8.7491	4.038	40277.3	27659.1
TCGA-QG-A5Z2-01	82.2763	390.812	27.0826	16883.8	28238.3
TCGA-QL-A97D-01	67.5484	306.566	27.3973	24916.4	19764.3
TCGA-RU-A8FL-01	129.882	12.2616	0.0	14847.4	32718.4
TCGA-SS-A7HO-01	52.2201	27.4155	12.6198	10135.9	26630.9
TCGA-T9-A92H-01	230.963	61.422	8.414	29097.6	31050.1
TCGA-WS-AB45-01	58.3319	118.675	91.7219	2886.42	5947.04
