	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-33-4586-01	2368.41	40.6234	407.985	3040.8	4147.43
TCGA-33-4587-01	2346.08	83.9797	18.1867	5695.11	8497.99
TCGA-33-4589-01	16615.9	718.242	413.606	5278.15	893.438
TCGA-33-6738-01	29650.3	116.097	13.5646	32345.7	17498.8
TCGA-33-A4WN-01	22500.8	90.4	102.8	9985.2	6628.8
TCGA-33-A5GW-01	20336.4	22.8183	133.511	6970.26	3926.2
TCGA-33-AAS8-01	920.53	65.3422	86.0927	1993.82	5961.59
TCGA-33-AASB-01	7944.17	38.5581	7.2296	5980.92	12945.5
TCGA-33-AASD-01	11108.1	63.2287	32.287	3929.15	2554.26
TCGA-33-AASI-01	13464.0	411.712	42.4081	3765.48	7896.15
TCGA-33-AASJ-01	31111.4	153.771	289.538	12996.6	13712.9
TCGA-33-AASL-01	12008.1	152.44	53.9117	11441.1	5161.27
TCGA-34-2596-01	1197.2	165.532	1234.23	1286.51	7420.64
TCGA-34-2600-01	39474.9	66.2035	10.2166	33801.4	3090.31
TCGA-34-2608-01	12901.8	324.247	59.7391	5956.64	2091.95
TCGA-34-5231-01	705.755	428.804	41.9403	356.011	4190.42
TCGA-34-5232-01	47778.2	361.932	50.9686	6702.65	2240.72
TCGA-34-5234-01	11629.9	913.701	45.8078	5017.18	1422.9
TCGA-34-5236-01	5450.0	127.733	27.8931	4236.65	3736.12
TCGA-34-5239-01	6069.83	875.228	172.408	5273.74	1090.5
TCGA-34-5240-01	23783.1	156.556	224.119	8260.44	7753.36
TCGA-34-5241-01	21861.2	441.836	71.6831	9120.94	2775.1
TCGA-34-5927-01	3675.12	76.6447	9.5465	3317.81	6642.45
TCGA-34-5928-01	4444.04	230.344	55.1913	5033.35	2995.61
TCGA-34-5929-01	717.733	85.2772	27.69	1684.27	7889.24
TCGA-34-7107-01	6139.8	130.552	507.2	1214.07	2686.45
TCGA-34-8454-01	20133.8	453.344	50.7845	1331.54	1260.12
TCGA-34-8455-01	15460.7	151.965	30.6807	1214.29	839.885
TCGA-34-8456-01	5424.28	177.693	201.75	6582.29	4564.24
TCGA-34-A5IX-01	24203.3	163.288	37.1622	3363.18	488.739
TCGA-37-3783-01	14248.1	1206.99	68.3102	9702.11	1610.68
TCGA-37-3789-01	11976.1	534.982	53.3804	5613.97	2133.65
TCGA-37-3792-01	25579.4	670.245	726.227	6857.36	5871.93
TCGA-37-4129-01	26.2496	231.571	7.5512	4058.97	5830.64
TCGA-37-4130-01	54.2959	3940.15	65.4018	1474.01	18261.3
TCGA-37-4132-01	1916.63	886.759	62.4164	2994.2	21274.6
TCGA-37-4133-01	52174.1	378.869	387.182	18724.7	12850.0
TCGA-37-4135-01	8216.94	216.937	25.6142	9683.74	6885.52
TCGA-37-4141-01	4458.58	802.832	65.8786	2790.11	12955.6
TCGA-37-5819-01	378.072	317.958	19.6597	6023.44	9201.89
TCGA-37-A5EL-01	6669.56	123.708	4.0013	3307.1	8400.8
TCGA-37-A5EN-01	8243.57	252.857	60.0	5327.86	7252.14
TCGA-39-5011-01	7471.18	667.64	107.34	7251.17	12002.3
TCGA-39-5016-01	24856.1	557.5	935.0	9136.79	7091.43
TCGA-39-5019-01	6365.95	320.578	112.177	10866.3	4020.94
TCGA-39-5021-01	1971.07	493.027	124.549	3529.23	7902.39
TCGA-39-5022-01	7496.38	1247.0	228.268	4563.92	2647.62
TCGA-39-5024-01	19975.6	195.733	33.286	3173.27	1656.34
TCGA-39-5027-01	4210.35	73.6086	68.2226	5040.99	10384.2
TCGA-39-5028-01	26220.6	266.472	65.0542	4133.03	1177.65
TCGA-39-5029-01	15362.4	537.197	18.6716	7695.81	2695.71
TCGA-39-5030-01	2580.29	971.155	234.459	3384.85	591.701
TCGA-39-5031-01	6517.89	349.365	44.2478	4490.19	6276.64
TCGA-39-5034-01	2699.04	224.221	36.5707	7627.7	12712.2
TCGA-39-5035-01	23028.9	1105.72	1141.69	3137.33	6129.7
TCGA-39-5036-01	33018.4	272.237	97.7938	11265.3	9091.13
TCGA-39-5037-01	5992.49	45.0563	67.5845	3063.0	9287.44
TCGA-39-5039-01	15305.4	313.423	22.1477	5823.49	1589.26
TCGA-39-5040-01	1943.82	130.043	139.665	15411.9	12555.2
TCGA-43-2576-01	14599.2	361.111	33.4467	13202.9	16760.2
TCGA-43-2578-01	2521.2	343.3	29.5231	4901.97	13367.5
TCGA-43-2581-01	4578.47	319.295	69.8344	3332.97	13508.3
TCGA-43-3394-01	9997.13	97.0299	134.085	3944.61	6490.31
TCGA-43-3920-01	5597.99	707.119	46.1662	4595.13	1938.52
TCGA-43-5668-01	8238.94	855.278	121.316	6059.21	8170.63
TCGA-43-5670-01	26036.2	20.4374	9.3223	5690.57	4231.98
TCGA-43-6143-01	5783.14	60.6599	68.2146	3276.08	3786.25
TCGA-43-6647-01	2938.87	199.569	407.751	450.061	493.869
TCGA-43-6770-01	5840.88	64.9068	317.995	1828.77	6107.29
TCGA-43-6771-01	17501.4	205.163	183.424	5330.16	718.75
TCGA-43-6773-01	8781.16	705.012	179.677	4996.99	2683.1
TCGA-43-7656-01	2741.57	647.036	175.901	2393.65	3809.76
TCGA-43-7657-01	5917.3	58.8819	12.2395	3190.21	4158.45
TCGA-43-7658-01	805.001	938.63	59.1517	5280.1	6897.9
TCGA-43-8115-01	5935.78	656.233	85.2671	2145.17	6132.76
TCGA-43-8116-01	5916.86	190.867	18.7354	2374.12	2582.55
TCGA-43-8118-01	11826.1	124.539	25.369	3242.62	3120.39
TCGA-43-A474-01	8431.06	6.6445	40.6977	2541.53	6782.81
TCGA-43-A475-01	8635.15	1866.05	697.179	4593.01	1037.48
TCGA-43-A56U-01	11126.2	678.925	74.1788	4505.42	1315.73
TCGA-43-A56V-01	10697.8	73.7208	29.3852	5678.05	3908.75
TCGA-46-3765-01	10273.2	227.569	63.1579	4569.92	7044.11
TCGA-46-3766-01	5614.15	688.103	72.0257	4828.94	1794.86
TCGA-46-3767-01	7958.45	258.898	48.1317	3855.6	1894.87
TCGA-46-3768-01	5989.9	113.392	102.314	7921.8	11070.1
TCGA-46-3769-01	10654.6	523.793	114.205	9230.53	7231.58
TCGA-46-6025-01	8030.06	108.101	317.232	2452.48	2752.29
TCGA-46-6026-01	3917.99	90.2922	3.1431	2891.92	6142.72
TCGA-51-4079-01	28939.1	278.229	268.192	6697.58	5346.58
TCGA-51-4080-01	8260.96	103.363	73.3774	3110.43	16468.3
TCGA-51-4081-01	4111.61	26.8371	63.4718	3782.32	6650.48
TCGA-52-7622-01	7447.23	476.067	816.609	7149.65	4467.7
TCGA-52-7809-01	3063.8	184.408	22.792	6156.61	8760.42
TCGA-52-7810-01	15461.2	11.7882	32.7027	7260.39	1308.49
TCGA-52-7811-01	13534.3	169.115	68.0544	7511.16	1270.57
TCGA-52-7812-01	5613.91	872.902	415.268	9433.25	11100.3
TCGA-56-1622-01	15385.5	50.9402	778.43	17110.7	4550.79
TCGA-56-5897-01	10835.2	373.778	51.4306	4101.41	725.462
TCGA-56-5898-01	15276.0	133.82	42.4201	12846.7	2079.9
TCGA-56-6545-01	3995.84	230.044	162.417	449.002	600.887
TCGA-56-6546-01	1146.86	883.81	73.4297	3508.99	9805.66
TCGA-56-7221-01	6808.23	41.1509	14.1456	3937.31	5620.32
TCGA-56-7222-01	11847.6	10.8354	14.6802	6386.58	5553.3
TCGA-56-7223-01	1539.21	35.545	16.3723	4047.82	15074.1
TCGA-56-7579-01	24205.2	17.1353	10.9842	11101.1	4609.4
TCGA-56-7580-01	11118.6	122.807	12.9672	2485.89	2469.87
TCGA-56-7582-01	6472.94	189.074	65.091	6090.66	7156.4
TCGA-56-7730-01	6211.53	46.5852	119.501	8677.0	16823.8
TCGA-56-7731-01	18708.9	167.829	65.1163	6057.75	2421.71
TCGA-56-7822-01	34792.5	71.4014	29.2826	5435.73	541.126
TCGA-56-7823-01	8923.4	70.018	49.0724	5575.1	6261.52
TCGA-56-8082-01	8164.12	22.3233	60.3555	6740.39	4745.76
TCGA-56-8083-01	1842.19	105.725	4.6416	3563.69	3312.02
TCGA-56-8201-01	4887.95	950.919	184.68	419.103	2066.94
TCGA-56-8304-01	25994.0	176.425	87.9341	2423.75	3817.34
TCGA-56-8305-01	7668.91	34.1969	15.544	2514.51	5571.5
TCGA-56-8307-01	2678.8	195.177	264.331	6881.26	1161.51
TCGA-56-8308-01	42872.6	138.921	274.971	12233.6	4846.73
TCGA-56-8309-01	5000.0	964.897	281.25	6786.39	367.723
TCGA-56-8503-01	9869.68	238.71	78.7097	2543.87	564.516
TCGA-56-8504-01	7214.56	319.315	40.9849	3862.36	8233.06
TCGA-56-8622-01	28959.4	28.7666	85.7951	4819.67	1170.85
TCGA-56-8623-01	5911.53	486.517	190.957	5525.7	2318.86
TCGA-56-8624-01	14343.7	114.754	14.0515	2612.41	887.002
TCGA-56-8625-01	4448.82	765.354	187.927	4067.72	3468.77
TCGA-56-8626-01	11130.3	75.1315	20.4358	1860.26	720.661
TCGA-56-8628-01	9480.08	304.437	48.1884	4278.0	5133.48
TCGA-56-8629-01	13225.9	166.256	18.2536	5888.51	5063.64
TCGA-56-A49D-01	11784.6	560.123	100.201	4745.51	2389.79
TCGA-56-A4BW-01	13386.4	246.234	32.445	1359.79	2044.61
TCGA-56-A4BX-01	14272.8	89.1612	51.3942	9247.07	9182.82
TCGA-56-A4BY-01	26770.9	250.7	171.531	9761.3	6492.6
TCGA-56-A4ZJ-01	16156.5	148.86	50.5141	6883.77	1465.36
TCGA-56-A4ZK-01	25981.3	270.178	393.373	9417.59	2572.22
TCGA-56-A5DR-01	13607.9	154.973	40.4085	11798.0	2882.33
TCGA-56-A5DS-01	16588.3	194.597	24.5123	4931.97	2523.76
TCGA-56-A62T-01	13462.7	36.4811	32.6809	2921.52	1688.39
TCGA-58-8386-01	3226.88	133.156	111.031	1622.86	707.16
TCGA-58-8387-01	12929.4	492.654	737.892	893.887	2392.16
TCGA-58-8388-01	4426.27	414.398	51.6062	2444.07	1948.14
TCGA-58-8390-01	2684.25	128.726	38.0132	4223.79	3812.55
TCGA-58-8391-01	15791.7	101.868	196.491	8218.22	6546.24
TCGA-58-8392-01	6506.3	58.6947	153.025	5638.88	13082.6
TCGA-58-8393-01	14591.2	711.555	280.191	7901.39	1883.58
TCGA-58-A46J-01	11367.9	165.432	45.679	1215.64	4247.33
TCGA-58-A46K-01	4680.09	272.328	689.605	3841.87	9280.38
TCGA-58-A46L-01	5416.69	456.607	87.6928	2287.27	3675.23
TCGA-58-A46M-01	1869.64	518.623	542.325	1761.85	3303.05
TCGA-58-A46N-01	12819.5	72.4739	310.337	2007.9	4829.27
TCGA-60-2695-01	4646.7	524.272	66.1511	6001.32	5317.1
TCGA-60-2697-01	7182.69	812.979	96.2596	3852.19	2475.35
TCGA-60-2698-01	12253.5	816.384	97.4576	2518.01	4896.19
TCGA-60-2703-01	6775.87	64.2398	29.2648	2507.49	4566.74
TCGA-60-2704-01	3193.68	494.923	148.552	1536.29	2258.74
TCGA-60-2706-01	2458.36	473.695	56.3923	12768.2	8558.3
TCGA-60-2707-01	33897.5	124.405	59.6414	14696.7	1496.16
TCGA-60-2708-01	3431.42	41.7053	176.089	1987.95	2225.21
TCGA-60-2709-01	3443.91	830.378	439.477	5362.84	5674.57
TCGA-60-2710-01	14838.8	400.509	90.2734	5652.89	2981.88
TCGA-60-2711-01	9534.03	427.156	24.568	6471.21	7374.66
TCGA-60-2713-01	6944.66	482.384	127.613	1547.57	1338.35
TCGA-60-2714-01	5229.22	387.943	474.455	14314.7	9212.19
TCGA-60-2716-01	23835.1	29.6798	24.8407	3801.92	2876.04
TCGA-60-2719-01	11742.2	194.404	38.2137	1999.24	6223.67
TCGA-60-2720-01	14024.3	364.44	16.5654	6952.51	1865.27
TCGA-60-2721-01	9920.43	999.321	61.4305	5054.51	1947.78
TCGA-60-2722-01	13955.6	94.5198	330.124	12641.0	11546.7
TCGA-60-2723-01	2280.52	651.305	1086.15	4399.66	12378.6
TCGA-60-2724-01	9083.77	35.8334	25.922	2040.22	4313.73
TCGA-60-2725-01	5912.29	889.032	276.44	3705.19	1510.47
TCGA-60-2726-01	9015.16	362.314	16.4908	2316.96	4162.0
TCGA-63-5128-01	6167.97	49.3218	87.6832	3745.72	2934.65
TCGA-63-5131-01	9467.16	89.8182	28.9996	3086.85	3665.23
TCGA-63-6202-01	476.697	1240.87	380.521	8042.16	14086.6
TCGA-63-7020-01	16813.8	394.882	60.063	7382.0	2050.45
TCGA-63-7021-01	24415.0	240.215	237.335	6554.36	1648.1
TCGA-63-7022-01	5286.81	267.067	43.3751	1010.64	3183.12
TCGA-63-7023-01	2227.64	270.994	19.8981	6884.28	4286.63
TCGA-63-A5M9-01	1798.41	190.602	414.172	1282.68	24387.6
TCGA-63-A5MB-01	4146.47	234.608	89.8682	4559.08	12190.5
TCGA-63-A5MG-01	26802.4	152.008	42.6083	7678.13	1107.82
TCGA-63-A5MH-01	6798.94	112.929	218.997	1000.0	1120.84
TCGA-63-A5MI-01	6050.82	72.1311	15.847	1030.05	3320.76
TCGA-63-A5MJ-01	7200.0	167.398	468.339	4191.54	5215.36
TCGA-63-A5ML-01	2862.41	323.468	343.198	3644.34	5808.41
TCGA-63-A5MM-01	13816.7	502.942	642.825	4312.36	1124.49
TCGA-63-A5MN-01	13648.4	1129.58	698.503	6243.16	6908.62
TCGA-63-A5MP-01	16630.0	369.526	1402.05	6705.76	7714.98
TCGA-63-A5MR-01	10361.7	65.9477	179.497	5104.25	565.762
TCGA-63-A5MS-01	5116.87	346.231	87.7543	5333.87	3108.1
TCGA-63-A5MT-01	11615.5	48.288	38.6304	4249.34	3448.64
TCGA-63-A5MU-01	15696.5	33.3988	78.0943	4563.85	3873.28
TCGA-63-A5MV-01	5681.2	310.562	427.81	1815.41	3049.9
TCGA-63-A5MW-01	1709.83	199.923	10.2744	554.818	1844.26
TCGA-63-A5MY-01	16299.4	47.7186	91.2676	3280.54	3826.29
TCGA-66-2727-01	9073.39	195.867	757.424	1829.16	4902.74
TCGA-66-2734-01	11388.5	53.7865	63.5069	3157.85	1338.51
TCGA-66-2737-01	5649.94	323.503	158.914	2937.47	4705.38
TCGA-66-2742-01	30301.4	154.371	41.4166	8289.92	3310.51
TCGA-66-2744-01	5340.54	795.214	413.714	1160.61	1886.79
TCGA-66-2753-01	4479.32	117.708	37.7746	2554.84	4505.29
TCGA-66-2754-01	173.558	80.8723	15.4475	4171.29	10500.2
TCGA-66-2755-01	456.065	344.361	871.932	2672.71	781.217
TCGA-66-2756-01	2230.59	235.637	19.4099	11763.2	14584.2
TCGA-66-2757-01	2016.95	390.353	54.7537	10678.8	9945.43
TCGA-66-2758-01	1550.67	1212.86	442.426	4733.74	6586.63
TCGA-66-2759-01	28191.9	277.348	987.845	3811.79	3375.69
TCGA-66-2763-01	14104.2	148.575	333.38	2666.76	1624.21
TCGA-66-2765-01	11135.0	264.761	55.7392	737.829	350.514
TCGA-66-2766-01	10748.0	167.591	804.675	4487.32	10973.5
TCGA-66-2767-01	7965.18	1298.26	316.805	9146.48	2693.41
TCGA-66-2768-01	22488.7	302.828	56.5618	6186.21	1123.29
TCGA-66-2769-01	2088.16	296.254	180.098	931.896	761.256
TCGA-66-2770-01	5720.08	471.264	595.673	3129.48	2236.65
TCGA-66-2771-01	33520.4	729.604	97.9021	3418.41	4375.87
TCGA-66-2773-01	9842.35	429.35	420.964	3988.68	4748.01
TCGA-66-2777-01	15570.7	165.982	83.8336	7394.63	5951.76
TCGA-66-2778-01	34590.8	144.958	26.0504	8061.34	4356.3
TCGA-66-2780-01	33993.4	129.056	39.3729	8700.33	757.2
TCGA-66-2781-01	7008.08	198.876	29.8665	7476.11	6436.05
TCGA-66-2782-01	17216.3	282.551	58.7679	4106.45	1287.58
TCGA-66-2783-01	20407.9	212.215	198.758	4649.59	2812.11
TCGA-66-2785-01	22066.4	1072.51	185.743	12161.7	2602.04
TCGA-66-2786-01	16179.4	506.84	29.9189	7450.87	3889.1
TCGA-66-2787-01	69.5876	719.502	940.722	3608.25	8865.55
TCGA-66-2788-01	11981.9	471.492	157.164	3224.03	3424.13
TCGA-66-2789-01	12850.6	99.365	44.8263	7285.77	4229.73
TCGA-66-2790-01	2079.62	505.834	54.221	2722.72	3130.06
TCGA-66-2791-01	5551.46	826.796	715.34	2313.01	3085.05
TCGA-66-2792-01	6942.48	122.675	458.14	2172.63	5124.06
TCGA-66-2793-01	14441.4	109.455	9.2497	5477.9	7556.01
TCGA-66-2794-01	5403.05	1908.38	467.376	5841.28	6155.48
TCGA-66-2795-01	5579.49	203.806	56.6127	3500.55	13980.2
TCGA-66-2800-01	4016.7	141.538	82.6374	4849.67	9364.4
TCGA-68-7755-01	11264.4	92.9084	434.601	31094.4	6506.67
TCGA-68-7756-01	25768.9	100.303	99.3741	10111.1	4131.3
TCGA-68-7757-01	21076.1	32.9949	31.4721	6954.31	2712.18
TCGA-68-8250-01	8442.0	294.376	103.691	5688.49	6146.75
TCGA-68-8251-01	8556.99	296.868	49.2693	5265.55	2642.59
TCGA-68-A59I-01	11797.4	285.734	66.9996	5352.09	4536.76
TCGA-68-A59J-01	5826.37	637.892	1127.13	5168.81	2801.3
TCGA-6A-AB49-01	4747.75	88.4512	97.3706	2913.69	4871.88
TCGA-70-6722-01	35611.7	176.511	413.289	8289.48	4734.79
TCGA-70-6723-01	8018.35	167.431	21.6616	2669.98	14544.6
TCGA-77-6842-01	1450.26	686.535	1653.95	1381.22	933.962
TCGA-77-6843-01	3125.61	47.0484	198.402	3454.95	5202.84
TCGA-77-6844-01	21567.9	156.582	66.2333	3856.81	888.205
TCGA-77-6845-01	4340.54	32.0669	64.4824	4114.33	16660.5
TCGA-77-7138-01	11375.7	40.9433	22.6007	2073.04	1050.44
TCGA-77-7139-01	20387.3	163.403	673.549	8856.89	24624.8
TCGA-77-7140-01	13116.7	49.4475	351.002	2161.83	21472.9
TCGA-77-7141-01	9467.15	196.237	191.317	8518.38	13135.5
TCGA-77-7142-01	13664.0	186.733	27.6778	1792.05	13298.3
TCGA-77-7335-01	13243.9	1434.11	63.2025	2591.95	4390.29
TCGA-77-7337-01	5219.6	208.607	33.0635	2018.58	2519.64
TCGA-77-7338-01	21018.7	213.463	102.592	5238.3	1928.01
TCGA-77-7463-01	4992.67	49.3523	179.61	1302.58	2740.67
TCGA-77-7465-01	1323.56	690.708	90.8086	789.151	3846.11
TCGA-77-8007-01	2399.95	488.527	749.466	5179.83	4751.87
TCGA-77-8008-01	15549.7	180.103	64.5588	1624.9	99.6524
TCGA-77-8009-01	68.1358	161.357	142.373	75.5935	6393.92
TCGA-77-8128-01	3450.73	50.3458	32.6568	2788.52	6347.2
TCGA-77-8130-01	11994.8	22.8162	62.5815	1213.17	818.123
TCGA-77-8131-01	11567.2	676.593	135.042	7186.29	504.155
TCGA-77-8133-01	6670.65	169.022	76.087	5754.35	2196.2
TCGA-77-8136-01	5993.05	893.173	694.058	1757.27	1154.24
TCGA-77-8138-01	22131.9	133.133	52.7623	10038.3	1823.98
TCGA-77-8139-01	9880.2	112.353	43.4513	2785.85	3855.99
TCGA-77-8140-01	16229.6	76.5335	12.0053	14264.5	2815.98
TCGA-77-8143-01	29263.3	145.887	89.9181	4724.83	12608.3
TCGA-77-8144-01	7633.21	112.396	36.0777	407.493	1260.41
TCGA-77-8145-01	7300.42	48.9451	32.9114	4468.35	1613.5
TCGA-77-8148-01	6687.25	150.708	50.4249	2154.67	7967.14
TCGA-77-8150-01	6589.13	537.295	361.568	7774.97	4948.17
TCGA-77-8153-01	14473.7	52.0619	66.4948	5988.14	7704.12
TCGA-77-8154-01	16806.2	33.5664	13.6752	1396.74	3986.95
TCGA-77-8156-01	2891.42	809.493	65.6697	4824.45	15764.6
TCGA-77-A5FZ-01	3638.21	1124.78	179.702	3414.33	1614.33
TCGA-77-A5G1-01	25199.9	147.743	85.6737	3919.57	2285.21
TCGA-77-A5G3-01	9731.66	235.068	720.99	5817.41	13862.2
TCGA-77-A5G6-01	7847.35	56.0748	8.3074	3207.68	3645.38
TCGA-77-A5G7-01	13718.9	92.8482	10.0376	1069.64	7323.09
TCGA-77-A5G8-01	12886.6	178.82	154.304	3815.07	3781.18
TCGA-77-A5GB-01	7328.5	207.124	79.1557	250.66	170.185
TCGA-77-A5GF-01	7575.5	298.196	1271.6	4383.67	5653.37
TCGA-77-A5GH-01	3484.35	478.853	252.089	5108.53	595.113
TCGA-79-5596-01	13355.5	36.4574	142.046	10517.6	8408.94
TCGA-85-6175-01	5931.74	344.944	102.247	2191.01	1064.04
TCGA-85-6560-01	61.7179	585.085	52.9652	236.323	5727.19
TCGA-85-6561-01	5121.51	694.135	298.045	2470.95	3124.3
TCGA-85-6798-01	2292.84	24.1188	85.1939	4181.89	9148.03
TCGA-85-7696-01	9057.83	124.049	29.8741	5545.2	6179.39
TCGA-85-7697-01	20298.8	247.871	28.3363	4288.23	1913.13
TCGA-85-7698-01	6096.83	337.592	573.996	5704.43	4112.23
TCGA-85-7699-01	2572.57	1206.13	125.828	1139.9	1885.49
TCGA-85-7710-01	8153.44	261.479	46.2038	2528.55	982.944
TCGA-85-7843-01	18737.5	84.7812	14.9953	973.542	5374.09
TCGA-85-7844-01	6105.31	225.49	194.181	1118.6	3433.59
TCGA-85-7950-01	227.969	625.567	214.732	1937.0	670.18
TCGA-85-8048-01	7401.93	689.028	105.742	4193.86	1734.51
TCGA-85-8049-01	6292.25	585.543	133.125	8536.14	1572.54
TCGA-85-8052-01	16638.5	121.951	100.43	3301.29	7192.97
TCGA-85-8070-01	15560.9	54.3783	530.657	17098.5	31525.7
TCGA-85-8071-01	19966.2	184.759	86.9878	644.86	4053.2
TCGA-85-8072-01	13722.9	257.483	327.352	7314.97	6279.86
TCGA-85-8276-01	4716.68	513.761	51.2682	2721.53	3170.53
TCGA-85-8277-01	5513.67	257.055	731.481	2033.07	5691.36
TCGA-85-8287-01	2837.34	759.542	49.9495	4402.25	1062.84
TCGA-85-8288-01	7970.21	243.583	38.2486	3586.51	1344.74
TCGA-85-8350-01	16675.1	224.148	23.4685	7914.16	2156.23
TCGA-85-8351-01	85476.3	92.5188	68.1718	5695.88	3552.46
TCGA-85-8352-01	600.785	176.702	9.5986	10703.8	11779.7
TCGA-85-8353-01	3667.7	344.219	97.5287	2470.87	3519.86
TCGA-85-8354-01	9508.03	81.8229	28.4827	5452.1	9690.32
TCGA-85-8355-01	5590.47	866.723	899.199	5922.4	3636.02
