	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-AO-A126-01	10744.0	158.279	1.1841	1642.39	2715.61
TCGA-AO-A128-01	4964.45	2480.87	696.879	14909.1	1374.49
TCGA-AO-A129-01	14118.1	493.05	38.2239	4501.93	14566.0
TCGA-AO-A12A-01	5244.97	327.192	42.9887	3265.1	3003.41
TCGA-AO-A12B-01	3477.75	96.839	13.1092	1782.01	7281.11
TCGA-AO-A12D-01	7560.74	401.298	57.6715	22209.3	7871.2
TCGA-AO-A12E-01	6010.93	71.8579	27.0492	8356.01	4172.4
TCGA-AO-A12F-01	17354.7	38.4517	11.9098	5409.1	29814.0
TCGA-AO-A12G-01	4835.2	169.2	16.8	2761.6	3768.0
TCGA-AO-A12H-01	4267.15	45.4022	2.961	5737.79	3700.61
TCGA-AO-A1KO-01	4636.33	195.383	18.0662	2344.26	4173.97
TCGA-AO-A1KP-01	4526.6	46.7514	9.9471	3743.76	4445.69
TCGA-AO-A1KQ-01	4146.85	698.622	19.0267	6920.84	4857.18
TCGA-AO-A1KR-01	18142.5	276.254	2.6756	5187.96	14363.9
TCGA-AO-A1KS-01	1730.81	104.437	10.5759	1642.24	2829.71
TCGA-AO-A1KT-01	4953.7	63.4396	18.9417	6148.53	2966.63
TCGA-AQ-A04H-01	11051.4	83.1619	7.9342	6567.73	4172.79
TCGA-AQ-A04J-01	12691.8	382.101	17.7721	4239.61	4702.32
TCGA-AQ-A04L-01	4962.07	30.5943	15.7106	3036.69	5955.97
TCGA-AQ-A0Y5-01	1903.45	11.6495	15.8856	2286.12	2939.19
TCGA-AQ-A1H2-01	2476.92	76.7687	10.286	4906.42	2589.81
TCGA-AQ-A1H3-01	4310.68	280.723	18.2288	7126.32	3348.48
TCGA-AQ-A54N-01	5278.62	87.4985	0.0	4173.27	6622.54
TCGA-AQ-A54O-01	4300.06	144.759	3.8824	2851.36	2747.09
TCGA-AQ-A7U7-01	2857.78	1679.92	110.876	3544.9	2009.43
TCGA-AR-A0TP-01	12413.5	9.0514	5.4308	6240.04	13209.6
TCGA-AR-A0TQ-01	2984.13	413.519	25.1779	3273.67	6712.64
TCGA-AR-A0TR-01	15017.6	87.3402	7.141	6047.62	3411.49
TCGA-AR-A0TS-01	14334.0	433.857	30.4519	7687.62	5443.68
TCGA-AR-A0TT-01	1486.95	764.682	91.7618	2205.95	3054.24
TCGA-AR-A0TU-01	3912.66	331.82	19.4084	5968.38	8691.19
TCGA-AR-A0TV-01	67.5406	448.288	49.3431	2904.95	6892.29
TCGA-AR-A0TW-01	5077.59	594.794	31.5297	9268.41	5948.6
TCGA-AR-A0TX-01	3642.98	535.364	89.0017	4139.42	5663.28
TCGA-AR-A0TY-01	13536.0	36.1174	10.6417	4842.31	8277.65
TCGA-AR-A0TZ-01	5396.03	69.1553	13.4003	7511.13	4133.29
TCGA-AR-A0U0-01	678.278	685.714	232.877	7102.54	6932.68
TCGA-AR-A0U1-01	13661.8	300.662	22.9581	10203.5	20448.1
TCGA-AR-A0U2-01	2006.36	495.542	16.7455	4169.01	13965.7
TCGA-AR-A0U3-01	2842.56	97.5471	17.684	6976.04	7655.45
TCGA-AR-A0U4-01	10522.8	125.386	60.4603	16450.0	5508.76
TCGA-AR-A1AH-01	9804.41	19.7872	4.3599	5753.06	10733.1
TCGA-AR-A1AI-01	13548.7	655.208	77.2634	4898.91	6066.03
TCGA-AR-A1AJ-01	4213.42	648.992	157.413	4467.91	4580.07
TCGA-AR-A1AK-01	3528.67	506.92	61.6845	3180.7	2079.48
TCGA-AR-A1AL-01	3954.35	162.477	41.4971	3195.28	2292.55
TCGA-AR-A1AM-01	10816.4	301.123	17.3181	5330.09	2501.93
TCGA-AR-A1AN-01	7013.56	66.1362	5.8865	2196.35	4578.64
TCGA-AR-A1AO-01	4475.4	727.392	82.4641	3414.87	1275.4
TCGA-AR-A1AP-01	4612.69	110.211	17.9937	12477.3	3323.44
TCGA-AR-A1AQ-01	1860.54	659.607	79.5455	5832.13	10218.5
TCGA-AR-A1AR-01	5146.07	392.239	46.96	3430.3	7654.23
TCGA-AR-A1AS-01	6341.29	4.5025	6.7537	1882.94	3027.47
TCGA-AR-A1AT-01	5611.72	525.661	54.9508	6452.57	3144.63
TCGA-AR-A1AU-01	4378.65	111.424	19.198	10472.3	3782.38
TCGA-AR-A1AV-01	4820.25	24.869	5.7835	2397.26	4127.39
TCGA-AR-A1AW-01	310.253	1683.69	241.014	3013.24	1463.11
TCGA-AR-A1AX-01	2582.99	957.278	72.9679	2911.15	1790.93
TCGA-AR-A1AY-01	6216.96	34.5366	18.3705	4159.09	9496.46
TCGA-AR-A24H-01	4745.68	216.752	28.4648	7530.33	6797.01
TCGA-AR-A24K-01	5914.46	39.9765	13.2275	2936.8	2659.02
TCGA-AR-A24L-01	3061.63	111.517	27.6835	3354.92	4540.35
TCGA-AR-A24M-01	9116.64	34.501	12.9379	1531.49	5514.84
TCGA-AR-A24N-01	508.341	86.333	17.2666	3835.82	5668.42
TCGA-AR-A24O-01	8113.37	343.177	24.7794	2989.48	4895.11
TCGA-AR-A24P-01	6235.5	95.4723	24.8807	5180.96	3561.12
TCGA-AR-A24Q-01	3774.96	420.961	25.0364	2109.17	6081.22
TCGA-AR-A24R-01	3744.94	206.397	27.8841	3439.86	4629.85
TCGA-AR-A24S-01	6088.97	84.4184	58.3308	2721.32	3450.9
TCGA-AR-A24T-01	3064.01	199.694	18.0369	3414.45	4423.22
TCGA-AR-A24U-01	5463.87	333.34	68.5218	6667.8	2469.76
TCGA-AR-A24V-01	1649.15	103.853	59.3878	2541.8	1732.6
TCGA-AR-A24W-01	10879.2	108.704	26.4414	4743.67	2477.05
TCGA-AR-A24X-01	3208.36	198.926	24.0676	4385.71	3797.77
TCGA-AR-A24Z-01	8968.98	62.7218	22.8912	2450.96	6379.31
TCGA-AR-A250-01	5920.25	170.806	41.1148	3743.38	5674.67
TCGA-AR-A251-01	1482.19	152.354	45.4453	6623.84	8723.27
TCGA-AR-A252-01	2163.85	1179.56	111.407	1663.11	5729.78
TCGA-AR-A254-01	1424.69	308.363	84.5746	1709.51	2730.51
TCGA-AR-A255-01	1857.23	314.401	44.3824	1994.41	3310.37
TCGA-AR-A256-01	7780.16	74.8576	22.7828	5127.3	10543.1
TCGA-AR-A2LE-01	11254.0	136.227	43.9122	11359.3	5256.99
TCGA-AR-A2LH-01	20076.8	564.669	48.8959	12973.2	5600.42
TCGA-AR-A2LJ-01	5238.57	274.955	6.3647	8441.71	2508.11
TCGA-AR-A2LK-01	1054.16	51.6148	10.6266	2734.98	2688.83
TCGA-AR-A2LM-01	4783.38	300.997	27.0867	3752.57	2310.58
TCGA-AR-A2LN-01	7368.1	203.032	40.0501	7498.82	1609.79
TCGA-AR-A2LO-01	4676.94	502.311	35.9527	6442.22	2595.79
TCGA-AR-A2LQ-01	7805.67	85.648	15.4447	4550.58	2306.41
TCGA-AR-A5QM-01	13965.3	215.022	25.8205	16200.6	2712.93
TCGA-AR-A5QN-01	7399.27	224.477	14.541	6408.36	4403.82
TCGA-AR-A5QP-01	11927.8	190.858	14.4346	17687.7	3082.6
TCGA-AR-A5QQ-01	5996.03	671.634	271.237	2475.91	503.726
TCGA-B6-A0I1-01	19566.4	50.4365	2.5865	14711.6	15038.2
TCGA-B6-A0I2-01	5923.79	1277.11	33.8219	7170.24	1460.2
TCGA-B6-A0I5-01	6692.44	118.148	4.4795	6566.46	6307.2
TCGA-B6-A0I6-01	7775.96	81.4261	5.5204	4798.16	6371.94
TCGA-B6-A0I8-01	13915.4	12.5108	2.8149	21542.9	3820.47
TCGA-B6-A0I9-01	4572.98	89.2288	23.9006	3391.97	3672.08
TCGA-B6-A0IA-01	14354.0	18.3908	22.6054	1483.14	6967.82
TCGA-B6-A0IB-01	6559.79	35.2295	8.7266	18801.9	6292.18
TCGA-B6-A0IC-01	4489.31	2.8825	4.3238	2546.24	2749.46
TCGA-B6-A0IE-01	6836.81	118.102	3.7012	5077.73	10582.4
TCGA-B6-A0IG-01	6036.26	122.004	8.2975	8491.7	7263.06
TCGA-B6-A0IH-01	9739.41	516.209	23.848	8146.57	2919.89
TCGA-B6-A0IJ-01	12611.0	555.252	43.725	8578.52	7476.7
TCGA-B6-A0IK-01	5412.72	156.647	13.8728	6953.76	14471.7
TCGA-B6-A0IM-01	3568.86	60.6604	13.3027	9180.48	4468.39
TCGA-B6-A0IN-01	5460.8	158.906	11.7883	5020.87	5513.62
TCGA-B6-A0IO-01	5204.7	135.866	4.6056	7396.33	6592.65
TCGA-B6-A0IP-01	9372.65	170.025	17.3666	3390.41	3363.8
TCGA-B6-A0IQ-01	958.024	187.465	13.4975	3632.33	9181.61
TCGA-B6-A0RE-01	8328.74	53.6317	12.3469	10638.8	8492.72
TCGA-B6-A0RG-01	15565.4	47.7653	9.1466	11734.0	8021.52
TCGA-B6-A0RH-01	5925.38	165.062	22.0083	3741.4	6076.69
TCGA-B6-A0RI-01	8489.52	52.2412	89.0035	4137.38	2744.6
TCGA-B6-A0RL-01	6288.92	138.462	6.4615	10137.5	4903.08
TCGA-B6-A0RM-01	3547.9	55.338	12.1813	7061.69	2577.57
TCGA-B6-A0RN-01	5829.69	77.7237	15.627	5165.95	3366.38
TCGA-B6-A0RO-01	15627.1	62.8037	0.8972	11334.6	6695.18
TCGA-B6-A0RP-01	10802.4	316.412	16.7292	3736.66	3724.55
TCGA-B6-A0RQ-01	13319.9	86.065	13.0026	3522.16	3828.03
TCGA-B6-A0RS-01	779.356	492.424	35.3535	14147.7	6044.51
TCGA-B6-A0RT-01	3304.09	3556.83	116.993	5033.86	586.234
TCGA-B6-A0RU-01	6654.72	70.2551	5.3224	3356.99	5405.74
TCGA-B6-A0RV-01	5236.29	372.581	32.6613	8958.47	5485.48
TCGA-B6-A0WS-01	2901.34	393.628	37.3416	4835.9	5441.25
TCGA-B6-A0WT-01	3850.84	69.6085	24.2387	2049.72	4203.85
TCGA-B6-A0WV-01	4662.62	48.1332	11.6959	5186.23	3563.65
TCGA-B6-A0WW-01	4888.7	44.8609	17.0358	9007.95	6964.22
TCGA-B6-A0WX-01	22623.0	309.452	10.9977	10451.6	9257.38
TCGA-B6-A0WY-01	5500.96	222.791	26.5685	2787.77	4124.2
TCGA-B6-A0WZ-01	16412.6	51.0361	12.3066	3926.52	5911.14
TCGA-B6-A0X0-01	7262.08	109.903	5.4348	5784.42	6201.69
TCGA-B6-A0X1-01	14579.7	511.483	63.5956	7332.52	7318.93
TCGA-B6-A0X4-01	3453.36	4.1322	14.758	2246.16	6074.38
TCGA-B6-A0X5-01	6087.4	25.7069	50.0117	2358.03	10447.8
TCGA-B6-A0X7-01	4423.96	79.2997	9.2688	4622.73	1607.96
TCGA-B6-A1KC-01	189.233	49.323	14.8291	2142.17	2319.47
TCGA-B6-A1KF-01	9689.59	16.5739	0.4735	7057.65	9396.95
TCGA-B6-A1KI-01	9966.55	34.9178	5.8685	4476.23	3229.46
TCGA-B6-A1KN-01	7002.91	136.403	33.2265	5044.3	5595.74
TCGA-B6-A2IU-01	12478.1	66.8584	29.4752	7024.44	2769.95
TCGA-B6-A3ZX-01	2792.05	1070.36	23.4265	2834.94	4953.56
TCGA-B6-A400-01	3843.65	87.2493	48.3092	4730.2	7638.12
TCGA-B6-A401-01	9050.29	218.611	12.6582	8709.55	2022.24
TCGA-B6-A402-01	7528.52	48.4923	5.2975	19439.7	17425.0
TCGA-B6-A408-01	4042.44	200.281	18.2392	7481.94	2610.31
TCGA-B6-A409-01	32347.9	90.62	4.1335	43597.5	10242.3
TCGA-B6-A40B-01	8354.9	42.2336	8.6387	24390.9	3902.13
TCGA-B6-A40C-01	3945.95	154.205	11.7986	4575.66	2563.59
TCGA-BH-A0AU-01	1043.77	199.458	21.2094	3937.27	2763.99
TCGA-BH-A0AV-01	5375.42	48.0188	17.4614	2105.1	13396.2
TCGA-BH-A0AW-01	6312.96	720.996	45.8404	6211.09	11575.6
TCGA-BH-A0AY-01	5565.41	323.772	16.08	8550.2	4239.46
TCGA-BH-A0AZ-01	6440.35	200.767	19.6454	1527.07	3377.58
TCGA-BH-A0B0-01	16055.3	353.16	65.6753	4133.0	3514.25
TCGA-BH-A0B1-01	8083.08	82.3398	30.1788	9137.85	4035.39
TCGA-BH-A0B2-01	5870.18	737.215	51.5342	3759.64	5408.73
TCGA-BH-A0B3-01	9132.93	211.153	86.3807	5931.09	3991.17
TCGA-BH-A0B4-01	4496.38	192.849	30.1126	3938.34	3267.53
TCGA-BH-A0B5-01	8267.85	185.791	43.6958	4101.4	4117.41
TCGA-BH-A0B7-01	8236.24	616.869	22.5161	4461.04	7301.64
TCGA-BH-A0B8-01	7234.22	134.537	16.5301	7159.84	4589.4
TCGA-BH-A0B9-01	9015.45	1171.52	27.5414	6624.72	8851.32
TCGA-BH-A0BA-01	4816.04	276.926	18.1647	3816.98	3831.38
TCGA-BH-A0BC-01	7077.92	302.839	17.8141	3188.72	3527.49
TCGA-BH-A0BD-01	5206.34	303.466	43.1655	2477.76	4044.47
TCGA-BH-A0BF-01	1526.34	1023.6	82.4425	2014.83	2502.55
TCGA-BH-A0BG-01	4038.09	622.889	74.7969	8740.55	11113.0
TCGA-BH-A0BJ-01	21278.2	305.568	12.194	4848.92	4657.76
TCGA-BH-A0BL-01	4809.51	364.444	74.1655	4610.11	4545.68
TCGA-BH-A0BM-01	26763.1	118.471	12.7389	4989.81	4284.71
TCGA-BH-A0BO-01	18670.9	97.141	191.033	7383.69	2610.46
TCGA-BH-A0BP-01	8318.46	70.7121	9.0271	12342.5	8080.74
TCGA-BH-A0BQ-01	7757.67	392.923	16.3329	6060.91	3726.7
TCGA-BH-A0BR-01	12893.6	170.815	35.6223	7503.0	9325.32
TCGA-BH-A0BS-01	14080.7	27.5127	9.3867	4134.34	8575.21
TCGA-BH-A0BT-01	10521.4	216.663	29.9111	7139.54	2616.07
TCGA-BH-A0BV-01	4693.78	371.45	18.0353	4084.04	2802.38
TCGA-BH-A0BW-01	8609.43	171.702	148.489	9070.01	11013.3
TCGA-BH-A0BZ-01	14609.7	809.42	75.7793	5745.94	11327.6
TCGA-BH-A0C0-01	3608.5	949.292	113.294	4657.83	5635.91
TCGA-BH-A0C1-01	3015.09	468.222	28.0274	5081.2	5121.09
TCGA-BH-A0C3-01	1666.24	260.152	33.8409	1858.71	3444.59
TCGA-BH-A0C7-01	5175.38	153.696	24.2266	5581.5	6499.77
TCGA-BH-A0DD-01	6002.1	126.751	39.2157	3091.39	3721.99
TCGA-BH-A0DE-01	7162.39	277.074	28.3461	4833.62	5879.63
TCGA-BH-A0DG-01	2680.28	182.604	10.8395	3742.14	5021.62
TCGA-BH-A0DH-01	12519.0	161.837	36.5073	6143.39	6953.33
TCGA-BH-A0DI-01	5005.25	165.984	27.3874	3957.89	3420.52
TCGA-BH-A0DK-01	7160.22	896.04	34.6535	5325.83	6496.85
TCGA-BH-A0DL-01	34365.3	293.391	171.093	6608.71	1601.3
TCGA-BH-A0DO-01	15280.9	86.1943	21.9138	5548.21	3048.58
TCGA-BH-A0DP-01	7929.28	434.205	26.1466	6474.07	2284.18
TCGA-BH-A0DQ-01	8043.73	124.234	8.9906	2916.63	4269.31
TCGA-BH-A0DS-01	4287.09	325.972	7.2012	10654.8	3870.86
TCGA-BH-A0DT-01	6778.84	214.378	28.6354	5551.0	3288.42
TCGA-BH-A0DV-01	7738.41	146.12	18.1534	4460.38	1665.35
TCGA-BH-A0DX-01	13924.1	120.581	23.0741	2846.67	5134.72
TCGA-BH-A0DZ-01	3233.05	152.542	39.8305	3831.36	9617.8
TCGA-BH-A0E0-01	6068.25	46.9226	14.6252	15329.7	5926.26
TCGA-BH-A0E1-01	6987.75	35.6336	5.1471	1988.75	8357.67
TCGA-BH-A0E2-01	5849.69	268.838	23.5479	5972.14	6379.51
TCGA-BH-A0E6-01	17359.3	288.785	5.6075	19307.0	17737.9
TCGA-BH-A0E7-01	5212.26	11.797	37.4051	2580.67	2670.73
TCGA-BH-A0E9-01	10880.3	282.757	34.6811	6119.79	5093.16
TCGA-BH-A0EA-01	4992.46	139.73	15.3128	4320.61	2986.0
TCGA-BH-A0EB-01	14736.6	263.747	24.6954	1965.43	3670.73
TCGA-BH-A0EE-01	22764.5	125.523	64.6025	5324.52	9950.8
TCGA-BH-A0EI-01	5922.36	30.5137	15.0637	3057.55	2353.42
TCGA-BH-A0GY-01	23396.8	152.84	40.1262	8612.26	5641.12
TCGA-BH-A0GZ-01	3988.48	144.26	9.1061	5386.99	8107.8
TCGA-BH-A0H0-01	9841.62	53.0176	9.4194	5046.09	4777.77
TCGA-BH-A0H3-01	4617.62	266.538	25.4921	4637.3	4054.21
TCGA-BH-A0H5-01	2784.74	2947.69	128.324	2222.9	2143.5
TCGA-BH-A0H6-01	10737.6	53.1225	29.1971	5473.64	2371.05
TCGA-BH-A0H7-01	12374.6	150.361	11.4905	12119.8	5988.51
TCGA-BH-A0H9-01	5495.45	77.4118	2.3458	7174.67	6665.62
TCGA-BH-A0HA-01	13695.5	333.99	21.3383	3982.84	6651.51
TCGA-BH-A0HB-01	11320.4	441.894	24.8685	8663.8	8820.66
TCGA-BH-A0HF-01	16405.5	173.09	17.8904	4591.57	5486.09
TCGA-BH-A0HI-01	12748.3	72.7912	19.3407	5554.64	5114.73
TCGA-BH-A0HK-01	7556.38	110.116	20.5479	3960.48	7423.08
TCGA-BH-A0HL-01	118.883	32.1225	3.6025	8486.94	5818.67
TCGA-BH-A0HN-01	4053.84	23.4949	2.9369	4946.65	2554.09
TCGA-BH-A0HO-01	4451.36	65.0452	18.0995	2119.06	5806.28
TCGA-BH-A0HP-01	7300.93	143.869	28.3231	5974.25	3100.74
TCGA-BH-A0HQ-01	8832.36	38.6891	18.4448	6201.95	2405.02
TCGA-BH-A0HU-01	20368.0	151.223	10.0815	5913.82	4673.8
TCGA-BH-A0HW-01	5753.14	42.4378	7.716	8727.94	2604.73
TCGA-BH-A0HX-01	6364.69	111.334	17.5388	6225.15	3926.03
TCGA-BH-A0HY-01	3619.85	89.7059	6.25	3518.75	5995.96
TCGA-BH-A0RX-01	6549.76	998.208	32.971	5801.94	6363.88
TCGA-BH-A0W3-01	6758.89	29.4247	12.2969	2826.53	4994.73
TCGA-BH-A0W4-01	8925.93	55.4008	16.9725	3548.21	3492.81
TCGA-BH-A0W5-01	2946.79	365.876	63.5249	2941.93	1823.82
TCGA-BH-A0W7-01	9381.2	717.807	41.088	6520.66	5276.11
TCGA-BH-A0WA-01	4645.45	158.725	31.4714	3430.72	7825.08
TCGA-BH-A18F-01	6023.93	283.641	20.4002	4243.62	3769.32
TCGA-BH-A18G-01	49660.0	83.125	5.625	11120.6	7226.25
TCGA-BH-A18H-01	15393.4	1733.44	102.484	13717.9	3106.63
TCGA-BH-A18I-01	7742.75	253.773	77.4676	2549.75	2082.28
TCGA-BH-A18J-01	5434.86	16.0753	13.9785	6847.74	6167.68
TCGA-BH-A18K-01	11115.0	86.7641	5.6662	5535.9	5676.85
TCGA-BH-A18L-01	3539.31	49.422	12.7168	5181.5	5155.78
TCGA-BH-A18M-01	4727.31	153.904	28.6503	2657.87	2709.29
TCGA-BH-A18N-01	1912.83	15.0995	7.8929	2823.95	1992.45
TCGA-BH-A18P-01	3704.11	135.86	41.7468	4773.78	7522.11
TCGA-BH-A18Q-01	5940.91	327.015	49.1369	5212.33	4665.47
TCGA-BH-A18R-01	1524.22	150.669	21.9911	3523.63	4017.53
TCGA-BH-A18S-01	10203.6	74.4625	9.1445	2061.43	5606.57
TCGA-BH-A18T-01	4819.75	126.599	25.4395	8417.5	11834.2
TCGA-BH-A18U-01	1642.63	72.1069	33.7671	3599.37	2756.95
TCGA-BH-A18V-01	11081.9	150.137	52.0341	7977.46	5757.89
TCGA-BH-A1EN-01	3950.19	50.1712	128.603	7174.49	13871.4
TCGA-BH-A1EO-01	3784.13	118.451	18.8834	2969.85	1461.46
TCGA-BH-A1ES-01	5172.95	22.9508	4.918	3525.41	5276.23
TCGA-BH-A1ET-01	8314.95	215.058	15.715	3268.93	5387.22
TCGA-BH-A1EU-01	3860.43	459.791	84.6495	2029.11	1672.76
TCGA-BH-A1EV-01	10472.9	21.7328	10.4783	1622.59	4143.98
TCGA-BH-A1EW-01	3137.67	405.823	51.0424	6294.75	3533.43
TCGA-BH-A1EX-01	6022.07	152.983	27.3859	9135.81	2517.38
TCGA-BH-A1EY-01	2736.9	197.966	39.4957	2788.59	6633.32
TCGA-BH-A1F0-01	6917.09	635.337	129.046	10103.0	8947.63
TCGA-BH-A1F2-01	7974.99	51.6665	5.8087	3883.55	6103.68
TCGA-BH-A1F5-01	11226.2	44.2152	12.8961	3958.36	3398.67
TCGA-BH-A1F6-01	15485.1	379.538	44.3187	18492.7	13604.4
TCGA-BH-A1F8-01	2382.81	176.794	14.4676	3929.69	9501.45
TCGA-BH-A1FB-01	4789.55	584.972	69.8562	3008.22	1764.02
TCGA-BH-A1FC-01	2180.8	689.665	47.3704	6260.24	6485.33
TCGA-BH-A1FD-01	1197.22	29.5824	72.2158	5155.16	6724.19
TCGA-BH-A1FE-01	3388.05	631.607	59.794	2651.94	4063.56
TCGA-BH-A1FG-01	17090.7	85.2149	11.2891	5607.06	5035.69
TCGA-BH-A1FH-01	3023.76	220.141	27.2467	2733.65	2580.39
TCGA-BH-A1FJ-01	8735.7	49.3558	11.4527	1795.35	3952.83
TCGA-BH-A1FL-01	6553.5	94.5268	19.2304	2826.87	4068.99
TCGA-BH-A1FM-01	6762.12	31.536	10.1495	1895.79	9796.1
TCGA-BH-A1FN-01	5750.18	37.9261	41.3297	3359.87	4784.53
TCGA-BH-A1FR-01	5640.23	168.869	11.258	2048.95	5433.68
TCGA-BH-A1FU-01	7255.52	194.457	32.9147	3783.46	4493.29
TCGA-BH-A201-01	12426.2	85.6157	94.2079	2893.75	2269.28
TCGA-BH-A202-01	1045.91	371.937	52.6867	1836.47	4239.19
TCGA-BH-A203-01	2854.28	248.073	18.6413	3816.81	5598.49
TCGA-BH-A204-01	1468.62	119.396	17.0242	2855.75	8242.88
TCGA-BH-A208-01	9919.16	145.114	13.5091	2891.82	3933.76
TCGA-BH-A209-01	2250.37	1290.62	92.335	1886.06	11521.8
TCGA-BH-A28O-01	6426.72	341.636	17.6518	4287.18	1932.5
TCGA-BH-A28Q-01	871.851	117.408	14.392	3272.79	3582.09
TCGA-BH-A2L8-01	1604.84	1035.2	33.3819	2731.21	3215.43
TCGA-BH-A42T-01	2408.09	175.603	4.1431	4644.73	2506.57
TCGA-BH-A42U-01	18800.1	297.67	14.0546	10269.6	2475.78
TCGA-BH-A42V-01	7408.53	252.074	16.0093	5162.86	1995.05
TCGA-BH-A5IZ-01	21789.8	49.9585	8.3264	21041.3	5843.48
TCGA-BH-A5J0-01	7267.38	297.498	12.975	4009.27	6300.28
TCGA-BH-A6R8-01	2223.72	125.226	53.4713	12968.7	3129.28
TCGA-BH-A6R9-01	582.248	276.873	262.215	173.453	115.635
TCGA-BH-A8FY-01	11079.7	22.743	11.0942	3425.88	6183.89
TCGA-BH-A8FZ-01	12969.4	339.389	120.55	14345.9	1424.76
TCGA-BH-A8G0-01	9498.24	267.651	39.8118	2153.68	2209.8
TCGA-BH-AB28-01	3012.36	147.868	8.7684	6876.44	2827.02
TCGA-C8-A12K-01	1586.98	918.877	121.53	10343.0	4625.23
TCGA-C8-A12L-01	2858.33	72.8136	132.964	2861.5	4703.6
TCGA-C8-A12M-01	362.09	227.446	16.0929	3011.52	4039.85
TCGA-C8-A12N-01	6556.08	83.0394	25.7986	3600.52	3488.46
TCGA-C8-A12O-01	2816.57	221.145	24.1766	3241.44	3625.78
TCGA-C8-A12P-01	6395.87	99.7325	70.3095	5146.35	9831.87
TCGA-C8-A12Q-01	6075.38	131.95	37.6147	4786.33	5375.33
TCGA-C8-A12T-01	3930.75	138.225	19.1115	2951.62	2979.18
TCGA-C8-A12U-01	4765.14	611.159	18.5986	5033.74	10322.2
TCGA-C8-A12V-01	4532.85	2118.41	223.439	5517.03	8164.23
TCGA-C8-A12W-01	2139.4	117.825	31.0747	3672.85	2536.04
TCGA-C8-A12X-01	8062.59	84.1727	8.6331	8425.9	4879.14
TCGA-C8-A12Y-01	5466.17	83.6785	4.4187	2449.6	6818.01
TCGA-C8-A12Z-01	15883.5	27.0436	6.3921	5891.09	5806.02
TCGA-C8-A130-01	2413.28	323.719	4.9336	4688.43	8704.74
TCGA-C8-A131-01	14347.9	132.82	11.5496	10051.5	11079.9
TCGA-C8-A132-01	7028.57	737.838	58.3012	3742.47	5900.39
TCGA-C8-A133-01	4835.7	18.9583	3.5271	5033.66	7746.9
TCGA-C8-A134-01	3760.48	230.834	41.7196	5938.16	11134.9
TCGA-C8-A135-01	4866.36	542.857	14.7465	7750.69	7741.01
TCGA-C8-A137-01	3243.23	18.5874	1.5932	3740.84	6656.93
TCGA-C8-A138-01	14158.0	1406.96	32.3616	5926.29	7633.23
TCGA-C8-A1HE-01	12617.9	80.9163	11.7891	3655.97	4446.65
TCGA-C8-A1HF-01	1978.62	767.746	26.73	2628.16	4570.24
TCGA-C8-A1HG-01	705.279	888.563	14.6628	1173.75	6876.1
TCGA-C8-A1HI-01	10245.6	100.673	9.8344	4361.28	6306.68
TCGA-C8-A1HJ-01	10087.2	180.322	16.8067	1690.13	13119.0
TCGA-C8-A1HK-01	3224.31	143.536	7.0018	4375.09	19600.4
TCGA-C8-A1HL-01	11432.6	63.5003	2.065	2518.84	13081.1
TCGA-C8-A1HM-01	2242.9	1752.37	157.671	4572.92	3450.76
TCGA-C8-A1HN-01	6754.17	63.5842	7.1235	5697.78	7585.25
TCGA-C8-A1HO-01	2109.81	97.1622	51.5114	3176.13	8728.56
TCGA-C8-A26V-01	4104.88	105.79	29.6212	3415.35	5112.23
TCGA-C8-A26W-01	6342.33	587.81	25.0487	2700.53	6422.49
TCGA-C8-A26X-01	3148.83	593.477	59.2559	2355.99	5740.47
TCGA-C8-A26Y-01	24104.3	119.933	53.5414	16280.9	8446.38
TCGA-C8-A26Z-01	5448.34	34.7409	7.7868	7886.79	8978.14
TCGA-C8-A273-01	11395.5	53.087	9.0922	16913.3	6874.03
TCGA-C8-A274-01	9272.3	37.8924	14.3825	6962.25	6650.81
TCGA-C8-A275-01	3807.0	438.07	76.1989	6687.56	4528.1
TCGA-C8-A278-01	3985.03	301.685	86.7178	2269.95	11259.4
TCGA-C8-A27A-01	2220.53	198.002	15.0156	3135.71	7551.57
TCGA-C8-A27B-01	29548.9	537.98	197.86	8430.44	16185.9
TCGA-C8-A3M7-01	8817.59	162.073	20.6693	5960.3	4882.55
TCGA-C8-A3M8-01	2964.8	69.3333	5.6	3393.87	5835.2
TCGA-C8-A8HP-01	6415.92	394.957	26.1279	8292.88	5567.07
TCGA-C8-A8HQ-01	5615.52	369.31	39.3103	8396.55	6071.38
TCGA-C8-A8HR-01	6556.37	388.082	20.0808	5278.18	1932.55
TCGA-D8-A13Y-01	13.872	25.5536	6.2059	3216.83	9929.03
TCGA-D8-A13Z-01	9149.8	150.607	59.3792	5702.29	16085.6
TCGA-D8-A140-01	7662.09	310.832	42.3862	2385.79	4695.05
TCGA-D8-A141-01	2868.62	1050.37	93.6011	1606.54	1702.18
TCGA-D8-A142-01	3601.59	193.36	22.3108	10090.6	7969.19
TCGA-D8-A143-01	6683.66	160.017	24.589	6709.0	13039.0
TCGA-D8-A145-01	5346.25	166.667	19.774	3287.33	3681.19
TCGA-D8-A147-01	9248.74	264.988	35.8907	7626.95	8567.83
TCGA-D8-A1J8-01	4103.53	683.101	120.241	2173.1	10279.4
TCGA-D8-A1J9-01	8493.72	62.0094	14.9137	1922.03	9029.57
