	size_factor
A01	1.2106518320411104
A02	1.129578100558834
A03	1.1629041337814732
A04	1.155332335747989
A05	0.8296335696299324
A06	0.891974947434386
A07	1.3016005580537775
A08	1.5069291945164023
A09	0.9965463352275739
A10	0.9462404356536117
A11	0.9496338245879249
A12	1.142703165864636
A13	0.9451670016681274
A14	0.9289726168587168
A15	0.8795850848529226
A16	0.8079429719680341
A17	0.918812935895306
A18	1.2106518320411104
A19	0.9147768958336487
A20	1.0322932667846225
A21	0.5590888157033274
