	X2A	X2B	X2C	X9A	X9C	X9C2	X9PD	X10A	X10B	X13A	X13B	X13C	X13PD	X17A	X17B	X17PD	X20A	X20B	X20PD	X25A	X25B	X25C	X25PD	X31A	X31C	X40A	X40B	X40C	X40PD	X41A	X41B	X41C	X41PD	X41PD2	X66A	X66B	X66C	X66PD	X68A	X70A	X70B	X70C	X77A	X77B	X77C	X77PD	X85A	X85B	X85C	X85PD	X88A	X89A	X89B	X89C	X89PD	X96A	X96B	X96C	X100A	X100B	X100PD	X101A	X101C	X102A	X102B	X102C	X103A	X104A	X111A	X111B	X111C	X113A	X113B	X113C	X116A	X116B	X116C	X118A	X118B	X125A	X125B	X125PD	X138A	X141A	X142A	X37A	X37B	X43A	X43B	X51A	X60A	X87A	X87B	X87C	X87PD	X97A	X97B	X97C	X99A	X99C	X99PD	X108A	X108B	X108C	X108PD	X124A	X124B	X124C	X128A	X128B	X128PD	X133A	X133B	X133C	X133PD	X136A	X136B	X136C	X136PD	X137A	X137B	X139A	X139B	X139C	X145A	X145B	X145C	X146A	X146B	X146C	X146PD	X148A	X148B	X148C	accessions
1	13.2367003560987	10.5689126718102	15.0644438411546	9.47347923566375	13.2193583344892	15.6146244135733	13.855142237131	14.2460112132995	9.81143906926247	14.4494003009266	NA	13.5856277781718	11.3332853138998	8.52866606244879	8.25506177599705	12.9047788546967	10.590043670684	12.2780434596132	14.9413501211366	7.8583002035904	13.7099829589712	11.9746523608905	14.2617033413111	10.4346602703708	12.4273984473934	14.4013652255412	14.7754838695929	11.3709454276267	11.4643222111116	15.1907388855999	12.2327740981684	12.0398091075958	12.8656241145997	9.63811372080574	10.0142188639598	12.1853199449242	13.9181744244037	13.728116784446	13.9524848186116	11.8998422125039	13.295120229983	12.430706285517	9.35643984285497	15.0004140603573	10.740688578033	13.8360299691313	14.1512993876998	8.1536616742763	10.2184753460893	8.40695492898921	NA	14.0051911163378	11.0287252331905	12.9393821969873	13.1409782626046	13.6409485875144	10.3461500731374	9.32110132857474	12.6307644985827	12.5340367720869	12.0024625701345	NA	10.2691065157269	11.8462194099196	7.58977311840457	10.4965924419119	12.2106253619968	10.6959114073183	14.2345388568381	12.3573027065574	9.70430006101963	13.1825876288188	8.66878805830913	12.0691281791597	10.3051009497883	8.39516159957882	10.0379220793084	13.8049839319676	13.3478285059132	11.7862458261759	9.49976996033332	10.7926131211214	12.6737502162379	13.7747613855118	12.7658791217248	10.1313344384161	10.9050419264525	13.03261502692	11.6545851808984	11.5608744808602	12.3288554183983	9.34279916031384	7.75394403650581	11.038752217742	13.0193230939222	9.88127783103043	9.52977637940493	11.9104884596164	14.1688366876261	10.3445447192549	11.5184355715657	11.9933980543911	12.0200274698137	13.0198184029176	NA	10.6305103326387	12.8956375829503	13.1508447092288	8.92710072459836	9.72311372500555	8.8291097489087	14.042308619859	12.0446880493845	11.7005707165452	12.9981596587647	12.6311579218769	13.7289290248569	13.0127342916197	NA	12.467112767505	9.34609447628554	8.66755150782538	13.4287687363883	9.49545894709819	14.3872207488897	10.6583033605437	14.0778089102825	13.0085076382995	14.9335053443045	12.4988204816804	10.6140509554595	11.4608555786623	11.8436686368347	9.19512797816373	P0CG40_SP9
2	11.1001502580122	9.8723519921486	15.2075341824525	11.718459129664	13.4214346931327	9.59122801116085	10.228195846316	12.3736929880301	12.9429942489875	11.7257523329641	NA	9.41528087815874	12.4281957148189	15.5456003055606	11.7877875437224	11.0584291789557	10.8987117297335	9.03605577282302	14.1277516298264	10.7705040254003	12.5705726305226	11.2728031689857	12.2946958561805	11.6862790940037	9.74027200423274	9.1829930923975	9.0305119827689	10.8091481789896	10.0619858252817	NA	13.0166301950471	11.7552424787993	9.47839531376315	NA	13.3971458395478	10.7517465499965	13.5601705502886	13.0060058545399	14.7832777501368	9.12966957770259	9.48608104744935	10.6820741484827	9.64633600468365	11.5649266569474	9.53854334426286	11.3725860589571	12.1600094461303	NA	13.2739570106375	11.3428712944396	NA	10.5244231011689	10.0296504922535	10.9101556442626	13.7817264492509	8.49610641518135	10.8810238967087	14.8268708104921	12.0519291139624	13.1136330499201	10.3565366642481	NA	10.3246196881265	12.274720824203	NA	11.9412855654694	11.737629070529	11.6435349596135	10.8161556078753	9.78829989278197	10.9682049212706	10.9013174690997	NA	11.0236483335293	10.5894525715904	NA	12.0462286900025	13.679847775021	10.3959496127751	13.7414839311023	12.8027701130676	12.0500228530952	NA	14.0342056593373	13.3308754052387	13.6738867940063	10.8455761877411	11.3639650096402	13.288855021839	10.1066638365173	10.5556567865071	13.1203025615153	NA	13.0845091407423	13.9625672477489	11.9272037593382	10.9081986351548	8.70641173294477	9.31006492784708	14.3036165917271	11.8258273534682	14.3550778855573	10.4102429293966	9.71749544839459	NA	11.0602331094231	10.1521338478703	14.5557893109834	12.9711223539532	11.7423179307224	11.0346051885532	12.5827680391077	14.6225565649288	14.6166351776195	10.0868088366175	10.0404561121948	10.3243693987676	9.67795697487184	NA	10.60626965788	13.4896957991782	NA	14.2760203234379	10.5407581283649	14.2014921915455	14.5187722423057	11.1397031651914	NA	12.3454995427164	9.64855424929641	11.0964449407071	11.3391489276987	14.5474907120881	11.0565826787667	P55011_S12A2
3	NA	11.1692920599755	10.8788475180486	10.060112090075	13.5668825815546	NA	9.58363642416852	10.9488472757082	NA	10.2066699527171	13.9973930887823	11.3590694256797	12.08373027096	14.9135414099727	10.4294282679076	14.1647265969195	13.8650377931399	11.3533747255444	NA	NA	NA	15.4113593202892	15.2867088661977	11.6449965963899	12.0643226670022	11.7048097206353	11.3301207483057	11.9204158654618	13.7747275969786	11.475597425397	8.4299997987782	NA	10.1713808777017	12.9146378274297	14.5956756169971	10.0834946851891	NA	11.4258136867075	10.3151939507936	15.1323407306457	10.9727846163865	11.5601262092163	NA	11.0189741876044	NA	NA	10.6060649338476	14.0091789213999	NA	10.5874042553584	12.7999644720781	10.9975653568903	10.1010241092811	15.2144921524852	11.1100833369146	14.8444936404304	11.0734810460477	13.5773485749691	NA	13.7532933435474	11.0431632634716	12.3827614844592	16.2170045987449	10.1597518055394	11.9011210864697	11.271369766633	13.790695271805	NA	10.6323797911246	14.8677071847145	9.6999012918871	12.1245221003696	12.9393113835579	15.1303144655873	10.1864079249966	11.9864824139658	12.2867102503425	12.2643357749107	13.5494158290436	10.6117863249776	13.6394043697315	12.7657604521147	9.63354813640453	NA	NA	NA	10.993400590392	11.8037847558383	10.0678922383162	14.8798716135754	11.4898380813038	16.126684125933	13.859052416152	NA	NA	NA	NA	15.1909380676458	11.3851396776344	14.2538373539274	11.4211814471683	9.67277986598587	10.7744676904065	11.9614723021731	12.3173515408463	11.7084825863066	16.3717367782401	12.8675497157017	12.4702677991075	12.5362488380424	10.8663525069495	10.6010379068196	9.9662330460176	NA	9.79681147108279	13.3834067115377	14.4396820717527	13.131124442772	8.72740096406655	10.6970352893168	11.8765503031281	13.5078654816785	10.8300317780337	11.2981639283475	10.3306740739311	NA	14.6109824723301	11.0609964343521	11.7745823838068	13.1637138233907	13.1016880524956	15.3897132678767	NA	10.7916141180442	P35453_HXD13
4	14.5926661950635	12.8062341513152	13.3123464194604	12.4636944012245	13.6756856866943	12.9286336244594	12.7622720807259	13.9713415646375	12.4918375340609	13.681587096348	11.4355390475898	14.1163614561496	12.4906499733253	11.3902712261045	13.9063433953947	13.8280446549334	13.8169881483167	14.2261654686291	15.1611979102715	12.8296771416751	13.4805382481709	14.1141815702293	13.2375959382928	11.4940496772396	15.2119427577834	14.1709917921357	13.4431883722716	13.6591657286408	14.3331645407244	13.5248228820312	13.9582120497274	15.4658933983682	14.3713746374815	10.1106929568989	12.6972021554006	12.0578367774992	14.485852970195	15.0116487287123	14.2241763046732	13.2591044380143	13.6014048115921	14.4592376310784	11.5650719369082	12.7178883344732	17.017719312363	15.85197051714	14.6722119250301	12.6935115776136	14.1601697431233	10.8866792819834	11.210785050687	15.5423418324451	15.4664959561637	13.331045238454	14.2061901382797	13.2363840492199	13.3176022218976	17.9630365837308	14.6717222221565	15.4166561271507	14.2450962137968	10.5294504957076	12.3625121963951	15.539227831747	12.0927176145279	11.1712789186328	14.2790387291467	13.4613252783927	14.8466210092646	14.1948217599039	14.950055477328	13.9026655885936	10.5507892813475	12.6478689862307	13.0010008188102	11.261194154541	11.3102487891871	12.8518608034387	12.0421996715723	13.0831658563961	13.0502490285093	13.4044434974124	14.6298334903667	12.9752897314637	12.6418805250232	13.8942345672459	12.850864960212	15.5413087126429	10.9196717458675	12.3527612789829	12.9069675972425	12.0526745717501	10.959158958426	12.2332708074163	14.217944935017	13.8666349159407	12.8798665861561	13.1542807288501	12.9462713755469	13.2788581951278	13.0910667608942	12.6247544524215	13.1122063738773	13.4469662687047	13.5157424247214	12.7781593903376	14.3168247544265	15.1224360094327	12.3798382729543	14.4866031409232	13.0398959893519	13.1841219585757	14.4816632066402	13.3833783075681	12.1342823808305	14.4239421918175	13.3163182568248	13.8858379674797	9.91198095041465	14.729082649494	12.0625640953977	12.5644943959143	14.423317439304	12.9748253025419	14.9820637882305	13.1141820445968	12.9851437641141	12.8227900073671	14.5134161109688	12.9567864946004	12.7898049998256	14.0100989358919	14.6679085691632	12.517006809461	P50914_RL14
5	13.7836630785001	14.0835508172101	11.6854456124703	14.0275287422951	13.5463333771834	15.1983954909186	13.4320933186517	12.6934568822596	14.8555905474947	14.273455868685	15.0818391359192	13.4602959151328	14.8310245047341	14.9058739888664	13.6276575617214	12.5983087305588	12.5110507436535	13.8163105027263	14.5431096180551	15.4680923462918	12.5147267020876	13.2512211011335	13.0667274947272	13.5041456772337	13.0102973343756	13.0173747807489	12.8306498193157	12.6789938731524	15.1926404869163	15.1462228721176	12.7323938336442	13.4248590620381	13.6030903544187	14.5993961346073	13.8387574408274	14.2252259572241	12.9041920557195	12.0604236578618	12.8587522644725	11.8865248223068	13.2423423081436	16.5276375406931	14.5312345817209	13.7503769665322	14.0544780057708	13.1241679554062	14.1755417146155	16.9740736890623	13.9144266475912	13.5895409573936	13.6504013693656	14.8927977993994	14.2934237618359	13.8241169715516	11.4665449895859	13.4248859599345	14.068255373977	14.2761128764418	13.7774939705509	13.9383298179361	14.6478481855554	14.0176211381599	13.6398292625351	12.8038287962122	NA	15.1688274882814	11.2616944611715	13.9551511189835	12.720790921371	13.1207759436291	14.433720388478	13.9517733252668	15.5807401096756	13.381715991935	13.638060646476	16.6308178070718	14.1037507433959	14.4635907651729	12.1151352180476	13.2170856193311	15.3965103285311	14.5208851664921	14.000499892847	11.9737941285334	13.615229362748	15.4464053073886	15.2131422318978	14.1255123521813	14.8369875260957	13.9714165122	14.7041692775397	13.9209207646877	15.8115014003156	17.0803857435286	12.3173409712243	15.0166161302698	14.9472114767201	12.6833348236167	13.7714188563692	13.2019767733074	13.9035382551169	13.227779840315	13.1122063738773	13.9183377544404	NA	13.5554391166282	13.8155895219351	13.1944424718764	14.042049390724	14.4975777004331	14.400728288111	13.661695040396	13.8066987332131	12.6366691607568	13.8499687414619	14.3409052480452	14.9153909089239	14.6982423044601	12.9162307261599	14.5517353480269	14.2920160341626	14.9452705060322	14.4915772715903	14.9640071746643	12.7687426355045	14.1450630034975	13.3695428755745	13.9359020634563	15.2388124495426	15.0942933830948	12.0549759950448	14.0703702377406	12.7918491487602	14.5361835120428	O14654_IRS4
6	13.4045639012159	14.7869959498509	12.2276317590773	12.5586445509714	13.662730574163	12.090388256347	12.1226377938915	11.6356816377797	13.4205985913817	11.196110178832	12.943847825951	12.8314835433162	15.5476951853682	14.4192541509281	12.2829363605679	12.9002940591691	16.1601135081441	14.7738171009466	14.075388630119	16.0512277953251	14.2760969503599	16.2601878516335	11.7163769798882	11.8633965041171	13.5381977164971	15.5706731141176	10.8319670550773	12.8968119691729	15.0385396318228	13.1335086832715	11.5642813289895	11.2106403206647	11.4804725755026	12.4808832623515	15.7042074178401	14.225961675857	11.2310381947054	12.2529586449067	12.5713162933014	12.2813275156754	15.7178806033268	11.8835093204508	13.2252235404813	15.3437514775011	14.8936294955493	14.8640009924877	12.5807258379756	12.4207776907447	13.5932377700916	14.3055380956068	10.4897714910248	14.5220770006498	15.0164167529177	12.4566804878361	13.5751319761523	14.726541422337	15.8370853543692	14.1271402876197	11.5631996979368	13.053185867434	12.7475938776135	11.4103669956075	12.5942537145365	15.2909918128082	13.010004012091	13.1272641388494	13.8362436723785	13.1500078545213	13.9465828501717	12.5707721194549	11.6298308807884	14.640451654869	13.9577823665235	13.4305887076768	13.95358254971	11.334444708481	15.3767617706074	16.7449956210201	14.0666927692577	12.7858680943812	11.6720944964673	11.7971106036655	12.5887641985302	14.273705208692	12.6256908458324	12.6113507696832	14.4709056007324	14.5997737657519	16.0963731745309	14.5620997129283	14.4308794047347	12.6219640307679	12.1523757434865	13.1312771319002	9.88144283674014	13.4775305542422	13.1718099982881	13.4257344828143	14.0245101600428	13.9549947717475	13.8536739152205	7.89648162751295	11.5441523942294	13.3488280149792	13.8730418445206	14.4576166629055	11.790012714202	11.0114740709575	13.8190902777073	15.8745574060476	13.9405359624216	9.69302636831471	12.3472536973523	10.2564391670514	15.4428400549322	12.3487049839749	13.6135471214607	10.6532782098216	13.2574839499001	14.3252845555528	15.1795291836078	12.1186515526863	15.40063389556	13.9869898264439	10.7096200146255	10.7622194454053	13.7572612496444	15.7265374720888	16.1199632477272	14.0584268655839	9.34964911321139	12.3609013808981	13.530586414297	14.8699554964438	P37108_SRP14
7	16.715280143545	13.3598367347987	16.1235164067644	15.187228514056	15.6650261906501	12.9499368970616	13.2287772265144	12.3427467606285	14.7510792514839	13.1011366793767	13.2841756769187	15.0612867209437	14.5301203051232	16.5692104982804	14.0875119900423	15.8996411237682	14.2416355248241	13.4763797567778	14.1753876206786	15.594838401747	12.8341156246363	14.8515565036659	14.1383431109281	13.1661832486103	15.343638332456	13.594268028831	15.2267874397085	15.0609588394879	14.056089509155	15.5259466399453	14.9983436855696	13.916537980677	14.4967362707768	13.9281865702025	14.9072763222378	14.4323103385424	12.7135302446789	14.3085496912054	14.8824502580634	13.6088466551848	15.8564329127558	16.492262669092	15.6414237262023	14.1746265571663	15.3681274768782	14.6792036069196	15.8142167012759	NA	14.8850466936647	16.8944150885713	NA	15.5349106514806	15.2376801751329	13.1817761842874	13.5191585089052	14.0406366284107	14.6019787401054	15.7307997327794	17.1035811990439	14.8940744529026	14.2814687401377	NA	14.1114824840784	15.9058254855066	11.5093789368607	15.0667166273882	14.2212387518599	13.7395288328205	14.8332821145006	15.0719626017005	15.523626629377	15.2766120086422	13.3580475497703	13.3920617267445	14.5258581879438	13.9625365894399	13.7389008125445	15.7749524854238	14.0424626016724	17.3362335608699	14.179450738917	15.8731531069801	14.5405263707201	15.3641122115417	15.5095685906788	13.8468733977672	14.3012944811448	16.389282723389	13.6909529909728	13.973369696487	14.2264729664824	17.2943687419698	13.3685818304523	15.0830234374322	13.9632565001224	15.3097124948547	14.9130003441464	16.2093365107329	14.1854519510735	14.9438696026848	14.226542634414	13.1281980448904	13.2549910333078	13.8974115972422	NA	14.6844269390287	14.7487385168827	14.5199711231599	17.8527566087451	13.9593822051234	14.6316354031559	14.7148535190601	14.0306735350899	13.743615842553	13.870058053443	14.7959933930526	15.0198626144157	13.2551341034443	NA	15.3941795678713	14.8011033547006	12.3898098057352	14.9345590602179	14.482758761322	12.667341496544	13.663541285544	16.5270889915253	14.0426446236699	15.0789831895511	14.0710914994069	13.8449465068529	13.5743956181496	13.3537299604371	15.2010129444228	Q96JP5_ZFP91
8	NA	15.2911599744307	16.9497660766786	NA	13.7512094288231	NA	13.0183653094261	15.5240410790324	NA	12.6752071176722	9.04498769186099	16.0037935851992	10.1757464661291	9.10101560619978	13.8434325031708	14.0456456839993	14.0666052178167	9.73947740443136	NA	NA	NA	12.0557221979233	15.4472457079163	13.1231384614813	NA	16.2606079238085	13.0858195243694	15.4082760348287	13.1439215456561	12.4364476729491	NA	NA	12.8521912303241	10.6233015515419	13.2456726668214	12.940716373486	NA	14.7701885998756	12.7506957521894	12.9419667931638	13.1723308636445	14.9076423936743	NA	12.9719753458869	NA	NA	12.7696708005147	12.4727806550159	NA	9.89236965059171	12.1871792971894	14.3880979466395	9.89572628280164	14.6242613175903	12.4125650990697	14.3720338112036	13.8845016709249	12.9753432966619	NA	13.5524846954361	11.0460172719345	12.8184734644294	13.3819077988935	13.8121401422459	14.1771248145587	9.95851387217276	12.8191910826683	NA	14.5771612059803	NA	NA	13.9212323303194	10.9405454813259	15.2249578204621	11.4563246242132	17.7733057550307	10.5413092091702	11.5143938012783	17.2921394065559	12.6704392798293	14.6357454227941	12.9783219310903	NA	NA	NA	NA	NA	12.4168011284821	9.81247107440397	15.214753809836	16.4335454253353	12.3746548398419	13.4582888464259	NA	NA	NA	NA	13.3306341689717	16.0110838883409	NA	NA	NA	12.9435326879678	13.7078198413813	12.6030519719924	NA	14.7073124328789	13.788528183482	14.0176483789282	11.3063476746139	13.0353638698152	NA	NA	NA	15.5438136208514	11.4077283278166	11.7531377493554	12.8092792534023	15.1867875928712	13.9263266116303	12.494378408986	12.3017973691758	NA	15.622635771501	NA	NA	14.2187689598565	NA	13.7854999347985	15.1035345530549	12.0227969530454	15.9065240545131	NA	14.2047155876521	Q9Y4H2_IRS2
9	10.7190745291582	12.715546014975	13.99312613742	9.79842893972593	11.9461895843126	12.7050568400366	15.02383541325	14.5869133506629	11.7702291057627	13.6705580149499	12.8008217879974	12.3459893022859	12.3280359290739	11.2784151471694	15.2233201624201	12.8046736649187	12.5656397774454	11.8189140891331	NA	11.9416449675024	11.4923164034389	13.6381461893697	12.9036414473914	12.6534595874335	12.756757203986	12.661931718659	13.7290476574036	14.6735182105287	12.8784913003195	13.4545933453851	16.1305903026548	12.7421312292994	14.9690720910463	11.9001965148898	11.6523436090342	16.6126769660707	13.3539778483847	12.0992645230689	10.7496806781515	15.8618912166323	14.9946263147675	12.5846542344092	NA	16.6797689773374	12.7356017988296	11.2522454812781	14.0866209587287	13.1616820178992	12.8079239071735	12.9335226720237	12.4409833585828	13.5141915185275	11.9921033792147	12.9581817783371	12.7650014635434	12.405399098715	12.4148794456539	14.5967976526842	11.6821011548277	12.2399771645786	13.3461267027233	14.2268315074836	13.160995715249	12.7524347149365	17.7490120556845	12.8080027965716	18.0181571302701	12.7631969816044	12.9646112757426	12.4832739100966	11.9005996092363	11.9776761431621	13.3717677638088	13.0806023732433	14.7799989619977	13.8084126027057	13.8180976907184	12.4714113872998	14.2638250525936	13.5849816541083	15.8125580066134	13.165665507807	15.2954487375812	14.2148506224015	12.1959248716556	11.8852147726161	12.3204697128219	13.6550127146679	12.4908009426004	14.284944252203	15.0158307634614	12.9196684215615	13.3086434663241	12.3068654479587	13.4461314812493	12.3903140132729	12.5915829905373	12.8358985028257	13.1492637376106	12.0801921308879	13.6416301186357	10.9140939136199	12.5954380010516	12.5085004464969	14.4386671973616	13.4938387168899	12.7537520609445	14.380014189099	14.4448973332869	10.5197824878157	13.7026896630123	11.9282574595758	14.0382086644801	12.9326292679349	15.5244626812456	NA	14.7290221697681	15.4016973513977	16.0238399355911	15.527643538438	12.2559066809043	14.3548808262479	12.5340404396261	15.2113072501371	13.916699261343	15.180681214898	12.7973466116939	12.0738655090395	12.7648345397925	14.4410363171478	11.3207964509305	14.2978727030668	11.5814742423577	12.6166959614696	P36578_RL4
10	13.6553177346074	13.2866860672249	11.4400118647368	13.0149567430788	13.1989884744182	13.1074963349531	12.7943032224278	14.9769755063026	14.9665955640277	13.8047521469558	15.660626321339	13.106947393379	13.5784898163806	13.8900063467315	14.5843643447042	11.6749399223876	14.4533769432634	13.0196763568744	14.1137951003951	14.3675703844777	11.2772909281029	13.453541641747	11.0630108015885	12.5823581011927	12.3385501295583	12.3189116941275	12.5698844608067	12.3675028232134	13.7607405442243	13.100249612256	14.2102306538905	13.96664107565	15.3015621644604	14.5025390318067	13.8235096622869	12.9897051087974	12.4015104631384	11.6028599701237	12.0236435906585	12.1324479932264	12.0360729736513	14.220055083274	15.1923162952165	14.2655936579303	13.4728624094855	14.1172321509617	14.6930608793817	11.9710463037775	13.4078162259216	12.247031473637	12.6284964521048	14.2894057881094	13.6971461725249	13.5894048331283	11.247811019299	13.0945879531946	14.2045703818311	14.3860555452069	14.6527585121211	12.5569824621585	13.0335362016248	13.0012816117658	13.0974397903331	13.2407962043248	11.4600148456244	13.6260295276247	11.6284725010356	15.1037198561604	12.6888626339068	13.1491657995059	15.1777232772666	14.1114290263394	14.2949042499492	14.654692243989	12.9942676953832	15.9521704360348	14.8416020123705	13.9092708918508	14.0737654861741	12.3421292049556	14.3524561401085	13.8281578794374	14.0603620941411	13.9081560906973	12.6364668357811	14.4001421076951	14.2377884118369	15.6776421039192	15.6987801093245	13.602209831747	12.9890713729694	15.1574953883064	14.5768216867775	15.7269303292655	11.7090257811894	14.0863497672014	16.1040233734261	12.075455851606	15.6799217995899	13.864896049012	13.7664065875131	11.4492100826993	11.3968623927988	13.5740926545856	13.0945652295041	14.4187713455752	12.9169229676527	12.4151716966397	13.851570870756	14.7225622919833	13.0036157483168	13.4925507957863	12.929971803001	13.3339974378792	15.4299993305867	13.0838529667559	11.7428712959216	12.4365441281398	15.455222177998	14.3014718125939	13.8351640529891	17.1007868047382	13.5810573905365	14.1299705327918	14.9833123940393	13.1938519772685	13.5593310283049	13.2468980415723	13.7484590974064	12.8686395655497	12.2268579240813	14.2009560045188	13.4663084519494	12.7452072696722	Q92945_FUBP2
