stratum,metric,radius,sample,patient,cldn4_median,tacstd2_median_in_stratum,n_stratum,usable,n_high,n_low,high_mean,low_mean,delta,ratio
cldn4_low,cd8_n,100,LUAD-5 R1,Lung5,3.4205358102729657,2.964363009886346,8927,True,4462,4465,0.4448677722994173,0.5075027995520717,-0.06263502725265435,0.8765819079068395
cldn4_high,imm_frac,10,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,3628,3768,0.02274898934215362,0.02554847841472045,-0.0027994890725668298,0.8904244304837415
cldn4_high,imm_frac,20,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4477,0.06511364715118066,0.06214750786463551,0.0029661392865451552,1.0477274051439962
cldn4_high,imm_frac,50,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4481,0.14365202708385205,0.1267193846539397,0.016932642429912353,1.1336231427903
cldn4_high,imm_frac,100,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4481,0.2231856016764003,0.1867997476867493,0.036385853989650996,1.1947853486968711
cldn4_high,cd8_n,10,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4481,0.0,0.0002231644722160232,-0.0002231644722160232,0.0
cldn4_high,cd8_n,20,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4481,0.004021447721179625,0.002454809194376255,0.0015666385268033696,1.6381915671459908
cldn4_high,cd8_n,50,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4481,0.07216264521894548,0.06650301272037491,0.0056596324985705715,1.0851034000875661
cldn4_high,cd8_n,100,LUAD-5 R2,Lung5,3.303459442962711,3.2923766549394333,8957,True,4476,4481,0.5493744414655943,0.4548091943762553,0.09456524708933906,1.2079229009849501
cldn4_low,imm_frac,10,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,3831,3722,0.013395110066997302,0.03536629052480745,-0.021971180457810147,0.37875360599668745
cldn4_low,imm_frac,20,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4473,4458,0.031519584334019975,0.0667845511909719,-0.03526496685695193,0.4719592146975582
cldn4_low,imm_frac,50,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4477,4480,0.0939973214866621,0.12049102651306189,-0.02649370502639979,0.780118853717893
cldn4_low,imm_frac,100,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4477,4480,0.1632778132922187,0.17138216590417754,-0.008104352611958854,0.9527118089026245
cldn4_low,cd8_n,10,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4477,4480,0.0,0.0002232142857142857,-0.0002232142857142857,0.0
cldn4_low,cd8_n,20,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4477,4480,0.002233638597274961,0.0040178571428571425,-0.0017842185455821816,0.5559278286551014
cldn4_low,cd8_n,50,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4477,4480,0.06946616037525129,0.07008928571428572,-0.0006231253390344277,0.9911095493029483
cldn4_low,cd8_n,100,LUAD-5 R2,Lung5,3.303459442962711,2.8362302219925604,8957,True,4477,4480,0.4909537636810364,0.46138392857142857,0.02956983510960781,1.0640894345868617
cldn4_high,imm_frac,10,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,2965,3132,0.02062394603709949,0.02793742017879949,-0.007313474141699999,0.7382194170079498
cldn4_high,imm_frac,20,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3959,3969,0.0720784288541298,0.05538951315984351,0.016688915694286287,1.301300999814266
cldn4_high,imm_frac,50,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3968,3974,0.15462903176248502,0.12532833908760918,0.02930069267487584,1.233791438458253
cldn4_high,imm_frac,100,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3968,3974,0.2274637173940566,0.18618194932403143,0.04128176807002518,1.2217280902896677
cldn4_high,cd8_n,10,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3968,3974,0.00025201612903225806,0.0005032712632108706,-0.0002512551341786126,0.5007560483870968
cldn4_high,cd8_n,20,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3968,3974,0.005544354838709678,0.004781077000503271,0.0007632778382064068,1.15964558573854
cldn4_high,cd8_n,50,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3968,3974,0.08518145161290322,0.079768495218923,0.00541295639398022,1.0678583240052915
cldn4_high,cd8_n,100,LUAD-5 R3,Lung5,3.2677621845069003,3.3703906100193977,7942,True,3968,3974,0.5516633064516129,0.5234021137393055,0.028261192712307426,1.0539951826147642
cldn4_low,imm_frac,10,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3157,3124,0.013842255305669939,0.0423442168160478,-0.028501961510377864,0.32689836644762166
cldn4_low,imm_frac,20,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3971,3930,0.0348527703444601,0.0769695848647353,-0.04211681452027521,0.4528122427282102
cldn4_low,imm_frac,50,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3975,3976,0.09283612848370519,0.12758844432698124,-0.03475231584327605,0.7276217605239117
cldn4_low,imm_frac,100,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3975,3976,0.15272546739414078,0.17183185555139135,-0.019106388157250576,0.8888076480583879
cldn4_low,cd8_n,10,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3975,3976,0.0,0.00025150905432595576,-0.00025150905432595576,0.0
cldn4_low,cd8_n,20,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3975,3976,0.003522012578616352,0.006539235412474849,-0.0030172228338584974,0.5385970004837929
cldn4_low,cd8_n,50,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3975,3976,0.07371069182389937,0.0960764587525151,-0.02236576692861572,0.7672086667325233
cldn4_low,cd8_n,100,LUAD-5 R3,Lung5,3.2677621845069003,2.523156531922,7951,True,3975,3976,0.4628930817610063,0.5274144869215291,-0.06452140516052285,0.8776647081934961
cldn4_high,imm_frac,10,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,3618,4140,0.011194029850746268,0.010185185185185184,0.0010088446655610837,1.0990502035278156
cldn4_high,imm_frac,20,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8143,8154,0.021529102660135448,0.01871170758220059,0.002817395077934857,1.150568571337385
cldn4_high,imm_frac,50,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8161,8162,0.037272738131205393,0.03259743110379937,0.0046753070274060254,1.1434256280048123
cldn4_high,imm_frac,100,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8161,8162,0.050687278110995604,0.04403345161457351,0.0066538264964220925,1.1511084471565685
cldn4_high,cd8_n,10,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8161,8162,0.00036760200955765227,0.0002450379808870375,0.0001225640286706148,1.500183801004779
cldn4_high,cd8_n,20,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8161,8162,0.00931258424212719,0.007963734378828718,0.0013488498632984718,1.1693740397575711
cldn4_high,cd8_n,50,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8161,8162,0.1278029653228771,0.1052438127909826,0.0225591525318945,1.214351342218071
cldn4_high,cd8_n,100,LUSC-6,Lung6,0.0,2.5787208601192204,16323,True,8161,8162,0.7241759588285749,0.6445724087233521,0.0796035501052228,1.1234982277055368
cldn4_low,imm_frac,10,LUSC-6,Lung6,0.0,0.0,49873,True,8331,19605,0.010182851198335533,0.01687069625095639,-0.006687845052620855,0.6035821549308182
cldn4_low,imm_frac,20,LUSC-6,Lung6,0.0,0.0,49873,True,16032,33761,0.015517071743681027,0.02763127713625329,-0.012114205392572262,0.5615763494088385
cldn4_low,imm_frac,50,LUSC-6,Lung6,0.0,0.0,49873,True,16041,33832,0.028209852945798464,0.03956688094757096,-0.011357028001772494,0.7129663059157634
cldn4_low,imm_frac,100,LUSC-6,Lung6,0.0,0.0,49873,True,16041,33832,0.042137410226105454,0.0523758999779466,-0.010238489751841148,0.8045190678126358
cldn4_low,cd8_n,10,LUSC-6,Lung6,0.0,0.0,49873,True,16041,33832,0.0007480830372171312,0.000827618822416647,-7.95357851995158e-05,0.903898046968928
cldn4_low,cd8_n,20,LUSC-6,Lung6,0.0,0.0,49873,True,16041,33832,0.005922324044635621,0.008601324190115866,-0.002679000145480245,0.688536312983204
cldn4_low,cd8_n,50,LUSC-6,Lung6,0.0,0.0,49873,True,16041,33832,0.0910791097811857,0.10368881532277134,-0.012609705541585636,0.8783889515727124
cldn4_low,cd8_n,100,LUSC-6,Lung6,0.0,0.0,49873,True,16041,33832,0.5689794900567297,0.6443012532513597,-0.07532176319463002,0.8830954265345113
cldn4_high,imm_frac,10,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,4268,9999,0.020372539831302716,0.025424209087575422,-0.005051669256272706,0.8013047627608832
cldn4_high,imm_frac,20,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6409,13014,0.029499534289673158,0.03337110239196454,-0.003871568102291379,0.8839844109188428
cldn4_high,imm_frac,50,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6410,13018,0.06274532374626782,0.061260249551847064,0.0014850741944207532,1.02424205264074
cldn4_high,imm_frac,100,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6410,13018,0.10509964217712728,0.10078216995970597,0.004317472217421306,1.0428396433530602
cldn4_high,cd8_n,10,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6410,13018,0.0042121684867394696,0.004455369488400676,-0.00024320100166120608,0.9454139544892142
cldn4_high,cd8_n,20,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6410,13018,0.03541341653666147,0.030573052696266707,0.004840363840394761,1.1583212474227613
cldn4_high,cd8_n,50,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6410,13018,0.3950078003120125,0.32178522046397295,0.07322257984803954,1.2275510967920216
cldn4_high,cd8_n,100,LUAD-9 R1,Lung9,3.701936135942571,0.0,19428,True,6410,13018,2.325117004680187,2.037025656782916,0.2880913478972711,1.1414274518035552
cldn4_low,imm_frac,10,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,2764,11902,0.03654124457308249,0.06806839186691312,-0.031527147293830625,0.5368313187790259
cldn4_low,imm_frac,20,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4022,15407,0.044025312772204866,0.07350017402380919,-0.029474861251604326,0.5989824290476317
cldn4_low,imm_frac,50,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4023,15413,0.08375513524140571,0.10343907348757456,-0.019683938246168847,0.8097050023506509
cldn4_low,imm_frac,100,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4023,15413,0.13093968178802096,0.13605584516838226,-0.005116163380361305,0.9623965925607271
cldn4_low,cd8_n,10,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4023,15413,0.009197116579666915,0.009537403490559917,-0.00034028691089300206,0.9643208016490215
cldn4_low,cd8_n,20,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4023,15413,0.050459855828983345,0.05456432881333939,-0.004104472984356046,0.9247773577789777
cldn4_low,cd8_n,50,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4023,15413,0.522744220730798,0.4596120158307922,0.06313220490000576,1.1373597789559273
cldn4_low,cd8_n,100,LUAD-9 R1,Lung9,3.701936135942571,0.0,19436,True,4023,15413,2.93238876460353,2.4583144099137093,0.4740743546898205,1.1928452897554553
cldn4_high,imm_frac,10,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,10150,23318,0.010085385878489327,0.027195728621665666,-0.01711034274317634,0.37084448145488313
cldn4_high,imm_frac,20,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16150,31199,0.017690517944387914,0.0361763604203489,-0.018485842475960985,0.4890076762513994
cldn4_high,imm_frac,50,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16189,31241,0.042650886827614726,0.06142984192034993,-0.0187789550927352,0.6943024024531264
cldn4_high,imm_frac,100,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16189,31241,0.07583651783562415,0.09318552861946183,-0.017349010783837687,0.8138229074743443
cldn4_high,cd8_n,10,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16189,31241,0.0013589474334424608,0.004513299830351141,-0.0031543523969086804,0.30109841679557386
cldn4_high,cd8_n,20,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16189,31241,0.013836555685959602,0.024487052271054063,-0.010650496585094461,0.5650559950131555
cldn4_high,cd8_n,50,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16189,31241,0.1531904379516956,0.2101725296885503,-0.0569820917368547,0.72887945051004
cldn4_high,cd8_n,100,LUAD-9 R2,Lung9,3.872425750803787,0.0,47430,True,16189,31241,0.8897399468775095,1.0951313978425787,-0.20539145096506928,0.8124504042440087
cldn4_low,imm_frac,10,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,6207,28207,0.03401804414370871,0.08019226905850793,-0.04617422491479922,0.42420603061985057
cldn4_low,imm_frac,20,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9238,38093,0.041629492441754457,0.09405244374971794,-0.05242295130796348,0.44261999775927463
cldn4_low,imm_frac,50,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9260,38186,0.06708182445382813,0.11652343070124199,-0.049441606247413866,0.5756938673203098
cldn4_low,imm_frac,100,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9260,38186,0.097383408367021,0.13795390418079706,-0.04057049581377606,0.7059126665918354
cldn4_low,cd8_n,10,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9260,38186,0.005615550755939525,0.009060912376263552,-0.0034453616203240275,0.6197555525037766
cldn4_low,cd8_n,20,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9260,38186,0.02796976241900648,0.0483423244120882,-0.020372561993081722,0.5785771114475522
cldn4_low,cd8_n,50,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9260,38186,0.21285097192224622,0.33771539307599646,-0.12486442115375024,0.6302673087641822
cldn4_low,cd8_n,100,LUAD-9 R2,Lung9,3.872425750803787,0.0,47446,True,9260,38186,1.1240820734341253,1.450976797779291,-0.32689472434516564,0.7747071318814501
cldn4_high,imm_frac,10,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,1363,1746,0.0714233308877476,0.13652157311951127,-0.06509824223176366,0.5231651617815997
cldn4_high,imm_frac,20,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3546,3569,0.07627545262909052,0.1419830513074538,-0.06570759867836329,0.5372151952413086
cldn4_high,imm_frac,50,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3628,3630,0.1633236830337247,0.2181423809885348,-0.05481869795481012,0.748702211342915
cldn4_high,imm_frac,100,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3629,3631,0.24639095338713432,0.2844184504546207,-0.0380274970674864,0.8662973621904542
cldn4_high,cd8_n,10,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3629,3631,0.0008266740148801323,0.003855687138529331,-0.0030290131236491986,0.21440381057355432
cldn4_high,cd8_n,20,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3629,3631,0.010471204188481676,0.025612778848801983,-0.015141574660320307,0.4088273377244835
cldn4_high,cd8_n,50,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3629,3631,0.14549462661890328,0.21481685486091986,-0.06932222824201659,0.6772961400682536
cldn4_high,cd8_n,100,LUAD-12,Lung12,0.0,2.3553658302081404,7260,True,3629,3631,0.9760264535684762,1.1638667033874965,-0.18784024981902037,0.838606732822323
cldn4_low,imm_frac,10,LUAD-12,Lung12,0.0,0.0,11007,True,1131,5133,0.14705275567344533,0.30264302876810184,-0.1555902730946565,0.4858950700831226
cldn4_low,imm_frac,20,LUAD-12,Lung12,0.0,0.0,11007,True,2124,8617,0.15404171315188261,0.29451765985669554,-0.14047594670481292,0.5230304805044126
cldn4_low,imm_frac,50,LUAD-12,Lung12,0.0,0.0,11007,True,2158,8843,0.22739287962959098,0.330012275403185,-0.10261939577359402,0.6890437010313598
cldn4_low,imm_frac,100,LUAD-12,Lung12,0.0,0.0,11007,True,2158,8849,0.29537231403550235,0.36147235625759216,-0.06610004222208982,0.8171366604449674
cldn4_low,cd8_n,10,LUAD-12,Lung12,0.0,0.0,11007,True,2158,8849,0.0013901760889712697,0.01096169058650695,-0.00957151449753568,0.12682132176604913
cldn4_low,cd8_n,20,LUAD-12,Lung12,0.0,0.0,11007,True,2158,8849,0.021316033364226137,0.060119787546615434,-0.038803754182389294,0.35455935947375394
cldn4_low,cd8_n,50,LUAD-12,Lung12,0.0,0.0,11007,True,2158,8849,0.2293790546802595,0.40558255170075713,-0.17620349702049765,0.5655545430107596
cldn4_low,cd8_n,100,LUAD-12,Lung12,0.0,0.0,11007,True,2158,8849,1.3276181649675625,1.709345688778393,-0.38172752381083064,0.776682079981354
cldn4_high,imm_frac,10,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,3118,6017,0.08698417789181098,0.09271785496648385,-0.005733677074672872,0.9381599468975472
cldn4_high,imm_frac,20,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5002,8007,0.14238267147353514,0.14551155719636977,-0.0031288857228346234,0.9784973387466939
cldn4_high,imm_frac,50,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5007,8008,0.28169023398706194,0.2778090704898807,0.0038811634971812614,1.0139706147475218
cldn4_high,imm_frac,100,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5007,8008,0.38699628657812685,0.38003933723162053,0.006956949346506314,1.0183058664326274
cldn4_high,cd8_n,10,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5007,8008,0.01517874975034951,0.027472527472527472,-0.012293777722177962,0.5525064909127222
cldn4_high,cd8_n,20,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5007,8008,0.14599560615138807,0.1756993006993007,-0.029703694547912635,0.8309401663541689
cldn4_high,cd8_n,50,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5007,8008,1.5048931495905733,1.5106143856143857,-0.005721236023812359,0.9962126429628264
cldn4_high,cd8_n,100,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,5007,8008,7.186538845616138,7.176573426573427,0.009965419042710977,1.0013886040663655
cldn4_low,imm_frac,10,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,2623,6520,0.10606176134197483,0.15040899795501023,-0.0443472366130354,0.7051556940343398
cldn4_low,imm_frac,20,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4043,8959,0.17479969737575474,0.19512408975625392,-0.020324392380499184,0.8958386306586331
cldn4_low,imm_frac,50,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4046,8969,0.3171060618360282,0.3152539583976126,0.0018521034384155755,1.005874956964314
cldn4_low,imm_frac,100,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4046,8969,0.4143802235869342,0.40228501113720166,0.01209521244973255,1.030066276681652
cldn4_low,cd8_n,10,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4046,8969,0.021502718734552645,0.03690489463708329,-0.015402175902530645,0.5826522185202497
cldn4_low,cd8_n,20,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4046,8969,0.1930301532377657,0.2243282417214851,-0.0312980884837194,0.86048083717173
cldn4_low,cd8_n,50,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4046,8969,1.635195254572417,1.6825733080610994,-0.04737805348868229,0.9718419083069385
cldn4_low,cd8_n,100,LUAD-13,Lung13,3.7508444187513192,0.0,13015,True,4046,8969,7.632723677706377,7.5034006020738095,0.12932307563256717,1.017235262048627
