target	score	n	partial_r	p	score_short	family	p_adj	rejected_0.05
TACSTD2	estimate:StromalScore	1017.0	-0.09401797537708467	0.00268885131716178	StromalScore	exclusion	0.007618412065291709	True
TACSTD2	estimate:ImmuneScore	1017.0	0.11022566784659851	0.0004290198808022554	ImmuneScore	inflamed	0.0008866410869913278	True
TACSTD2	estimate:ESTIMATEScore	1017.0	0.0025781490963506988	0.9345534148686874	ESTIMATEScore	other	0.9518599595884779	False
TACSTD2	xcell:B-cells	1017.0	-0.11516259691246365	0.00023294137128353115	B-cells	inflamed	0.0005157987506992476	True
TACSTD2	xcell:CD4+ T-cells	1017.0	-0.16934731883674056	5.535022940372496e-08	CD4+ T-cells	inflamed	4.2896427787886847e-07	True
TACSTD2	xcell:CD8+ T-cells	1017.0	-0.18430872908190052	3.194938127576323e-09	CD8+ T-cells	inflamed	4.952154097743301e-08	True
TACSTD2	xcell:Tregs	1017.0	-0.19154252557625662	7.368526604670805e-10	Tregs	other	8.105379265137885e-09	True
TACSTD2	xcell:NK cells	1017.0	0.039209188272854356	0.21154043222641564	NK cells	inflamed	0.23420547853638873	False
TACSTD2	xcell:Monocytes	1017.0	0.11502070117167684	0.00023714695454187624	Monocytes	other	0.0006864780263054313	True
TACSTD2	xcell:Macrophages	1017.0	0.0558479754724576	0.07504068776062847	Macrophages	other	0.11854006586833714	False
TACSTD2	xcell:Macrophages M1	1017.0	0.031358023237863214	0.3177767984897429	Macrophages M1	other	0.38839386482079685	False
TACSTD2	xcell:Macrophages M2	1017.0	0.022811320373294173	0.46743248361262535	Macrophages M2	other	0.5246691142590693	False
TACSTD2	xcell:DC	1017.0	0.12666385248099876	5.105956717841025e-05	DC	other	0.000200591156772326	True
TACSTD2	xcell:cDC	1017.0	0.11932901316817116	0.00013650802648772404	cDC	other	0.0004692463410515514	True
TACSTD2	xcell:pDC	1017.0	-0.15921758519688142	3.327852000762998e-07	pDC	other	1.663926000381499e-06	True
TACSTD2	xcell:Neutrophils	1017.0	0.049092401164790855	0.11767761251089078	Neutrophils	other	0.1703228602131314	False
TACSTD2	xcell:Mast cells	1017.0	0.010833177382635747	0.7300492449075296	Mast cells	other	0.8030541693982827	False
TACSTD2	xcell:Eosinophils	1017.0	0.0881922186009413	0.00488508554722816	Eosinophils	other	0.010333834811444186	True
TACSTD2	xcell:Fibroblasts	1017.0	-0.0159189840347099	0.6121048832536671	Fibroblasts	exclusion	0.6503614384570213	False
TACSTD2	xcell:Endothelial cells	1017.0	-0.04809962153378184	0.12529584837048424	Endothelial cells	exclusion	0.19363903839074836	False
TACSTD2	xcell:Adipocytes	1017.0	0.02435143333407715	0.43790378304415684	Adipocytes	other	0.5017647514047631	False
TACSTD2	tide:No benefits	1017.0	-0.030698079130045627	0.3280734733225256	No benefits	other	0.3922617615812807	False
TACSTD2	tide:Responder	1017.0	0.07494016261858812	0.016834739929329916	Responder	other	0.033068239146898055	True
TACSTD2	tide:TIDE	1017.0	-0.08004593369793168	0.01065975708410802	TIDE	exclusion	0.02588798148997662	True
TACSTD2	tide:IFNG	1017.0	-0.08263925575900713	0.00837237462793161	IFNG	inflamed	0.012359219688851425	True
TACSTD2	tide:MSI Score	1017.0	0.11663935989345976	0.00019313057596743048	MSI Score	other	0.0005901212043449265	True
TACSTD2	tide:CD274	1017.0	-0.007805452200666268	0.8036570950742117	CD274	other	0.8666890240996401	False
TACSTD2	tide:CD8	1017.0	-0.1581603147616701	3.987802951149049e-07	CD8	inflamed	2.060364858093675e-06	True
TACSTD2	tide:CTL.flag	1017.0	-0.13906065521561875	8.55137731675159e-06	CTL.flag	inflamed	2.4099336074481755e-05	True
TACSTD2	tide:Dysfunction	1017.0	0.06040955048916953	0.05411975321482145	Dysfunction	exclusion	0.09200358046519647	False
TACSTD2	tide:Exclusion	1017.0	-0.03371120175949806	0.2828011103816576	Exclusion	exclusion	0.40063490637401494	False
TACSTD2	tide:MDSC	1017.0	-0.06569453367592745	0.03619641825722295	MDSC	exclusion	0.07691738879659878	False
TACSTD2	tide:CAF	1017.0	0.02953190559614076	0.34679076390590236	CAF	exclusion	0.45349561433848773	False
TACSTD2	tide:TAM M2	1017.0	-0.12244622461728422	9.047876747280674e-05	TAM M2	exclusion	0.0005127130156792381	True
TACSTD2	tide:CTL	1017.0	-0.1437717809049448	4.159663622036844e-06	CTL	inflamed	1.4327730253682462e-05	True
TACSTD2	tip:Step1_release_of_cancer_antigens	1017.0	0.005348892170508347	0.8647192012948279	Step1_release_of_cancer_antigens	other	0.8973501145512366	False
TACSTD2	tip:Step2_cancer_antigen_presentation	1017.0	0.17803679587689625	1.0879347177301199e-08	Step2_cancer_antigen_presentation	other	7.479551184394574e-08	True
TACSTD2	tip:Step3_priming_and_activation	1017.0	0.06019953612253951	0.05496290814773952	Step3_priming_and_activation	other	0.0944674983789273	False
TACSTD2	tip:Step4_trafficking_of_immune_cells	1017.0	0.1264742132384277	5.241043741037919e-05	Step4_trafficking_of_immune_cells	inflamed	0.0001353936299768129	True
TACSTD2	tip:Step5_infiltration_of_immune_cells	1017.0	0.26222290686898136	1.874554265929394e-17	Step5_infiltration_of_immune_cells	exclusion	3.18674225207997e-16	True
TACSTD2	tip:Step6_recognition_of_cancer_cells	1017.0	-0.18845394881997	1.3882391771569513e-09	Step6_recognition_of_cancer_cells	other	1.0907593534804619e-08	True
TACSTD2	tip:Step7_killing_of_cancer_cells	1017.0	-0.1474196582391229	2.3432592400451113e-06	Step7_killing_of_cancer_cells	inflamed	9.080129555174807e-06	True
TACSTD2	tip:Step4_B_cell	1017.0	-0.068927162331146	0.027947065334744992	Step4_B_cell	other	0.053003054945206025	False
TACSTD2	tip:Step4_Basophil	1017.0	0.12370965343260149	7.6372699147738e-05	Step4_Basophil	other	0.0002800332302083727	True
TACSTD2	tip:Step4_CD4_T_cell	1017.0	0.1668485825279455	8.704134703395299e-08	Step4_CD4_T_cell	other	5.016542043093069e-07	True
TACSTD2	tip:Step4_CD8_T_cell	1017.0	0.035711055551440975	0.25520252049952646	Step4_CD8_T_cell	other	0.3264218285459059	False
TACSTD2	tip:Step4_Dendritic_cell	1017.0	-0.06514019568424298	0.037801482674980555	Step4_Dendritic_cell	other	0.06930271823746435	False
TACSTD2	tip:Step4_Eosinophil	1017.0	0.14575493302744633	3.0500708667421506e-06	Step4_Eosinophil	other	1.3979491472568192e-05	True
TACSTD2	tip:Step4_MDSC	1017.0	0.129396252446555	3.490667778196731e-05	Step4_MDSC	exclusion	0.00029670676114672214	True
TACSTD2	tip:Step4_Macrophage	1017.0	-0.03480565166240706	0.2674567501083632	Step4_Macrophage	other	0.33432093763545395	False
TACSTD2	tip:Step4_Monocyte	1017.0	0.10836842851482412	0.0005364438420605997	Step4_Monocyte	other	0.001341109605151499	True
TACSTD2	tip:Step4_NK_cell	1017.0	-0.04477023955989366	0.15366578780803622	Step4_NK_cell	other	0.2112904582360498	False
TACSTD2	tip:Step4_Neutrophil	1017.0	0.2115426948745999	9.415637910896435e-12	Step4_Neutrophil	other	1.2946502127482598e-10	True
TACSTD2	tip:Step4_T_cell	1017.0	-0.04087904719440017	0.19271410212536963	Step4_T_cell	other	0.2523637051641745	False
TACSTD2	tip:Step4_TH1_cell	1017.0	-0.08063253420408352	0.010098620645199435	Step4_TH1_cell	other	0.020571264277258108	True
TACSTD2	tip:Step4_TH17_cell	1017.0	-0.043042335492092555	0.1701922002098486	Step4_TH17_cell	other	0.22830661003760178	False
TACSTD2	tip:Step4_TH22_cell	1017.0	0.11418581163975848	0.000263367927588101	Step4_TH22_cell	other	0.0007242618008672777	True
TACSTD2	tip:Step4_Th2_cell	1017.0	0.23603968599583722	2.4184496703513762e-14	Step4_Th2_cell	other	1.330147318693257e-12	True
TACSTD2	tip:Step4_Treg_cell	1017.0	0.22256862595046076	7.005935709864034e-13	Step4_Treg_cell	other	1.2844215468084063e-11	True
TACSTD2	quantiseq_style:B.cells	1017.0	-0.06416951382216016	0.040757736277025516	B.cells	other	0.07231211274956141	False
TACSTD2	quantiseq_style:Macrophages.M1	1017.0	0.028124995294099283	0.37025670837025876	Macrophages.M1	other	0.4332791268162603	False
TACSTD2	quantiseq_style:Macrophages.M2	1017.0	0.007064726315994581	0.8219614206174981	Macrophages.M2	other	0.8693822718069691	False
TACSTD2	quantiseq_style:Monocytes	1017.0	0.13789347775622834	1.0186640513369786e-05	Monocytes	other	4.309732524887217e-05	True
TACSTD2	quantiseq_style:Neutrophils	1017.0	-0.0002487225390443733	0.9936791320132832	Neutrophils	other	0.9936791320132832	False
TACSTD2	quantiseq_style:NK.cells	1017.0	0.05556108094847412	0.07655133914501305	NK.cells	other	0.11854006586833714	False
TACSTD2	quantiseq_style:T.cells.CD4	1017.0	-0.09017715040953085	0.004000558457127694	T.cells.CD4	other	0.009167946464250966	True
TACSTD2	quantiseq_style:T.cells.CD8	1017.0	-0.08445463824298072	0.007043114760021624	T.cells.CD8	inflamed	0.010916827878033518	True
TACSTD2	quantiseq_style:Tregs	1017.0	0.055366513344428527	0.07758986129563886	Tregs	other	0.11854006586833714	False
TACSTD2	quantiseq_style:Dendritic.cells	1017.0	-0.05939352085657478	0.05830101712479937	Dendritic.cells	other	0.09716836187466561	False
TACSTD2	quantiseq_style:Other	1017.0	0.11191673469402655	0.0003489931543162388	Other	other	0.0009140296898758635	True
TACSTD2	mcp:T cells	1017.0	-0.10802505177403444	0.0005588610442390649	T cells	inflamed	0.0010827932732131883	True
TACSTD2	mcp:CD8 T cells	1017.0	-0.14138818800439554	6.007040726909326e-06	CD8 T cells	inflamed	1.862182625341891e-05	True
TACSTD2	mcp:Cytotoxic lymphocytes	1017.0	-0.15939071671016172	3.2303441889735987e-07	Cytotoxic lymphocytes	inflamed	2.0028133971636314e-06	True
TACSTD2	mcp:B lineage	1017.0	-0.05196717601738835	0.09765356610753818	B lineage	inflamed	0.11212076108643274	False
TACSTD2	mcp:NK cells	1017.0	-0.1069663553083039	0.0006335808215197209	NK cells	inflamed	0.0011553532627712557	True
TACSTD2	mcp:Monocytic lineage	1017.0	-0.04725560540654031	0.13206974422945175	Monocytic lineage	other	0.18625220340050888	False
TACSTD2	mcp:Myeloid dendritic cells	1017.0	0.11723003314277457	0.0001790722569085608	Myeloid dendritic cells	other	0.0005793514194100496	True
TACSTD2	mcp:Neutrophils	1017.0	0.16658824639635242	9.120985532896488e-08	Neutrophils	other	5.016542043093069e-07	True
TACSTD2	mcp:Endothelial cells	1017.0	-0.06230345591765473	0.04699214751049292	Endothelial cells	exclusion	0.08876294529759773	False
TACSTD2	mcp:Fibroblasts	1017.0	0.0045214408137783475	0.885489307381171	Fibroblasts	exclusion	0.885489307381171	False
CLDN4	ssgsea:IFNG_Ayers6	1017.0	-0.033117037587472135	0.29137620230772704	IFNG_Ayers6	inflamed	0.45163311357697694	False
CLDN4	ssgsea:IFNG_Ayers_preliminary10	1017.0	-0.05222097522508122	0.09602504432428893	IFNG_Ayers_preliminary10	inflamed	0.1751044925913504	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	1017.0	-0.02064926416597042	0.5106831337143299	ExpandedImmune_Ayers18	inflamed	0.6332470858057692	False
CLDN4	ssgsea:TcellInflamed_GEP18	1017.0	-0.0012871009219367164	0.9672992842295413	TcellInflamed_GEP18	inflamed	0.9672992842295413	False
CLDN4	ssgsea:CD8_Teffector_Mariathasan	1017.0	-0.07422348531259296	0.017914793964231568	CD8_Teffector_Mariathasan	inflamed	0.039668472349369904	True
CLDN4	ssgsea:Cytolytic_CYT_Rooney	1017.0	-0.0799100272853257	0.010793649047124812	Cytolytic_CYT_Rooney	other	0.02968253487959323	True
CLDN4	ssgsea:TLS_12chemokine_Coppola	1017.0	-0.02267205993690693	0.47015580639000437	TLS_12chemokine_Coppola	inflamed	0.6072845832537557	False
CLDN4	ssgsea:TLS_Cabrita9	1017.0	0.006526245783684084	0.8353296194992638	TLS_Cabrita9	inflamed	0.8929385587750751	False
CLDN4	ssgsea:TLS_Cabrita9_noY	1017.0	0.05745502060169178	0.06702214472730818	TLS_Cabrita9_noY	inflamed	0.1385124324364369	False
CLDN4	ssgsea:Bcell_follicular	1017.0	0.011836806253835166	0.706151376659871	Bcell_follicular	inflamed	0.7818104527305715	False
CLDN4	ssgsea:MHC_class_I	1017.0	0.05625518133928861	0.07293835635613495	MHC_class_I	other	0.15947459378721435	False
CLDN4	ssgsea:Immunoproteasome	1017.0	0.12218194123321385	9.372495711350848e-05	Immunoproteasome	other	0.0004686247855675424	True
CLDN4	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	1017.0	0.10067062450599448	0.0013060287511740924	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.005060861410799609	True
CLDN4	ssgsea:HALLMARK_ANGIOGENESIS	1017.0	-0.046168559454087224	0.14120744422651665	HALLMARK_ANGIOGENESIS	exclusion	0.21822968653188937	False
CLDN4	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1017.0	-0.050198681416887485	0.10962123613758856	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.20634778585192148	False
CLDN4	ssgsea:HALLMARK_HYPOXIA	1017.0	0.03354624995727612	0.28516441753596966	HALLMARK_HYPOXIA	exclusion	0.40398292484262366	False
CLDN4	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	1017.0	0.11215741442094239	0.00033880935180985347	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.001552876195795162	True
CLDN4	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	1017.0	0.17346042436751666	2.5889499573282154e-08	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	8.025744867717468e-07	True
CLDN4	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	1017.0	0.13117974888811829	2.712141496161505e-05	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.0002541045999284657	True
CLDN4	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	1017.0	0.12984100284489664	3.278769031335041e-05	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.0002541045999284657	True
CLDN4	ssgsea:HALLMARK_TGF_BETA_SIGNALING	1017.0	-0.01968377305497765	0.5306507769205899	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.5923452704510105	False
CLDN4	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	1017.0	0.13678129944190412	1.2019205458784583e-05	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	7.345070002590578e-05	True
CLDN4	ssgsea:CYT	1017.0	-0.08270681538088681	0.008319147435744101	CYT	inflamed	0.02149113087567226	True
CLDN4	estimate:StromalScore	1017.0	-0.0635534115966262	0.042733819474200775	StromalScore	exclusion	0.10378213300877331	False
CLDN4	estimate:ImmuneScore	1017.0	0.11851303850506001	0.00015177802013032239	ImmuneScore	inflamed	0.000784186437339999	True
CLDN4	estimate:ESTIMATEScore	1017.0	0.052134055812872296	0.09658030793777922	ESTIMATEScore	other	0.17706389788592858	False
CLDN4	xcell:B-cells	1017.0	-0.05364180358499052	0.08730510155360786	B-cells	inflamed	0.16915363426011523	False
CLDN4	xcell:CD4+ T-cells	1017.0	-0.09058259940676217	0.0038388194916943795	CD4+ T-cells	inflamed	0.011900340424252576	True
CLDN4	xcell:CD8+ T-cells	1017.0	-0.12762188260031485	4.472419414862803e-05	CD8+ T-cells	inflamed	0.0002772900037214938	True
CLDN4	xcell:Tregs	1017.0	-0.11120098145580785	0.00038099324311887355	Tregs	other	0.0016118944901183112	True
CLDN4	xcell:NK cells	1017.0	0.0018842996869075839	0.9521418605618336	NK cells	inflamed	0.9672992842295413	False
CLDN4	xcell:Monocytes	1017.0	0.10917608656794701	0.0004869724924975095	Monocytes	other	0.0018718716191293487	True
CLDN4	xcell:Macrophages	1017.0	0.1847145089182123	2.947060500831025e-09	Macrophages	other	3.2417665509141276e-08	True
CLDN4	xcell:Macrophages M1	1017.0	0.15492175381949155	6.889675513077853e-07	Macrophages M1	other	5.413316474561171e-06	True
CLDN4	xcell:Macrophages M2	1017.0	0.13551897722626977	1.447930398614657e-05	Macrophages M2	other	7.963617192380613e-05	True
CLDN4	xcell:DC	1017.0	0.10878273030951888	0.0005105104415807314	DC	other	0.0018718716191293487	True
CLDN4	xcell:cDC	1017.0	0.021668693455323056	0.4900336319282428	cDC	other	0.5859097773055078	False
CLDN4	xcell:pDC	1017.0	-0.054274025659514016	0.08363580803792947	pDC	other	0.15947459378721435	False
CLDN4	xcell:Neutrophils	1017.0	-0.02621341849541961	0.4036767114461136	Neutrophils	other	0.504595889307642	False
CLDN4	xcell:Mast cells	1017.0	-0.10549545616480294	0.0007528681289289228	Mast cells	other	0.0024357498288876916	True
CLDN4	xcell:Eosinophils	1017.0	0.10668961412161744	0.0006545882741661068	Eosinophils	other	0.0022501471924459924	True
CLDN4	xcell:Fibroblasts	1017.0	0.016809488756878772	0.5923452704510105	Fibroblasts	exclusion	0.5923452704510105	False
CLDN4	xcell:Endothelial cells	1017.0	-0.018372224265819023	0.55839500938659	Endothelial cells	exclusion	0.5923452704510105	False
CLDN4	xcell:Adipocytes	1017.0	-0.026725888231059102	0.3945448678072535	Adipocytes	other	0.504595889307642	False
CLDN4	tide:No benefits	1017.0	-0.04745243184292837	0.1304652623330855	No benefits	other	0.2314706267199904	False
CLDN4	tide:Responder	1017.0	0.02634397444151739	0.4013383834161134	Responder	other	0.504595889307642	False
CLDN4	tide:TIDE	1017.0	-0.07434259878980433	0.017731191614181883	TIDE	exclusion	0.060286051488218396	False
CLDN4	tide:IFNG	1017.0	-0.024629189854493316	0.4326947446345948	IFNG	inflamed	0.5831972645074973	False
CLDN4	tide:MSI Score	1017.0	-0.02837549751923167	0.3660080247159082	MSI Score	other	0.4909863746189012	False
CLDN4	tide:CD274	1017.0	0.08231867269003705	0.008629116316397643	CD274	other	0.02568596603296791	True
CLDN4	tide:CD8	1017.0	-0.03448882190576361	0.2718387751733354	CD8	inflamed	0.4435264226512314	False
CLDN4	tide:CTL.flag	1017.0	-0.04534434803869694	0.14845338465649793	CTL.flag	inflamed	0.2556697180195242	False
CLDN4	tide:Dysfunction	1017.0	0.12629409987972515	5.3724706952598224e-05	Dysfunction	exclusion	0.0003044400060647233	True
CLDN4	tide:Exclusion	1017.0	-0.12123560456415557	0.00010627225830539964	Exclusion	exclusion	0.00045165709779794845	True
CLDN4	tide:MDSC	1017.0	-0.13792604829328786	1.0137213976608276e-05	MDSC	exclusion	8.616631880117035e-05	True
CLDN4	tide:CAF	1017.0	-0.07028022572078084	0.02500777194848565	CAF	exclusion	0.07085535385404267	False
CLDN4	tide:TAM M2	1017.0	-0.048603706209968185	0.1213810505011303	TAM M2	exclusion	0.20634778585192148	False
CLDN4	tide:CTL	1017.0	-0.07591458638475343	0.015458004696327785	CTL	inflamed	0.0368613958143201	True
CLDN4	tip:Step1_release_of_cancer_antigens	1017.0	-0.0014609967875753452	0.9628841947394096	Step1_release_of_cancer_antigens	other	0.9628841947394096	False
CLDN4	tip:Step2_cancer_antigen_presentation	1017.0	0.03706460949557444	0.23761910281719426	Step2_cancer_antigen_presentation	other	0.3734014472841624	False
CLDN4	tip:Step3_priming_and_activation	1017.0	-0.05471591258857303	0.08114599430693732	Step3_priming_and_activation	other	0.15947459378721435	False
CLDN4	tip:Step4_trafficking_of_immune_cells	1017.0	0.08872709412809915	0.004630815691519393	Step4_trafficking_of_immune_cells	inflamed	0.013050480585191015	True
CLDN4	tip:Step5_infiltration_of_immune_cells	1017.0	0.278242135145072	1.5455787354638893e-19	Step5_infiltration_of_immune_cells	exclusion	2.6274838502886117e-18	True
CLDN4	tip:Step6_recognition_of_cancer_cells	1017.0	-0.17433613259701786	2.1970453643474687e-08	Step6_recognition_of_cancer_cells	other	2.0139582506518465e-07	True
CLDN4	tip:Step7_killing_of_cancer_cells	1017.0	-0.10368901774424605	0.000927802151888949	Step7_killing_of_cancer_cells	inflamed	0.004108838101222489	True
CLDN4	tip:Step4_B_cell	1017.0	-0.029787005343667194	0.3426394384896753	Step4_B_cell	other	0.4832094645367216	False
CLDN4	tip:Step4_Basophil	1017.0	-0.015563651454046883	0.6200698955608832	Step4_Basophil	other	0.6820768851169715	False
CLDN4	tip:Step4_CD4_T_cell	1017.0	0.27284165489449946	8.07689223958277e-19	Step4_CD4_T_cell	other	4.4422907317705236e-17	True
CLDN4	tip:Step4_CD8_T_cell	1017.0	0.07606929358372512	0.015248777237688515	Step4_CD8_T_cell	other	0.03812194309422128	True
CLDN4	tip:Step4_Dendritic_cell	1017.0	-0.015817017148461912	0.61438591385735	Step4_Dendritic_cell	other	0.6820768851169715	False
CLDN4	tip:Step4_Eosinophil	1017.0	0.020070523940040642	0.5226049965392797	Step4_Eosinophil	other	0.6115590385034124	False
CLDN4	tip:Step4_MDSC	1017.0	-0.053406451508094574	0.08870373559409757	Step4_MDSC	exclusion	0.18849543813745734	False
CLDN4	tip:Step4_Macrophage	1017.0	0.07742310991747413	0.013521571225243181	Step4_Macrophage	other	0.03541363892325595	True
CLDN4	tip:Step4_Monocyte	1017.0	0.21502923681995284	4.203460905102434e-12	Step4_Monocyte	other	1.1559517489031693e-10	True
CLDN4	tip:Step4_NK_cell	1017.0	0.028466341367429565	0.3644747879985088	Step4_NK_cell	other	0.4909863746189012	False
CLDN4	tip:Step4_Neutrophil	1017.0	-0.0030641631137971895	0.9222518635862305	Step4_Neutrophil	other	0.9393306018007903	False
CLDN4	tip:Step4_T_cell	1017.0	0.03734227475003738	0.2341203159413789	Step4_T_cell	other	0.3734014472841624	False
CLDN4	tip:Step4_TH1_cell	1017.0	-0.03198269305475679	0.3082274573829908	Step4_TH1_cell	other	0.4709030598906804	False
CLDN4	tip:Step4_TH17_cell	1017.0	-0.0628792528165928	0.044988188005169655	Step4_TH17_cell	other	0.10309793084518046	False
CLDN4	tip:Step4_TH22_cell	1017.0	-0.006398028527637862	0.8385198813465858	Step4_TH22_cell	other	0.870162141020042	False
CLDN4	tip:Step4_Th2_cell	1017.0	0.210119676131813	1.3033627941620663e-11	Step4_Th2_cell	other	2.3894984559637884e-10	True
CLDN4	tip:Step4_Treg_cell	1017.0	0.20568903353325593	3.534572377688058e-11	Step4_Treg_cell	other	4.86003701932108e-10	True
CLDN4	quantiseq_style:B.cells	1017.0	-0.05419516046767777	0.08408660399689483	B.cells	other	0.15947459378721435	False
CLDN4	quantiseq_style:Macrophages.M1	1017.0	0.07379709077909499	0.018585742970914188	Macrophages.M1	other	0.04444416797392524	True
CLDN4	quantiseq_style:Macrophages.M2	1017.0	0.019476085970155026	0.5349971619033093	Macrophages.M2	other	0.6130175813475419	False
CLDN4	quantiseq_style:Monocytes	1017.0	0.007278414137242182	0.8166704978419893	Monocytes	other	0.8637861034867195	False
CLDN4	quantiseq_style:Neutrophils	1017.0	0.024673967212797566	0.4318583562379339	Neutrophils	other	0.5278268798463636	False
CLDN4	quantiseq_style:NK.cells	1017.0	0.08202153356280331	0.008873333720479824	NK.cells	other	0.02568596603296791	True
CLDN4	quantiseq_style:T.cells.CD4	1017.0	-0.04469059860745495	0.154399698510849	T.cells.CD4	other	0.26537448181552176	False
CLDN4	quantiseq_style:T.cells.CD8	1017.0	-0.012159728012856816	0.6985219315066117	T.cells.CD8	inflamed	0.7818104527305715	False
CLDN4	quantiseq_style:Tregs	1017.0	0.030788318341303356	0.326652913409728	Tregs	other	0.47278711151408004	False
CLDN4	quantiseq_style:Dendritic.cells	1017.0	-0.04168470880479613	0.18408360232974455	Dendritic.cells	other	0.3068060038829076	False
CLDN4	quantiseq_style:Other	1017.0	0.05525560239476384	0.07818696797958902	Other	other	0.15947459378721435	False
