target	score	n	partial_r	p	score_short	family	p_adj	rejected_0.05
TACSTD2	ssgsea:IFNG_Ayers6	27.0	0.38888888888888884	0.044982943992233675	IFNG_Ayers6	inflamed	0.4648237545864147	False
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	27.0	0.31684981684981683	0.10733276236808433	IFNG_Ayers_preliminary10	inflamed	0.49957773604533967	False
TACSTD2	ssgsea:ExpandedImmune_Ayers18	27.0	0.03235653235653236	0.8727113882137879	ExpandedImmune_Ayers18	inflamed	0.9445815905072582	False
TACSTD2	ssgsea:TcellInflamed_GEP18	27.0	0.20024420024420023	0.3166069822313339	TcellInflamed_GEP18	inflamed	0.5856177985137868	False
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	27.0	0.2631257631257631	0.18482153170892046	CD8_Teffector_Mariathasan	inflamed	0.49957773604533967	False
TACSTD2	ssgsea:Cytolytic_CYT_Rooney	27.0	0.27106227106227104	0.17143796790981536	Cytolytic_CYT_Rooney	other	0.3928786764599935	False
TACSTD2	ssgsea:TLS_12chemokine_Coppola	27.0	0.4706959706959707	0.013215200799264366	TLS_12chemokine_Coppola	inflamed	0.20483561238859768	False
TACSTD2	ssgsea:TLS_Cabrita9	27.0	-0.08974358974358974	0.6562071728031651	TLS_Cabrita9	inflamed	0.8993068627380911	False
TACSTD2	ssgsea:TLS_Cabrita9_noY	27.0	0.163003663003663	0.4165805184187363	TLS_Cabrita9_noY	inflamed	0.6734417989789395	False
TACSTD2	ssgsea:Bcell_follicular	27.0	0.2496947496947497	0.2090910624422443	Bcell_follicular	inflamed	0.49957773604533967	False
TACSTD2	ssgsea:MHC_class_I	27.0	0.12148962148962149	0.5460762372666605	MHC_class_I	other	0.7010713152074459	False
TACSTD2	ssgsea:Immunoproteasome	27.0	0.394993894993895	0.04144036620964703	Immunoproteasome	other	0.14245125884566168	False
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	27.0	-0.08669108669108669	0.6672276723540677	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.8993068627380911	False
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	27.0	-0.01465201465201465	0.9421759754891775	HALLMARK_ANGIOGENESIS	exclusion	0.9421759754891775	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	27.0	0.05982905982905983	0.7668971390561621	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.9421759754891775	False
TACSTD2	ssgsea:HALLMARK_HYPOXIA	27.0	0.3137973137973138	0.11094841624171205	HALLMARK_HYPOXIA	exclusion	0.6287076920363682	False
TACSTD2	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	27.0	0.0989010989010989	0.6235720956668466	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.7536703908725008	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	27.0	0.24114774114774112	0.22561575176241147	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.49957773604533967	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	27.0	0.2264957264957265	0.2559324355985912	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.5289270335704218	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	27.0	0.17704517704517705	0.3770034788130813	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.6492837690669734	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	27.0	0.01587301587301587	0.9373662509116757	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.9421759754891775	False
TACSTD2	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	27.0	0.43956043956043955	0.02178262208890665	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.09983701790748882	False
TACSTD2	ssgsea:CYT	27.0	0.3601953601953602	0.06495455158833692	CYT	inflamed	0.49957773604533967	False
TACSTD2	estimate:StromalScore	27.0	-0.10012210012210011	0.6192709894236111	StromalScore	exclusion	0.9421759754891775	False
TACSTD2	estimate:ImmuneScore	27.0	0.03235653235653236	0.8727113882137879	ImmuneScore	inflamed	0.9445815905072582	False
TACSTD2	estimate:ESTIMATEScore	27.0	-0.059218559218559216	0.7692120126573712	ESTIMATEScore	other	0.8295423665912827	False
TACSTD2	xcell:B-cells	27.0	-0.2442002442002442	0.21961664482521298	B-cells	inflamed	0.49957773604533967	False
TACSTD2	xcell:CD4+ T-cells	27.0	-0.1568986568986569	0.4344785799864126	CD4+ T-cells	inflamed	0.6734417989789395	False
TACSTD2	xcell:CD8+ T-cells	27.0	-0.02564102564102564	0.8989793828578538	CD8+ T-cells	inflamed	0.9445815905072582	False
TACSTD2	xcell:Tregs	27.0	-0.2765567765567765	0.1625809119125106	Tregs	other	0.38878044152991664	False
TACSTD2	xcell:NK cells	27.0	0.10134310134310134	0.6149820818378643	NK cells	inflamed	0.8993068627380911	False
TACSTD2	xcell:Monocytes	27.0	0.12637362637362637	0.52993141099972	Monocytes	other	0.7010713152074459	False
TACSTD2	xcell:Macrophages	27.0	-0.20024420024420023	0.3166069822313339	Macrophages	other	0.5804461340907788	False
TACSTD2	xcell:Macrophages M1	27.0	-0.11660561660561661	0.562446243701679	Macrophages M1	other	0.7030578046270987	False
TACSTD2	xcell:Macrophages M2	27.0	-0.4206349206349206	0.028906471842639225	Macrophages M2	other	0.11356113938179697	False
TACSTD2	xcell:DC	27.0	0.47741147741147744	0.011794511130715663	DC	other	0.08977121342686169	False
TACSTD2	xcell:cDC	27.0	0.20146520146520144	0.3136035299726435	cDC	other	0.5804461340907788	False
TACSTD2	xcell:pDC	27.0	-0.0873015873015873	0.6650180851088356	pDC	other	0.7536703908725008	False
TACSTD2	xcell:Neutrophils	27.0	0.1800976800976801	0.36869792013647085	Neutrophils	other	0.6541414712098677	False
TACSTD2	xcell:Mast cells	27.0	-0.221001221001221	0.26795470756735357	Mast cells	other	0.5263396041501589	False
TACSTD2	xcell:Eosinophils	27.0	-0.06288156288156288	0.7553524010087416	Eosinophils	other	0.8295423665912827	False
TACSTD2	xcell:Fibroblasts	27.0	0.14407814407814404	0.4733858404290412	Fibroblasts	exclusion	0.9421759754891775	False
TACSTD2	xcell:Endothelial cells	27.0	0.09401709401709402	0.6408961377481246	Endothelial cells	exclusion	0.9421759754891775	False
TACSTD2	xcell:Adipocytes	27.0	-0.12271062271062269	0.5420186784367842	Adipocytes	other	0.7010713152074459	False
TACSTD2	tide:No benefits	27.0	-0.08552605081312784	0.6714518027773189	No benefits	other	0.7536703908725008	False
TACSTD2	tide:Responder	27.0	0.28205128205128205	0.15405276084176903	Responder	other	0.38513190210442255	False
