target	score	n	spearman_r	p	score_short	family	p_adj	rejected_0.05
CLDN4	tide:Exclusion	16	0.6794117647058824	0.003793432669159745	Exclusion	exclusion	0.06448835537571566	False
CLDN4	tide:MDSC	16	0.5588235294117647	0.024436511424505727	MDSC	exclusion	0.2077103471082987	False
CLDN4	estimate:StromalScore	16	-0.4382352941176471	0.08953003199187991	StromalScore	exclusion	0.48819427819579214	False
CLDN4	ssgsea:HALLMARK_ANGIOGENESIS	16	-0.40294117647058825	0.12174576295254301	HALLMARK_ANGIOGENESIS	exclusion	0.48819427819579214	False
CLDN4	tide:Dysfunction	16	-0.3764705882352941	0.15064811528763097	Dysfunction	exclusion	0.48819427819579214	False
CLDN4	tide:TAM M2	16	0.3588235294117647	0.17230386289263253	TAM M2	exclusion	0.48819427819579214	False
CLDN4	ssgsea:HALLMARK_HYPOXIA	16	-0.33529411764705885	0.20425458084551504	HALLMARK_HYPOXIA	exclusion	0.4960468391962508	False
CLDN4	tide:TIDE	16	0.2352941176470588	0.3803558011886571	TIDE	exclusion	0.7440194686146612	False
CLDN4	tip:Step5_infiltration_of_immune_cells	16	-0.22647058823529412	0.39898292664128926	Step5_infiltration_of_immune_cells	exclusion	0.7440194686146612	False
CLDN4	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	16	-0.2088235294117647	0.4376585109498007	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.7440194686146612	False
CLDN4	tip:Step4_MDSC	16	-0.18529411764705883	0.492057050205944	Step4_MDSC	exclusion	0.7604518048637315	False
CLDN4	ssgsea:HALLMARK_TGF_BETA_SIGNALING	16	-0.13823529411764704	0.6096659407501827	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.7972554609810082	False
CLDN4	tide:CAF	16	0.13823529411764704	0.6096659407501827	CAF	exclusion	0.7972554609810082	False
CLDN4	xcell:Fibroblasts	16	-0.1176470588235294	0.6643410791623537	Fibroblasts	exclusion	0.806699881840001	False
CLDN4	xcell:Endothelial cells	16	-0.047058823529411764	0.8626036946668733	Endothelial cells	exclusion	0.9138955872505002	False
CLDN4	mcp:Endothelial cells	16	-0.044117647058823525	0.8711220048065985	Endothelial cells	exclusion	0.9138955872505002	False
CLDN4	mcp:Fibroblasts	16	0.02941176470588235	0.9138955872505002	Fibroblasts	exclusion	0.9138955872505002	False
CLDN4	mcp:NK cells	16	-0.6882352941176471	0.003203908614395742	NK cells	inflamed	0.09727776550343081	False
CLDN4	ssgsea:CD8_Teffector_Mariathasan	16	-0.6382352941176471	0.007801138631008013	CD8_Teffector_Mariathasan	inflamed	0.09727776550343081	False
CLDN4	tip:Step7_killing_of_cancer_cells	16	-0.6264705882352941	0.009413977306783627	Step7_killing_of_cancer_cells	inflamed	0.09727776550343081	False
CLDN4	tide:CTL	16	-0.5617647058823529	0.02353701647428084	CTL	inflamed	0.14153508761653008	False
CLDN4	tide:CD8	16	-0.5588235294117647	0.024436511424505727	CD8	inflamed	0.14153508761653008	False
CLDN4	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	16	-0.5441176470588236	0.029336337481376512	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.14153508761653008	False
CLDN4	mcp:CD8 T cells	16	-0.5352941176470588	0.032615863294021934	CD8 T cells	inflamed	0.14153508761653008	False
CLDN4	estimate:ImmuneScore	16	-0.5235294117647059	0.037412648130149384	ImmuneScore	inflamed	0.14153508761653008	False
CLDN4	ssgsea:CYT	16	-0.4970588235294117	0.050133557803774174	CYT	inflamed	0.14153508761653008	False
CLDN4	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	16	-0.4941176470588235	0.05172344224923533	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.14153508761653008	False
CLDN4	xcell:NK cells	16	-0.488235294117647	0.05501502977813754	NK cells	inflamed	0.14153508761653008	False
CLDN4	mcp:Cytotoxic lymphocytes	16	-0.4852941176470588	0.056717714281911955	Cytotoxic lymphocytes	inflamed	0.14153508761653008	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	16	-0.4735294117647058	0.06391907182682004	ExpandedImmune_Ayers18	inflamed	0.14153508761653008	False
CLDN4	xcell:B-cells	16	-0.4735294117647058	0.06391907182682004	B-cells	inflamed	0.14153508761653008	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	16	-0.4647058823529412	0.06974367557375588	TLS_12chemokine_Coppola	inflamed	0.14413692951909549	False
CLDN4	ssgsea:TcellInflamed_GEP18	16	-0.4558823529411765	0.0759454911674118	TcellInflamed_GEP18	inflamed	0.14714438913686037	False
CLDN4	ssgsea:TLS_Cabrita9	16	-0.4323529411764706	0.09442103753478692	TLS_Cabrita9	inflamed	0.1632964992096494	False
CLDN4	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	16	-0.4264705882352941	0.09949911193753977	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.1632964992096494	False
CLDN4	tide:CTL.flag	16	-0.42413800599373574	0.10156528811170308	CTL.flag	inflamed	0.1632964992096494	False
CLDN4	ssgsea:TLS_Cabrita9_noY	16	-0.411764705882353	0.11303386621436715	TLS_Cabrita9_noY	inflamed	0.1632964992096494	False
CLDN4	tip:Step4_trafficking_of_immune_cells	16	-0.411764705882353	0.11303386621436715	Step4_trafficking_of_immune_cells	inflamed	0.1632964992096494	False
CLDN4	ssgsea:IFNG_Ayers_preliminary10	16	-0.4088235294117647	0.11588783814878345	IFNG_Ayers_preliminary10	inflamed	0.1632964992096494	False
CLDN4	mcp:B lineage	16	-0.3911764705882353	0.13407128619725525	B lineage	inflamed	0.17732209724400919	False
CLDN4	mcp:T cells	16	-0.38823529411764707	0.1372816236727813	T cells	inflamed	0.17732209724400919	False
CLDN4	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	16	-0.36764705882352944	0.1612323576755898	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.1961754613454036	False
CLDN4	quantiseq_style:T.cells.CD8	16	-0.3649743445772613	0.16453425790259657	T.cells.CD8	inflamed	0.1961754613454036	False
CLDN4	ssgsea:Bcell_follicular	16	-0.3558823529411765	0.17610373809159305	Bcell_follicular	inflamed	0.20219318077182905	False
CLDN4	tide:IFNG	16	-0.3294117647058824	0.21280142621621298	IFNG	inflamed	0.23560157902509296	False
CLDN4	ssgsea:IFNG_Ayers6	16	-0.31176470588235294	0.23980004767411275	IFNG_Ayers6	inflamed	0.25264865232513506	False
CLDN4	xcell:CD8+ T-cells	16	-0.30882352941176466	0.24449869579851782	CD8+ T-cells	inflamed	0.25264865232513506	False
CLDN4	xcell:CD4+ T-cells	16	-0.09117647058823529	0.7370049501736591	CD4+ T-cells	inflamed	0.7370049501736591	False
CLDN4	tide:CD274	16	-0.6352941176470589	0.008182064616334002	CD274	other	0.2465750943017363	False
CLDN4	mcp:Myeloid dendritic cells	16	-0.5941176470588235	0.015232400876327995	Myeloid dendritic cells	other	0.2465750943017363	False
CLDN4	xcell:Mast cells	16	-0.5852941176470587	0.01722528661609483	Mast cells	other	0.2465750943017363	False
CLDN4	tip:Step1_release_of_cancer_antigens	16	-0.5823529411764706	0.017932734131035365	Step1_release_of_cancer_antigens	other	0.2465750943017363	False
CLDN4	ssgsea:Immunoproteasome	16	-0.5647058823529412	0.022663204844184635	Immunoproteasome	other	0.24929525328603097	False
CLDN4	xcell:Monocytes	16	-0.5117647058823529	0.042723448163331804	Monocytes	other	0.2929624125395919	False
CLDN4	xcell:pDC	16	-0.5077264067707868	0.04467068000804314	pDC	other	0.2929624125395919	False
CLDN4	ssgsea:Cytolytic_CYT_Rooney	16	-0.5	0.04858028888702389	Cytolytic_CYT_Rooney	other	0.2929624125395919	False
CLDN4	tide:No benefits	16	0.4919520370144727	0.052917779397680095	No benefits	other	0.2929624125395919	False
CLDN4	tip:Step4_Macrophage	16	-0.4823529411764706	0.05845897677471954	Step4_Macrophage	other	0.2929624125395919	False
CLDN4	xcell:Eosinophils	16	0.4764705882352941	0.06205917418922617	Eosinophils	other	0.2929624125395919	False
CLDN4	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	16	-0.4735294117647058	0.06391907182682004	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.2929624125395919	False
CLDN4	estimate:ESTIMATEScore	16	-0.4647058823529412	0.06974367557375588	ESTIMATEScore	other	0.295069396658198	False
CLDN4	xcell:Macrophages M2	16	-0.43529411764705883	0.09195235850572929	Macrophages M2	other	0.3510007946706164	False
CLDN4	xcell:Tregs	16	-0.4264705882352941	0.09949911193753977	Tregs	other	0.3510007946706164	False
CLDN4	tip:Step4_NK_cell	16	-0.42352941176470593	0.10210932208599749	Step4_NK_cell	other	0.3510007946706164	False
CLDN4	tip:Step4_Dendritic_cell	16	-0.4147058823529412	0.11022940391770165	Step4_Dendritic_cell	other	0.3566245420866818	False
CLDN4	xcell:cDC	16	-0.4058823529411764	0.11879168453237472	cDC	other	0.36111964725852647	False
CLDN4	ssgsea:MHC_class_I	16	-0.39999999999999997	0.12475042359840005	MHC_class_I	other	0.36111964725852647	False
CLDN4	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	16	-0.3852941176470588	0.14054417737367633	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.37677422499590363	False
CLDN4	tip:Step4_Treg_cell	16	-0.38235294117647056	0.14385924954389048	Step4_Treg_cell	other	0.37677422499590363	False
CLDN4	mcp:Monocytic lineage	16	-0.37058823529411766	0.15765046473782077	Monocytic lineage	other	0.3941261618445519	False
CLDN4	tip:Step4_T_cell	16	-0.35000000000000003	0.18386882202619312	Step4_T_cell	other	0.4396863135408966	False
CLDN4	quantiseq_style:Other	16	0.3382352941176471	0.20006555877868962	Other	other	0.4493600778601331	False
CLDN4	tip:Step6_recognition_of_cancer_cells	16	0.33529411764705885	0.20425458084551504	Step6_recognition_of_cancer_cells	other	0.4493600778601331	False
CLDN4	tip:Step4_TH1_cell	16	-0.32647058823529407	0.21715949057922937	Step4_TH1_cell	other	0.45937584545606214	False
CLDN4	tip:Step4_Monocyte	16	-0.31176470588235294	0.23980004767411275	Step4_Monocyte	other	0.4596361973169401	False
CLDN4	mcp:Neutrophils	16	-0.3029411764705882	0.25406688060961136	Neutrophils	other	0.4596361973169401	False
CLDN4	quantiseq_style:Macrophages.M1	16	-0.3	0.2589364525624988	Macrophages.M1	other	0.4596361973169401	False
CLDN4	tide:Responder	16	-0.2952617265740468	0.26690125229506806	Responder	other	0.4596361973169401	False
CLDN4	xcell:Neutrophils	16	-0.2911764705882353	0.27388704841914857	Neutrophils	other	0.4596361973169401	False
CLDN4	tip:Step3_priming_and_activation	16	0.2911764705882353	0.27388704841914857	Step3_priming_and_activation	other	0.4596361973169401	False
CLDN4	tip:Step4_Neutrophil	16	-0.28529411764705886	0.284138740159563	Step4_Neutrophil	other	0.4596361973169401	False
CLDN4	quantiseq_style:Tregs	16	0.28529411764705886	0.284138740159563	Tregs	other	0.4596361973169401	False
CLDN4	tip:Step4_CD8_T_cell	16	-0.2529411764705882	0.344563031337499	Step4_CD8_T_cell	other	0.5353203153026698	False
CLDN4	tip:Step4_CD4_T_cell	16	-0.25	0.35039147910720203	Step4_CD4_T_cell	other	0.5353203153026698	False
CLDN4	tip:Step4_TH17_cell	16	-0.23823529411764705	0.37425412972798855	Step4_TH17_cell	other	0.5563237063524155	False
CLDN4	xcell:Macrophages M1	16	-0.22941176470588234	0.39272049088162	Macrophages M1	other	0.5684112368023447	False
CLDN4	xcell:Macrophages	16	-0.19411764705882353	0.47128972836210753	Macrophages	other	0.635232464357161	False
CLDN4	tip:Step2_cancer_antigen_presentation	16	0.19411764705882353	0.47128972836210753	Step2_cancer_antigen_presentation	other	0.635232464357161	False
CLDN4	xcell:DC	16	-0.19117647058823528	0.47816401281702847	DC	other	0.635232464357161	False
CLDN4	tide:MSI Score	16	-0.18823529411764706	0.4850866091454684	MSI Score	other	0.635232464357161	False
CLDN4	quantiseq_style:Neutrophils	16	-0.17352941176470588	0.5204075144487407	Neutrophils	other	0.6656375184809473	False
CLDN4	tip:Step4_B_cell	16	0.16176470588235295	0.5494831434036931	Step4_B_cell	other	0.6868539292546163	False
CLDN4	quantiseq_style:Macrophages.M2	16	-0.13274394037742948	0.6240754655595822	Macrophages.M2	other	0.7627589023506004	False
CLDN4	tip:Step4_Eosinophil	16	-0.11470588235294117	0.6722910465997233	Step4_Eosinophil	other	0.8038262513692344	False
CLDN4	xcell:Adipocytes	16	0.10294117647058824	0.7044103818167708	Adipocytes	other	0.8243100212749447	False
CLDN4	tip:Step4_TH22_cell	16	-0.09411764705882353	0.7288144270239807	Step4_TH22_cell	other	0.8350998642983113	False
CLDN4	tip:Step4_Th2_cell	16	-0.07647058823529412	0.778340980960703	Step4_Th2_cell	other	0.8733398679609307	False
CLDN4	quantiseq_style:Monocytes	16	0.07097268238395964	0.793945334509937	Monocytes	other	0.8733398679609307	False
CLDN4	quantiseq_style:NK.cells	16	0.06176470588235294	0.8202418775044894	NK.cells	other	0.8845745737793513	False
CLDN4	quantiseq_style:B.cells	16	-0.03529411764705882	0.8967532476935333	B.cells	other	0.9251240853578286	False
CLDN4	tip:Step4_Basophil	16	-0.02941176470588235	0.9138955872505002	Step4_Basophil	other	0.9251240853578286	False
CLDN4	quantiseq_style:Dendritic.cells	16	0.028005601680560196	0.9179989706285087	Dendritic.cells	other	0.9251240853578286	False
CLDN4	quantiseq_style:T.cells.CD4	16	0.02556549962824568	0.9251240853578286	T.cells.CD4	other	0.9251240853578286	False
TACSTD2	tide:Exclusion	16	0.488235294117647	0.05501502977813754	Exclusion	exclusion	0.7383422679693799	False
TACSTD2	xcell:Endothelial cells	16	0.38823529411764707	0.1372816236727813	Endothelial cells	exclusion	0.7383422679693799	False
TACSTD2	tide:MDSC	16	0.38823529411764707	0.1372816236727813	MDSC	exclusion	0.7383422679693799	False
TACSTD2	mcp:Fibroblasts	16	0.3558823529411765	0.17610373809159305	Fibroblasts	exclusion	0.7383422679693799	False
TACSTD2	tide:TAM M2	16	0.32647058823529407	0.21715949057922937	TAM M2	exclusion	0.7383422679693799	False
TACSTD2	mcp:Endothelial cells	16	0.22941176470588234	0.39272049088162	Endothelial cells	exclusion	0.7439477833817414	False
TACSTD2	tip:Step4_MDSC	16	-0.21470588235294116	0.42455923362010284	Step4_MDSC	exclusion	0.7439477833817414	False
TACSTD2	estimate:StromalScore	16	-0.21176470588235297	0.4310832472392213	StromalScore	exclusion	0.7439477833817414	False
TACSTD2	tide:Dysfunction	16	-0.18529411764705883	0.492057050205944	Dysfunction	exclusion	0.7439477833817414	False
TACSTD2	xcell:Fibroblasts	16	-0.1764705882352941	0.5132505967364671	Fibroblasts	exclusion	0.7439477833817414	False
TACSTD2	tide:CAF	16	0.17058823529411765	0.5276097688612683	CAF	exclusion	0.7439477833817414	False
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	16	-0.14705882352941177	0.5867933937012054	HALLMARK_ANGIOGENESIS	exclusion	0.7439477833817414	False
TACSTD2	tip:Step5_infiltration_of_immune_cells	16	0.1323529411764706	0.6251064291516133	Step5_infiltration_of_immune_cells	exclusion	0.7439477833817414	False
TACSTD2	ssgsea:HALLMARK_HYPOXIA	16	-0.12352941176470587	0.6485420669723406	HALLMARK_HYPOXIA	exclusion	0.7439477833817414	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	16	0.12058823529411765	0.6564245147485953	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.7439477833817414	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	16	-0.07647058823529412	0.778340980960703	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.826987292270747	False
TACSTD2	tide:TIDE	16	0.008823529411764706	0.9741279946623942	TIDE	exclusion	0.9741279946623942	False
TACSTD2	mcp:NK cells	16	-0.4823529411764706	0.05845897677471954	NK cells	inflamed	0.7860929802597566	False
TACSTD2	xcell:NK cells	16	-0.43529411764705883	0.09195235850572929	NK cells	inflamed	0.7860929802597566	False
TACSTD2	xcell:CD4+ T-cells	16	0.38235294117647056	0.14385924954389048	CD4+ T-cells	inflamed	0.7860929802597566	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	16	-0.3764705882352941	0.15064811528763097	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.7860929802597566	False
TACSTD2	tip:Step7_killing_of_cancer_cells	16	-0.37058823529411766	0.15765046473782077	Step7_killing_of_cancer_cells	inflamed	0.7860929802597566	False
TACSTD2	tip:Step4_trafficking_of_immune_cells	16	-0.2764705882352941	0.29994212849237334	Step4_trafficking_of_immune_cells	inflamed	0.7860929802597566	False
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	16	-0.2735294117647059	0.30532315630740503	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.7860929802597566	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	16	-0.26176470588235295	0.3274104118125863	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.7860929802597566	False
TACSTD2	xcell:CD8+ T-cells	16	-0.2588235294117647	0.3330723066336084	CD8+ T-cells	inflamed	0.7860929802597566	False
TACSTD2	mcp:CD8 T cells	16	-0.2588235294117647	0.3330723066336084	CD8 T cells	inflamed	0.7860929802597566	False
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	16	-0.2529411764705882	0.344563031337499	CD8_Teffector_Mariathasan	inflamed	0.7860929802597566	False
TACSTD2	tide:CTL	16	-0.2441176470588235	0.36221349614195036	CTL	inflamed	0.7860929802597566	False
TACSTD2	estimate:ImmuneScore	16	-0.23823529411764705	0.37425412972798855	ImmuneScore	inflamed	0.7860929802597566	False
TACSTD2	tide:CD8	16	-0.23823529411764705	0.37425412972798855	CD8	inflamed	0.7860929802597566	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	16	-0.22941176470588234	0.39272049088162	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.7860929802597566	False
TACSTD2	tide:CTL.flag	16	-0.2193817272381392	0.4142938543203427	CTL.flag	inflamed	0.7860929802597566	False
TACSTD2	mcp:Cytotoxic lymphocytes	16	-0.21176470588235297	0.4310832472392213	Cytotoxic lymphocytes	inflamed	0.7860929802597566	False
TACSTD2	ssgsea:CYT	16	-0.19117647058823528	0.47816401281702847	CYT	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:ExpandedImmune_Ayers18	16	-0.17058823529411765	0.5276097688612683	ExpandedImmune_Ayers18	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:Bcell_follicular	16	0.15882352941176472	0.5568612810855391	Bcell_follicular	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:TcellInflamed_GEP18	16	-0.15588235294117647	0.5642819694728023	TcellInflamed_GEP18	inflamed	0.8129018907633851	False
TACSTD2	mcp:B lineage	16	-0.15	0.5792486306642535	B lineage	inflamed	0.8129018907633851	False
TACSTD2	xcell:B-cells	16	-0.13823529411764704	0.6096659407501827	B-cells	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:TLS_Cabrita9	16	-0.12352941176470587	0.6485420669723406	TLS_Cabrita9	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:TLS_12chemokine_Coppola	16	-0.11176470588235293	0.6802736949858407	TLS_12chemokine_Coppola	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:TLS_Cabrita9_noY	16	-0.10882352941176471	0.6882882939574141	TLS_Cabrita9_noY	inflamed	0.8129018907633851	False
TACSTD2	quantiseq_style:T.cells.CD8	16	-0.08094189093447328	0.7657083655251866	T.cells.CD8	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:IFNG_Ayers6	16	0.07647058823529412	0.778340980960703	IFNG_Ayers6	inflamed	0.8129018907633851	False
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	16	-0.07647058823529412	0.778340980960703	IFNG_Ayers_preliminary10	inflamed	0.8129018907633851	False
TACSTD2	mcp:T cells	16	0.07352941176470588	0.7866792491258566	T cells	inflamed	0.8129018907633851	False
TACSTD2	tide:IFNG	16	0.01764705882352941	0.9482801500547113	IFNG	inflamed	0.9482801500547113	False
TACSTD2	xcell:Neutrophils	16	-0.5529411764705882	0.026314499870666506	Neutrophils	other	0.684056394570586	False
TACSTD2	xcell:Eosinophils	16	0.5	0.04858028888702389	Eosinophils	other	0.684056394570586	False
TACSTD2	xcell:Macrophages M2	16	-0.4647058823529412	0.06974367557375588	Macrophages M2	other	0.684056394570586	False
TACSTD2	xcell:pDC	16	-0.44444456476747146	0.08456645207733238	pDC	other	0.684056394570586	False
TACSTD2	tip:Step4_B_cell	16	0.43529411764705883	0.09195235850572929	Step4_B_cell	other	0.684056394570586	False
TACSTD2	quantiseq_style:Neutrophils	16	-0.43529411764705883	0.09195235850572929	Neutrophils	other	0.684056394570586	False
TACSTD2	ssgsea:MHC_class_I	16	-0.4264705882352941	0.09949911193753977	MHC_class_I	other	0.684056394570586	False
TACSTD2	tip:Step4_Th2_cell	16	0.4264705882352941	0.09949911193753977	Step4_Th2_cell	other	0.684056394570586	False
TACSTD2	quantiseq_style:T.cells.CD4	16	0.41160454401475544	0.1131880014055999	T.cells.CD4	other	0.6917044530342216	False
TACSTD2	tip:Step4_Neutrophil	16	-0.3558823529411765	0.17610373809159305	Step4_Neutrophil	other	0.7185393088693856	False
TACSTD2	quantiseq_style:Other	16	0.3382352941176471	0.20006555877868962	Other	other	0.7185393088693856	False
TACSTD2	xcell:Mast cells	16	-0.33529411764705885	0.20425458084551504	Mast cells	other	0.7185393088693856	False
TACSTD2	mcp:Neutrophils	16	-0.33529411764705885	0.20425458084551504	Neutrophils	other	0.7185393088693856	False
TACSTD2	xcell:Tregs	16	-0.3323529411764706	0.2084998279822082	Tregs	other	0.7185393088693856	False
TACSTD2	tip:Step2_cancer_antigen_presentation	16	0.3294117647058824	0.21280142621621298	Step2_cancer_antigen_presentation	other	0.7185393088693856	False
TACSTD2	ssgsea:Immunoproteasome	16	-0.3147058823529411	0.23515831926634437	Immunoproteasome	other	0.7185393088693856	False
TACSTD2	tip:Step1_release_of_cancer_antigens	16	-0.3147058823529411	0.23515831926634437	Step1_release_of_cancer_antigens	other	0.7185393088693856	False
TACSTD2	tip:Step4_TH17_cell	16	-0.3147058823529411	0.23515831926634437	Step4_TH17_cell	other	0.7185393088693856	False
TACSTD2	quantiseq_style:Tregs	16	0.3	0.2589364525624988	Tregs	other	0.7364534684632443	False
TACSTD2	xcell:Monocytes	16	-0.2911764705882353	0.27388704841914857	Monocytes	other	0.7364534684632443	False
TACSTD2	tide:No benefits	16	-0.28697202159177576	0.2811913243223297	No benefits	other	0.7364534684632443	False
TACSTD2	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	16	-0.25588235294117645	0.3387899080712459	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.8239550749374976	False
TACSTD2	tip:Step4_Macrophage	16	-0.2529411764705882	0.344563031337499	Step4_Macrophage	other	0.8239550749374976	False
TACSTD2	estimate:ESTIMATEScore	16	-0.22647058823529412	0.39898292664128926	ESTIMATEScore	other	0.8777624386108364	False
TACSTD2	tide:CD274	16	-0.22647058823529412	0.39898292664128926	CD274	other	0.8777624386108364	False
TACSTD2	ssgsea:Cytolytic_CYT_Rooney	16	-0.2029411764705882	0.4509612417227097	Cytolytic_CYT_Rooney	other	0.88545539188771	False
TACSTD2	mcp:Myeloid dendritic cells	16	-0.19705882352941176	0.46446421122573883	Myeloid dendritic cells	other	0.88545539188771	False
TACSTD2	quantiseq_style:Dendritic.cells	16	0.1960392117639214	0.46682484902655064	Dendritic.cells	other	0.88545539188771	False
TACSTD2	tip:Step4_Monocyte	16	-0.19411764705882353	0.47128972836210753	Step4_Monocyte	other	0.88545539188771	False
TACSTD2	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	16	-0.18235294117647058	0.4990748572458002	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.88545539188771	False
TACSTD2	tip:Step4_Basophil	16	0.18235294117647058	0.4990748572458002	Step4_Basophil	other	0.88545539188771	False
TACSTD2	tip:Step4_Dendritic_cell	16	-0.17352941176470588	0.5204075144487407	Step4_Dendritic_cell	other	0.894450415458773	False
TACSTD2	quantiseq_style:B.cells	16	0.15882352941176472	0.5568612810855391	B.cells	other	0.9008821482850673	False
TACSTD2	tip:Step6_recognition_of_cancer_cells	16	-0.14705882352941177	0.5867933937012054	Step6_recognition_of_cancer_cells	other	0.9008821482850673	False
TACSTD2	xcell:DC	16	0.14411764705882352	0.5943782881736934	DC	other	0.9008821482850673	False
TACSTD2	tip:Step4_Treg_cell	16	0.12352941176470587	0.6485420669723406	Step4_Treg_cell	other	0.9008821482850673	False
TACSTD2	tide:Responder	16	-0.1215783580010781	0.6537671093538482	Responder	other	0.9008821482850673	False
TACSTD2	tip:Step4_NK_cell	16	-0.12058823529411765	0.6564245147485953	Step4_NK_cell	other	0.9008821482850673	False
TACSTD2	xcell:Macrophages M1	16	0.10294117647058824	0.7044103818167708	Macrophages M1	other	0.9008821482850673	False
TACSTD2	tide:MSI Score	16	-0.09999999999999999	0.7125163701282782	MSI Score	other	0.9008821482850673	False
TACSTD2	mcp:Monocytic lineage	16	-0.09705882352941177	0.7206513082372035	Monocytic lineage	other	0.9008821482850673	False
TACSTD2	quantiseq_style:Macrophages.M2	16	0.0914458255933403	0.7362537370591279	Macrophages.M2	other	0.9008821482850673	False
TACSTD2	xcell:Adipocytes	16	-0.09117647058823529	0.7370049501736591	Adipocytes	other	0.9008821482850673	False
TACSTD2	tip:Step3_priming_and_activation	16	0.09117647058823529	0.7370049501736591	Step3_priming_and_activation	other	0.9008821482850673	False
TACSTD2	tip:Step4_CD4_T_cell	16	0.08823529411764705	0.7452220943671326	Step4_CD4_T_cell	other	0.9008821482850673	False
TACSTD2	tip:Step4_Eosinophil	16	0.08529411764705883	0.7534650694747835	Step4_Eosinophil	other	0.9008821482850673	False
TACSTD2	xcell:Macrophages	16	0.07647058823529412	0.778340980960703	Macrophages	other	0.9108245521880568	False
TACSTD2	tip:Step4_T_cell	16	-0.049999999999999996	0.8540995521297438	Step4_T_cell	other	0.9658408935742431	False
TACSTD2	tip:Step4_CD8_T_cell	16	-0.0411764705882353	0.8796536149318311	Step4_CD8_T_cell	other	0.9658408935742431	False
TACSTD2	quantiseq_style:Monocytes	16	-0.028727038107793184	0.9158934681297445	Monocytes	other	0.9658408935742431	False
TACSTD2	tip:Step4_TH1_cell	16	0.023529411764705882	0.931073583667659	Step4_TH1_cell	other	0.9658408935742431	False
TACSTD2	quantiseq_style:Macrophages.M1	16	0.023529411764705882	0.931073583667659	Macrophages.M1	other	0.9658408935742431	False
