patient_key	dataset	n_high	n_low	barrier_high	barrier_low	IFN_high	IFN_low	AT2_high	AT2_low	pt_high	pt_low	destiny_1_high	destiny_1_low	destiny_2_high	destiny_2_low	destiny_3_high	destiny_3_low
GSE131907:01	GSE131907	21	84	0.9110281257882816	0.6775989992631938	0.17288163975230683	0.11412562255554	1.5013725197479573	3.4707942459384564	0.2793023076176965	0.04453024316542103	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:02	GSE131907	19	87	0.8914200036864697	0.6410810423165515	0.08353221265212828	0.04098985157629101	0.23103838815887032	0.0889188805366685	0.12903639996252672	0.050446760889807686	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:03	GSE131907	253	25	2.0620327460437937	2.016376113007145	0.18696233414794045	0.12834593525125249	0.2685349885470212	0.14649574863252643	0.04336177727664021	0.04433441482284048	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:04	GSE131907	86	65	1.4307117129359808	1.1440989156972257	0.318350953261181	0.20336759316138792	0.6656313818099244	0.4303148128483137	0.052992534493261675	0.05360198000789462	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:06	GSE131907	260	215	1.4420827505162022	1.0321202162924648	0.1680575753563482	0.07305085175999644	0.4336676230556599	1.0252623287021583	0.13204583269445455	0.06580786705744299	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:07	GSE131907	187	46	1.0879174548773733	0.8299164894124617	0.04624640611637964	0.041177627364797395	0.3117729681205919	0.22455166919588088	0.06411351387303106	0.05902429098569711	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:08	GSE131907	77	129	1.114825659051614	0.8320677123542829	0.15744167552866517	0.10531128184806735	1.0893674534182451	2.20929317181372	0.3035033654200225	0.08469132319234546	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:09	GSE131907	37	184	1.1184787044811346	0.6789159043368096	0.09476134647390558	0.05962784885465311	2.8375168260779216	3.8575938232611615	0.08874312770083183	0.023402775138651962	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:10	GSE131907	92	80	1.7040653076816588	1.2595741246660404	0.37797385281537266	0.2577932187130861	0.3779236671023379	0.28953201648046556	0.12379526168851261	0.052230754071568	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:11	GSE131907	70	47	1.5544294979885656	1.2654331519582966	0.4602253403249311	0.27395873523500536	0.5164827739989692	0.3799635769759508	0.07576994643534574	0.08534658434022113	0.0	0.0027797066068694695	0.0	0.0	0.0	0.0
GSE131907:12	GSE131907	226	104	1.6547780218932004	1.5022470565809394	0.22483467935992812	0.23969305190854112	0.6107975896526403	0.5035484034071577	0.0449408985721655	0.04433398977939213	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:13	GSE131907	118	442	1.0396850210836392	0.17167413815655613	0.17343617397105077	0.18754100358820142	2.926438413975326	0.6238917837172593	0.027467436561996978	0.07520641050907818	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:15	GSE131907	54	155	1.8277743363094092	1.4035451603327855	0.392402140158941	0.2741521995933734	0.3633858939828978	0.2886020650531474	0.04335895704851347	0.043795505355027645	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:17	GSE131907	261	35	1.6135087195745803	1.6213037482245418	0.08075365568967761	0.02683657511899645	0.044612158192337596	0.011337139529833581	0.894766055326973	0.8213615250711686	0.9930968327331754	1.0	0.0	0.0	0.0	0.0
GSE131907:18	GSE131907	334	128	1.5050928854399905	1.0838635835714294	0.28198952694981616	0.1671543622817442	0.34376859877327065	1.0668199293503668	0.20501176707967095	0.08201956528515356	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:19	GSE131907	267	278	1.2082619679896518	0.860968458376812	0.2851201919380753	0.22498158103881824	1.2482925068085333	1.7015582586418523	0.06187986892948022	0.04002334945032774	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:20	GSE131907	220	163	1.9117926114537245	0.9000428817733258	0.2888942370245357	0.12249370029768049	1.295955080136252	2.1210167995312528	0.04694559062661495	0.04374129576754805	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:25	GSE131907	81	50	1.2568771933347231	1.1305487745479867	0.09717485271331107	0.09948534797048632	2.017394289226464	1.9842871186264595	0.04930052054165982	0.05898528957896421	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:28	GSE131907	486	138	1.6037566427701604	0.7322748240999656	0.26451230654953817	0.14642309774069504	0.7000346903730696	2.7872119681593204	0.04297449085392575	0.03627704534093402	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:30	GSE131907	210	230	1.0805134278036175	0.7876072829214833	0.14205805029152674	0.12003020406601772	1.13518567792275	1.997917432719096	0.27051019095392875	0.08493593525193374	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:31	GSE131907	140	215	1.34608174603915	1.0050437314497958	0.1327365812026373	0.08819492446059429	1.7952116594302452	2.6119608537596495	0.1384446586020212	0.05852433760638239	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:34	GSE131907	216	155	1.1782105729868437	0.6735187786927386	0.22199268823809926	0.10961211366670098	2.3215195723028867	3.3515964402476883	0.028430310491681446	0.021710587805510977	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:49	GSE131907	17	67	1.6493559150953705	0.9717275063089393	0.07140290116696772	0.03856983172562763	0.040252671893060844	0.06377192715860573	0.04527643584960675	0.047846283473226024	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:51	GSE131907	69	83	1.8213667563099492	1.5797750215423827	0.3211003866009389	0.268903678102507	1.174224696274657	0.9891413485402792	0.04630693525683975	0.03923640072049736	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:58	GSE131907	44	136	2.1275399467082683	1.5524876727245343	0.3618929735120646	0.26962839699823393	0.8851687406456226	1.141343043193103	0.0724627999100076	0.041438431525230926	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P0031	GSE205335	48	213	1.7401937559779377	0.6324459604801677	0.1577125204517316	0.15045754210186632	1.040824110430686	0.8394522654252257	0.05158392921967311	0.04371174011189685	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1006	GSE205335	137	99	1.4797491096266904	1.0325323252933916	0.11056816821295491	0.1367930217058685	0.06534012989500011	0.03545119862524083	0.056250821645300646	0.04755876457189808	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1015	GSE205335	65	195	1.7455794966001128	1.311691608452055	0.37572634882188155	0.29086688291623464	0.3430064321991517	0.24060185194235623	0.04266435408734976	0.04251128268139184	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1016	GSE205335	135	76	0.636035707859793	0.39287544478050285	0.09007769103506867	0.06552416745612227	0.05051869160391154	0.0660737274237519	0.12408709274084247	0.11350023173361853	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1017	GSE205335	165	139	1.7641599233871257	1.0206892855005518	0.530524013866298	0.2672040520600766	0.03872877764003255	0.019160389719139023	0.13394329735371246	0.07989756364986011	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1018	GSE205335	150	140	2.096636768902309	1.7008745964796734	0.45171888506705765	0.3773347028410981	0.13551704537502227	0.03523315853006498	0.053500622779246075	0.04120014294362674	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1025	GSE205335	186	40	1.417210283280559	0.9096473860809116	0.3982739555327669	0.3136618900138777	0.022048975841972924	0.007155435625718673	0.0730143745510498	0.06946057485708537	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1027	GSE205335	250	71	1.953320162593974	1.1638655718350073	0.41048321437948204	0.2691284116973411	0.8832131676559511	0.6546831888024265	0.09076031246224894	0.07284911086343004	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1030	GSE205335	206	117	1.9134112846519709	1.743819098992065	0.16977541209197117	0.1099092533550311	0.40817202586546153	0.1445016811507382	0.052377815129853705	0.056625823198783114	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1037	GSE205335	19	123	0.9422445058137462	0.8045176281989823	0.038197462107015835	0.04037152594539079	0.0	0.0047335737975168	0.07478063627242995	0.07522834826073634	0.0	0.0	0.0	0.007943906055547638	0.0	0.0
GSE205335:P1056	GSE205335	77	199	0.971733753825803	0.4941471575459539	0.20288123317819695	0.09146034951295189	0.004267556388480463	0.0014406217344015905	0.04842187245647509	0.05010745271973037	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1062	GSE205335	60	102	1.7415994375820114	0.4807490041786812	0.2588168645212244	0.36962451944322977	0.10526377669193417	0.061943930488134034	0.4009874194844668	0.05608857654297279	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1063	GSE205335	33	87	1.3615458031863006	0.21117464455192497	0.1569538276774744	0.22962884979336462	0.19050194578123072	0.05120740896250139	0.5068798155806854	0.06051460587574246	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1072	GSE205335	76	168	1.1380300942749484	0.5324171359322288	0.07954267423625802	0.043486710599967164	0.016110035886001194	0.01035539714992509	0.8191179715521155	0.7120493716246953	0.0	0.0	0.9191506114328687	0.9340188257759896	0.0	0.0
GSE205335:P1076	GSE205335	42	190	1.6051911772274015	0.7797069294837612	0.4790440813206784	0.3195609177064677	0.27607849537777773	0.1253634901247787	0.04393888166937342	0.0411613824312176	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1079	GSE205335	90	189	2.190694140257737	1.8408677542093417	0.4110908650538333	0.24093369214534943	0.013889079576680717	0.008794839063111634	0.07022618567887931	0.04001776132591172	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1084	GSE205335	179	94	2.0886815091902196	0.3682700167796853	0.33757238274879714	0.31036820025582285	0.29458367739209496	0.06872479777514377	0.17131161372604994	0.04656399744086963	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1089	GSE205335	273	30	1.0014702337900285	0.8879165596426224	0.0551255115918251	0.02577226565094475	0.7172759858207358	0.31885709716735744	0.04402290632041776	0.04676555129733113	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1090	GSE205335	74	231	1.6844351966619995	1.3044232749503406	0.4599729993351559	0.4527695396780371	0.032682302521314426	0.054365747054369674	0.1678248302606974	0.0386422294956391	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P1115	GSE205335	159	40	0.6381019734923424	0.6148831046634224	0.0886431785962399	0.058267686838341826	0.004821803900508131	0.0017222233796912114	0.9201296460563247	0.8606543956478638	0.0	0.0	0.0	0.0	0.9937106025878404	0.9499992832661238
GSE205335:P1119	GSE205335	46	256	1.8748673570897638	0.7457354021055465	0.4891899345457185	0.3458693274076671	0.00751740918532998	0.00610539867801377	0.040893427098573576	0.040520815815880115	0.0	0.0	0.0	0.0	0.0	0.0
GSE205335:P4001	GSE205335	8	107	1.0984155143758625	0.349523249365731	0.12612285845550936	0.14974778291861282	0.876237316067116	0.12716140700740064	0.027441174663030702	0.027175413581492332	0.0	0.0	0.0	0.0	0.0	0.0
