patient_key	dataset	n_cells	n_malignant	n_tumor_tissue	n_author_AT2	n_cldn4_low	n_cldn4_high	mean_CLDN4	mean_TACSTD2	mean_barrier_keratin	mean_IFN	mean_AT2	mean_malignant_like	mean_palantir_pt	mean_dpt	mean_CLDN4_malignant	mean_barrier_malignant	mean_IFN_malignant	mean_pt_malignant	mean_fate_destiny_1	mean_fate_destiny_1_malignant	mean_fate_destiny_2	mean_fate_destiny_2_malignant	mean_fate_destiny_3	mean_fate_destiny_3_malignant
GSE131907:01	GSE131907	199	0	0	145	84	21	0.8722654836422353	0.8537974247097778	0.7180765262025335	0.12772067968909948	3.1115122658449597	0.0692595751921773	0.10271756156329666	0.044540923088788986					0.0		0.0		0.0	
GSE131907:02	GSE131907	181	181	181	0	87	19	0.8379909056372529	0.011077899923443154	0.7493469426766217	0.05945762045006757	0.16334254652116015	0.14288952572553684	0.05528722592433641	0.08883757889270782	0.8379909056372529	0.7493469426766217	0.05945762045006757	0.05528722592433641	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:03	GSE131907	350	350	350	0	25	253	2.092930782682876	0.6685389072838624	2.0349352421493974	0.18079793612188821	0.2642329231542889	0.4805976544510452	0.04342224835525605	0.07912644743919373	2.092930782682876	2.0349352421493974	0.18079793612188821	0.04342224835525605	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:04	GSE131907	350	349	350	0	65	86	1.3626664420914483	0.6911518138425153	1.3409626068290401	0.28902573161299	0.5794706992364114	1.2025246481875427	0.05294176825389692	0.07657185196876526	1.3596660651482506	1.3390883698512643	0.288832287928847	0.05296015235277089	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:06	GSE131907	757	531	579	91	215	260	1.333988802348607	1.544028222329046	1.2179539951548781	0.12604461842976677	0.8876437978468448	0.2635438967410822	0.09310002069273113	0.09868931025266647	1.4071879234120108	1.4226109059483347	0.12642304794132306	0.055488291996275946	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:07	GSE131907	350	350	350	0	46	187	1.7540556297888465	1.035739560107702	1.0239164901816955	0.045602691626493726	0.2870078418004413	0.45479225786425087	0.06467363876714949	0.12371645122766495	1.7540556297888465	1.0239164901816955	0.045602691626493726	0.06467363876714949	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:08	GSE131907	341	42	42	137	129	77	1.0710782691480294	1.3801666912671053	0.8627394085979395	0.1281182964739852	2.099891911728208	0.25972497793907534	0.151408586999215	0.06974321603775024	1.548378667582582	1.1774753568855532	0.11282724857612161	0.025632658743590844	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:09	GSE131907	469	5	119	330	184	37	0.9235590591622358	0.9370991278184385	0.7604370874299972	0.06514388706471655	3.822122662655979	0.11915588517809703	0.03181151272759113	0.012310938909649849	1.449197955321218	0.8416381159049363	0.06389671253745098	0.02347205620773097	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:10	GSE131907	350	322	350	0	80	92	1.330975906776095	1.2018253277742919	1.5428448529238825	0.34235019321940474	0.3974342159292243	0.13665378466379172	0.09064608215928259	0.08554818481206894	1.3221147118970382	1.59777367541183	0.3443199919364811	0.044145983413039394	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:11	GSE131907	204	203	204	0	47	70	1.4041358964831478	0.7486079421133198	1.4486625554197061	0.38921682599580015	0.5045939434354133	1.5123600501805075	0.07878470462256963	0.07709616422653198	1.411052822081587	1.4540677064030254	0.3911341502617894	0.07895180611645372	0.0006404226006022798	0.0006435773917382515	0.0	0.0	0.0	0.0
GSE131907:12	GSE131907	612	607	612	0	104	226	1.525388050045948	1.4835805243633138	1.7190469243417028	0.29305434584605505	0.5758032662833298	0.8973180281730487	0.04382109509655033	0.070355623960495	1.529704459339801	1.7314110194726775	0.29427719782575346	0.04373954395222931	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:13	GSE131907	700	694	700	0	442	118	0.6679406392400137	0.458852520097563	0.5264400718654855	0.19784357245356818	1.5133341322402205	0.3166874854758893	0.058706322240488495	0.1118629053235054	0.6737153421729245	0.5296113491443347	0.1977286139868751	0.058936216530845346	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:15	GSE131907	263	256	263	0	155	54	0.8012410677031993	1.1040914663061288	1.541173617303535	0.3214642654176029	0.3195426477971858	0.16298669321248957	0.043354358067474875	0.0710068792104721	0.8231500031482085	1.5647507035370474	0.3252442879523734	0.04325984290147865	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:16	GSE131907	81	79	81	0	77	1	0.1120878355276315	0.09005788936380754	1.9848338978318016	0.37437704100809865	0.03326416182953574	0.011120633106920748	0.040990737028228405	0.0890299379825592	0.07687118420397226	2.0279956219739503	0.3804822055417684	0.0409539260405965	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:17	GSE131907	350	350	350	0	35	261	2.136522311806752	1.017104026815895	1.5845665636005015	0.07507362350730835	0.03941495443111493	0.48079170533123705	0.8897140100795178	0.5678281784057617	2.136522311806752	1.5845665636005015	0.07507362350730835	0.8897140100795178	0.9948522095524538	0.9948522095524538	0.0	0.0	0.0	0.0
GSE131907:18	GSE131907	700	338	350	76	128	334	1.6465400472552074	1.6314710852893994	1.3723987595141756	0.26284809956637817	0.6529172512875151	0.7034808548186918	0.15351123315825357	0.09054233878850937	1.890120171537794	1.6409782174844683	0.3397239592886843	0.04071038465169585	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:19	GSE131907	1068	788	894	151	278	267	1.2621774612511436	1.1628389500442013	1.0351392883782908	0.2574077073653764	1.6626732710029606	0.5181509299156245	0.051328273938275736	0.05244845151901245	1.3496587120045245	1.1756409135234291	0.31453626835543336	0.052491995191008285	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:20	GSE131907	655	284	350	191	163	220	1.3829599666400576	1.503792433872931	1.3675958779010737	0.1942935975421203	1.9293885215864568	0.4366406874840003	0.05383887725376412	0.04727327078580856	1.8110235969707544	2.211162310302286	0.31304208794653177	0.03867573073541407	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:25	GSE131907	226	223	226	0	50	81	1.3966724375097235	1.5922430756123014	1.1975905389025092	0.09558985461615208	2.1984604756773023	0.606702638772428	0.042220736513748414	0.03857835754752159	1.3991088292878078	1.2080566322564985	0.09623810415837324	0.042528139039454446	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:28	GSE131907	933	625	700	208	138	486	1.7730473536986604	1.4155189367758894	1.3073804373572417	0.23093862214556968	1.5570512304372823	0.38616585875815207	0.03908170811023529	0.0503537654876709	2.1405769342467043	1.5816433340068452	0.27006202334736945	0.04068118625133881	0.0	0.0	0.0	0.0	0.0	0.0
GSE131907:30	GSE131907	684	314	350	72	230	210	1.2556521637204203	1.6252476001932699	0.9525325679648755	0.13905944761798275	1.7836105284597694	0.08951797323367217	0.15256649745028025	0.07301351428031921	1.0213513293413476	0.9603628499451593	0.14781046579787602	0.02621991828607903	0.0	0.0	0.0	0.0	0.0	0.0
