setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset
cldn4_high_to_all_TNK	a_priori_ifn	TSPAN3	0.27748930100841207	2.850168460738099e-06	0.8201923076923077	0.22703839334871326	276	16
cldn4_high_to_all_TNK	a_priori_ifn	MELTF	0.27723497805060093	2.9129364508416144e-06	0.828125	0.2338495664943891	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DRB1	0.272689301920245	4.283875909413614e-06	0.805048076923077	0.23724965034465273	276	16
cldn4_high_to_all_TNK	a_priori_ifn	EFNB2	0.26591096983090395	7.5174814236374275e-06	0.8168269230769231	0.21749215115290957	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CEACAM5	0.2654135670948128	7.829523284669001e-06	0.8052884615384616	0.20407912865615718	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CXCL14	0.2626181011358323	9.825346110408132e-06	0.853125	0.2247753554768734	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DPB1	0.2609605494479767	1.1227821072613728e-05	0.7788461538461539	0.222722090488093	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CXADR	0.2587989047983398	1.3343889480271616e-05	0.8201923076923077	0.2053084140271835	276	16
cldn4_high_to_all_TNK	a_priori_ifn	MFAP2	0.258595110396093	1.3561821460424074e-05	0.8060096153846155	0.19747273781281538	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD320	0.2571004446787266	1.526650833213329e-05	0.7697115384615385	0.23191195490381825	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ITGB1	0.25205875307794284	2.264033077265472e-05	0.7987980769230769	0.20700248318758005	276	16
cldn4_high_to_all_TNK	a_priori_ifn	GPC3	0.25190374262965337	2.2913344403547736e-05	0.8036057692307692	0.20009851121924924	276	16
cldn4_high_to_all_TNK	a_priori_ifn	APOE	0.25077634116720776	2.4994791782728187e-05	0.8137019230769231	0.2176519205635054	276	16
cldn4_high_to_all_TNK	a_priori_ifn	S100A4	0.24964745103921518	2.725735233807168e-05	0.8024038461538461	0.19685449486366674	276	16
cldn4_high_to_all_TNK	a_priori_ifn	FN1	0.24279783796614382	4.571511062139978e-05	0.8012019230769231	0.21119443704916488	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HMGB1	0.24258020438312125	4.646111623181199e-05	0.7903846153846155	0.2529037510400503	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TGM2	0.2411430182684441	5.1683301716901686e-05	0.771875	0.2503273692766481	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PVR	0.24088134362461366	5.2691769353539664e-05	0.8052884615384616	0.19633806893977043	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DMB	0.2405463371623701	5.4009930318865826e-05	0.7757211538461539	0.1930802844613015	276	16
cldn4_high_to_all_TNK	a_priori_ifn	EDIL3	0.23999475977831494	5.624815542338167e-05	0.7819711538461538	0.19694851478884254	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COL27A1	0.23910460026526276	6.004551299940163e-05	0.7814903846153847	0.19808841850868383	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LGALS1	0.23663025130824816	7.190862910731162e-05	0.7877403846153846	0.19473039222230726	276	16
cldn4_high_to_all_TNK	a_priori_ifn	OCLN	0.23364985153202694	8.912427376292946e-05	0.778125	0.18643947194964172	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HSPG2	0.23302588584684694	9.318792059322718e-05	0.7858173076923077	0.1862770007075993	276	16
cldn4_high_to_all_TNK	a_priori_ifn	C3	0.23285269847844084	9.434630327263635e-05	0.8108173076923078	0.18786242546605494	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PLXNA1	0.2325180409630068	9.662310953411428e-05	0.7704326923076923	0.19365388718073442	276	16
cldn4_high_to_all_TNK	a_priori_ifn	NECTIN1	0.2321825620274706	9.895721274251774e-05	0.7653846153846154	0.1886820823329258	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CLEC11A	0.22969838329945796	0.00011796146789092397	0.7651442307692309	0.18614536290654612	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TGFA	0.22965629818613964	0.00011831111537700973	0.8199519230769231	0.24379884816187028	276	16
cldn4_high_to_all_TNK	a_priori_ifn	MICA	0.2286610712223411	0.0001268683337497325	0.7882211538461539	0.1933963054748428	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CEACAM6	0.2267941788913203	0.00014450641008692782	0.79375	0.17535127144492718	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LAMA3	0.22582045649896015	0.00015459296939377367	0.7778846153846154	0.18338872697191008	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HP	0.22580452471811693	0.0001547633542447989	0.8055288461538461	0.17013390209913473	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LAMB3	0.22573514369917025	0.00015550741176720393	0.7665865384615385	0.18780335399048004	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CX3CL1	0.22495958685498077	0.00016405573762092905	0.8012019230769231	0.25590730058721356	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LAMB2	0.22380383200315537	0.0001776138747014868	0.7663461538461538	0.18297368777128112	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COL7A1	0.2228993992621212	0.00018894706674026484	0.7903846153846155	0.1751341571673121	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LGALS3	0.2225803683172348	0.00019310350736541842	0.7927884615384615	0.1766547064710967	276	16
cldn4_high_to_all_TNK	a_priori_ifn	NECTIN4	0.22158397596290053	0.00020664162975654398	0.7875	0.1853203995534834	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COL8A1	0.2206603753537116	0.0002199777757248833	0.7829326923076922	0.17171681427948066	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD55	0.2197532092195249	0.00023385532422871383	0.7935096153846153	0.17974976804287304	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DOB	0.218639098283648	0.00025201634931818433	0.7586538461538461	0.16509303564217653	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TSPAN33	0.21813524249986238	0.00026065435151726037	0.7555288461538461	0.16670356234298556	276	16
cldn4_high_to_all_TNK	a_priori_ifn	NECTIN2	0.21655727647626238	0.00028952600197105187	0.7826923076923077	0.17057425063381962	276	16
cldn4_high_to_all_TNK	a_priori_ifn	F11R	0.21474975700554724	0.00032624774132265744	0.7552884615384615	0.181588840022955	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CDH1	0.21350352367174535	0.0003540426922054242	0.7846153846153846	0.17272510283246673	276	16
cldn4_high_to_all_TNK	a_priori_ifn	GRN	0.2126966882564261	0.0003731957066854716	0.7850961538461538	0.17167502429590956	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TGOLN2	0.21027750010577065	0.00043655247532013497	0.7704326923076923	0.17158809099980388	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ST14	0.20830086114006957	0.0004955837898433701	0.7891826923076923	0.1600244668380416	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TGFB1	0.20640146811755222	0.0005592051661832087	0.7024038461538462	0.24860868177234427	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LAMC2	0.20478667712762888	0.0006191578405817062	0.7706730769230768	0.1681434500696323	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LAMA5	0.20474295451988708	0.0006208609186086324	0.7685096153846154	0.1634022535050044	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TIMP2	0.20457928822485086	0.0006272745851919948	0.7370192307692308	0.16521513642102223	276	16
cldn4_high_to_all_TNK	a_priori_ifn	AGRN	0.20402998503147152	0.0006492512182701738	0.746875	0.160651546944078	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-A	0.20235430307730104	0.0007207687925404539	0.858173076923077	0.2558038670537883	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ICAM4	0.19859804024015543	0.0009083003270086004	0.7622596153846153	0.1869731585236445	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ADAM10	0.19797224418174117	0.0009435996670835496	0.7211538461538461	0.14945271097156637	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DQA1	0.19732209833616646	0.0009816075531290213	0.7235576923076923	0.19348884860474974	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ALCAM	0.19470837291648957	0.0011490700068582218	0.739423076923077	0.16105220858778183	276	16
cldn4_high_to_all_TNK	a_priori_ifn	MPZL3	0.19354863153310292	0.0012314722632866836	0.7600961538461539	0.16132523098507956	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ICAM1	0.19164096077570875	0.0013789013347269103	0.8228365384615385	0.23725928220658105	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD82	0.18954614340928863	0.0015593178185822256	0.7459134615384616	0.16341224956191436	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LYZ	0.18519018939992338	0.002005519736136212	0.7802884615384614	0.15491520503644074	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ADAM15	0.1841360097430178	0.0021297217024097382	0.7439903846153846	0.15247057377923365	276	16
cldn4_high_to_all_TNK	a_priori_ifn	FBLN1	0.1791329523236356	0.0028203507743705396	0.7447115384615385	0.141652501782506	276	16
cldn4_high_to_all_TNK	a_priori_ifn	MMP14	0.17845623501033306	0.0029279665645609407	0.78125	0.18742743531766837	276	16
cldn4_high_to_all_TNK	a_priori_ifn	WNT7B	0.17733781250722241	0.003114019633054361	0.7555288461538462	0.19750027596986933	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TYROBP	0.1764247215225597	0.0032737929712597794	0.7963942307692308	0.24162198997153375	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ANGPTL4	0.17580132392630027	0.00338710345659877	0.7942307692307692	0.2608585863879104	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CFH	0.1752791729218785	0.0034847310504278867	0.746875	0.1386261861264146	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ADAM28	0.1751758381351836	0.003504350999833561	0.7752403846153846	0.1486163704521897	276	16
cldn4_high_to_all_TNK	a_priori_ifn	FAM200A	0.17224272009900968	0.004104661506185052	0.7338942307692308	0.14978608337837027	276	16
cldn4_high_to_all_TNK	a_priori_ifn	SPP1	0.17013991311789892	0.0045905642633039916	0.7836538461538461	0.21044074645886854	276	16
cldn4_high_to_all_TNK	a_priori_ifn	MMP7	0.16896299103186316	0.0048845839310220985	0.7346153846153847	0.1343669423635366	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DMA	0.16877679445832153	0.004932621103365352	0.7165865384615384	0.13539097964217	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-E	0.16736157573969881	0.005311846939540737	0.8622596153846154	0.30220130887714847	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ITGB2	0.1668191226657471	0.005464011644703763	0.7990384615384616	0.22990885379577367	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COL1A1	0.16557531349162763	0.005827785457357864	0.7860576923076923	0.17494849687877428	276	16
cldn4_high_to_all_TNK	a_priori_ifn	NUCB2	0.1650509738782235	0.005987537641190973	0.7379807692307693	0.14040492229814708	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CCL4	0.16350936923678566	0.006480196550629147	0.8608173076923077	0.2627525429252053	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LAMC1	0.16199998543343588	0.006997379384061558	0.7204326923076924	0.13726642000663447	276	16
cldn4_high_to_all_TNK	a_priori_ifn	SLPI	0.159673268560727	0.007866996414308578	0.7245192307692307	0.16766029964962226	276	16
cldn4_high_to_all_TNK	a_priori_ifn	JAG2	0.15921595275651787	0.008048825923533664	0.6521634615384615	0.1793395754257163	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ULBP2	0.15874320676958673	0.008240714841568124	0.7420673076923077	0.14109853237167536	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CLEC2D	0.15647319308736338	0.009219977152709667	0.7855769230769231	0.18840345505793843	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LGALS3BP	0.15550454771612393	0.009668370764120731	0.7935096153846153	0.18204911660215248	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CCL18	0.15488632449183223	0.009964559593367239	0.804326923076923	0.21987809914425063	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COL4A5	0.1510870492269065	0.011967618182043597	0.7579326923076923	0.1585022193003985	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COPA	0.14977778848366477	0.012735899803332592	0.7718749999999999	0.17245235349838087	276	16
cldn4_high_to_all_TNK	a_priori_ifn	NPNT	0.14522995618117043	0.015752225688542006	0.7396634615384616	0.12983641395582624	276	16
cldn4_high_to_all_TNK	a_priori_ifn	FGF2	0.14495985431699548	0.01594957024656134	0.8043269230769231	0.17620782377985014	276	16
cldn4_high_to_all_TNK	a_priori_ifn	S100A9	0.14197501333090295	0.01827848733714824	0.7685096153846154	0.18434638075691784	276	16
cldn4_high_to_all_TNK	a_priori_ifn	SECTM1	0.14013901214257973	0.01985361859547842	0.7360576923076922	0.12159160548204606	276	16
cldn4_high_to_all_TNK	a_priori_ifn	FAM3C	0.1399657406715001	0.020008183994836934	0.7769230769230769	0.16993424791041054	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CTF1	0.13322421225168368	0.02688963247152012	0.7814903846153847	0.1995142544018894	276	16
cldn4_high_to_all_TNK	a_priori_ifn	S100A8	0.1326974887693651	0.02750409894601772	0.7706730769230768	0.1839912518634939	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TGFBI	0.13225486012954904	0.02802973882053901	0.7689903846153846	0.16932811458755934	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LGALS9	0.1308935781882497	0.029700615220843152	0.6906249999999999	0.11288319486777648	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD59	0.12789918651558713	0.03367785767260549	0.7932692307692307	0.17251915561410858	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HBEGF	0.11686359891898045	0.052462074234675214	0.8495192307692309	0.2220990061188457	276	16
cldn4_high_to_all_TNK	a_priori_ifn	FURIN	0.11237145771465591	0.06228083477601358	0.7254807692307693	0.17723977389848097	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TNC	0.10950355320804407	0.0693060817872945	0.8103365384615384	0.2242374939305407	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PTDSS1	0.10899567843321831	0.07061520390440093	0.6810096153846155	0.10009114835621735	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ADGRE5	0.10887785758234157	0.07092176930795477	0.7271634615384616	0.11316478815647801	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TIMP1	0.10562416527298817	0.07982545848811873	0.7713942307692307	0.16742932819789355	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PSEN1	0.10391531737394723	0.08485164649865981	0.7480769230769231	0.16016296818282647	276	16
cldn4_high_to_all_TNK	a_priori_ifn	B2M	0.10346174788457659	0.08622762166543475	0.8170673076923077	0.20397790951989153	276	16
cldn4_high_to_all_TNK	a_priori_ifn	HLA-DQB1	0.10171519765220442	0.09169426844424504	0.7810096153846154	0.199505870442458	276	16
cldn4_high_to_all_TNK	a_priori_ifn	COL6A1	0.10160607340330076	0.09204481370696288	0.7451923076923077	0.14178469475547598	276	16
cldn4_high_to_all_TNK	a_priori_ifn	THBS1	0.08961574670006513	0.1375329061884245	0.7492788461538462	0.14568059387548035	276	16
cldn4_high_to_all_TNK	a_priori_ifn	NAMPT	0.08696245497577201	0.14961208007026325	0.7603365384615384	0.14952077564775978	276	16
cldn4_high_to_all_TNK	a_priori_ifn	APP	0.08528511663449911	0.15765335623036336	0.7415865384615384	0.14559305658752406	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TIMP3	0.08033457845591734	0.18328351530850107	0.7509615384615385	0.13125271681437192	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PRNP	0.07825225453736673	0.19493679572088246	0.739423076923077	0.15156424509225871	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD47	0.07796657404781958	0.19657678739099224	0.7125	0.1586455039658849	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD274	0.07631893873584578	0.20623169208219527	0.7639423076923078	0.1857266863718387	276	16
cldn4_high_to_all_TNK	a_priori_ifn	TNFSF9	0.07505802900178325	0.2138484749028683	0.6507211538461538	0.09785170824470352	276	16
cldn4_high_to_all_TNK	a_priori_ifn	BACE1	0.07277985647076618	0.22811790527570902	0.670673076923077	0.11628470352789277	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PDGFA	0.07219179611240638	0.23190834455333795	0.7730769230769231	0.15557126926243545	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CCL20	0.06879557310980969	0.25466942932834774	0.821875	0.20011779359255977	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CXCL16	0.05609493445688925	0.35318932569145656	0.8276442307692308	0.1982021252569326	276	16
cldn4_high_to_all_TNK	a_priori_ifn	JAG1	0.04365566305129994	0.4701006975138441	0.7461538461538462	0.13771842205021173	276	16
cldn4_high_to_all_TNK	a_priori_ifn	LTF	0.041301643308403	0.49439708107428865	0.6810096153846155	0.13311184373133175	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CCL5	0.04127155905369544	0.494711850714499	0.8473557692307693	0.21175064517887743	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD99	0.033450202696783664	0.5800242526107621	0.786298076923077	0.1826440910810969	276	16
cldn4_high_to_all_TNK	a_priori_ifn	PLAU	0.0271869824162757	0.6529286782261422	0.8098557692307692	0.15933445979283514	276	16
cldn4_high_to_all_TNK	a_priori_ifn	EDN1	0.019433434751971793	0.7478939677446869	0.7639423076923078	0.15720328353170487	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CALR	0.007524968027654162	0.90096013556511	0.765625	0.14284129405660123	276	16
cldn4_high_to_all_TNK	a_priori_ifn	CD9	0.005806309425700653	0.9235009717843725	0.7653846153846153	0.1470876984629779	276	16
cldn4_high_to_all_TNK	a_priori_ifn	ADAM17	-0.007608826864514871	0.8998621771098575	0.7884615384615383	0.1404722432942368	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	IFITM1	0.5330852003514813	1.148504770527383e-21	0.9406249999999999	0.6219886034919212	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-F	0.44358936987676156	9.827434115956662e-15	0.89375	0.4411069876485984	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	VSIG10	0.443490369096101	9.977889380962015e-15	0.8947115384615384	0.4268359138169924	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CLCF1	0.4338179435454236	4.300152033188326e-14	0.9021634615384616	0.48238259570178077	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DRB5	0.4038147415117976	3.002091994428716e-12	0.8838942307692308	0.3413045268539653	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-B	0.4004086448293753	4.7355452207718615e-12	0.8795673076923076	0.37860884796841665	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	MDK	0.34983976774151365	2.2941589094651973e-09	0.851201923076923	0.30478507762606055	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	SDC2	0.32216531993681635	4.385625801242093e-08	0.8435096153846153	0.26109278916231543	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CEACAM1	0.3097488040308253	1.5019532578140665e-07	0.8401442307692307	0.25935966582556247	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	ADAM9	0.3076685714396194	1.8359423512483066e-07	0.7882211538461539	0.24268719392549684	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DOA	0.3033227967586365	2.778877218497613e-07	0.8163461538461539	0.2985547635797528	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CLEC2B	0.3008343295941105	3.5126696138618496e-07	0.8064903846153846	0.2259701528133478	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CD38	0.2967555592582352	5.133287229496023e-07	0.8141826923076922	0.2577758636384471	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DRA	0.2963718622045258	5.318197610903818e-07	0.8173076923076923	0.3001313866776757	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CD58	0.2855005718622532	1.419071271468776e-06	0.8182692307692307	0.2426743509328495	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DRB3	0.27885761918537083	2.5340123191096447e-06	0.8098557692307692	0.2475129087009336	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	TSPAN3	0.27748930100841207	2.850168460738099e-06	0.8201923076923077	0.22703839334871326	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	MELTF	0.27723497805060093	2.9129364508416144e-06	0.828125	0.2338495664943891	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DRB1	0.272689301920245	4.283875909413614e-06	0.805048076923077	0.23724965034465273	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	EFNB2	0.26591096983090395	7.5174814236374275e-06	0.8168269230769231	0.21749215115290957	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CEACAM5	0.2654135670948128	7.829523284669001e-06	0.8052884615384616	0.20407912865615718	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CXCL14	0.2626181011358323	9.825346110408132e-06	0.853125	0.2247753554768734	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DPB1	0.2609605494479767	1.1227821072613728e-05	0.7788461538461539	0.222722090488093	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CXADR	0.2587989047983398	1.3343889480271616e-05	0.8201923076923077	0.2053084140271835	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	MFAP2	0.258595110396093	1.3561821460424074e-05	0.8060096153846155	0.19747273781281538	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	CD320	0.2571004446787266	1.526650833213329e-05	0.7697115384615385	0.23191195490381825	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	ITGB1	0.25205875307794284	2.264033077265472e-05	0.7987980769230769	0.20700248318758005	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	APOE	0.25077634116720776	2.4994791782728187e-05	0.8137019230769231	0.2176519205635054	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	S100A4	0.24964745103921518	2.725735233807168e-05	0.8024038461538461	0.19685449486366674	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	TFPI	0.24930346800515818	2.798440191943175e-05	0.8189903846153846	0.20292715740265824	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	FN1	0.24279783796614382	4.571511062139978e-05	0.8012019230769231	0.21119443704916488	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HMGB1	0.24258020438312125	4.646111623181199e-05	0.7903846153846155	0.2529037510400503	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	COL17A1	0.242552942881361	4.6555368343717416e-05	0.790625	0.20150031169886296	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	TGM2	0.2411430182684441	5.1683301716901686e-05	0.771875	0.2503273692766481	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	PVR	0.24088134362461366	5.2691769353539664e-05	0.8052884615384616	0.19633806893977043	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HLA-DMB	0.2405463371623701	5.4009930318865826e-05	0.7757211538461539	0.1930802844613015	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	COL27A1	0.23910460026526276	6.004551299940163e-05	0.7814903846153847	0.19808841850868383	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	LGALS1	0.23663025130824816	7.190862910731162e-05	0.7877403846153846	0.19473039222230726	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	OCLN	0.23364985153202694	8.912427376292946e-05	0.778125	0.18643947194964172	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	HSPG2	0.23302588584684694	9.318792059322718e-05	0.7858173076923077	0.1862770007075993	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	C3	0.23285269847844084	9.434630327263635e-05	0.8108173076923078	0.18786242546605494	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	PLXNA1	0.2325180409630068	9.662310953411428e-05	0.7704326923076923	0.19365388718073442	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	NECTIN1	0.2321825620274706	9.895721274251774e-05	0.7653846153846154	0.1886820823329258	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	TGFA	0.22965629818613964	0.00011831111537700973	0.8199519230769231	0.24379884816187028	276	16
cldn4_high_NMPR_to_NMPR_TNK	a_priori_ifn	MICA	0.2286610712223411	0.0001268683337497325	0.7882211538461539	0.1933963054748428	276	16
