scale	contrast	term	B_ok	nes_boot_mean	nes_lo	nes_hi
pseudobulk	continuous	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.976673595241325	0.736108800570694	2.963482148562105
pseudobulk	continuous	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	2.0393737099121667	0.6460103949270081	3.0140996039648447
pseudobulk	continuous	MHC_I_APM	300	1.1392934141423317	-1.6077786478178104	2.352230885171146
pseudobulk	continuous_resid_CLDN4	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	2.1277779755011315	1.0397706147913988	3.1772516090153133
pseudobulk	continuous_resid_CLDN4	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	2.268700708134196	0.6289973269395674	3.2586301715381705
pseudobulk	continuous_resid_CLDN4	MHC_I_APM	300	1.5562992031585583	-1.2725439970403891	2.5426981606017094
pseudobulk	CLDN4_low_continuous	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.6919412883502314	-1.006180304909546	2.8374349530215524
pseudobulk	CLDN4_low_continuous	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.7254057415273838	-1.2491517139247137	2.969328992742758
pseudobulk	CLDN4_low_continuous	MHC_I_APM	300	1.0304768545743226	-1.92806768016519	2.4032053447227506
pseudobulk	Q4_vs_Q1	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.5013447578109052	-1.7302400671315876	3.356630372293885
pseudobulk	Q4_vs_Q1	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.400515271089839	-1.9174875100015565	3.140544326225326
pseudobulk	Q4_vs_Q1	MHC_I_APM	300	0.1718428683132152	-2.27080042966103	2.3477277588382703
pseudobulk	Q4_vs_Q1_resid_CLDN4	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.750609063209096	-1.61727522209364	3.34482904516718
pseudobulk	Q4_vs_Q1_resid_CLDN4	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.5742902978676376	-1.7248934323500285	3.218115805445497
pseudobulk	Q4_vs_Q1_resid_CLDN4	MHC_I_APM	300	0.5198745456814129	-2.144363605694689	2.409882502683984
pseudobulk	delta_continuous_resid_minus_total	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	0.1511043802598064	-0.694842755309459	1.1027560816387996
pseudobulk	delta_continuous_resid_minus_total	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	0.2293269982220292	-0.5388434471086625	1.025313699156868
pseudobulk	delta_continuous_resid_minus_total	MHC_I_APM	300	0.4170057890162268	-1.023314015163591	2.257243197622353
pseudobulk	delta_Q4_resid_minus_total	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	0.249264305398191	-0.8441058285572889	2.0167327463480937
pseudobulk	delta_Q4_resid_minus_total	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	0.1737750267777987	-1.5174574257324347	1.716825667869738
pseudobulk	delta_Q4_resid_minus_total	MHC_I_APM	300	0.3480316773681977	-1.036290288660238	2.33625928713434
percent_positive	continuous	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.3639084986328904	-1.7974679421087814	2.89874108900902
percent_positive	continuous	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.5865630734431766	-1.8101485418262933	2.9478570804973776
percent_positive	continuous	MHC_I_APM	300	0.320906520300846	-2.230399317528506	2.107873675817981
percent_positive	continuous_resid_CLDN4	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	2.7172564507599186	1.1935332971816646	3.452790614274851
percent_positive	continuous_resid_CLDN4	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	2.6225610101340497	0.918778079611587	3.347150760938276
percent_positive	continuous_resid_CLDN4	MHC_I_APM	300	1.6814858412232645	-1.0712123386728098	2.518900209885906
percent_positive	CLDN4_low_continuous	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	-0.3548518243624574	-2.7946478359055185	2.0431206955155
percent_positive	CLDN4_low_continuous	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	0.1097744150746411	-2.6723097902135717	2.256185246754264
percent_positive	CLDN4_low_continuous	MHC_I_APM	300	-0.663905030186809	-2.6995186984565294	1.861431115144536
percent_positive	Q4_vs_Q1	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	0.669411504437968	-2.121643869506229	2.816550555562769
percent_positive	Q4_vs_Q1	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	0.8353546926896516	-2.153488832410826	2.8193549583333266
percent_positive	Q4_vs_Q1	MHC_I_APM	300	-0.4551492543348864	-2.4786928229654888	2.0574893279610733
percent_positive	Q4_vs_Q1_resid_CLDN4	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	2.055096992264836	-0.8102426184126511	3.2458247935290787
percent_positive	Q4_vs_Q1_resid_CLDN4	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.8874378186946743	-1.2386391458001975	3.2030047804694024
percent_positive	Q4_vs_Q1_resid_CLDN4	MHC_I_APM	300	0.7744593383258396	-1.8128421141702449	2.4205353211654064
percent_positive	delta_continuous_resid_minus_total	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.3533479521270282	0.3018208866873845	3.538036281902488
percent_positive	delta_continuous_resid_minus_total	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.0359979366908731	0.1556595279664263	3.3227896124730734
percent_positive	delta_continuous_resid_minus_total	MHC_I_APM	300	1.3605793209224188	0.1567095048211461	3.382400587472429
percent_positive	delta_Q4_resid_minus_total	HALLMARK_INTERFERON_GAMMA_RESPONSE	300	1.3856854878268678	0.0453238437294182	3.6629145671987335
percent_positive	delta_Q4_resid_minus_total	HALLMARK_INTERFERON_ALPHA_RESPONSE	300	1.0520831260050223	-0.1717007663896798	3.4639321333753395
percent_positive	delta_Q4_resid_minus_total	MHC_I_APM	300	1.2296085926607263	-0.1360703734351495	3.2989611326768635
