nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
18	128	126	1	1	0.984375	0.0078125	0.010830424696249145	0.0	0.01100233619936421	NK	BD_immune01_543561	4.02528715133667	harmony	70.0	10	True	0.19568840912670862	8.231796789207388	0.04558581062733606	0.8352206167231309	0.9659108702538415	0.9773413832939228	0.39067306735671165	1.9071591445056097	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
19	56	56	0	0	1.0	0.0	0.012377628224284737		0.012377628224284737	NK	BD_immune01_331286	5.41461706161499	harmony	36.0	10	True	0.8732218750480792	7.367898952469708	0.9776750100018204	0.3460940372551815	0.7920570519275714	0.8285330800645796	0.3311613375171491	1.558902697988811	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
20	61	61	0	0	1.0	0.0	0.011363068533769595		0.011363068533769595	NK	BD_immune01_308466	5.099298477172852	harmony	30.0	9	True	1.2780183316423726	6.537946695551509	2.3126349790873073	0.15929551875823914	0.727251596160933	0.7599462021026872	0.45924103951203044	1.1112478901379004	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
21	74	71	1	1	0.9594594594594594	0.013513513513513514	0.018733707582701223	0.0	0.009762636345914722	NK	BD_immune01_265945	4.867953777313232	harmony	58.0	10	True	-0.5327156401102158	7.773479031788919	0.45198741555286714	0.516624783235752	0.8590719850085542	0.890310621342989	0.3607926419923278	1.2770840006090771	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
22	54	54	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_11840	4.570560455322266	harmony	44.0	8	True	0.8237419719745072	6.022756737297095	0.2689367896134626	0.6153264807846108	0.8993388956472812	0.9250748447002413	0.50548234774375	4.227491944793458	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
23	68	67	0	0	0.9852941176470589	0.0	0.0		0.0	T	BD_immune01_850655	4.483255863189697	harmony	50.0	11	True	1.0976677657346152	8.072213314258425	1.276030609735592	0.28500602645637346	0.7587084966273369	0.7966091751488644	0.2930794929708034	2.3925423204925416	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
24	53	53	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_358901	4.415537357330322	harmony	47.0	10	True	-0.04498187401855632	7.5618371638932205	0.002527801752019482	0.9608915254167903	0.9929330445952058	0.9949849033005018	0.24661983787808137	1.8919231945836164	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
25	49	48	0	0	0.9795918367346939	0.0	0.014145860827753985		0.014440566261665526	NK	BD_immune01_339748	5.234813213348389	harmony	41.0	6	True	-0.42618005095846745	4.809375441578042	0.10234595954754512	0.755616211078658	0.9468836746962002	0.9647508757497295	0.5603638537183911	2.3860840573288757	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
26	68	67	0	0	0.9852941176470589	0.0	0.016156063068648672		0.016397198338329998	T	BD_immune02_859511	5.498521327972412	harmony	57.0	10	True	-0.29694535268182926	7.861257863989262	0.12128800958652967	0.7348619389150683	0.939343804779995	0.9585834701207695	0.3080157541230233	1.6562361643459824	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
27	72	71	0	0	0.9861111111111112	0.0	0.028881132523331052		0.029287909037744166	T	BD_immune02_271988	6.351296424865723	harmony	68.0	12	True	-0.45681892821401976	9.369531556283421	0.2678051698481966	0.6160612401052152	0.8993388956472812	0.9250748447002413	0.2568381568554711	2.12218447537516	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
28	62	61	0	0	0.9838709677419355	0.0	0.011179793234837827		0.011363068533769595	T	BD_immune02_444448	4.508663654327393	harmony	59.0	10	True	1.0065297361369785	7.7618359944218795	1.3843772012771427	0.2666048307191578	0.7558558413686423	0.7939760216380832	0.4659874753084158	1.4724708619002513	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
29	107	106	0	0	0.9906542056074766	0.0	0.016745415600262197		0.016903391219132594	T	BD_immune02_598288	4.564566135406494	harmony	95.0	11	True	0.21688653509723535	9.556096611865273	0.19234622541422755	0.670294377939632	0.916324924655958	0.9392594923147736	0.21974783185833768	0.8980534547392219	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
30	52	52	0	0	1.0	0.0	0.03445691286977029		0.03445691286977029	T	BD_immune02_339139	6.098906517028809	harmony	39.0	12	True	-0.1965039049686292	8.719572848273605	0.09629401827071236	0.7626939495054644	0.9477393707499312	0.9647508757497295	0.21974783185833768	0.9051268771733134	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
31	94	92	0	0	0.9787234042553191	0.0	0.0		0.0	T	BD_immune02_22375	3.842770576477051	harmony	78.0	10	True	0.33449795276318933	8.471687235386012	0.17966718406566148	0.6806325433371009	0.9200618191823337	0.9415936363692131	0.3123828110966113	1.710884447068441	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
32	57	57	0	0	1.0	0.0	0.02432095370385773		0.02432095370385773	T	BD_immune02_8298	5.485812664031982	harmony	47.0	10	True	-0.22655344026804397	7.629226207944477	0.05813187225241876	0.8143448995627931	0.9595925507663249	0.9735720558057961	0.3500605516020326	1.7762342665859425	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
33	122	122	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_632299	4.877384185791016	harmony	110.0	12	True	-0.255556944529368	9.897762585772693	0.09322815053234787	0.7663735103757394	0.948227302731148	0.9647770185086668	0.30983174446407313	2.027050228376922	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
34	106	106	0	0	1.0	0.0	0.013078248689810288		0.013078248689810288	T	BD_immune02_245559	4.184624195098877	harmony	79.0	10	True	0.9731360618077266	8.459882676365668	1.406847022857078	0.26299705176597526	0.7558558413686423	0.7939760216380832	0.3197165001810782	1.9199820604238886	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
35	68	68	0	0	1.0	0.0	0.01019334089058743		0.01019334089058743	T	BD_immune02_279017	4.878344535827637	harmony	65.0	10	True	0.15188851228446004	8.307225485626049	0.05902438270027082	0.8129553687533732	0.9595925507663249	0.9735720558057961	0.23219675794411065	1.1819134697904876	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
36	53	52	0	0	0.9811320754716981	0.0	0.013078248689810288		0.01332975347230664	T	BD_immune02_173940	4.736281871795654	harmony	49.0	11	True	0.868415953639302	8.50056434185513	2.4727058128963053	0.14691356611492165	0.7272427239150551	0.7599462021026872	0.21974783185833768	0.8749747897493263	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
37	75	75	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_706413	4.812955379486084	harmony	57.0	10	True	0.04462543635255593	7.724376644075278	0.0019944910060276035	0.9652577568619555	0.9941481377595865	0.9960896225264658	0.4245187169331631	1.9532014308759826	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
38	52	51	0	0	0.9807692307692307	0.0	0.02665950694461328		0.013591121187449907	T	BD_immune02_107208	4.626099109649658	harmony	51.0	10	True	-1.1935570651696477	7.566906803984025	1.242094460212358	0.2911361757864576	0.7627196683728354	0.8004626590065167	0.43945043245775406	1.7943791940793914	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
39	133	132	0	0	0.9924812030075187	0.0	0.010423265873081884		0.01050223000848402	T	BD_immune02_206638	4.310968399047852	harmony	120.0	12	True	0.5035012562659973	10.053232311806749	0.5373635767995625	0.4803582823821043	0.8427680969287529	0.8748686609318473	0.33141708587355295	1.4354853144063164	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
40	57	57	0	0	1.0	0.0	0.0		0.0	NK	BD_immune02_669562	4.844631195068359	harmony	44.0	8	True	2.556331416057019	6.335663734890866	8.4546184941507	0.015626618972423942	0.7221229054688981	0.7440913108907988	0.3614392642916766	1.6417493179209512	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
41	148	144	0	0	0.972972972972973	0.0	0.014050280687025917		0.014440566261665526	T	BD_immune02_111246	3.4671595096588135	harmony	109.0	10	True	0.4776339784966195	8.892996761915226	0.532915600328591	0.482134431044329	0.8430481472423266	0.8748808632091057	0.22085914435695084	1.679057739425731	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
42	114	113	0	0	0.9912280701754386	0.0	0.012160476851928864		0.012268091691326465	T	BD_immune02_534652	4.040853500366211	harmony	104.0	10	True	-0.2176184798583142	8.689435002088873	0.041935600631446864	0.8418506225553438	0.9661978468950911	0.9773413832939228	0.27010242152071284	3.5661326910550573	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
43	65	65	0	0	1.0	0.0	0.010663802777845312		0.010663802777845312	T	BD_immune02_618924	5.034453392028809	harmony	36.0	8	True	0.0624062773772182	6.310575815226671	0.0053625905197018965	0.94306738059242	0.990203095796122	0.9935944077905855	0.4650981504320123	1.1203094806601221	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
44	109	109	0	0	1.0	0.0	0.01271829689100817		0.01271829689100817	T	BD_immune02_580112	4.52677059173584	harmony	100.0	12	True	0.16781122060710008	10.004095006239138	0.05624754479630105	0.8173163046519101	0.9604377848633175	0.9741285002398722	0.24374805514860862	1.7201979314627482	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
45	123	123	0	0	1.0	0.0	0.005635342931381669		0.005635342931381669	T	BD_immune02_85583	4.223516941070557	harmony	114.0	11	True	0.5307251184943524	9.555462126202753	0.6717174061292909	0.4315536375272878	0.8245326972516763	0.8587346568798249	0.3250849359341912	1.2820647810015424	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
46	84	84	0	0	1.0	0.0	0.016503504299046318		0.016503504299046318	T	BD_immune02_653340	4.548659324645996	harmony	75.0	11	True	-0.1125506971721914	8.69987976605567	0.012149864911983518	0.9144105685171546	0.9825592078354908	0.9882873328100886	0.3485316493751347	2.5406795013489254	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
47	113	113	0	0	1.0	0.0	0.0061340458456632324		0.0061340458456632324	T	BD_immune02_292243	4.041895866394043	harmony	110.0	10	True	0.49830905829064354	8.631032021734022	0.3348590110508457	0.5756124881636117	0.8826013125089511	0.9119882389616297	0.3812465108896963	1.989034344674275	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
48	132	132	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_783138	4.199344635009766	harmony	118.0	10	True	0.4389845231539664	8.869905318424642	0.3604896773369907	0.5615938776801453	0.8771865918655979	0.9064734152199169	0.340318184299505	1.566507527363796	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
49	80	79	0	0	0.9875	0.0	0.0		0.0	T	BD_immune02_408691	4.48642110824585	harmony	69.0	12	True	0.08068765330100099	8.954442501604241	0.006651808172408874	0.9366070175077991	0.9897190582519302	0.9935434642414613	0.4457909712792776	2.0152733830971252	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
50	92	90	0	0	0.9782608695652174	0.0	0.0		0.0	T	BD_immune02_303075	4.053844928741455	harmony	77.0	12	True	1.4547558132905394	9.67394023322523	3.998762463319258	0.07342588196187708	0.7253809501709418	0.7599462021026872	0.23603164158496437	1.8403068549519446	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
51	44	44	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_278721	5.360446453094482	harmony	19.0	10	False		6.89260274854396					0.4394946637166754	0.32038551999280307	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
52	66	66	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_33000	4.359347820281982	harmony	65.0	9	True	0.6602044185453647	7.072639201377989	0.270562410248865	0.6142744443253402	0.8993388956472812	0.9250748447002413	0.4078263707348111	3.6128954640078064	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
53	134	132	0	0	0.9850746268656716	0.0	0.005172740153432428		0.00525111500424201	T	BD_immune02_551809	3.5591964721679688	harmony	110.0	10	True	0.8725748530912691	8.86683054113025	1.3952280462328848	0.2648540947773879	0.7558558413686423	0.7939760216380832	0.2531197445353765	2.009727876630061	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
54	66	66	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_246332	3.8990094661712646	harmony	50.0	10	True	-0.016966165655584817	7.809313108263804	0.0003831665935281781	0.9847677557032578	0.9975578395742876	0.9988349155120834	0.36910118811035664	1.4949904409157437	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
55	90	90	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_386801	4.643332481384277	harmony	76.0	12	True	-0.20864071837782544	9.526442314269806	0.06436105753477696	0.8048711143103618	0.9576437202174939	0.9728638510558392	0.21974783185833768	2.168247710372	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
56	71	71	0	0	1.0	0.0	0.009762636345914722		0.009762636345914722	NK	BD_immune02_804982	4.40166711807251	harmony	64.0	9	True	1.7736500870342033	7.167178997802904	2.7402233344052824	0.12885076688190406	0.7253809501709418	0.7599462021026872	0.45254043570429126	2.474520637982265	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
57	114	113	0	0	0.9912280701754386	0.0	0.0		0.0	T	BD_immune02_706691	4.3965253829956055	harmony	94.0	11	True	0.24673986869484346	9.296125264604461	0.10021890869371511	0.7580766751239539	0.9473894510159377	0.9647508757497295	0.290681542284683	1.8640607132098659	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
58	91	89	0	0	0.978021978021978	0.0	0.015234003968350446		0.007788170568089273	T	BD_immune02_688139	4.1564788818359375	harmony	79.0	10	True	0.22277350241897945	8.218239752055	0.059339252121273056	0.8124678259978543	0.9595925507663249	0.9735720558057961	0.28830439648772027	2.4392641211565	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
59	107	107	0	0	1.0	0.0	0.006478011033270517		0.006478011033270517	T	BD_immune02_667816	4.671795845031738	harmony	95.0	12	True	-0.6818717697959583	9.824601536231832	0.5534197905240376	0.4740409712863759	0.8402360174021527	0.8723466656266807	0.2612910727374873	2.489143451922426	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
60	195	191	0	0	0.9794871794871794	0.0	0.0035546009259484375		0.0036290428301567817	T	BD_immune02_462362	3.275042772293091	harmony	171.0	11	True	0.5455089185958643	9.81807167849716	0.2223615762922668	0.6473662597251001	0.9098039472157556	0.9345132184087556	0.4391445278774422	3.4713572301861064	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
61	79	76	0	0	0.9620253164556962	0.0	0.0		0.0	T	BD_immune02_510563	3.7692806720733643	harmony	65.0	10	True	0.6189539609579967	8.044749933597176	0.40831220753664094	0.5371880180096609	0.8662593335462652	0.8974447626197368	0.2820636185394123	2.6391801769850485	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
62	93	90	0	0	0.967741935483871	0.0	0.007453195489891885		0.007701635339554948	T	BD_immune02_794341	3.7685706615448	harmony	69.0	10	True	0.6619150840166501	8.042291368281221	0.2884247386935201	0.6029752688963986	0.8963923358706334	0.9237915992225176	0.35845426118344215	3.7832164801455255	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
63	71	70	0	0	0.9859154929577465	0.0	0.0		0.0	T	BD_immune02_765173	3.685060977935791	harmony	60.0	9	True	-1.082437552323158	7.07283449438215	0.889110249239369	0.36794086803248804	0.7988522360324922	0.8345275604146597	0.287708094947649	2.7566968299771704	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
64	107	105	0	0	0.9813084112149533	0.0	0.006478011033270517		0.006601401719618527	T	BD_immune02_205376	3.8772244453430176	harmony	71.0	9	True	-0.45907534998178157	7.224095996425138	0.1570170255879499	0.7002412441092022	0.9302826002388714	0.9516019037443222	0.5506863464659938	2.2364881394046656	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
65	93	93	0	0	1.0	0.0	0.007453195489891885		0.007453195489891885	T	BD_immune02_3266	3.9717447757720947	harmony	78.0	11	True	1.1745493625854775	8.837697030041284	1.8754980375309451	0.20081357283207352	0.7355031758510253	0.7723507225038451	0.2701161633125576	2.3501815690371926	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
66	89	89	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_762832	3.893704414367676	harmony	79.0	11	True	1.37948120988353	8.96075130618831	1.6130429658775303	0.23282032018888824	0.745937174486435	0.7844299151242858	0.21974783185833768	4.329246165002223	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
67	65	65	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_371227	4.550067901611328	harmony	44.0	11	True	-0.36075951891515967	8.189528892584475	0.23123259384563943	0.6409588586599329	0.904975136106298	0.930389848322001	0.3586582432298727	1.0385888995594486	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
68	95	93	0	0	0.9789473684210527	0.0	0.0072962861111573185		0.007453195489891885	T	BD_immune02_305563	4.2578125	harmony	80.0	11	True	0.34832606238847014	9.256712550749459	0.27327392171590875	0.6125286983486445	0.8993388956472812	0.9250748447002413	0.22284662948070183	1.5308338653471412	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.51632594758476	0.06868022328548644
