nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
0	39	39	0	0	1.0	0.0	0.0		0.0	T	BD_immune01_66564	6.253851890563965	harmony	36.0	7	True	0.20298315165576972	6.631157314259025	0.04656982277680345	0.8345438433921007	0.95931790773721	0.9629802568551172	0.510278833829461	1.323336058001554	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
1	44	44	0	0	1.0	0.0	0.047260035038178085		0.047260035038178085	NK	BD_immune01_647852	6.067204475402832	harmony	34.0	5	True	0.4799804710205979	4.983006068555177	0.12996995447808338	0.7277966062213221	0.9166891784348878	0.9210930697649549	0.5677387963362043	2.409064275862096	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
2	50	50	0	0	1.0	0.0	0.027725887222397813		0.027725887222397813	NK	BD_immune01_566333	5.591763973236084	harmony	37.0	7	True	0.3617101399897057	6.459751291663902	0.07694012576846201	0.7885206253678507	0.9408723943485003	0.9446580973893642	0.49823502203457964	2.6013670718972226	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
3	55	54	0	0	0.9818181818181818	0.0	0.0		0.0	NK	BD_immune01_315641	5.271362781524658	harmony	30.0	6	True	1.8626310682666032	5.519872212240671	1.9365570197491957	0.20151497691893944	0.5976447029454052	0.6212342385963863	0.34741856653492936	2.7521697540721655	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4	50	48	0	0	0.96	0.0	0.013862943611198907		0.014440566261665526	NK	BD_immune01_244839	4.991816997528076	harmony	47.0	5	True	0.7950347827357749	5.105630964533682	0.4019671250175206	0.5437733352220069	0.8430254840178899	0.8542407433677812	0.5602751055725249	2.36138544746176	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5	46	46	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_185773	5.131018161773682	harmony	15.0	5	False		4.291099950776983					0.4178093030761775	2.250221684186039	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
6	72	72	0	0	1.0	0.0	0.009627044174443685		0.009627044174443685	NK	BD_immune01_555399	4.538456916809082	harmony	35.0	7	True	1.7299520037205756	6.250064371196711	2.0583395538818183	0.18928849763289296	0.5844658378941474	0.6093211658450598	0.2641494954065879	2.723636287423799	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
7	82	79	0	0	0.9634146341463414	0.0	0.0		0.0	NK	BD_immune01_32558	4.089267730712891	harmony	74.0	9	True	-0.11822457745174011	8.601082521982548	0.010835023189581544	0.9196590862869746	0.9819929913823466	0.9839720607387105	0.42835750061983735	2.7135631067564194	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
8	54	54	0	0	1.0	0.0	0.012836058899258247		0.012836058899258247	NK	BD_immune01_22829	5.007774353027344	harmony	33.0	8	True	0.496562213642484	7.071766570311112	0.23579402546129108	0.6402800133953546	0.8886496370048651	0.8965820041927866	0.49157557232714877	1.542056304620057	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
9	115	115	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_145131	3.9926183223724365	harmony	66.0	10	True	0.5791906237906971	9.272937593462448	0.4456078189989143	0.5232138680440774	0.8305941116690544	0.8418463536571308	0.4267671348477461	1.5302483659648944	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
10	97	96	0	0	0.9896907216494846	0.0	0.0		0.0	T	BD_immune01_853518	3.75131893157959	harmony	85.0	9	True	0.33866734760065936	9.145340753765073	0.1240189328169266	0.7338128468117965	0.9169688705486355	0.9210930697649549	0.4990163834059507	1.7840490315713384	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
11	85	85	0	0	1.0	0.0	0.0		0.0	T	BD_immune01_89457	3.923806667327881	harmony	67.0	8	True	-0.3930669761841973	7.942102090321571	0.13819712069451567	0.7197333890879966	0.9155599463663834	0.9205150567494711	0.5840147004067364	1.795618343878697	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
12	53	53	0	0	1.0	0.0	0.039234746069430865		0.039234746069430865	NK	BD_immune01_24678	5.427778720855713	harmony	35.0	6	True	1.7250935565591003	5.770686900652157	2.3151296856732513	0.16661522957664576	0.5626660986113962	0.588474268555459	0.39652859947775854	1.969513290580261	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
13	49	49	0	0	1.0	0.0	0.0		0.0	T	BD_immune01_23875	4.347189903259277	harmony	39.0	7	True	1.0661764123717314	6.656304220243655	1.1828516886187141	0.3084541057963651	0.7029323366671292	0.7248481597438949	0.35769358930421924	1.7975214436792173	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
14	70	66	0	0	0.9428571428571428	0.0	0.0		0.0	T	BD_immune01_417691	4.470379829406738	harmony	60.0	8	True	-1.661734396762255	7.756954216077768	2.3109428697942676	0.16695472300974679	0.5626660986113962	0.588474268555459	0.43043673713505415	2.1025210447768217	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
15	76	76	0	0	1.0	0.0	0.009120357638946648		0.009120357638946648	NK	BD_immune01_528344	4.426528453826904	harmony	47.0	8	True	-0.07711633747912017	7.572488833915088	0.005765628452641685	0.9413379545185031	0.9870595461531215	0.9883632520095518	0.4571250387683333	1.8217863150275864	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
16	50	50	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_154854	5.154417037963867	harmony	16.0	8	False		6.645797382216438					0.4178093030761775	0.7037153836241103	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
17	57	57	0	0	1.0	0.0	0.012160476851928864		0.012160476851928864	NK	BD_immune01_407616	4.241403102874756	harmony	47.0	7	True	0.5884052940114955	6.967265626281891	0.3480027151595165	0.5715273758713846	0.8568827132955941	0.8655751412110168	0.5823843959234742	1.4691880037337883	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
18	128	126	1	1	0.984375	0.0078125	0.010830424696249145	0.0	0.01100233619936421	NK	BD_immune01_543561	4.02528715133667	harmony	110.0	10	True	-0.8843642564421561	10.321735858773197	0.8207098559650958	0.39144064510803583	0.750355531376976	0.767907388952316	0.3307405508147334	2.6053380462915077	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
19	56	56	0	0	1.0	0.0	0.012377628224284737		0.012377628224284737	NK	BD_immune01_331286	5.41461706161499	harmony	39.0	7	True	0.6930736443654495	6.547473989206182	0.3387016046480825	0.576608073104945	0.859254236221206	0.8680928482814532	0.5257510760190753	2.130288416884652	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
20	61	61	0	0	1.0	0.0	0.011363068533769595		0.011363068533769595	NK	BD_immune01_308466	5.099298477172852	harmony	42.0	8	True	1.7058465192702807	7.229544321354839	1.3314280624666275	0.28185604055971203	0.681049075623671	0.7034242979867044	0.28204682659619834	4.540002540475041	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
21	74	71	1	1	0.9594594594594594	0.013513513513513514	0.018733707582701223	0.0	0.009762636345914722	NK	BD_immune01_265945	4.867953777313232	harmony	68.0	9	True	-0.2351128955504082	8.84552399703962	0.12463366392279597	0.7331838637405821	0.9169688705486355	0.9210930697649549	0.2211273682620493	1.416302169803187	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
22	54	54	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_11840	4.570560455322266	harmony	15.0	6	False		5.137508667218624					0.4178093030761775	1.8635073694332596	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
23	68	67	0	0	0.9852941176470589	0.0	0.0		0.0	T	BD_immune01_850655	4.483255863189697	harmony	59.0	9	True	-1.0379247208778015	8.593347593730593	2.1310019409589898	0.18247021575927752	0.5773454474506453	0.6025664941616055	0.3043866805507013	1.184478737368867	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
24	53	53	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_358901	4.415537357330322	harmony	30.0	9	True	0.3294301648832829	7.797813447051922	0.18593823160775563	0.6777028216089178	0.9030221175858107	0.9082779242654053	0.20890515153808872	1.2651149193706601	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
25	49	48	0	0	0.9795918367346939	0.0	0.014145860827753985		0.014440566261665526	NK	BD_immune01_339748	5.234813213348389	harmony	37.0	6	True	0.21055315493583626	5.744446955323173	0.03786149460537515	0.8505720113857819	0.9649871911180389	0.9682015683464186	0.5159274301466199	1.7535243692758378	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
26	68	67	0	0	0.9852941176470589	0.0	0.016156063068648672		0.016397198338329998	T	BD_immune02_859511	5.498521327972412	harmony	55.0	7	True	-0.6065908609856839	6.93292711308022	0.34033466667540485	0.5757091649817273	0.858979032848163	0.8679569364424816	0.4921492471326529	1.8808007822497737	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
27	72	71	0	0	0.9861111111111112	0.0	0.028881132523331052		0.029287909037744166	T	BD_immune02_271988	6.351296424865723	harmony	55.0	9	True	-0.1072080319200298	8.596034446389497	0.009804303888496124	0.9235611819313728	0.9839003358437861	0.9859749704361115	0.234656363099368	3.2957262395870837	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
28	62	61	0	0	0.9838709677419355	0.0	0.011179793234837827		0.011363068533769595	T	BD_immune02_444448	4.508663654327393	harmony	54.0	7	True	-1.803522305449155	6.8626020136095125	3.518890632172068	0.09752287101898488	0.46940321961408615	0.49698825996387574	0.36089776978994476	1.723965868661077	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
29	107	106	0	0	0.9906542056074766	0.0	0.016745415600262197		0.016903391219132594	T	BD_immune02_598288	4.564566135406494	harmony	71.0	8	True	-0.6910311027580783	8.390422595087326	0.8543044512455258	0.38237059069395307	0.7446284246058043	0.7624893719183532	0.24159555015083803	1.6654341513021433	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
30	52	52	0	0	1.0	0.0	0.03445691286977029		0.03445691286977029	T	BD_immune02_339139	6.098906517028809	harmony	43.0	9	True	-0.8576532884541209	8.18905658046225	0.9516876854598874	0.3578622338439813	0.7282958704119243	0.7471970025041077	0.3533950189483778	1.501887066081685	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
31	94	92	0	0	0.9787234042553191	0.0	0.0		0.0	T	BD_immune02_22375	3.842770576477051	harmony	67.0	7	True	-1.5707436518574314	7.404601688831948	4.207525467748051	0.07436654436231646	0.4471302579738815	0.4736684707105711	0.43124112680738613	1.081887035933981	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
32	57	57	0	0	1.0	0.0	0.02432095370385773		0.02432095370385773	T	BD_immune02_8298	5.485812664031982	harmony	50.0	8	True	-0.4460143623237746	7.797986560313539	0.2443358221131734	0.6343780609508018	0.8856142229147024	0.8938593197777546	0.24657260384121898	2.1107402613577118	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
33	122	122	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_632299	4.877384185791016	harmony	104.0	9	True	0.5047078998234977	9.423946357948434	0.5131455000887329	0.4941577334772063	0.8161799477839563	0.8277431053980856	0.255976634644077	1.6521907459912506	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
34	106	106	0	0	1.0	0.0	0.013078248689810288		0.013078248689810288	T	BD_immune02_245559	4.184624195098877	harmony	74.0	9	True	-1.2073752697047095	8.9318240188959	1.691514089053086	0.2296136137237297	0.631317095175412	0.6534109823064862	0.32508031071697274	2.0717572474237955	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
35	68	68	0	0	1.0	0.0	0.01019334089058743		0.01019334089058743	T	BD_immune02_279017	4.878344535827637	harmony	52.0	8	True	-0.7844425196846697	7.857122160971197	1.0167016820530612	0.342823550551631	0.7194393631428886	0.7395145746053694	0.32347588332831023	1.3343190176393038	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
36	53	52	0	0	0.9811320754716981	0.0	0.013078248689810288		0.01332975347230664	T	BD_immune02_173940	4.736281871795654	harmony	38.0	8	True	-0.5958522389235411	7.452250637306034	0.5851744008523342	0.4662557152953362	0.798816943971043	0.8106907488385556	0.3079170930377596	1.2099194492745022	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
37	75	75	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_706413	4.812955379486084	harmony	55.0	8	True	-1.350036668912923	7.5434498327386565	1.5240810148579471	0.25203319632707594	0.6552265741148416	0.678084237671249	0.46080997214227193	2.0928695733029525	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
38	52	51	0	0	0.9807692307692307	0.0	0.02665950694461328		0.013591121187449907	T	BD_immune02_107208	4.626099109649658	harmony	45.0	7	True	-1.2577428316347234	6.621420057506798	1.13216023435594	0.3183741407217949	0.7062117303283449	0.7273493475677242	0.45240947369883566	2.2948272067755497	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
39	133	132	0	0	0.9924812030075187	0.0	0.010423265873081884		0.01050223000848402	T	BD_immune02_206638	4.310968399047852	harmony	106.0	10	True	-1.2433623948406265	10.02695436163036	2.8861506239758272	0.12777168828028926	0.5068621272934813	0.5335475514248517	0.28883661790061865	1.5620963957877891	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
40	57	57	0	0	1.0	0.0	0.0		0.0	NK	BD_immune02_669562	4.844631195068359	harmony	28.0	6	True	1.2383038325717672	5.520170118505776	1.221866152237565	0.30112630124506057	0.6971352940563053	0.7194890386647849	0.33383597265118653	2.0374709074963975	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
41	148	144	0	0	0.972972972972973	0.0	0.014050280687025917		0.014440566261665526	T	BD_immune02_111246	3.4671595096588135	harmony	113.0	7	True	-1.252152817212003	7.864232469724014	1.9226301358019173	0.20298123301898413	0.5988973838119184	0.621686234751888	0.47089980697128814	1.6415263966314084	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
42	114	113	0	0	0.9912280701754386	0.0	0.012160476851928864		0.012268091691326465	T	BD_immune02_534652	4.040853500366211	harmony	83.0	8	True	-1.3794386337984808	8.287046130604109	1.6924291827616038	0.2294988796401056	0.631317095175412	0.6534109823064862	0.3920124212797574	2.445305695582686	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
43	65	65	0	0	1.0	0.0	0.010663802777845312		0.010663802777845312	T	BD_immune02_618924	5.034453392028809	harmony	55.0	7	True	-1.6709005297023571	6.810904692256732	1.7100907627374056	0.22730000704136377	0.6292431857197859	0.6511963864143716	0.4042070101231072	3.009965669638808	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
44	109	109	0	0	1.0	0.0	0.01271829689100817		0.01271829689100817	T	BD_immune02_580112	4.52677059173584	harmony	80.0	10	True	0.22517702475023016	9.641641503134203	0.07916005411424518	0.7855791685379274	0.9389720478810588	0.9428867716902052	0.30940405402476556	1.738646934085626	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
45	123	123	0	0	1.0	0.0	0.005635342931381669		0.005635342931381669	T	BD_immune02_85583	4.223516941070557	harmony	96.0	8	True	-0.5424898985510664	8.593771102021401	0.5001955331796983	0.49949450580073557	0.8188588054470809	0.8307254904678854	0.3461859252771268	1.5162042508530187	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
46	84	84	0	0	1.0	0.0	0.016503504299046318		0.016503504299046318	T	BD_immune02_653340	4.548659324645996	harmony	65.0	9	True	-1.4924312740224523	8.678312498374211	2.8449725984860956	0.13014370377816728	0.5102644768462373	0.5369235551882859	0.2244091175492563	2.219293400431566	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
47	113	113	0	0	1.0	0.0	0.0061340458456632324		0.0061340458456632324	T	BD_immune02_292243	4.041895866394043	harmony	96.0	7	True	-1.2174815416730613	7.515521987768677	1.5478990706222409	0.24866146250148183	0.6512766537671919	0.6739103449491792	0.5536066953480241	1.6501385418617764	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
48	132	132	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_783138	4.199344635009766	harmony	93.0	8	True	-0.31537745685613744	8.346876628528259	0.129508737291392	0.7282571840592612	0.9166891784348878	0.9210930697649549	0.2865751763424148	2.2939744867670724	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
49	80	79	0	0	0.9875	0.0	0.0		0.0	T	BD_immune02_408691	4.48642110824585	harmony	68.0	10	True	-0.5527432880731359	9.370483708484528	0.46334055251983364	0.5152808456471887	0.8248896296201257	0.8353930872433384	0.4762621260540467	1.2279466922935627	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
50	92	90	0	0	0.9782608695652174	0.0	0.0		0.0	T	BD_immune02_303075	4.053844928741455	harmony	54.0	8	True	-2.111819976190432	7.720963860092745	5.677391805826568	0.044356426426138094	0.4212658799829842	0.4519194453252452	0.3439568083764521	1.4740540374113347	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
51	44	44	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_278721	5.360446453094482	harmony	38.0	8	True	-1.9718395334605072	7.055768650407413	1.791042023330502	0.21758665332122462	0.6143993068797243	0.6369676243773671	0.2981044047983461	3.8981288255050375	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
52	66	66	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_33000	4.359347820281982	harmony	55.0	7	True	0.1659450738318491	6.670457746964355	0.015958714641680884	0.9025897114016608	0.9769727638559736	0.9783740506686829	0.470784942667666	3.124925418194451	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
53	134	132	0	0	0.9850746268656716	0.0	0.005172740153432428		0.00525111500424201	T	BD_immune02_551809	3.5591964721679688	harmony	78.0	7	True	-1.8995792782175156	7.335435499252361	3.9154244665295748	0.08321040875489659	0.45155068923855435	0.4786558433386721	0.46851653262454324	1.6319461591030615	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
54	66	66	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_246332	3.8990094661712646	harmony	49.0	8	True	-0.768755226215267	7.5470129697237365	0.6333461493341794	0.44909807031814064	0.7882129397420428	0.8016293589921994	0.5404703460921805	1.4545963676486708	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
55	90	90	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_386801	4.643332481384277	harmony	73.0	9	True	0.1291400443388191	9.004189928292698	0.025858492580477933	0.8762329285165851	0.9721356998020872	0.9740689412605513	0.25962074562371557	1.9158764805465613	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
56	71	71	0	0	1.0	0.0	0.009762636345914722		0.009762636345914722	NK	BD_immune02_804982	4.40166711807251	harmony	21.0	8	True	0.7673756369856093	6.888086021080994	0.8587009809131669	0.381208221330827	0.7444789526028877	0.7624893719183532	0.26787003688973815	1.0609879539465445	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
57	114	113	0	0	0.9912280701754386	0.0	0.0		0.0	T	BD_immune02_706691	4.3965253829956055	harmony	91.0	8	True	-0.36986773941144696	8.58385572735134	0.21024009188353654	0.6587785819796951	0.8978864340378132	0.9045869782254172	0.3874021215739415	1.5258521760301507	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
58	91	89	0	0	0.978021978021978	0.0	0.015234003968350446		0.007788170568089273	T	BD_immune02_688139	4.1564788818359375	harmony	75.0	8	True	-1.6678825301996862	8.145877362564452	4.062196054908069	0.0786064850771325	0.4471302579738815	0.4736684707105711	0.363862159550752	1.4780373469972743	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
59	107	107	0	0	1.0	0.0	0.006478011033270517		0.006478011033270517	T	BD_immune02_667816	4.671795845031738	harmony	88.0	10	True	0.13870278535916633	9.993337691016121	0.021995201014506978	0.8857699458496403	0.9737529622647135	0.9755859580962517	0.2607478500654891	2.765125439594391	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
60	195	191	0	0	0.9794871794871794	0.0	0.0035546009259484375		0.0036290428301567817	T	BD_immune02_462362	3.275042772293091	harmony	132.0	8	True	-3.3531637170844633	8.522274447425541	11.72831508694728	0.009025624509275026	0.4212658799829842	0.4519194453252452	0.36360685427373574	1.8629375628431444	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
61	79	76	0	0	0.9620253164556962	0.0	0.0		0.0	T	BD_immune02_510563	3.7692806720733643	harmony	42.0	7	True	-1.475309084085495	6.683396449990582	1.50621819902165	0.2546043921155543	0.6560189788989184	0.6786393676598428	0.4380160905966026	2.23762261871851	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
62	93	90	0	0	0.967741935483871	0.0	0.007453195489891885		0.007701635339554948	T	BD_immune02_794341	3.7685706615448	harmony	63.0	7	True	-2.3960661417388387	7.025380781563845	5.484196296067004	0.04727997837728351	0.4232606938007326	0.45312117589452444	0.5445173988026669	1.4654894242182372	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
63	71	70	0	0	0.9859154929577465	0.0	0.0		0.0	T	BD_immune02_765173	3.685060977935791	harmony	57.0	6	True	-0.4513838276679535	6.029205265762306	0.112665933682268	0.7457624103416008	0.9243331959237694	0.9279601546711637	0.6098505155018696	2.7237155803550945	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
64	107	105	0	0	0.9813084112149533	0.0	0.006478011033270517		0.006601401719618527	T	BD_immune02_205376	3.8772244453430176	harmony	81.0	9	True	-1.8737957826623681	8.893507361288778	4.599931313763938	0.06429945560042127	0.4424014677733839	0.4718926578008306	0.4282402794566873	1.4574838416829836	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
65	93	93	0	0	1.0	0.0	0.007453195489891885		0.007453195489891885	T	BD_immune02_3266	3.9717447757720947	harmony	66.0	8	True	-1.9933862819715644	7.926426936900297	6.230936502784665	0.037162337485804844	0.4212658799829842	0.4519194453252452	0.29986992471732654	1.4286002856822668	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
66	89	89	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_762832	3.893704414367676	harmony	47.0	9	True	-2.007704961705413	8.315761828574136	4.07026742079498	0.07836295260940111	0.4471302579738815	0.4736684707105711	0.25857639339514155	2.0585154861878188	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
67	65	65	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_371227	4.550067901611328	harmony	50.0	9	True	-0.8283274289624524	8.423372486451331	0.7290279651182755	0.4180297971054931	0.767226775062037	0.7830232552071311	0.4628759272278542	1.6240188598382868	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
68	95	93	0	0	0.9789473684210527	0.0	0.0072962861111573185		0.007453195489891885	T	BD_immune02_305563	4.2578125	harmony	66.0	9	True	-0.6388247480206803	9.12182665011286	0.8648244361912186	0.379598534134714	0.7433184337734512	0.761355220258343	0.20916732848022423	1.4985958437371292	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
69	79	79	0	0	1.0	0.0	0.008774014943796775		0.008774014943796775	T	BD_immune02_174181	4.72373104095459	harmony	60.0	9	True	-0.7616119160842665	8.65511004611631	0.8125481292101905	0.3936958635491218	0.750355531376976	0.767907388952316	0.3668631738529606	1.5472041501499778	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
70	85	84	0	0	0.9882352941176471	0.0	0.008154672712469944		0.008251752149523159	T	BD_immune02_180876	4.419126510620117	harmony	69.0	8	True	-0.20427197429337315	8.053768955258908	0.05504131736456311	0.8204055008549892	0.9547132336923855	0.9586233171969281	0.4919834137151307	1.4019214332027736	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
71	78	75	0	0	0.9615384615384616	0.0	0.0		0.0	T	BD_immune02_66032	3.9193763732910156	harmony	54.0	8	True	-1.6996454038238586	7.861495622486312	6.129131883581184	0.03836748082880276	0.4212658799829842	0.4519194453252452	0.22474024509458557	1.1731187071864317	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
72	93	93	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_554998	4.126920223236084	harmony	87.0	7	True	-1.551087934249449	7.40695464594572	2.6328521901963455	0.14333024399585512	0.5313854841005343	0.5575772586873168	0.5116434193457693	1.584423635779485	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
