nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
11	86	86	0	0	1.0	0.0	0.00805985093674355		0.00805985093674355	NK	BD_immune01_87377	5.025259971618652	pca	73.0	5	True	3.327243806707691	5.048746277916475	3.5180289747540017	0.09755731881996141	0.38659003769591416	0.37757091545277405	0.7008761997187241	3.4840003612794828	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
12	85	85	0	0	1.0	0.0	0.016309345424939888		0.016309345424939888	NK	BD_immune01_471443	4.818924427032471	pca	75.0	4	True	4.440165562780752	4.076789692610065	4.118957436065964	0.07691431152300902	0.38659003769591416	0.37757091545277405	0.6278792166321904	4.805968324830555	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
13	75	74	0	0	0.9866666666666667	0.0	0.0		0.0	NK	BD_immune01_17731	4.512792110443115	pca	74.0	2	False		2.0924201952919774					0.6538250544165598	3.4590301579240283	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
14	53	53	0	0	1.0	0.0	0.026156497379620575		0.026156497379620575	NK	BD_immune01_618232	5.471192359924316	pca	48.0	2	False		2.3664325864395948					0.6538250544165598	5.42577789082446	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
15	81	81	0	0	1.0	0.0	0.008557372599505498		0.008557372599505498	NK	BD_immune01_145131	4.858365535736084	pca	63.0	7	True	3.793316096903446	6.615095930700022	5.015617497821062	0.055463734360823885	0.38659003769591416	0.37757091545277405	0.4538024776309091	3.8238742059843998	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
16	68	68	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_55924	4.520665645599365	pca	64.0	4	True	6.37943358039112	3.9171884367468635	7.638031226986757	0.024534223249665872	0.38659003769591416	0.37757091545277405	0.5465762266032506	3.8649799789695667	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
17	98	97	0	0	0.9897959183673469	0.0	0.02829172165550797		0.02858338888906991	T	BD_immune01_853518	4.32332181930542	pca	95.0	6	True	5.297078860194666	5.439193231351885	6.721783151797036	0.031981577452358724	0.38659003769591416	0.37757091545277405	0.6615015765454679	3.71204030249213	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
18	46	46	0	0	1.0	0.0	0.045205250906083384		0.045205250906083384	NK	BD_immune01_842920	5.882543087005615	pca	45.0	7	True	2.409447384047928	6.574068967103301	4.3264690847766	0.07111334688698744	0.38659003769591416	0.37757091545277405	0.39918156033472485	2.1411003039114282	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
19	94	93	0	0	0.9893617021276596	0.0	0.02212171852850889		0.022359586469675653	NK	BD_immune01_619208	4.8337812423706055	pca	85.0	7	True	3.4962679302463977	6.490771621072012	3.1605717361828245	0.1133302342972806	0.38923585141455463	0.37957121686303635	0.6368523302506751	4.609868670584683	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
20	76	74	0	0	0.9736842105263158	0.0	0.0		0.0	NK	BD_immune01_217052	4.510865688323975	pca	75.0	4	True	4.925930235401541	3.7826009344336264	5.552380349536728	0.04622089657853797	0.38659003769591416	0.37757091545277405	0.7342968439943225	3.6118940577594474	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
21	51	51	0	0	1.0	0.0	0.0351325386123148		0.0351325386123148	NK	BD_immune01_837674	5.514590740203857	pca	29.0	8	True	0.5762952484255913	7.167175211410701	0.42741421219215975	0.5315987943020392	0.7094236556281976	0.7059070889292957	0.440455873183882	1.1550697044649727	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
22	41	40	0	0	0.975609756097561	0.0	0.016906028794145007		0.01732867951399863	T	BD_immune01_190707	4.9599409103393555	pca	39.0	7	True	3.1835082081014483	6.234791527641606	4.217844082743956	0.07407682978577546	0.38659003769591416	0.37757091545277405	0.3822464429496959	3.3850649625001368	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
23	64	64	0	0	1.0	0.0	0.010830424696249145		0.010830424696249145	NK	BD_immune01_384850	4.7384934425354	pca	51.0	4	True	6.050305109224144	3.5406605610748487	6.594527707686347	0.033231757876930376	0.38659003769591416	0.37757091545277405	0.6853970172404195	3.4475602427630307	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
24	65	65	0	0	1.0	0.0	0.010663802777845312		0.010663802777845312	T	BD_immune01_23875	4.872972011566162	pca	49.0	2	False		2.1652617704367936					0.6538250544165598	4.17050071890823	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
25	79	79	0	0	1.0	0.0	0.01754802988759355		0.01754802988759355	NK	BD_immune01_528344	5.617903232574463	pca	76.0	4	True	1.7229833729816324	4.211697570038358	0.7522625345961699	0.41102032822607176	0.6213771281971281	0.6168254868380773	0.7383491459383915	5.044952097971186	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
26	57	55	0	0	0.9649122807017544	0.0	0.0		0.0	NK	BD_immune01_334055	4.705872058868408	pca	51.0	6	True	2.1875467938834414	5.66859086297694	1.6205079996347587	0.23876584434651751	0.48489317763211714	0.4783145317310778	0.6097140804175738	3.8191737560787624	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
27	127	126	0	0	0.9921259842519685	0.0	0.01091570363086528		0.01100233619936421	NK	BD_immune01_724807	4.465813636779785	pca	124.0	5	True	2.583822121647763	5.265872098030231	1.738675578281142	0.22380273992889668	0.4744517726519547	0.46684828433161885	0.7183132495713906	4.974595861076504	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
28	62	62	0	0	1.0	0.0	0.011179793234837827		0.011179793234837827	NK	BD_immune01_291887	4.871931076049805	pca	60.0	3	True	2.935283481638981	3.103810990936304	1.801578455437341	0.21636485077313708	0.46885389968225355	0.4604877824267854	0.7308524483087612	5.1515583956528435	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
29	54	54	0	0	1.0	0.0	0.012836058899258247		0.012836058899258247	NK	BD_immune01_91103	4.999705791473389	pca	48.0	2	False		2.028901638995968					0.6538250544165598	3.284807955819687	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
30	82	81	0	0	0.9878048780487805	0.0	0.04226507198536252		0.042786862997527486	NK	BD_immune01_543561	4.673221588134766	pca	80.0	4	True	3.2222840484714186	3.972500467447081	2.3890455940939685	0.16077112520863346	0.4245190408357812	0.4155879234524279	0.7360775335342087	4.758496226216406	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
31	78	78	0	0	1.0	0.0	0.008886502314871094		0.008886502314871094	NK	BD_immune01_738519	4.569551944732666	pca	78.0	6	True	5.005367156508301	5.299113545899095	5.960734453031808	0.040472137664452644	0.38659003769591416	0.37757091545277405	0.6757581649076732	3.6884249053638363	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
32	66	66	0	0	1.0	0.0	0.02100446001696804		0.02100446001696804	NK	BD_immune01_331286	5.9182586669921875	pca	63.0	5	True	0.6766204029783804	5.060378908236322	0.16145229823212726	0.6983436137244026	0.8256484084525225	0.8247666125877655	0.7508465679787535	3.702011997023007	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
33	86	86	0	0	1.0	0.0	0.00805985093674355		0.00805985093674355	T	BD_immune01_136674	4.672336101531982	pca	86.0	6	True	3.363200502410609	5.502793515741942	2.6792750203970175	0.14029828292732446	0.40760367338113607	0.3974033657151721	0.6795398204505718	4.910859269990084	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
34	57	57	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_665202	5.0890913009643555	pca	48.0	5	True	3.4687933143100906	4.7754244195992595	3.55808204104235	0.09597262636212506	0.38659003769591416	0.37757091545277405	0.5456426840787734	3.936452441837989	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
35	98	98	0	0	1.0	0.0	0.021218791241630976		0.021218791241630976	NK	BD_immune01_308466	5.209815979003906	pca	94.0	5	True	0.45978904130145976	5.276895426195877	0.06480762367450421	0.8054742899718387	0.8910945918774372	0.8905172862814348	0.7667671577255042	4.462383712740433	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
36	68	68	0	0	1.0	0.0	0.01019334089058743		0.01019334089058743	NK	BD_immune01_543261	5.341306209564209	pca	62.0	6	True	1.7731873825481868	5.692238079488488	0.9927010274259075	0.3482608945149305	0.5661218744273673	0.5615465841235123	0.7143278488158883	4.014083140061803	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
37	59	57	0	0	0.9661016949152542	0.0	0.02349651459525238		0.02432095370385773	NK	BD_immune01_878952	4.965996265411377	pca	54.0	7	True	3.0011743536423547	6.489542224470857	3.192676462449089	0.11178329377164833	0.38871494205499574	0.37957121686303635	0.6101092356338496	3.35078833046552	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
38	73	73	0	0	1.0	0.0	0.0		0.0	T	BD_immune01_132356	5.172909736633301	pca	71.0	8	True	-0.7682106707473283	7.8504901757986945	0.5123342992215179	0.4944889757648344	0.6829953366505789	0.6792322999753236	0.5889410888865863	1.841328809638307	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
39	44	44	0	0	1.0	0.0	0.01575334501272603		0.01575334501272603	NK	BD_immune01_706962	5.859789848327637	pca	36.0	8	True	1.4172517052498308	7.143671254030712	1.0752828975853463	0.3300794234117484	0.5529634608230304	0.5477540356907712	0.43942282389169773	2.9243827101452786	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
40	46	46	0	0	1.0	0.0	0.030136833937388925		0.030136833937388925	NK	BD_immune01_107942	5.475461483001709	pca	39.0	8	True	1.2595396050027217	7.400864462212816	0.9923013076746333	0.34835256000210535	0.5661218744273673	0.5615465841235123	0.4416546549181921	2.6127480662452154	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
41	60	59	0	0	0.9833333333333333	0.0	0.0		0.0	T	BD_immune01_850655	5.339827060699463	pca	57.0	7	True	-1.0118945087962372	6.5705844986767685	0.41144222823377563	0.5391769502700501	0.714244212231639	0.7109698633374484	0.5872321448773002	3.7436480165667168	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
42	45	44	0	0	0.9777777777777777	0.0	0.015403270679109895		0.01575334501272603	T	BD_immune01_782286	5.081876277923584	pca	42.0	5	True	0.36719448545925404	5.009724050515419	0.07368560416359149	0.7929174619008402	0.8843449840486516	0.8837878694035002	0.6611862062285756	2.3930956290628105	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
43	39	39	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_808591	5.807964324951172	pca	37.0	3	True	2.9360488343191062	2.956523550095934	1.7926270529031134	0.21740224599627483	0.46885389968225355	0.4605339287311583	0.6761039648980718	4.781339745362772	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
44	109	105	0	0	0.963302752293578	0.0	0.019077445336512254		0.01980420515885558	T	BD_immune01_451210	4.466510772705078	pca	102.0	8	True	-0.4413291197742946	8.050679128037714	0.13103125847793046	0.7267403123688454	0.8423969802141495	0.841347241507534	0.7463541287842294	2.0932792220333996	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
45	47	46	0	0	0.9787234042553191	0.0	0.014747812352339261		0.015068416968694463	T	BD_immune02_271988	6.944878101348877	pca	38.0	8	True	-0.47527569549018345	7.499845044204048	0.2942178044503897	0.6023084961151962	0.7580846365337229	0.7565964145627347	0.5659373022215239	1.0627891616502934	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
46	44	44	0	0	1.0	0.0	0.01575334501272603		0.01575334501272603	T	BD_immune02_858975	4.6619038581848145	pca	39.0	6	True	-2.147616940701041	5.453366575852886	1.78608156568816	0.21816516632817082	0.4696076602465236	0.46137867932091764	0.570283498053564	3.2120726013832424	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
47	59	58	0	0	0.9830508474576272	0.0	0.0		0.0	T	BD_immune02_206638	4.542938232421875	pca	46.0	7	True	-1.1580400158039768	6.200541298293955	0.49569313325642467	0.5013747785082027	0.6884483409513547	0.6844178939133405	0.642957027541442	3.601134029827879	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
48	40	40	0	0	1.0	0.0	0.03465735902799726		0.03465735902799726	T	BD_immune02_159917	5.078559875488281	pca	34.0	6	True	-0.9024989275786709	5.42699455670081	0.31286968872297327	0.5912353968486066	0.750353111034037	0.7487397875060585	0.6407139323310621	3.2219930116192645	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
49	94	93	0	0	0.9893617021276596	0.0	0.0073739061761696305		0.007453195489891885	T	BD_immune02_111246	3.6341323852539062	pca	61.0	5	True	0.11845058746632173	5.442089552550241	0.0065469680266668495	0.9374984986693207	0.9631899720108328	0.9635279599822925	0.7357846922674515	2.8174349555135847	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
50	74	73	0	0	0.9864864864864865	0.0	0.009366853791350611		0.009495166856985551	T	BD_immune02_85583	4.343474388122559	pca	48.0	7	True	-0.6613434307670497	6.569802766467452	0.23275935858702965	0.642409194826625	0.7860212147636026	0.7850119127322227	0.684043193045081	2.4277735452161666	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
51	85	85	0	0	1.0	0.0	0.008154672712469944		0.008154672712469944	T	BD_immune02_715633	3.9312796592712402	pca	51.0	7	True	-0.7802999413350524	6.856459872875169	0.5592394452069926	0.475972290500243	0.6706882275230697	0.6671633266676694	0.6316106032484761	1.5081596361547438	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
52	88	88	0	0	1.0	0.0	0.0		0.0	NK	BD_immune02_488338	4.280399799346924	pca	31.0	6	True	0.9813134383720469	5.476565840687494	0.506569017213528	0.49685485492148385	0.6853045446072399	0.6815863347334087	0.5444164259057023	2.4704466537189282	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
53	65	65	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_292243	4.298107147216797	pca	57.0	5	True	-1.6472210593950458	5.043306218023446	1.0413499574562288	0.33737245445487535	0.5572343652666849	0.5522112375675495	0.6756261723563447	3.4060682755940124	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
54	120	120	0	0	1.0	0.0	0.0057762265046662105		0.0057762265046662105	T	BD_immune02_551809	3.608736753463745	pca	58.0	6	True	-0.2306706437322659	6.039367629736004	0.024145931484073093	0.8803633708363178	0.9313382569239032	0.931236868454953	0.7181422312028781	2.923765430293565	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
55	57	57	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_94697	4.398644924163818	pca	55.0	6	True	1.2715479068478117	5.92302907737944	1.5431296898659264	0.2493315119243284	0.4918524290120642	0.4855273926562244	0.6736055332153835	1.3930823523822289	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
56	64	61	0	0	0.953125	0.0	0.0		0.0	T	BD_immune02_794341	3.922435760498047	pca	52.0	5	True	-4.120577189654858	4.847696414769752	6.015547876470004	0.03977131226628951	0.38659003769591416	0.37757091545277405	0.6163204604093299	2.5676418273665704	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
57	43	43	0	0	1.0	0.0	0.0483591056204613		0.0483591056204613	NK	BD_immune02_735757	5.785360813140869	pca	36.0	5	True	0.7363703006048691	5.096536919686177	0.2620249816338486	0.6225597698247458	0.7707106544933514	0.769352773633864	0.6650609422848394	2.557281765423599	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
58	150	143	0	0	0.9533333333333334	0.0	0.0046209812037329686		0.004847183080838778	T	BD_immune02_542379	3.594789743423462	pca	111.0	8	True	-2.0349280341615916	7.778634726488524	1.5862179264284622	0.24336887209435173	0.4893253983311208	0.48248697095111215	0.692659198588338	3.5241637073721663	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
59	55	52	0	0	0.9454545454545454	0.0	0.012602676010180823		0.01332975347230664	T	BD_immune02_305563	4.324329376220703	pca	47.0	6	True	-1.4613985897166855	5.574293961796351	0.8243556971685514	0.390439885227801	0.6029577974404015	0.5982121338121432	0.608333953228098	3.5307705624792693	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
60	47	47	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_766301	4.74983549118042	pca	40.0	8	True	-0.5417731338819951	7.480201001013896	0.28690370492414896	0.6067774264171856	0.7621495273031537	0.7607495135296055	0.4727871799287496	1.6189296014760943	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
61	54	53	0	0	0.9814814814814815	0.0	0.0		0.0	T	BD_immune02_16606	4.256076335906982	pca	38.0	5	True	-0.05723645607900728	5.075984316483825	0.001560637020301681	0.9694559262370203	0.9813323654337899	0.9811986272641345	0.7003922690286892	2.5562643278275434	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
62	99	97	0	0	0.9797979797979798	0.0	0.0		0.0	T	BD_immune02_23884	3.8448822498321533	pca	50.0	6	True	-1.748282152746365	5.526610962703364	1.0547989727488898	0.3344531831312855	0.5539047732785175	0.5489502896563925	0.6434126943356968	3.7445805651316677	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
63	75	75	0	0	1.0	0.0	0.018483924814931874		0.018483924814931874	NK	BD_immune02_9873	4.439950942993164	pca	58.0	4	True	4.002271761323731	4.101514769212789	5.117234879410996	0.053544028388238685	0.38659003769591416	0.37757091545277405	0.4300119549544005	3.6343513681169246	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
64	82	80	1	0	0.975609756097561	0.012195121951219513	0.0	0.0	0.0	T	BD_immune02_134593	4.035824298858643	pca	57.0	6	True	-3.215415371398105	5.8061596634216075	4.334131248593832	0.07091011617901243	0.38659003769591416	0.37757091545277405	0.5238311090470658	2.9884371263453207	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
65	86	85	0	0	0.9883720930232558	0.0	0.0		0.0	T	BD_immune02_522398	4.263106346130371	pca	49.0	7	True	-0.7061114786846422	6.869120537030442	0.3627806372978664	0.5636438959910944	0.7342349064499685	0.7312426756764185	0.5095821748539208	2.2296095569838466	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
66	74	73	0	0	0.9864864864864865	0.0	0.009366853791350611		0.009495166856985551	T	BD_immune02_170670	3.767106056213379	pca	67.0	6	True	-3.4283425751350065	5.528867599316295	3.613667889725075	0.09382833131529492	0.38659003769591416	0.37757091545277405	0.5898547977386278	3.765212604619138	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
67	66	63	0	0	0.9545454545454546	0.0	0.0		0.0	T	BD_immune02_817889	3.8526968955993652	pca	51.0	7	True	-2.336176184670823	6.070901072343699	1.8828483223512602	0.20725089910596622	0.46340890174253513	0.4547381041909451	0.600919904031372	3.6462310073265085	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
68	63	63	0	0	1.0	0.0	0.0		0.0	NK	BD_immune02_730877	5.025811195373535	pca	44.0	8	True	0.8042552844222848	7.836857224748714	0.7715273224848557	0.4053524711493609	0.6171670877161365	0.6122615621708606	0.3269130272082799	1.7653237348892032	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
69	79	79	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_404451	4.445559978485107	pca	57.0	5	True	-1.5814567106858155	5.083433278614529	1.491366211551625	0.2567705385997774	0.4980638545009111	0.49131747297766637	0.6610242459236824	2.130793430535685	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
70	190	189	0	0	0.9947368421052631	0.0	0.0		0.0	T	BD_immune02_78452	3.410007953643799	pca	120.0	6	True	-0.8687890715725789	6.280561738328356	0.30105600894272994	0.5981961392369477	0.7548808136783904	0.7532855494783847	0.7726889199912418	3.4407065687127183	low	high	10	5	5	False	False	False	False	False	False		tacstd2_high_vs_low	0.3131793670481138	0.0792778649921507
