nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
14	53	53	0	0	1.0	0.0	0.026156497379620575		0.026156497379620575	NK	BD_immune01_618232	5.471192359924316	pca	15.0	3	False		2.289799022892389					0.6439423776644329	4.171191503195635	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
15	81	81	0	0	1.0	0.0	0.008557372599505498		0.008557372599505498	NK	BD_immune01_145131	4.858365535736084	pca	32.0	8	True	1.186519187357393	5.831341056094573	1.0391714417933051	0.33204276888961964	0.6262920518893639	0.6432986965996642	0.5434526690602548	2.0039854209011163	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
16	68	68	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_55924	4.520665645599365	pca	6.0	3	False		2.0655915974799304					0.6439423776644329	1.2765245960071785	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
17	98	97	0	0	0.9897959183673469	0.0	0.02829172165550797		0.02858338888906991	T	BD_immune01_853518	4.32332181930542	pca	7.0	4	False		2.610698622662032					0.6439423776644329	1.0920801607909705	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
18	46	46	0	0	1.0	0.0	0.045205250906083384		0.045205250906083384	NK	BD_immune01_842920	5.882543087005615	pca	18.0	5	False		3.4927140831666095					0.6439423776644329	2.1709588959413293	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
19	94	93	0	0	0.9893617021276596	0.0	0.02212171852850889		0.022359586469675653	NK	BD_immune01_619208	4.8337812423706055	pca	17.0	5	False		3.57957350258936					0.6439423776644329	1.8537385522841618	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
20	76	74	0	0	0.9736842105263158	0.0	0.0		0.0	NK	BD_immune01_217052	4.510865688323975	pca	4.0	3	False		1.9049714707835286					0.6439423776644329	0.957386125924806	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
21	51	51	0	0	1.0	0.0	0.0351325386123148		0.0351325386123148	NK	BD_immune01_837674	5.514590740203857	pca	40.0	9	True	1.614506671062131	6.853390959757377	3.444823002469357	0.09312067689184746	0.5128820812661445	0.4981856380159498	0.6280724629761854	1.119322032849196	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
22	41	40	0	0	0.975609756097561	0.0	0.016906028794145007		0.01732867951399863	T	BD_immune01_190707	4.9599409103393555	pca	8.0	5	False		3.28798508991809					0.6439423776644329	0.8928104003133948	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
23	64	64	0	0	1.0	0.0	0.010830424696249145		0.010830424696249145	NK	BD_immune01_384850	4.7384934425354	pca	16.0	4	False		2.775993037264868					0.6439423776644329	1.7031398669533888	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
24	65	65	0	0	1.0	0.0	0.010663802777845312		0.010663802777845312	T	BD_immune01_23875	4.872972011566162	pca	18.0	2	False		1.6573124275068996					0.6439423776644329	2.596992740181964	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
25	79	79	0	0	1.0	0.0	0.01754802988759355		0.01754802988759355	NK	BD_immune01_528344	5.617903232574463	pca	10.0	4	False		2.7255839719414907					0.6439423776644329	1.9002115157702355	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
26	57	55	0	0	0.9649122807017544	0.0	0.0		0.0	NK	BD_immune01_334055	4.705872058868408	pca	16.0	5	False		3.5059770372886363					0.6439423776644329	2.372639635811496	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
27	127	126	0	0	0.9921259842519685	0.0	0.01091570363086528		0.01100233619936421	NK	BD_immune01_724807	4.465813636779785	pca	11.0	3	False		2.2780808890079727					0.6439423776644329	1.9622069403092854	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
28	62	62	0	0	1.0	0.0	0.011179793234837827		0.011179793234837827	NK	BD_immune01_291887	4.871931076049805	pca	3.0	2	False		1.2939577601342334					0.6439423776644329	0.9781360600558513	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
29	54	54	0	0	1.0	0.0	0.012836058899258247		0.012836058899258247	NK	BD_immune01_91103	4.999705791473389	pca	7.0	2	False		1.4258256268068437					0.6439423776644329	1.421935173947812	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
30	82	81	0	0	0.9878048780487805	0.0	0.04226507198536252		0.042786862997527486	NK	BD_immune01_543561	4.673221588134766	pca	5.0	3	False		1.9815268849247252					0.6439423776644329	1.1178263805848547	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
31	78	78	0	0	1.0	0.0	0.008886502314871094		0.008886502314871094	NK	BD_immune01_738519	4.569551944732666	pca	3.0	3	False		1.8377726559856118					0.6439423776644329	0.46618371945568865	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
32	66	66	0	0	1.0	0.0	0.02100446001696804		0.02100446001696804	NK	BD_immune01_331286	5.9182586669921875	pca	15.0	3	False		2.241382896251759					0.6439423776644329	4.318190275034151	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
33	86	86	0	0	1.0	0.0	0.00805985093674355		0.00805985093674355	T	BD_immune01_136674	4.672336101531982	pca	3.0	3	False		1.8377726559856118					0.6439423776644329	0.46618371945568865	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
34	57	57	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_665202	5.0890913009643555	pca	12.0	3	False		2.2342610544048824					0.6439423776644329	2.034149774947587	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
35	98	98	0	0	1.0	0.0	0.021218791241630976		0.021218791241630976	NK	BD_immune01_308466	5.209815979003906	pca	13.0	3	False		2.237655830625037					0.6439423776644329	3.7202084470341994	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
36	68	68	0	0	1.0	0.0	0.01019334089058743		0.01019334089058743	NK	BD_immune01_543261	5.341306209564209	pca	12.0	4	False		2.7771807358717964					0.6439423776644329	2.204161509733076	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
37	59	57	0	0	0.9661016949152542	0.0	0.02349651459525238		0.02432095370385773	NK	BD_immune01_878952	4.965996265411377	pca	14.0	5	False		3.5920828274194427					0.6439423776644329	1.8740320006197209	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
38	73	73	0	0	1.0	0.0	0.0		0.0	T	BD_immune01_132356	5.172909736633301	pca	38.0	6	True	-1.5361771814691756	4.6239436142788835	1.1160811117522214	0.31561758558434994	0.6166854243155206	0.6344706782530983	0.514025919016794	2.4218233684107653	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
39	44	44	0	0	1.0	0.0	0.01575334501272603		0.01575334501272603	NK	BD_immune01_706962	5.859789848327637	pca	19.0	7	False		4.964138102764314					0.6439423776644329	1.2628352497242405	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
40	46	46	0	0	1.0	0.0	0.030136833937388925		0.030136833937388925	NK	BD_immune01_107942	5.475461483001709	pca	18.0	7	False		4.969397452503457					0.6439423776644329	1.1945214522848016	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
41	60	59	0	0	0.9833333333333333	0.0	0.0		0.0	T	BD_immune01_850655	5.339827060699463	pca	18.0	7	False		4.8038428628159275					0.6439423776644329	1.0090502175301745	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
42	45	44	0	0	0.9777777777777777	0.0	0.015403270679109895		0.01575334501272603	T	BD_immune01_782286	5.081876277923584	pca	27.0	5	True	-3.33991404218713	3.6964712975610237	2.3519314990096816	0.15613461989680036	0.5318712554135209	0.5346571224813286	0.49023405186952673	2.797415322412581	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
43	39	39	0	0	1.0	0.0	0.0		0.0	NK	BD_immune01_808591	5.807964324951172	pca	3.0	2	False		1.2875241913819326					0.6439423776644329	0.9468642714118782	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
44	109	105	0	0	0.963302752293578	0.0	0.019077445336512254		0.01980420515885558	T	BD_immune01_451210	4.466510772705078	pca	56.0	7	True	-1.4658424319201657	5.419960108587979	0.9681787353048485	0.3483421221574906	0.6386654264631175	0.6562219342476487	0.5618419267248661	2.7909230066165334	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
45	47	46	0	0	0.9787234042553191	0.0	0.014747812352339261		0.015068416968694463	T	BD_immune02_271988	6.944878101348877	pca	42.0	9	True	0.003994685531511762	6.985925464980184	2.1102006952757908e-05	0.9964251256244661	0.998236807671056	0.998360797186998	0.36856187545093483	1.4500264960792664	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
46	44	44	0	0	1.0	0.0	0.01575334501272603		0.01575334501272603	T	BD_immune02_858975	4.6619038581848145	pca	43.0	6	True	-1.8092083443628488	4.731426612739425	0.7519053198310824	0.40619980016507773	0.6818464276952257	0.700234759898528	0.5364860642989185	4.962702656583001	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
47	59	58	0	0	0.9830508474576272	0.0	0.0		0.0	T	BD_immune02_206638	4.542938232421875	pca	57.0	7	True	-0.9280809910486447	5.477605704817727	0.2851833169789254	0.604991187953775	0.8018043164462539	0.8172459079243425	0.607460921786417	4.115645026718917	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
48	40	40	0	0	1.0	0.0	0.03465735902799726		0.03465735902799726	T	BD_immune02_159917	5.078559875488281	pca	38.0	7	True	-2.323075755040338	5.314973459306768	1.6615512275483442	0.22641307520667228	0.5690586915678142	0.5809523322422422	0.5464590525005976	3.002124657805667	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
49	94	93	0	0	0.9893617021276596	0.0	0.0073739061761696305		0.007453195489891885	T	BD_immune02_111246	3.6341323852539062	pca	85.0	9	True	-0.3801537780523516	7.5579987290452415	0.12001474459270817	0.7361972373554116	0.8722496332595696	0.8818294586714904	0.6801965264194647	1.7767048421749663	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
50	74	73	0	0	0.9864864864864865	0.0	0.009366853791350611		0.009495166856985551	T	BD_immune02_85583	4.343474388122559	pca	69.0	10	True	0.5177959353547417	7.92729288848983	0.17176059251807332	0.6873018597495802	0.8465008655423721	0.8588184007008122	0.4821104807790797	3.119875796778469	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
51	85	85	0	0	1.0	0.0	0.008154672712469944		0.008154672712469944	T	BD_immune02_715633	3.9312796592712402	pca	82.0	9	True	-0.05707086065735797	7.609987205237619	0.003660655905137574	0.9529468519864089	0.9787021723103659	0.9802300149553153	0.5281436974722336	1.638875853552881	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
52	88	88	0	0	1.0	0.0	0.0		0.0	NK	BD_immune02_488338	4.280399799346924	pca	86.0	9	True	1.6925966555305398	7.407528681605801	2.6919226792301294	0.13189257398354096	0.5204160424973141	0.5170563853119259	0.7014135290134359	1.7467057560863828	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
53	65	65	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_292243	4.298107147216797	pca	65.0	8	True	-2.119828407755447	6.390189547112301	1.365857078354542	0.26963030619918205	0.5893056440507728	0.6041542608611825	0.5095735052473009	4.196385513355912	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
54	120	120	0	0	1.0	0.0	0.0057762265046662105		0.0057762265046662105	T	BD_immune02_551809	3.608736753463745	pca	115.0	9	True	0.5808262793521235	8.003781902343446	0.34023270315136656	0.5726141166408644	0.7836971675069987	0.7994802003794691	0.6395529598898819	1.7612488934535495	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
55	57	57	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_94697	4.398644924163818	pca	57.0	8	True	-1.672336299029282	6.172134383216967	1.6588461497517755	0.22676405950954628	0.5690586915678142	0.5809523322422422	0.5559968545950627	2.1856451198034836	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
56	64	61	0	0	0.953125	0.0	0.0		0.0	T	BD_immune02_794341	3.922435760498047	pca	56.0	4	True	-0.4006500556470881	3.40131738319722	0.030679222043591758	0.8644536660380716	0.9334913669514502	0.9383343824835733	0.7145214419018731	6.895586715975905	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
57	43	43	0	0	1.0	0.0	0.0483591056204613		0.0483591056204613	NK	BD_immune02_735757	5.785360813140869	pca	30.0	7	True	-0.95457882557667	5.226793627616904	0.3968318366616345	0.542854919306703	0.7653440660708462	0.7814614776169196	0.6212489615886676	2.323975605026689	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
58	150	143	0	0	0.9533333333333334	0.0	0.0046209812037329686		0.004847183080838778	T	BD_immune02_542379	3.594789743423462	pca	132.0	8	True	-1.661693850109096	6.600085140854692	0.7722696327881983	0.40013908140563154	0.6773968847950086	0.6962437148497725	0.6624240011519511	4.923242033379813	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
59	55	52	0	0	0.9454545454545454	0.0	0.012602676010180823		0.01332975347230664	T	BD_immune02_305563	4.324329376220703	pca	52.0	8	True	-0.8887372478262152	6.15409800019452	0.255056197779257	0.624480293304899	0.8108226118165344	0.825206323509117	0.5212553054666873	4.519717393806674	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
60	47	47	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_766301	4.74983549118042	pca	42.0	10	True	-0.2612300064818045	7.527555125346176	0.06962409595072803	0.7972427179677418	0.9028524042948102	0.9098073739132098	0.32197168883221644	1.940082179068694	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
61	54	53	0	0	0.9814814814814815	0.0	0.0		0.0	T	BD_immune02_16606	4.256076335906982	pca	49.0	6	True	0.42921888217877113	4.900907058334166	0.08393043271405624	0.7779579665457158	0.8934962784089409	0.9014607898521501	0.6861617084138403	3.0897860800899717	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
62	99	97	0	0	0.9797979797979798	0.0	0.0		0.0	T	BD_immune02_23884	3.8448822498321533	pca	97.0	8	True	1.0081034033480587	6.745620358439138	0.4052215892404735	0.5387023014566293	0.7628839095566505	0.7786151513601784	0.6896154538340578	4.185292578129579	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
63	75	75	0	0	1.0	0.0	0.018483924814931874		0.018483924814931874	NK	BD_immune02_9873	4.439950942993164	pca	73.0	7	True	-0.19371884498333733	5.82335701987414	0.014945781293867436	0.9051206419213841	0.9533504873570994	0.9562143460605189	0.7441612082647729	3.3062062217517885	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
64	82	80	1	0	0.975609756097561	0.012195121951219513	0.0	0.0	0.0	T	BD_immune02_134593	4.035824298858643	pca	77.0	8	True	0.26336968150508344	6.296848686762211	0.01890696261573713	0.8933627301338127	0.9465830652031885	0.9501592855734043	0.6569032742018354	5.87953849860513	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
65	86	85	0	0	0.9883720930232558	0.0	0.0		0.0	T	BD_immune02_522398	4.263106346130371	pca	78.0	6	True	1.490684533562496	5.121418748915144	0.9664451102316302	0.34875487636633906	0.6386654264631175	0.6562219342476487	0.7124542588189945	3.6402864071351346	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
66	74	73	0	0	0.9864864864864865	0.0	0.009366853791350611		0.009495166856985551	T	BD_immune02_170670	3.767106056213379	pca	73.0	9	True	-3.159222301859006	6.571935289374579	1.6094799702050215	0.2333005690469979	0.5710099435642236	0.583688182808781	0.49684641450687567	6.946549792927098	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
67	66	63	0	0	0.9545454545454546	0.0	0.0		0.0	T	BD_immune02_817889	3.8526968955993652	pca	65.0	11	True	-2.1709610309151666	8.054790249182636	1.2271060297062848	0.2939031263570652	0.6058271452747629	0.6207672546695913	0.362681308573935	5.994549681456458	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
68	63	63	0	0	1.0	0.0	0.0		0.0	NK	BD_immune02_730877	5.025811195373535	pca	52.0	9	True	0.5732053282182601	7.336731341855334	0.26970703891881265	0.6148274969575676	0.8071522942981982	0.8219103764543536	0.532880669813607	2.0851016012902575	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
69	79	79	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_404451	4.445559978485107	pca	79.0	9	True	2.385772033907652	7.491748358119853	10.467245788541744	0.008940123620926804	0.27893122752746063	0.2573395526294518	0.5529976889855034	1.0250196971916212	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
70	190	189	0	0	0.9947368421052631	0.0	0.0		0.0	T	BD_immune02_78452	3.410007953643799	pca	188.0	10	True	0.9048973135094645	8.929798016906842	0.5115802606695492	0.4908174035582859	0.7384037934760833	0.7549979763285799	0.688761530270257	2.8648605934060165	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
71	96	96	0	0	1.0	0.0	0.0		0.0	T	BD_immune02_28580	4.25030517578125	pca	94.0	10	True	0.3650865435104549	7.9771878810499794	0.064805341520307	0.8042145227832012	0.9041073260655711	0.911423306480382	0.5467609274871372	3.921756066042069	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
72	67	64	0	0	0.9552238805970149	0.0	0.0		0.0	T	BD_immune02_27112	4.3199381828308105	pca	65.0	7	True	-3.03523319486169	5.471072632761792	2.5251854403690466	0.14312560500170757	0.5239506116857067	0.5238952891562402	0.5282015737704657	3.919262297785451	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
73	116	111	0	0	0.9568965517241379	0.0	0.01195081345793009		0.012489138388467482	T	BD_immune02_66666	3.785310983657837	pca	110.0	11	True	-2.8952791446957087	8.443964824449365	2.0254327905160197	0.1851256529484603	0.55283127152263	0.5584761002943437	0.42298547755469207	6.224930387056825	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
74	119	117	0	0	0.9831932773109243	0.0	0.005824766223192818		0.005924334876580729	T	BD_immune02_605612	3.913156509399414	pca	105.0	7	True	2.400011322475432	5.82527051773814	2.3708751996154898	0.15463982652988695	0.5302117735268135	0.5327502352827158	0.6833263704001487	4.133116375794833	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
75	93	90	0	0	0.967741935483871	0.0	0.007453195489891885		0.007701635339554948	T	BD_immune02_350693	3.666281223297119	pca	93.0	9	True	0.68386763914372	7.357769458214498	0.16951585281828618	0.6892284348824803	0.8479260231543324	0.8599869203136559	0.6277951710726357	4.835546151535182	NMPR	MPR	12	8	4	False	False	False	False	False	False		mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
