nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
4775	86	3	81	57	0.03488372093023256	0.9418604651162791	1.7267334840350956	1.747942668868974	1.4769389329477711	epithelial	BD_immune03_139313	6.609743118286133	harmony	84.0	2	False		1.908997393875514					0.4394946637166754	5.427892184885474	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4788	64	4	59	38	0.0625	0.921875	1.5647150680574688	1.5318959073155918	1.9534989187506977	NK	BD_immune03_53055	7.298824310302734	harmony	64.0	1	False		1.0698348296838898					0.4394946637166754	1.9989989535217105	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4798	85	4	80	52	0.047058823529411764	0.9411764705882353	1.6587949114380094	1.6519244047505857	1.7244262357821591	epithelial	BD_immune03_176373	7.165905475616455	harmony	85.0	2	False		1.7486145751848123					0.4394946637166754	3.1083723058262653	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4804	64	3	60	35	0.046875	0.9375	2.3781858380615177	2.4092366835370935	1.7823691769058232	epithelial	BD_immune03_100871	8.64519214630127	harmony	62.0	4	True	1.4760153221425039	3.2889142450673163	0.7561499902366028	0.40492459413645115	0.8114405318011271	0.8482112077845294	0.5863402126265125	5.02890048973938	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4810	73	3	70	49	0.0410958904109589	0.958904109589041	1.712997684985576	1.7253166412132999	1.4255553730053518	epithelial	BD_immune03_206285	6.971618175506592	harmony	73.0	3	True	5.305671744159335	2.3838227865920536	12.1263445824199	0.005898562747880529	0.7221229054688981	0.7440913108907988	0.21974783185833768	4.639078347267967	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4815	80	3	76	61	0.0375	0.95	1.727846652930814	1.7460303045651806	1.4769389329477711	epithelial	BD_immune03_693369	6.454711437225342	harmony	80.0	1	False		1.0966588869427882					0.4394946637166754	2.107278677060409	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4830	52	3	47	43	0.057692307692307696	0.9038461538461539	0.533948742309226	0.5612561752970181	0.46209812037329684	epithelial	BD_immune03_859827	9.241283416748047	harmony	35.0	5	True	0.6322460029699942	4.019340716942114	0.2759789286360431	0.6107982597056962	0.8993388956472812	0.9250748447002413	0.5356851579075865	2.195623272042605	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
4836	88	6	74	60	0.06818181818181818	0.8409090909090909	1.1906231093608923	1.3114618913366336	0.11552453009332421	epithelial	BD_immune03_188964	10.406423568725586	harmony	67.0	9	True	-0.47328633300227996	7.2051541204273795	0.2615048470962978	0.6201889460564053	0.8993388956472812	0.9250748447002413	0.4358920560714221	1.6612324830474112	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
5026	80	4	75	60	0.05	0.9375	1.4573765794983669	1.5545350181315913	0.0	epithelial	BD_immune07_645627	7.005772590637207	harmony	60.0	4	True	-2.000625180129282	3.382310016627106	1.0550814084309879	0.3285443189199796	0.7825074670157816	0.8196827461842073	0.6187309772735731	4.209836056899364	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
5053	68	4	64	54	0.058823529411764705	0.9411764705882353	1.9001352733278782	1.9584062121154346	0.9678002527269727	epithelial	BD_immune07_127665	7.159390926361084	harmony	50.0	3	True	-0.8575063755298412	2.5512950044734435	0.15991702760054133	0.6976413863535929	0.9288296834751086	0.9502484621047115	0.6001130099138337	6.073807517235126	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.51632594758476	0.06868022328548644
