nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
4775	86	3	81	57	0.03488372093023256	0.9418604651162791	1.7267334840350956	1.747942668868974	1.4769389329477711	epithelial	BD_immune03_139313	6.609743118286133	harmony	86.0	3	True	-2.9968597906402734	3.167950713622576	2.421940378055972	0.15825847770908302	0.5553337619142806	0.5820874214326308	0.6703781717933851	4.019751829760582	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4788	64	4	59	38	0.0625	0.921875	1.5647150680574688	1.5318959073155918	1.9534989187506977	NK	BD_immune03_53055	7.298824310302734	harmony	64.0	1	False		1.2838017956206678					0.4178093030761775	4.398401712979237	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4798	85	4	80	52	0.047058823529411764	0.9411764705882353	1.6587949114380094	1.6519244047505857	1.7244262357821591	epithelial	BD_immune03_176373	7.165905475616455	harmony	85.0	2	False		2.0983374902217746					0.4178093030761775	5.273705582143788	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4804	64	3	60	35	0.046875	0.9375	2.3781858380615177	2.4092366835370935	1.7823691769058232	epithelial	BD_immune03_100871	8.64519214630127	harmony	64.0	5	True	-0.40375634710488256	4.8830401360901465	0.0640380046706609	0.8066052732444763	0.9483306282923627	0.9524829371335168	0.6298753937655144	3.7815292551802684	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4810	73	3	70	49	0.0410958904109589	0.958904109589041	1.712997684985576	1.7253166412132999	1.4255553730053518	epithelial	BD_immune03_206285	6.971618175506592	harmony	73.0	3	True	-3.9648603079081934	2.8605873439104643	3.7658298786444306	0.08826794260554728	0.4573846574980392	0.4859105004608719	0.6648740598373699	3.679469910106474	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4815	80	3	76	61	0.0375	0.95	1.727846652930814	1.7460303045651806	1.4769389329477711	epithelial	BD_immune03_693369	6.454711437225342	harmony	80.0	1	False		1.315990664331346					0.4178093030761775	4.635737621366906	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4830	52	3	47	43	0.057692307692307696	0.9038461538461539	0.533948742309226	0.5612561752970181	0.46209812037329684	epithelial	BD_immune03_859827	9.241283416748047	harmony	52.0	7	True	1.0131006592884972	7.053276885678981	1.0810649889310588	0.32886036041936956	0.7135639544529631	0.7346563004667387	0.5331154525783974	1.5253334807706354	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
4836	88	6	74	60	0.06818181818181818	0.8409090909090909	1.1906231093608923	1.3114618913366336	0.11552453009332421	epithelial	BD_immune03_188964	10.406423568725586	harmony	85.0	10	True	0.505564905215913	10.157963591091256	0.942912417652151	0.3599693231348835	0.7295406733166415	0.7484335519652577	0.2924931215742646	0.7753697987657082	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5026	80	4	75	60	0.05	0.9375	1.4573765794983669	1.5545350181315913	0.0	epithelial	BD_immune07_645627	7.005772590637207	harmony	80.0	6	True	2.10063357382245	6.271911968389768	3.51418143786835	0.09771133085679648	0.46940321961408615	0.49732798076590634	0.5938873869345023	1.8557091043068215	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5053	68	4	64	54	0.058823529411764705	0.9411764705882353	1.9001352733278782	1.9584062121154346	0.9678002527269727	epithelial	BD_immune07_127665	7.159390926361084	harmony	68.0	5	True	2.552277683898856	5.276904007414148	4.266571526560283	0.0727281792758142	0.4471302579738815	0.4736684707105711	0.5745671453254824	2.1390913857850657	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5323	61	3	55	50	0.04918032786885246	0.9016393442622951	2.013012973909721	2.1674594994552163	0.23104906018664842	epithelial	BD_immune07_187910	8.804742813110352	harmony	61.0	5	True	2.213998365221486	5.214035210106895	3.464470267304434	0.09972993861294549	0.47166113264852827	0.4987497260417579	0.4741257695198709	2.2800997143545274	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5366	45	3	38	34	0.06666666666666667	0.8444444444444444	2.0999174925463717	2.2045763480575022	1.9390370533210681	epithelial	BD_immune07_256021	12.528358459472656	harmony	45.0	6	True	2.2972257879025593	5.749668838044515	5.798886396946978	0.042635230975364875	0.4212658799829842	0.4519194453252452	0.3236374331744988	1.6330848210721765	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5427	46	3	41	41	0.06521739130434782	0.8913043478260869	0.47455690647192816	0.5324296999441146	0.0	epithelial	BD_immune05_317597	11.083866119384766	harmony	46.0	4	True	4.0160915726765	3.8248585666215	3.8557880000689715	0.08518049502955588	0.4540200392182058	0.4816693626089263	0.496545391658617	5.124991353592377	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5438	54	3	51	49	0.05555555555555555	0.9444444444444444	0.5591884079369902	0.5920818436979897	0.0	epithelial	BD_immune05_554554	9.792346954345703	harmony	54.0	6	True	2.787134232995254	5.546280160867684	2.3702064369044167	0.1622342148963285	0.5578406866735186	0.5847382848419868	0.4740649713877983	5.2011150194578315	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5439	114	7	105	99	0.06140350877192982	0.9210526315789473	0.6375390771393119	0.692185283751253	0.0	epithelial	BD_immune05_863181	7.072126388549805	harmony	114.0	6	True	0.6093599385232817	6.837213678837687	0.2577040978104474	0.6253983653476848	0.8826309410349512	0.8912431894055887	0.6538664158560825	2.294561938561761	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5450	73	4	69	66	0.0547945205479452	0.9452054794520548	0.5533039466582288	0.5753339264563878	0.17328679513998632	epithelial	BD_immune05_81789	8.056567192077637	harmony	73.0	7	True	1.3862986092073637	7.1009630826701535	1.2392337396068942	0.2979461319484769	0.6951670828249665	0.7175950959052204	0.5794556148880919	2.494286060735819	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5451	45	3	40	39	0.06666666666666667	0.8888888888888888	0.7806632951457246	0.8334522203082386	0.23104906018664842	epithelial	BD_immune05_586029	10.884349822998047	harmony	45.0	3	True	5.303002166041775	2.9931302953175702	4.999771358917817	0.05577097751110946	0.4321868201609724	0.4633921574174932	0.5799691921816992	4.786024145390467	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5456	69	3	62	62	0.043478260869565216	0.8985507246376812	0.8807840092563158	0.8781638686283322	0.9241962407465937	epithelial	BD_immune05_769766	9.6756010055542	harmony	69.0	7	True	3.4825996830493375	6.573107117448916	4.135009735947588	0.07644429539217903	0.4471302579738815	0.4736684707105711	0.40069080136469876	5.10242843202592	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5549	97	6	88	80	0.061855670103092786	0.9072164948453608	0.9584578060650313	1.028244324301364	0.23104906018664842	epithelial	BD_immune12_623962	8.170976638793945	harmony	97.0	6	True	0.3080317290361308	6.686317574635419	0.056086472702096095	0.8187434826990926	0.9543472044100126	0.9583033773298951	0.6442685146517624	2.6770920848721564	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5551	65	3	56	48	0.046153846153846156	0.8615384615384616	0.8336633988891042	0.8840355303690635	0.23104906018664842	epithelial	BD_immune12_225995	9.559941291809082	harmony	65.0	7	True	0.03821202950355803	7.266790291143411	0.001781443370836956	0.9673679735260986	0.9922735014666705	0.9935387601292006	0.466580690485255	1.552717625244832	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5552	68	4	61	57	0.058823529411764705	0.8970588235294118	0.9736914404148787	1.0674164862220268	0.0	epithelial	BD_immune12_59605	8.370026588439941	harmony	68.0	6	True	0.2723756971096816	6.145656074929797	0.03347563126299931	0.8593784908381414	0.9670749510269842	0.9702582514333777	0.6175797125615032	3.411730015081794	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5554	57	3	48	47	0.05263157894736842	0.8421052631578947	0.5973571321754857	0.6575927059211392	0.23104906018664842	epithelial	BD_immune12_513545	10.196544647216797	harmony	57.0	7	True	0.3521704819935138	7.082509499651676	0.1012738583272308	0.7584551018785806	0.9289879674188731	0.9329546483381984	0.6094807523528052	1.8426031531765155	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5562	125	6	108	107	0.048	0.864	0.45768716451946123	0.5168944555908589	0.11552453009332421	epithelial	BD_immune12_93967	6.862390518188477	harmony	125.0	7	True	0.871947299014608	7.705794335766916	0.36417827321708285	0.5629099046714289	0.8543752269783783	0.8635188203547726	0.5335486710334585	4.01959114784877	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
5570	78	5	72	72	0.0641025641025641	0.9230769230769231	0.6233128509537961	0.6367474118355043	0.4158883083359671	epithelial	BD_immune12_723174	8.510649681091309	harmony	78.0	6	True	1.1097121192366748	6.523855725048085	0.6684430548479321	0.4372654325260932	0.7806261480175506	0.7951089814664515	0.6208434821307294	2.8852870268776614	low	high	10	5	5	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	tacstd2_high_vs_low	0.51632594758476	0.06868022328548644
