gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AARS2	442.57366537180314	0.1513677879025149	0.12864957641212516	1.1765898662395329	0.23935924445828227	0.4673489248047961
AARSD1	243.40524712019678	0.9181987940708727	0.18444714143897614	4.978113441647761	6.420702264052817e-07	6.935779347476142e-06
AASDH	545.6785839681207	0.3016334968743126	0.11299329743069804	2.669481320866071	0.007596849850817887	0.03154247598877602
AASDHPPT	1362.8331642676644	-0.8443109254583048	0.07794120850018751	-10.832664025940444	2.410388118756884e-27	1.442538789846074e-25
AASS	8.866839377774768	0.6909620306205705	0.8790985644047477	0.7859892605881258	0.43187377886242917	0.6739579478313786
AATF	919.577472350232	-0.20414196619878006	0.08779133856971919	-2.3253087323262696	0.02005545770037514	0.07069876986681554
AATK	6.81577890220167	0.9306258464598527	1.070244091771173	0.8695454182977429	0.3845488771664318	
ABAT	2043.4174347418439	-0.2662986317025545	0.06090045133533827	-4.372687326013811	1.2272643305943802e-05	0.00010395807399069534
ABBA01006766.1	3.6815287509044428	0.44008565389758136	1.3777934874803488	0.3194133648449679	0.749413077534163	
ABBA01031674.1	6.834755794117055	0.9379020976711668	1.026870840764918	0.913359363649397	0.3610535702865394	
ABCA10	15.436545282169577	-0.1365844981872109	0.6693158640197943	-0.20406583129063796	0.8383020551488384	0.9327737641704555
ABCA11P	79.3882405356805	-0.61600720600031	0.3183982967793428	-1.9347063480908533	0.05302634094173632	0.15428405737203896
ABCA12	1658.03878794914	-0.3893364518819366	0.07091253274439686	-5.490375774410623	4.010795027700822e-08	5.122536249606446e-07
ABCA13	20.925085076011232	0.07820313437813198	0.5717273018119944	0.13678397748416105	0.8912015487111122	0.9549289509365634
ABCA17P	31.319703269631987	-0.4799044736496164	0.4889630047876247	-0.9814739948640026	0.3263590523313117	0.5697059004710648
ABCA2	803.9776912067078	0.18936692305651073	0.09401643243968492	2.0141896277333937	0.04398962825907222	0.13308502680741974
ABCA3	557.6692287471517	-0.29242809594982955	0.11217419196151883	-2.6069106524087693	0.009136319684476818	0.03672396126390321
ABCA4	16.53158430534006	-2.9316466114193025	0.7807673171629166	-3.7548275228426076	0.0001734608855434748	0.001153452120983004
ABCA5	617.4287880671203	0.24563601570550037	0.10770035567008696	2.280735417977121	0.022564107998493385	0.07775234214349584
ABCA6	33.98417429885899	-0.17107410045898422	0.45278606113008946	-0.3778254569763205	0.7055602611404208	0.8700443103349943
ABCA7	108.10735664672734	-0.2908832548051608	0.25171911482366033	-1.1555866744920686	0.24785026116536868	0.47848486953442826
ABCA8	8.288302051075188	-0.3897211702572486	0.9080771486658441	-0.4291718724888417	0.6677981508682828	0.8499752616930943
ABCA9	43.76859757088062	0.06607665299196216	0.3972249536612113	0.16634567486995844	0.867884923373103	0.9465090040104382
ABCB10	352.9414547753267	-0.22010931465781988	0.14169138513553728	-1.553441759689699	0.12031763290072661	0.2879364832096445
ABCB4	35.55602664477534	-1.406141088028751	0.45612663883999033	-3.082786595417477	0.0020507215797168554	0.010363077022056707
ABCB5	24.629266750182502	0.013075976473525746	0.5239829088666488	0.02495496752328905	0.9800908831210383	0.9930347591796236
ABCB6	809.1325229678774	0.5358550328777629	0.09477425772475838	5.654014557771405	1.5674292638805695e-08	2.140143802606162e-07
ABCB7	545.7256539809848	0.19082228513627636	0.11345758113818734	1.6818821908767958	0.0925916867227309	0.23750230162849376
ABCB8	561.8936803102025	0.10707893217879808	0.1115881601817975	0.9595904440430502	0.33726138033252406	0.5807543557263837
ABCB9	522.1248493314328	-0.136481884345197	0.11561515985807609	-1.1804843284629452	0.2378076398143385	0.4651334001878246
ABCC1	326.58064785141426	0.28728940289531235	0.15113691901237847	1.9008552296330896	0.057320977603791824	0.164315226678515
ABCC10	270.27595290970123	0.11170400171863573	0.16117730158286903	0.6930504520278454	0.48827789038032576	0.7206066371637083
ABCC11	52.22689182046163	0.7690465030231138	0.36990970002886137	2.0790114532360486	0.03761629777456674	0.11746632771665982
ABCC13	5.56356360143721	-0.9398390426105883	1.1350423542703396	-0.828021121039807	0.4076585385809639	
ABCC2	54.85126878186519	-1.562792647566414	0.3827522792209659	-4.083039428915331	4.445047759401069e-05	0.000337702558374731
ABCC3	99.56665554697909	-0.4909252071355792	0.2657855337752775	-1.847072713711567	0.06473660250820713	0.1803112930060976
ABCC4	452.29645663906325	-0.44638658185581	0.12406929976283666	-3.597881044779776	0.0003208202798585742	0.00199809121666305
ABCC5	2269.876399694084	-0.9709811904194545	0.058261598411684386	-16.665886568342483	2.320225679514968e-62	5.033600710281084e-60
ABCC6	34.41097861394926	-0.4446724794406648	0.4516301541163619	-0.9845943088337178	0.32482338629020235	0.5677689163312918
ABCC6P1	4.308873748665156	-0.6108913449379361	2.545505038180936	-0.2399882678584247	0.8103393517632239	
ABCC6P2	8.530667205226717	-2.6019306528875754	1.094087020931367	-2.378175230223115	0.01739855571673474	0.06274888947019087
ABCC8	25.703194591301084	0.5491336486480292	0.5198346116085217	1.056362228264962	0.29080275577581327	0.5310192945076225
ABCC9	85.84742295118164	-0.4694567361804732	0.28705789898694317	-1.6354078317901521	0.10196358171563458	0.2550722527863889
ABCD1	228.67742712760798	-0.4492882354965582	0.17374075812755252	-2.5859691205371127	0.009710562971246227	0.03859516376866821
ABCD3	1595.0328571812524	0.3885728718692188	0.06855113666004417	5.668365118381809	1.4416649517833468e-08	1.9788054962087767e-07
ABCD4	310.1787154080493	0.04089343161111601	0.15930137491796909	0.2567048252544822	0.7974066463332525	0.9138962371212418
ABCE1	4536.6483765102375	0.23787308334129376	0.044564491314289106	5.337726883578774	9.411908999935404e-08	1.1458614074745987e-06
ABCF1	2096.2464948423417	0.11866978521383591	0.05997045105478333	1.9788042798849454	0.047838046451096565	0.14246271880564298
ABCF2	2159.4296757377533	0.04744547286403801	0.05868589820217814	0.8084646280880653	0.41882316061081737	0.6619489835881728
ABCF3	1073.9640539961636	-0.038421823446752726	0.08132361900749874	-0.47245589799944715	0.6366014136679554	0.8311242396892105
ABCG1	357.1908731520646	-1.0389063888825605	0.1414564876085632	-7.344353068891478	2.067566804851095e-13	4.8491581819480636e-12
ABCG2	1026.695242217413	-0.7386866963930292	0.08468069194271877	-8.723200997137633	2.7044559407444512e-18	9.284308086687545e-17
ABCG5	5.569036729356849	-1.231663628023565	1.1542879915872533	-1.0670332161473093	0.2859568369559996	
ABHD1	80.1930017137839	0.1644484061921107	0.29393639204533156	0.5594693635851293	0.5758414340923457	0.7916890459306777
ABHD10	922.8579608178102	-0.1797036981141981	0.08862755391323665	-2.0276278671768586	0.04259824263448222	0.12990717492202505
ABHD11	1081.8298629945039	0.20847994988245566	0.08259368229510655	2.5241633995389443	0.011597400881942357	0.044673588600724935
ABHD11-AS1	4.21626918479694	0.030193668029088114	1.2685932364546075	0.023800905728830517	0.9810114175879798	
ABHD12	665.0828785548649	-0.05268331473950746	0.1031896812795281	-0.5105482843463278	0.6096673964065776	0.814140782411793
ABHD12B	19.93515697011979	0.01432580007268868	0.5846583194157028	0.02450285850204891	0.98045150364578	0.9931037213505665
ABHD13	261.4884490949279	0.013764858709231173	0.168380399618925	0.0817485808347261	0.934846645689843	0.9745264686115421
ABHD14A	30.993102499190506	-0.6743514488941299	0.4753052573411715	-1.4187754889697846	0.15596448084248468	0.345653403910274
ABHD14A-ACY1	37.345374950475495	-1.0680286607075165	0.47106516654036784	-2.2672630807143155	0.02337415937120362	0.07994402657722804
ABHD14B	519.8220265064255	-0.13483256074313324	0.11618022370629845	-1.1605465753275495	0.24582634244877188	0.47551795282350673
ABHD15	211.38638049717053	-0.019726955718699538	0.18024253774336563	-0.10944672642585253	0.9128481739879448	0.9643371079190922
ABHD16A	784.5614398914181	-0.2215846826259861	0.09638040681493903	-2.299063574731045	0.021501329515945466	0.07487787076229761
ABHD16B	70.51067130883881	0.11055094326973203	0.31455504958416264	0.35145181555940314	0.7252494152580644	0.8820760392824895
ABHD17A	649.2361717416641	-0.14965060268468722	0.10405129416599508	-1.438238744497946	0.15036632551818419	0.3371178105457952
ABHD17AP1	9.20540314618154	-0.21561736927020725	0.8871042367118047	-0.24305753523332035	0.8079608268414546	0.917411973330104
ABHD17B	214.08952608354994	0.3206868261112837	0.18471867449083954	1.7360823262468084	0.08254927891391706	0.21714714325284343
ABHD17C	253.82629251263853	0.20559312711672326	0.16617253743812116	1.2372268624307516	0.2160028714527682	0.4343261154874126
ABHD18	429.95246795615583	-0.1581006561729281	0.13203886773296622	-1.197379672269448	0.23115860312901826	0.45595783134302115
ABHD2	1393.7120231700667	0.7366016093116852	0.0761076016209895	9.678423621597082	3.7241370151435463e-22	1.6525858004699487e-20
ABHD3	240.65049531211588	0.02773298720370781	0.1743036184011593	0.15910735220585276	0.873584295789164	0.9487712212593635
ABHD4	200.80349955531847	-0.508355203323087	0.18513133281573077	-2.7459166181722194	0.006034209774724533	0.0260371151053031
ABHD5	482.62647028360595	-0.38664289960454234	0.12676282549452464	-3.050128443383765	0.0022874351762521665	0.011404320923414887
ABHD6	60.20017396305523	-0.08782929877109179	0.34979426151144116	-0.25108844951196846	0.8017457258674692	0.9151537679276835
ABHD8	55.461098598329954	0.642471568320224	0.35643420084360655	1.8024969736339154	0.07146725042107085	0.19441282681593985
ABI1	1908.0230434997352	-0.11804114160949707	0.0625110504909308	-1.888324395166302	0.058982414244874486	0.16809073353492784
ABI2	1261.1149418209902	0.3033932662798592	0.0754971023871491	4.0186080880834165	5.854295234463754e-05	0.00042971847538686013
ABI3BP	12.204905424917769	-0.07178643737571806	0.759593645502702	-0.09450636903131215	0.9247069233363542	0.9696801884937655
ABL1	855.6482627822045	0.06506928702476796	0.09123481542080572	0.7132067591154372	0.47571782437116794	0.711004919785441
ABL2	396.0265886563819	-0.25213644059071033	0.1368046526961548	-1.8430399523816576	0.06532317745961122	0.18158890050171336
ABLIM1	453.42350579221545	0.22599833402084343	0.1280186446425304	1.765354840710149	0.07750414804465633	0.20694269956539005
ABLIM2	32.74390154658489	-0.2863572623160849	0.45751978653252984	-0.6258904439660223	0.5313868028580881	0.7587446566167589
ABLIM3	214.92426547847785	-0.4662587396984673	0.1792703076395979	-2.6008698586930876	0.009298772224333136	0.03729058334893031
ABO	13.38180877524504	0.07552284342257755	0.7239473914502175	0.1043208999914891	0.9169146926094279	0.9664759766893356
ABR	872.2405440701328	-0.03117273334782346	0.09000958423757	-0.3463268229919449	0.7290971126231788	0.88418301311087
ABRA	3.316039435470588	-1.872941767526695	1.5187223302506836	-1.2332351544587767	0.21748804313541503	
ABRACL	1021.9198834137458	0.14442836514319243	0.08486685488065424	1.701822994928913	0.08878855451814009	0.23018709071756818
ABRAXAS1	350.2944445076962	-0.04183754124309775	0.14299522279262586	-0.2925799927160593	0.7698432083795177	0.9004630241182143
ABRAXAS2	762.9789501264781	0.05175889385490756	0.0974392595260717	0.5311913709797692	0.5952861719899609	0.8050912412548887
ABT1	903.3592708935091	0.08556053861829091	0.08929588709299012	0.9581688631324158	0.33797761538180415	0.5812731172624475
ABTB1	45.802672907405416	-0.2716238481680795	0.3866974193832232	-0.7024196039407647	0.48241752316093467	0.7162752199055517
ABTB2	227.63906663588253	0.24025893472180854	0.1762226609179338	1.363382742436832	0.17276191708968403	0.3718535407111567
AC000089.1	14.919415323735336	-1.2090373755061086	0.730276404641868	-1.6555887165751	0.0978051367498551	0.24725341734517206
AC000367.1	28.45047217093758	-0.23474457235691118	0.4931423573083295	-0.47601786558792963	0.634061650049369	0.8297685745571285
AC001226.2	41.965283008769774	-0.5668695757887724	0.40864415799660847	-1.3871960841624882	0.1653819791884965	0.3602379744699924
AC002310.3	3.4701034866335885	0.7228364189830229	1.5293931404943728	0.4726295677966541	0.6364774837648486	
AC002310.4	5.600151943995314	1.72302998064307	1.2519955418526227	1.3762269297648142	0.16875138714735016	
AC002400.1	5.752192429987342	0.00237000766808611	1.0915662623959936	0.002171199083126599	0.9982676351342359	
AC002429.2	6.480521184089664	-0.1319031685185928	1.0202486614832018	-0.12928531396143816	0.897131891665442	
AC002543.1	18.645563053273992	0.06105724702622573	0.6048312541999235	0.10094922608950299	0.9195907658958734	0.9670828256910006
AC002558.1	11.011675059440499	1.1698567961123087	0.8210562014101153	1.4248193900772557	0.15420941582228817	0.34312693378121667
AC002985.1	3.2672010700393983	0.12911242897020417	4.376216669754165	0.029503207613679944	0.9764632607507218	
AC003002.1	105.60909837903094	0.05084891798359695	0.2681699279313417	0.18961454170437617	0.8496111913075526	0.9378915013185435
AC003002.3	26.603393503508006	0.6887540901721179	0.5595684557598253	1.2308665420334932	0.218372783041345	0.43779899481385
AC003002.4	2.4438751810256765	3.061872228261115	2.148788268116459	1.424929702797116	0.15417752257985085	
AC003006.1	21.827338390508558	1.1474734842940708	0.5833330498454761	1.967098357615833	0.049171872578457565	0.14521925688703105
AC003029.1	2.707527817171362	0.6713898505613343	1.5916794025999106	0.421812237731204	0.6731620725297197	
AC003042.2	5.0330128351560965	-0.7146820793899032	1.1709548156091572	-0.6103412957212269	0.5416357467967432	
AC003071.1	3.4019489426003964	1.1819610166648593	1.4697931492129779	0.8041682717719548	0.42129980002101763	
AC003072.1	3.6910171968621355	0.4468317457674296	1.362833884599134	0.32786955975845977	0.7430102904304096	
AC003080.1	2.5182726770268182	-0.7158813435351572	1.6219090123276434	-0.44138193825544964	0.6589365157815263	
AC003102.2	17.578248287929405	-0.7192454911787771	0.6701054998302379	-1.073331723677821	0.283122306403636	0.5225535183770288
AC003688.1	10.205189679087347	1.1768147885233056	0.9011534270705835	1.3058983666619632	0.19158712212292084	0.4003085532049871
AC004217.1	6.1432408759911485	0.958155650772718	1.0639162860585099	0.9005930854977292	0.3678047123273156	
AC004223.3	9.920476172299653	1.4901743751280483	2.7875939102807865	0.534573694408002	0.5929446777553875	0.803905552169009
AC004233.2	9.91645973632776	-1.2980014500902304	0.8537823291895776	-1.5202955199626957	0.12843671950021895	0.3018837566618576
AC004448.1	32.72720455037822	-0.1955303214892181	0.4648835682415134	-0.4206006295917033	0.6740467339220593	0.8535501669814504
AC004448.2	2.768760835863372	-0.9493254377127927	1.581036812776673	-0.600444866331451	0.5482097942614284	
AC004453.1	12.737222450647652	-0.18891842961453176	0.7302504012396901	-0.2587036300066654	0.7958639185529228	0.9131867438107444
AC004556.1	24.376981494777745	-0.018715468231814393	0.5618802680965059	-0.03330864117228603	0.973428462925755	0.9897592706905045
AC004584.2	4.260805207282278	-0.2929481852623791	1.2900509868631773	-0.22708264110916818	0.8203594818691027	
AC004686.1	58.712741502083205	0.2707620413239732	0.3469948008375373	0.7803057586754557	0.4352109240013835	0.6769562470525403
AC004706.3	43.00000444286876	-0.16193955855564396	0.4016420440851976	-0.40319374164247807	0.6868057033093546	0.8585758371902458
AC004706.4	22.372254138258185	-0.005737001019671048	0.5550502031569281	-0.010336003819187934	0.9917532089707352	0.9973597435133524
AC004801.2	6.059097628310109	-0.6078590281923153	1.0767545916140118	-0.5645288470803352	0.5723942736826575	
AC004805.1	2.6015323073912393	-4.892304004757053	2.87217276224838	-1.703346006570748	0.08850333565207379	
AC004832.3	14.940014962645593	-0.9770541288466493	0.7473228656888394	-1.3074056391223314	0.19107498317811644	0.3995971665875189
AC004890.2	141.73149820933503	0.6896432776623624	0.22549037192439642	3.0584156289102653	0.0022251072653991324	0.011121976155371024
AC004890.3	8.643820121410837	0.2769702038101578	0.8936181222712902	0.3099424652514751	0.7566047092015253	0.8940108164407351
AC004893.1	4.451826606875592	0.5239452283494078	1.2303532313907024	0.4258494349278686	0.670217562324311	
AC004898.1	17.995534437876394	0.039737858299921956	0.653917811474685	0.06076888808137369	0.9515432682261824	0.9815814192110004
AC004910.1	12.91120756734768	-0.025443522549401097	0.7371596714109475	-0.034515619256139406	0.9724659874040598	0.9891846003680264
AC004922.1	1592.2280427247913	0.030057354259907267	0.0763225204540884	0.39382025228042866	0.6937137511016468	0.8629289117904123
AC004923.1	3.990200208675981	-0.5114256775970674	1.357291393429682	-0.37679873317752904	0.706323182253183	
AC004951.2	9.48369949417733	-0.2880485593806852	0.8463123489134419	-0.34035726850790154	0.73358749453396	0.8851170350856682
AC004951.3	6.120731465178222	0.9520985962026133	1.0677991796305657	0.8916457460962067	0.37258284206260217	
AC004967.1	30.218359763004067	0.548336136124646	0.4912922200369339	1.1161099520025448	0.26437507273136374	0.4998066705967763
AC004980.1	34.75943164648983	-0.2757777262470744	0.44736826094003646	-0.6164445498828953	0.5376011581976047	0.7640187508913279
AC004980.2	4.918751783421514	1.4661063904457854	1.2548979452027431	1.1683072683722653	0.24268284457519818	
AC004980.3	20.109542904995923	0.8125567847090648	0.6012291459600699	1.3514926715862006	0.17653766587300723	0.37722549123616594
AC004980.5	36.04677650474635	-0.3307249247122496	0.43944815505919577	-0.7525914511296546	0.45169545638165254	0.6902928312964889
AC004980.6	4.918751783421514	1.4661063904457854	1.2548979452027431	1.1683072683722653	0.24268284457519818	
AC004997.1	18.584155685008653	0.3727810440348385	0.6493324547160956	0.574098893913793	0.5659008818035014	0.7842579872035038
AC005041.1	85.98904120523883	-0.2316051146368378	0.2812885246184006	-0.8233720694828774	0.41029644125455766	0.6545167882475265
AC005042.1	7.462727103472182	0.06225851644303038	0.9481282094420636	0.06566465992997624	0.9476448089528015	
AC005154.3	8.649118899757147	0.2755664334075315	0.9079241065904896	0.3035126299734027	0.7614992238217067	0.8964891374807852
AC005176.1	9.255720746153704	-0.20610399485200998	0.8533084065744199	-0.24153517446219483	0.8091403580321999	0.9175777220744837
AC005183.1	21.70145055919254	-1.6456591136454652	0.5927962932359871	-2.7760954857899938	0.0055016048274037265	0.024045082884355955
AC005324.3	10.033884301087674	-0.4168685297100011	0.8330784414214037	-0.5003952917071498	0.6167967679553972	0.8186918351005527
AC005332.2	61.247001907573406	-0.08701619709374128	0.3381099272234201	-0.25736066908275584	0.7969003620136126	0.9137853218802399
AC005332.3	11.59197864558885	2.1895165173529993	0.865546548144722	2.5296346245573678	0.011418136111382137	0.04414661227433885
AC005336.1	16.0495858547668	-0.30657376272486114	0.6576216821045673	-0.4661856065082011	0.6410826511374086	0.8335728802768936
AC005363.1	6.188403210070899	0.45577638738071846	1.0433847530122284	0.4368248491890477	0.6622383763253862	
AC005410.1	6.156261840846382	0.9604801475044609	1.0736029121297535	0.8946325840334338	0.3709835276108089	
AC005412.1	6.57463567686891	1.6778271144284744	1.0736301348673114	1.562760824178836	0.11810886192241057	
AC005476.1	2.5491305859430806	-1.3484578976974382	1.6831290485917034	-0.8011613243950076	0.42303825804631223	
AC005479.1	6.8797746157429085	0.9488598679235659	1.0068725469728483	0.9423832944659213	0.3459964369510826	
AC005517.1	26.36231083448027	0.03105727821754123	0.5066787245703057	0.06129580089213275	0.95112363491863	0.9814605317042457
AC005520.1	115.74013552982592	-0.3681079016165931	0.24495442641791546	-1.5027607665622102	0.1329007464488322	0.3093294083639933
AC005531.1	13.686177890070727	0.13641640919604972	0.718313318902598	0.18991212553939507	0.8493779905819265	0.9378915013185435
AC005534.2	4.432849714960206	0.5129928312569405	1.2547961678348756	0.40882562794409777	0.6826676310470146	
AC005618.2	6.498840927291208	-0.1303424493170063	1.0328232620299735	-0.12620014876584337	0.8995734936098009	
AC005670.2	31.048718877508982	-0.6710564651909523	0.5026592608649806	-1.335012636664034	0.18187221061177694	0.3855651370461395
AC005702.2	67.71524223167056	0.17454322944313105	0.3196447011538689	0.5460538804899829	0.5850289006915086	0.7991184740485137
AC005702.3	38.47623444252469	0.14715781774947745	0.42068559874632766	0.34980474299100794	0.7264852392706818	0.8826086518945361
AC005702.4	10.281867070797205	0.7071701994524154	0.8482233260397777	0.8337075599583931	0.40444579696981553	0.6489412787538283
AC005726.2	278.0404781638954	-0.2883997265000685	0.16148381265731987	-1.7859358269678287	0.07410964925036702	0.19992965825401257
AC005740.1	3.5747325799565792	-1.444066188967966	1.4360662532151702	-1.0055707288816829	0.31462211029931786	
AC005829.1	2.9628319552137117	-0.15745981571457385	1.6442310646916176	-0.09576501691026382	0.9237072020827677	
AC005832.4	151.0503547770428	-0.7994351202382968	0.22843427830743554	-3.4996285415728483	0.0004659069103702536	0.0027990253615320622
AC005833.3	35.28567992707572	-0.01593978537574787	0.4703999659774612	-0.03388560061356724	0.972968375640579	0.9895667422519757
AC005865.2	21.405975391034026	0.0034836636838749034	0.5668554375303743	0.006145594543561621	0.9950965558625752	0.9982907215607161
AC005996.1	25.21002244110131	0.13588327003430867	0.5516070643721344	0.2463406994052506	0.8054185068666673	0.9161547536598705
AC006001.3	372.34507799971226	0.07206436612799318	0.13779679852331678	0.52297561990019	0.6009912193559085	0.8084372409528515
AC006001.4	2.8632751716342564	-5.030517631932807	2.8050779455793573	-1.793361086404253	0.07291520557470396	
AC006011.1	9.815076136994513	0.11784425103615483	1.7814721971146523	0.06614992433057354	0.9472584639923591	0.9797963145966647
AC006033.1	6.753518753739144	-0.23551817561649527	0.9973213543703527	-0.23615073976350073	0.813315702479507	
AC006042.3	9.722645922699625	0.249995909273024	0.8563182514086272	0.2919427547664499	0.7703303931271238	0.9005670996226192
AC006144.1	7.459194584574642	0.06324231796003751	0.9701165370011998	0.06519043387872822	0.9480223775873206	
AC006254.1	2.8914841789695958	2.1878727305534915	1.7347950010555508	1.261170760362038	0.20724733088033975	
AC006269.1	18.424792855499344	-0.05555637743667364	0.606319036165987	-0.09162895129927015	0.9269928483943419	0.970679646840492
AC006270.2	4.041801268956399	-0.8693267415916581	1.3137731706231413	-0.6617023098282058	0.5081620241065945	
AC006270.3	15.970884897885972	-1.1304896896487244	0.6692289490159006	-1.6892420617953041	0.09117305141843421	0.23473266246183325
AC006449.4	6.897210741627835	-1.3636153921086152	1.0792295833391996	-1.2635081665288577	0.20640661359397827	
AC006486.1	62.275704765188905	-0.3553956789365048	0.34126042670986556	-1.0414207189591802	0.29768033075932643	0.5384811069091494
AC006509.1	25.327076882055177	0.21054523315418824	0.5172495444871567	0.40704769177310723	0.6839729606985968	0.8572569582263218
AC006539.2	3.7913131101198454	-0.7097473378385674	1.3534820915005557	-0.5243862052520375	0.6000099492308841	
AC006970.2	11.043559122942812	-0.6655602696359745	0.7990400274210143	-0.8329498483125309	0.4048730144369572	0.649359943064511
AC006978.1	152.53746512494865	0.07258360029613696	0.21307818975113002	0.3406430305274922	0.7333723311137212	0.8851170350856682
AC006978.2	43.960388794522245	0.04450068304164668	0.3991231753110233	0.11149611396774639	0.9112229469923674	0.9638587683362078
AC006987.2	6.328963497238153	1.6070164577374826	1.0951899397388443	1.467340412313034	0.14228347545131145	
AC007000.1	9.306038346125867	-0.1961209624836167	0.9105121869331283	-0.21539630693380343	0.8294583490755651	0.9272334276616474
AC007000.2	6.2412877306595735	-0.008685441345748774	1.0540002812577705	-0.008240454485822502	0.9934251430028905	
AC007040.2	29.068215904656757	-0.012533270278239392	0.4913051108389382	-0.02551015652338309	0.979648047390473	0.9929492204706638
AC007066.1	14.994892211285812	-0.12748157659856935	0.6746460723708446	-0.18896067407696146	0.8501236390077114	0.9378915013185435
AC007068.1	19.70649867353847	-2.309594553715587	0.704689297731528	-3.2774650631851863	0.0010474369191528104	0.005738675789956822
AC007161.2	2.5004357329657894	-0.12555271526870385	1.6210491487576557	-0.07745151673218872	0.9382643593997116	
AC007192.1	5.459508700679185	-5.961112835485833	5.154631556718259	-1.1564575993247184	0.247494033248991	
AC007225.1	5.144964271996371	1.192850507761475	1.1740511258255195	1.016012404845434	0.30962347941102686	
AC007240.1	26.024342683297853	-0.010608592856709216	0.5475951822088327	-0.019373057326613746	0.9845435035129919	0.9949258927911584
AC007256.1	16.83296620708267	0.29568114761125724	0.651095218220767	0.45412888827421943	0.6497360619880992	0.8379883814923713
AC007279.1	4.926617482384335	0.7655311637997178	1.1941530953281136	0.6410661805380784	0.5214796858313508	
AC007318.1	16.42849597804753	-0.8990835240213028	0.6643466614222963	-1.353334902137477	0.17594866385389385	0.37637881804955103
AC007325.2	14.304003604754318	-0.2774185908134749	0.7073819956093617	-0.39217649379738256	0.6949278110463658	0.8631902717094597
AC007325.4	2.442252434030805	1.0907498689088753	1.773283632803444	0.6151017517623347	0.538487525280463	
AC007326.4	348.19454245563975	-0.2500514778223561	0.14379404242052057	-1.738955756533288	0.08204254555337907	0.21612763066778568
AC007342.3	21.515246113989484	-0.335448745088966	0.5685835822416894	-0.5899726189181029	0.5552090066553417	0.7770239838685098
AC007365.2	29.269321367432124	-0.20173432521429183	0.486596690368551	-0.41458219755152287	0.67844778271221	0.8551359189746627
AC007383.6	13.954584973932722	-0.9274286496232359	0.7468518659590465	-1.2417839358710143	0.21431629126324137	0.43239737400307804
AC007424.1	23.182754836649394	0.09206164521989185	0.5538371323419553	0.16622512259262942	0.8679797895017319	0.9465090040104382
AC007537.5	3.208360622390572	1.0450473571108096	1.5844444555664334	0.6595670510502111	0.5095317043267125	
AC007683.1	2.781781800718605	-0.9398269788276882	1.576292332115871	-0.5962263215263822	0.5510240438934273	
AC007731.2	23.56155116666181	-1.202048050428538	0.5569363657328559	-2.1583220712240596	0.030902799877251353	0.10029414396084829
AC007842.1	8.704909627648947	0.11875537620135301	0.8795818243048663	0.13501344948232122	0.8926012405498632	0.9554191309113179
AC007842.2	8.704909627648947	0.11875537620135301	0.8795818243048663	0.13501344948232122	0.8926012405498632	0.9554191309113179
AC007899.1	3.229247286208626	0.0870060286298923	1.437533474437747	0.06052452355164974	0.9517378846799895	
AC007906.2	14.892799201459903	0.054325942280286435	0.7048988844403454	0.07706912789827795	0.9385685523008307	0.9765153054287538
