a	b	c	d	n_hi	n_lo	p_contact_hi	p_contact_hi_lo	p_contact_hi_hi	p_contact_lo	p_contact_lo_lo	p_contact_lo_hi	or	or_lo	or_hi	patient	n_tumor
1062	7452	1692	6822	8514	8514	0.12473572938689217	0.11788585680148855	0.13192409505298122	0.19873150105708245	0.19039179368942047	0.2073429563909285	0.5745965669647446	0.5285847583664975	0.6246135733992368	Lung12	25517
789	8140	1193	7736	8929	8929	0.0883637585395901	0.08265227333602061	0.09442929497478429	0.1336095867398365	0.1267097473948304	0.14082456106083505	0.6285337688522936	0.5714736435476998	0.6912911960999195	Lung13	26771
3241	27697	6271	24667	30938	30938	0.10475790290257936	0.10139432602419997	0.1082196227460633	0.2026957140086625	0.19825309989616585	0.20721215204927745	0.46028395175306613	0.43970382292713617	0.4818273237449807	Lung5	92718
177	17422	219	17380	17599	17599	0.010057389624410478	0.008686390186066989	0.011642236755619517	0.012443888857321438	0.010909179288074663	0.014191404472220035	0.8062707677114277	0.6606363571600512	0.9840096504232857	Lung6	52780
2368	41456	3078	40746	43824	43824	0.05403431909456006	0.051956375998679014	0.05619044179943952	0.0702354874041621	0.06788039439255807	0.07266591989365583	0.7561547206065681	0.7154794610467496	0.799142383009982	Lung9	131406
