cohort,feature,n_resp,n_nonresp,median_resp,median_nonresp,mwu_U,auc_resp_high,p,q_BH
GSE126044,TACSTD2,5,11,6.168039700600696,6.288184233072098,20.0,0.36363636363636365,0.440934065934066,0.440934065934066
GSE126044,CLDN4,5,11,2.542294564145926,3.7711716113053324,13.0,0.23636363636363636,0.11492673992673993,0.13408119658119658
GSE126044,sig_IFNG_6gene,5,11,0.5247886521977597,-0.14296059802694838,47.0,0.8545454545454545,0.027472527472527472,0.03846153846153846
GSE126044,sig_CYT,5,11,1.1287652761314981,-0.4796445206535078,55.0,1.0,0.0004578754578754579,0.0010683760683760683
GSE126044,sig_CD8_effector,5,11,1.0056040616272044,-0.5355944897599114,55.0,1.0,0.0004578754578754579,0.0010683760683760683
GSE126044,sig_Checkpoint,5,11,0.5189660957844321,-0.16424742103043022,55.0,1.0,0.0004578754578754579,0.0010683760683760683
GSE126044,sig_Broad_immune,5,11,0.7730742047672735,-0.3313925208076469,54.0,0.9818181818181818,0.0009157509157509158,0.0016025641025641025
