cohort,target,test,stat,p,n_wt,n_egfr,n_alk,median_wt,median_egfr,median_alk,rank_biserial
LUSC,TACSTD2,kruskal_all_groups,4.044386645057784,0.1323648277072429,449,10,24,9.592795059236996,10.14971791447877,9.686312314009205,
LUSC,TACSTD2,MWU_EGFR_mut_vs_wt,3012.0,0.06466469976433363,449,10,24,9.592795059236996,10.14971791447877,9.686312314009205,-0.34164810690423164
LUSC,TACSTD2,MWU_ALK_driven_vs_wt,4965.0,0.5172508996981477,449,10,24,9.592795059236996,10.14971791447877,9.686312314009205,0.07850779510022277
LUSC,CLDN4,kruskal_all_groups,1.4507142540846871,0.48415163443615206,449,10,24,7.209467987464051,7.751347564980403,7.355432965489767,
LUSC,CLDN4,MWU_EGFR_mut_vs_wt,2626.0,0.3590609149227493,449,10,24,7.209467987464051,7.751347564980403,7.355432965489767,-0.16971046770601328
LUSC,CLDN4,MWU_ALK_driven_vs_wt,5915.0,0.4196691578132674,449,10,24,7.209467987464051,7.751347564980403,7.355432965489767,-0.09780994803266507
