definition,sample,patient,auc_high,auc_low,delta_low_minus_high,n_bins
immune_rich,LUAD-5 R1,Lung5,43.10104934295523,43.85007790948606,0.749028566530832,10
immune_rich,LUAD-5 R2,Lung5,42.56901609628907,50.78537295538474,8.216356859095669,10
immune_rich,LUAD-5 R3,Lung5,42.718161529415255,50.46275232095332,7.744590791538066,10
immune_rich,LUSC-6,Lung6,115.12721118957988,85.55610896333604,-29.571102226243838,10
immune_rich,LUAD-9 R1,Lung9,132.1146970589527,159.74499817039072,27.63030111143803,10
immune_rich,LUAD-9 R2,Lung9,108.8239390070235,150.48172256662565,41.65778355960215,10
immune_rich,LUAD-12,Lung12,39.107693731769395,79.34297381488452,40.23528008311512,10
immune_rich,LUAD-13,Lung13,198.24959017600276,244.67163085428007,46.42204067827731,10
immune_rich_plus_stroma,LUAD-5 R1,Lung5,37.239644905292785,41.02652613187893,3.7868812265861465,10
immune_rich_plus_stroma,LUAD-5 R2,Lung5,39.090211051350934,43.20557680653784,4.115365755186907,10
immune_rich_plus_stroma,LUAD-5 R3,Lung5,34.22446747720192,40.28223763608019,6.05777015887827,10
immune_rich_plus_stroma,LUSC-6,Lung6,111.48922152431194,80.5184685788015,-30.97075294551044,10
immune_rich_plus_stroma,LUAD-9 R1,Lung9,117.20959276403396,128.36936204536906,11.159769281335102,10
immune_rich_plus_stroma,LUAD-9 R2,Lung9,107.14583329526114,145.46143534443962,38.31560204917848,10
immune_rich_plus_stroma,LUAD-12,Lung12,29.782348892055253,47.58121674613533,17.79886785408008,10
immune_rich_plus_stroma,LUAD-13,Lung13,198.39327926525488,244.73769001997076,46.34441075471588,10
