family	k	cohorts	malig_defs	tnk_def	score	n_patients	rho_TAC	p_TAC	I2_TAC	rho_CLDN	p_CLDN	I2_CLDN	stouffer_p_TAC	stouffer_p_CLDN	both_negative	tac_le_cut	cldn_le_cut	both_le_cut	weaker_rho	is_full_family	n_family_units
strict_nsclc_swap/tnk/mean	1	GSE207422	author_DRMref	tnk	mean	12	-0.4895104895104896	0.10625237175934595	0.0	-0.09090909090909093	0.7787253962454419	0.0	0.10625237175934599	0.7787253962454419	True	True	False	False	-0.09090909090909093	0	6
strict_nsclc_swap/tnk/mean	1	GSE205335_NSCLC	author_malig	tnk	mean	17	-0.11274509803921569	0.6665920499637249	0.0	-0.022058823529411766	0.9330304490530753	0.0	0.6665920499637248	0.9330304490530753	True	False	False	False	-0.022058823529411766	0	6
strict_nsclc_swap/tnk/mean	1	GSE291670	marker_malig	tnk	mean	6	-0.5428571428571429	0.26570262390670546	0.0	-0.8285714285714287	0.04156268221574335	0.0	0.2657026239067055	0.04156268221574339	True	True	True	True	-0.5428571428571429	0	6
strict_nsclc_swap/tnk/mean	1	GSE253013	marker_malig	tnk	mean	9	-0.7166666666666667	0.02981803569584528	0.0	-0.33333333333333337	0.38071318167686347	0.0	0.02981803569584528	0.3807131816768634	True	True	False	False	-0.33333333333333337	0	6
strict_nsclc_swap/tnk/mean	1	GSE131907	author_malig	tnk	mean	21	0.08181818181818182	0.7244098408074375	0.0	-0.39610389610389607	0.07547637795047248	0.0	0.7244098408074375	0.07547637795047248	False	False	True	False	0.08181818181818182	0	6
strict_nsclc_swap/tnk/mean	1	GSE325414	author_malig	tnk	mean	25	-0.07307692307692308	0.7284839479101775	0.0	-0.11923076923076922	0.5702629145851892	0.0	0.7284839479101775	0.5702629145851892	True	False	False	False	-0.07307692307692308	0	6
strict_nsclc_swap/tnk/mean	2	GSE207422+GSE205335_NSCLC	author_DRMref+author_malig	tnk	mean	29	-0.2714525223771277	0.18177515450406512	0.0	-0.049061476316993174	0.8138364861164707	0.0	0.17812526624746872	0.8093018144614106	True	False	False	False	-0.049061476316993174	0	6
strict_nsclc_swap/tnk/mean	2	GSE207422+GSE291670	author_DRMref+marker_malig	tnk	mean	18	-0.5032222006154481	0.05514054412595207	0.0	-0.48968701582075724	0.3182113335979516	62.75626043921001	0.05053928760110366	0.20685075862254854	True	True	True	True	-0.48968701582075724	0	6
strict_nsclc_swap/tnk/mean	2	GSE207422+GSE253013	author_DRMref+marker_malig	tnk	mean	21	-0.5925280458651199	0.008299335001430345	0.0	-0.19095286132122963	0.4540091048391208	0.0	0.008660027898966504	0.4400870172704483	True	True	False	False	-0.19095286132122963	0	6
strict_nsclc_swap/tnk/mean	2	GSE207422+GSE131907	author_DRMref+author_malig	tnk	mean	33	-0.17974309733148802	0.551851169555291	56.278969785519486	-0.30019427278501637	0.10752444293486588	0.0	0.5191197156286446	0.10661537617450499	True	False	False	False	-0.17974309733148802	0	6
strict_nsclc_swap/tnk/mean	2	GSE207422+GSE325414	author_DRMref+author_malig	tnk	mean	37	-0.22914521468823956	0.28878885135088395	26.714201441182745	-0.11102623128822188	0.5347793516876154	0.0	0.24492112576470193	0.5289494317244134	True	False	False	False	-0.11102623128822188	0	6
strict_nsclc_swap/tnk/mean	2	GSE205335_NSCLC+GSE291670	author_malig+marker_malig	tnk	mean	23	-0.1979272292439187	0.4082431736738824	0.0	-0.45427028532836217	0.38966790805424045	69.99720960477026	0.3905993362689102	0.3511628514849894	True	False	True	False	-0.1979272292439187	0	6
strict_nsclc_swap/tnk/mean	2	GSE205335_NSCLC+GSE253013	author_malig+marker_malig	tnk	mean	26	-0.4190391362177461	0.2511336823164738	61.6102724078459	-0.11885135017749922	0.5933114325358884	0.0	0.12104915108323092	0.5820237491411878	True	True	False	False	-0.11885135017749922	0	6
strict_nsclc_swap/tnk/mean	2	GSE205335_NSCLC+GSE131907	author_malig+author_malig	tnk	mean	38	-0.0034107404326663604	0.9846064615918089	0.0	-0.23600027077168778	0.2231910049683009	19.413405503727226	0.983613633518738	0.16490837505827505	True	False	False	False	-0.0034107404326663604	0	6
strict_nsclc_swap/tnk/mean	2	GSE205335_NSCLC+GSE325414	author_malig+author_malig	tnk	mean	42	-0.08853795241395895	0.5942950119793522	0.0	-0.08160941739744891	0.6236047474868747	0.0	0.589166855015187	0.6197764468835766	True	False	False	False	-0.08160941739744891	0	6
strict_nsclc_swap/tnk/mean	2	GSE291670+GSE253013	marker_malig+marker_malig	tnk	mean	15	-0.6658429719946298	0.01596506045699017	0.0	-0.5820148861914176	0.10157923674410392	28.627433099172066	0.015673248544222574	0.058451917237438374	True	True	True	True	-0.5820148861914176	0	6
strict_nsclc_swap/tnk/mean	2	GSE291670+GSE131907	marker_malig+author_malig	tnk	mean	27	-0.06178910665441136	0.8253452053317656	18.364944129023055	-0.5508688296630635	0.06544262960802272	33.46927971609585	0.9249010733957788	0.0156945222890595	True	False	True	False	-0.06178910665441136	0	6
strict_nsclc_swap/tnk/mean	2	GSE291670+GSE325414	marker_malig+author_malig	tnk	mean	31	-0.13654796880996295	0.4920630274390779	0.0	-0.474893097550863	0.3154432184021022	66.52598533910249	0.47695527732980103	0.21554699030314328	True	False	True	False	-0.13654796880996295	0	6
strict_nsclc_swap/tnk/mean	2	GSE253013+GSE131907	marker_malig+author_malig	tnk	mean	30	-0.33889886633196503	0.469756253014874	76.99124325814162	-0.3807254843107963	0.04952553176803113	0.0	0.4348531710808904	0.0479622891939408	True	False	True	False	-0.33889886633196503	0	6
