accession	n_cells	n_epithelial	n_malignant	pairing_deposited	pre_vs_post_testable	mal_TACSTD2_n	mal_TACSTD2_pct_pos	mal_TACSTD2_mean_log1p	mal_CLDN4_n	mal_CLDN4_pct_pos	mal_CLDN4_mean_log1p
GSE337519	8612	461	460	series text claims 1 paired patient; GEO deposits 1 unlabeled library (GSM9856929, 'one sample')	False	460	53.91304347826087	0.7994893755426759	460	21.956521739130437	0.22617450943440648
