gene,lineage,compartment,n_cells,mean_lognorm,median_lognorm,pct_expressing
CLDN4,Epithelial,other,1153,1.7856169939041138,1.9733890295028687,83.86816999132697
CLDN4,Basal,other,2389,1.4126251935958862,1.4793778657913208,75.42904981163667
CLDN4,Alveolar,other,4605,1.239829659461975,1.3444496393203735,70.31487513572205
CLDN4,Malignant,malignant,48118,1.116219162940979,1.1206899881362915,61.25150671266469
CLDN4,Endothelial,other,1133,0.18911470472812653,0.0,12.62135922330097
CLDN4,Fibroblasts,other,4792,0.12186720967292786,0.0,8.681135225375627
CLDN4,Mono/Macro,immune,14078,0.05903087556362152,0.0,4.16962636738173
CLDN4,CD8T,immune,3750,0.05134221166372299,0.0,2.96
CLDN4,Plasma,immune,1615,0.05071161314845085,0.0,4.272445820433437
CLDN4,Tprolif,immune,634,0.04805754870176315,0.0,3.4700315457413247
EPCAM,Malignant,malignant,48118,1.3939094543457031,1.5262755155563354,70.40400681657592
EPCAM,Alveolar,other,4605,1.082322359085083,1.2107468843460083,68.12160694896852
EPCAM,Basal,other,2389,1.0231648683547974,1.1566057205200195,71.8292172457095
EPCAM,Epithelial,other,1153,0.9856947064399719,1.0709108114242554,65.39462272333044
EPCAM,Endothelial,other,1133,0.14443011581897736,0.0,11.20917917034422
EPCAM,Fibroblasts,other,4792,0.13997817039489746,0.0,9.515859766277128
EPCAM,Tprolif,immune,634,0.0713815987110138,0.0,4.889589905362776
EPCAM,Mono/Macro,immune,14078,0.04845204949378967,0.0,3.452194914050291
EPCAM,CD8T,immune,3750,0.04811432585120201,0.0,3.0666666666666664
EPCAM,Plasma,immune,1615,0.037946831434965134,0.0,3.281733746130031
PTPRC,Tprolif,immune,634,1.8243119716644287,2.0519561767578125,79.65299684542587
PTPRC,Mono/Macro,immune,14078,1.6178981065750122,1.838120460510254,78.05085949708766
PTPRC,CD8T,immune,3750,1.6064505577087402,1.980193853378296,65.38666666666667
PTPRC,Plasma,immune,1615,0.28841912746429443,0.0,20.928792569659443
PTPRC,Endothelial,other,1133,0.18334749341011047,0.0,11.20917917034422
PTPRC,Fibroblasts,other,4792,0.14048521220684052,0.0,8.848080133555927
PTPRC,Basal,other,2389,0.13975894451141357,0.0,11.80410213478443
PTPRC,Epithelial,other,1153,0.0820312649011612,0.0,6.2445793581960105
PTPRC,Alveolar,other,4605,0.06445880979299545,0.0,5.711183496199783
PTPRC,Malignant,malignant,48118,0.03798007592558861,0.0,3.131884118209402
TACSTD2,Epithelial,other,1153,1.2910757064819336,1.4903817176818848,70.94535993061578
TACSTD2,Basal,other,2389,1.219151258468628,1.3301581144332886,73.92214315613226
TACSTD2,Malignant,malignant,48118,1.188979148864746,1.1359610557556152,62.79354919157072
TACSTD2,Alveolar,other,4605,0.8386189937591553,0.6965141296386719,54.02823018458197
TACSTD2,Endothelial,other,1133,0.21192149817943573,0.0,15.26919682259488
TACSTD2,Fibroblasts,other,4792,0.12485095113515854,0.0,8.99415692821369
TACSTD2,Tprolif,immune,634,0.08197445422410965,0.0,4.73186119873817
TACSTD2,Mono/Macro,immune,14078,0.07701423019170761,0.0,4.958090637874698
TACSTD2,Plasma,immune,1615,0.03979344666004181,0.0,3.0340557275541795
TACSTD2,CD8T,immune,3750,0.038619525730609894,0.0,2.16
