gene,comparison,n_malignant,n_other,mean_malignant,mean_other,pct_pos_malignant,pct_pos_other,log2FC_of_means,auroc,mannwhitney_U,p_value,fdr_bh
TACSTD2,malignant_vs_all_immune,48118,20077,1.188979148864746,0.06700541079044342,62.79354919157072,4.273546844648105,4.149302005767822,0.795537421999329,768540928.0,0.0,0.0
TACSTD2,malignant_vs_CD8T,48118,3750,1.188979148864746,0.038619525730609894,62.79354919157072,2.16,4.944249153137207,0.803368341715505,144961792.0,0.0,0.0
TACSTD2,malignant_vs_Mono/Macro,48118,14078,1.188979148864746,0.07701423019170761,62.79354919157072,4.958090637874698,3.9484546184539795,0.792780257412962,537033472.0,0.0,0.0
TACSTD2,malignant_vs_Plasma,48118,1615,1.188979148864746,0.03979344666004181,62.79354919157072,3.0340557275541795,4.90104866027832,0.8029186248408678,62395264.0,0.0,0.0
TACSTD2,malignant_vs_Tprolif,48118,634,1.188979148864746,0.08197445422410965,62.79354919157072,4.73186119873817,3.858405113220215,0.7916521726360657,24150784.0,0.0,0.0
CLDN4,malignant_vs_all_immune,48118,20077,1.116219162940979,0.05657905712723732,61.25150671266469,3.9298700004980827,4.302208423614502,0.7902611563792711,763443712.0,0.0,0.0
CLDN4,malignant_vs_CD8T,48118,3750,1.116219162940979,0.05134221166372299,61.25150671266469,2.96,4.442330837249756,0.7917176940022445,142859520.0,0.0,0.0
CLDN4,malignant_vs_Mono/Macro,48118,14078,1.116219162940979,0.05903087556362152,61.25150671266469,4.16962636738173,4.241006851196289,0.7895657323589147,534855936.0,0.0,0.0
CLDN4,malignant_vs_Plasma,48118,1615,1.116219162940979,0.05071161314845085,61.25150671266469,4.272445820433437,4.460160255432129,0.7920211626294853,61548416.0,0.0,0.0
CLDN4,malignant_vs_Tprolif,48118,634,1.116219162940979,0.04805754870176315,61.25150671266469,3.4700315457413247,4.537713527679443,0.7926088114352952,24179968.0,0.0,0.0
EPCAM,malignant_vs_all_immune,48118,20077,1.3939094543457031,0.04826800525188446,70.40400681657592,3.411864322358918,4.851925849914551,0.8406182106864796,812091904.0,0.0,0.0
EPCAM,malignant_vs_CD8T,48118,3750,1.3939094543457031,0.04811432585120201,70.40400681657592,3.0666666666666664,4.8565263748168945,0.8403320503761587,151631616.0,0.0,0.0
EPCAM,malignant_vs_Mono/Macro,48118,14078,1.3939094543457031,0.04845204949378967,70.40400681657592,3.452194914050291,4.846435546875,0.8405880979916417,569418752.0,0.0,0.0
EPCAM,malignant_vs_Plasma,48118,1615,1.3939094543457031,0.037946831434965134,70.40400681657592,3.281733746130031,5.199013710021973,0.8436210415134003,65558272.0,0.0,0.0
EPCAM,malignant_vs_Tprolif,48118,634,1.3939094543457031,0.0713815987110138,70.40400681657592,4.889589905362776,4.287440776824951,0.8353386778008793,25483520.0,0.0,0.0
PTPRC,malignant_vs_all_immune,48118,20077,0.03798007592558861,1.5153343677520752,3.131884118209402,71.14110673905463,-5.318249702453613,0.1519867120008931,146829056.0,0.0,0.0
PTPRC,malignant_vs_CD8T,48118,3750,0.03798007592558861,1.6064505577087402,3.131884118209402,65.38666666666667,-5.402490139007568,0.17996221511007662,32472832.0,0.0,0.0
PTPRC,malignant_vs_Mono/Macro,48118,14078,0.03798007592558861,1.6178981065750122,3.131884118209402,78.05085949708766,-5.412734031677246,0.1168993440446023,79188224.0,0.0,0.0
PTPRC,malignant_vs_Plasma,48118,1615,0.03798007592558861,0.28841912746429443,3.131884118209402,20.928792569659443,-2.924852132797241,0.41033820753084166,31887616.0,0.0,0.0
PTPRC,malignant_vs_Tprolif,48118,634,0.03798007592558861,1.8243119716644287,3.131884118209402,79.65299684542587,-5.585965633392334,0.10754214501338258,3280768.0,0.0,0.0
