sample,CCL5,CD27,CD274,CD276,CD8A,CMKLR1,CXCL10,CXCL9,CXCR6,GZMA,HLA-DQA1,HLA-DRA,HLA-DRB1,HLA-E,IDO1,IFNG,LAG3,NKG7,PDCD1LG2,PRF1,PSMB10,STAT1,TACSTD2,TIGIT,ABSOLUTE_purity,IFNG6_Ayers,GEP18_TcellInflamed,CYT_Rooney
TCGA-05-4244-01,8.567545447643747,6.002992740189126,8.034001065022133,10.647395464574283,7.149990934682721,7.930459414618949,7.83884464463256,8.144908016463424,6.573633555664753,6.351121219175186,12.264779776126689,14.929831673524797,13.839046280040574,12.978061529362277,6.102651833205168,2.4693390026382764,4.587286972872178,6.3262317209766525,6.475178940485578,6.167143129400675,10.15748589229103,12.198718206778247,12.970425894647539,5.948093852940241,0.44,8.614048896207079,8.551581202440987,6.259132174287931
TCGA-05-4249-01,8.282467605901951,8.039072576026024,6.100365885961234,11.337220478132874,6.927588355203143,8.635358988748902,7.6825873422075714,8.935842765493744,6.2048097805049025,5.808760864436883,12.830703355098809,15.178684300495743,13.764799039592289,13.32154764662192,8.089630558473003,1.3839392512151303,5.912649864897204,6.045165536337954,6.555287008513526,7.4150741297425835,9.579928717081543,12.919533755780197,12.314319830674062,6.660052957112647,0.49,9.031702995610898,8.896779159748995,6.611917497089733
TCGA-05-4250-01,10.470547032900692,7.602646908505372,8.662529528351206,11.395635880967893,9.91131707961421,8.687113192299122,9.600401713981901,11.744690906085605,8.107949355012964,8.820070437025043,9.955349133102695,15.021188205156898,11.927137198036483,13.993822936745916,10.69980666618153,5.26565817433495,7.6649094418288,8.924183042543243,7.007453422889991,9.211627953402589,11.074154845761312,13.67126461950371,12.58661698787704,7.02959644137818,0.5,11.000501714207433,9.918339312872718,9.015849195213816
TCGA-05-4382-01,9.739910530844911,9.300542466446322,6.8858061725891,11.85951925675073,7.410985505583412,10.301919110140748,10.688495109339474,11.717372259924845,7.925857040309725,7.290461267024779,13.270742083893248,15.526218008456919,14.691492726621862,13.817173544275107,7.969208062240275,3.2652718528585343,7.653189028181937,6.798556043607899,8.558217879814077,7.50521609609692,10.087993146362317,13.036766026368625,13.064032018616967,7.069229553333115,0.21,10.367221886531446,9.89413780207157,7.397838681560849
TCGA-05-4384-01,8.536010147329133,6.68054940871888,5.060752125456166,10.697080503952275,6.856039513266114,9.303853794178025,6.993798882784749,7.894932931844457,6.514269047712609,6.065535692316627,10.212751706854801,14.255707256022925,12.17469790340868,12.988803604813553,5.837953330632262,1.7838756770297226,4.736426286105201,6.455228571117138,6.117233738656863,7.3092944422888815,9.684091106529095,12.216470022481765,11.982572964931448,4.862957163416683,0.49,8.16378968346598,8.15722782813743,6.687415067302754
TCGA-05-4389-01,10.953869049094045,7.962097820986794,6.709993612812667,10.950205933624447,10.22355528644633,9.281097774869835,10.053572968463182,11.593825266649748,8.810529863455967,8.73981435663098,10.826897996613077,15.531210861489377,12.450051337274045,14.09271585441332,10.432761106569533,5.096831092445062,8.020841078031022,8.943320664484942,7.501447107030065,8.934442784496696,10.88846168283468,13.4697689885597,12.486478073757919,7.231979536490229,0.48,11.029661714029436,10.019078886680026,8.837128570563838
TCGA-05-4390-01,7.345041477590927,7.658004348297799,5.805442083592905,10.342941358412448,6.302280661441801,7.316426359743394,7.469829009528801,8.852126840645694,5.630492841356136,4.659325213279392,10.092558954912137,12.835142465896121,11.955228515114745,11.992389611287964,6.403710826202814,1.187324357352011,5.2735755656153795,4.584493548624023,5.7206177542128,6.784150594531144,9.280281284122047,11.155488679827702,12.122481835862333,4.984416180110231,0.57,7.983937029908858,7.816417605061719,5.721737903905268
TCGA-05-4395-01,11.08025792516947,6.016788234643146,5.921093516706706,10.942998254881191,7.649033378016698,7.607936857989516,9.774974795370529,10.057125304271525,7.113127457438328,8.804605386523516,12.053474544616927,14.309696606660431,12.654929102123944,12.909206815602166,7.373491615096583,2.895806700881836,6.531974013530552,8.19638573677458,6.697829409384338,8.6405920090672,10.96641893086815,12.963598750450084,13.846841943944334,5.794241692651591,0.61,9.562448962121831,9.029439530011972,8.722598697795359
TCGA-05-4396-01,7.77707116458539,6.301812592921887,4.614868826237187,11.041070455768333,6.14465416453625,7.310112863701817,8.288173968112302,8.884381183002814,6.175247133055384,5.796670426838559,10.490299359054742,13.99349569774467,12.184522062469133,13.481408438598148,5.96370992985373,2.9677957299249798,5.03748325983505,5.928225809381476,5.441496759115056,6.604146956397549,9.555216057445799,12.376024972469844,12.530242939462719,5.629986022419653,0.82,8.745596913518057,8.018755058580648,6.200408691618054
TCGA-05-4397-01,10.87071147959971,5.674392854147671,5.183470634404565,12.51283920651805,6.936402377725063,8.443822111437433,10.994735276187294,10.297661445031142,5.948131241111846,6.400705277966891,10.361538095757224,15.092988323524448,13.57459352733761,13.817793112702827,9.967384788042338,0.9134160332853055,6.7085873159298055,6.52355254714563,6.951925770316728,7.632704448443689,10.476705706668179,12.748624754668558,12.163744007829829,5.165823525945571,0.87,10.002468436789847,9.009108916360553,7.016704863205289
