ligand	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200
A2M	0.0038137001310396	-0.001443828092875	0.0129933562513914	-0.0252883691493731	0.011266166326768	-0.0532335401765352	0.0097511117097882	-0.0359852964401965	0.0084734801759143	-0.097225294741582	0.167982404080547	0.095781466648707	0.5701874977499436	0.07193692559220889	0.42824083859232887	0.043991754565046795	0.2618831109474591	0.0612399983013855	0.36456198276589213	0.6411172132433705	0.6100976685570259	0.5707700857415052	0.5964964504678929
AANAT	0.0023319762348181	-0.0118582015691403	0.0074715417197295	-0.0262307089584093	0.0065644387324354	-0.0154550791172315	0.0057339183580473	-0.0324147756654876	0.005013675058226	-0.097225294741582	0.167982404080547	0.08536709317244169	0.5081906860405955	0.07099458578317269	0.4226310855101885	0.0817702156243505	0.48677845796957375	0.06481051907609439	0.3858173088475265	0.6333657618076259	0.6252205419029616	0.6364322006986345	0.6058397870280736
ABCA1	0.0048188695994175	-0.131248628149133	0.0469997338190793	-0.130510003272593	0.0460682887228249	-0.122780609545365	0.0451307129713287	-0.0921909927092762	0.040627241121507	-0.097225294741582	0.167982404080547	-0.034023333407550996	-0.2025410553788534	-0.033284708531010995	-0.19814401819759106	-0.025555314803783008	-0.15213090289819475	0.005034302032305787	0.029969222430534195	0.4428495214184842	0.43562381852551985	0.4533407430930454	0.5076419812842853
ACE	0.0059100178693519	-0.0730030865264622	0.0357171518499031	-0.0285443757059105	0.0257161827255534	-0.045883805991781	0.0195447666075966	-0.0388534549937586	0.0154571132247923	-0.097225294741582	0.167982404080547	0.024222208215119792	0.14419491343572702	0.0686809190356715	0.40885781705290536	0.051341488749801	0.3056361112987937	0.058371839747823395	0.34748782211638246	0.5340467597677703	0.6078449905482042	0.5797777072086376	0.593268796385931
ACE2	0.0026381872482989	-0.0232400398221195	0.0091984445170976	0.0181024931634303	0.0081500910472821	-0.0296438492510514	0.0071553953588	-0.0438125678877986	0.0062602689195352	-0.097225294741582	0.167982404080547	0.07398525491946249	0.4404345522045679	0.1153277879050123	0.6865468352846827	0.06758144549053059	0.4023126461395654	0.05341272685378339	0.3179662009609779	0.6259657931900204	0.6720447385003151	0.5972737376945062	0.5764230396902227
ACP4	0.0026861957312694	-0.0138004546080832	0.0089433025594859	-0.0026692786644124	0.0078606887304598	-0.0126565489358235	0.0070082359256181	-0.0518801759888778	0.0061980644617388	-0.097225294741582	0.167982404080547	0.0834248401334988	0.49662844504533266	0.0945560160771696	0.5628923850371276	0.08456874580575849	0.5034381206093946	0.045345118752704194	0.2699396939870045	0.6348344578691354	0.6397700063011972	0.6338139091775167	0.5736318167150694
ADAM10	0.004577502925574	-0.0389152514077706	0.0195258458616197	-0.051976639998071	0.0157932136035644	-0.0441839800513203	0.0131605612846349	-0.0498397529940734	0.0111100253571177	-0.097225294741582	0.167982404080547	0.058310043333811394	0.347119947788412	0.045248654743510995	0.2693654433104459	0.053041314690261694	0.3157551826965672	0.04738554174750859	0.2820863411669438	0.5884763847481563	0.5802047889098929	0.58946014607812	0.5775048402710552
ADAM11	0.0032406103153762	-0.0257542965937324	0.0106554046897882	-0.0513666143297341	0.0091790891622094	-0.045576455209164	0.0079607431159691	-0.0513515387977441	0.0069360132528193	-0.097225294741582	0.167982404080547	0.0714709981478496	0.4254671704399438	0.045858680411847895	0.27299692883225324	0.051648839532417994	0.3074657718772292	0.04587375594383789	0.2730866735413644	0.6337988388514043	0.5894108380592312	0.579830104795173	0.5661503710874476
ADAM12	0.003061542676136	0.0288777310056149	0.0113763267518549	-0.0363908193772898	0.0093574764510106	-0.0325646687843899	0.0079254382134518	-0.0328474504388119	0.0068251158440469	-0.097225294741582	0.167982404080547	0.1261030257471969	0.7506918741723146	0.06083447536429219	0.3621479029144164	0.0646606259571921	0.38492499444279626	0.0643778443027701	0.38324159399398255	0.7101522046132119	0.6034593572778828	0.5992918386789456	0.604349790254921
ADAM15	0.002875480065083	0.0008903514150677	0.0090818448129349	-0.0250933583636085	0.007870459076121	-0.0265124958600322	0.0068785808681352	-0.0348134705701862	0.0060697025275592	-0.097225294741582	0.167982404080547	0.0981156461566497	0.5840828787615373	0.0721319363779735	0.42940173866892917	0.0707127988815498	0.42095360682922034	0.06241182417139579	0.37153786739157235	0.6759328416758199	0.6241587901701323	0.618361384566529	0.6085503388189739
ADAM17	0.0051590807073689	-0.123644764542245	0.0714223456469519	-0.0865625218210888	0.0569749074994479	-0.0760216161486459	0.0351672366592171	-0.0684277111049285	0.0225563413240914	-0.097225294741582	0.167982404080547	-0.02641946980066301	-0.15727522144518757	0.010662772920493196	0.0634755347076735	0.021203678592936093	0.12622559314467843	0.028797583636653495	0.17143214370741564	0.42371881374548875	0.48863579080025205	0.5252222927913623	0.5506703775411423
ADAM2	0.0024008813869789	-0.0276731382689988	0.0085667407129012	-0.0276077449221422	0.007256646014312	-0.037991988094491	0.0061716884516815	-0.0418080943940223	0.0053322282054429	-0.097225294741582	0.167982404080547	0.0695521564725832	0.4140442973969653	0.0696175498194398	0.4144335842821872	0.05923330664709099	0.35261613840631084	0.055417200347559696	0.32989884060111047	0.6219802290914797	0.6011814744801512	0.5981057478564624	0.5905219425621168
ADAM20	0.0024710761621214	0.0026854214710757	0.0097155419423087	-0.0246073409871719	0.007822395984556	-0.0393507851730362	0.0064887747612786	-0.0489273879500166	0.0055303850531907	-0.097225294741582	0.167982404080547	0.0999107162126577	0.5947689388035597	0.07261795375441009	0.4322950022764886	0.05787450956854579	0.34452721334310205	0.04829790679156539	0.28751765433959803	0.6838035462105758	0.6228985507246377	0.5925277865989202	0.5753565666343982
ADAM21	0.0026507397857692	-0.136272791460991	0.02243650139826	-0.101582345733146	0.021946686198432	-0.072557128400402	0.0164305713264127	-0.0586860433478943	0.0107698338182875	-0.097225294741582	0.167982404080547	-0.039047496719409006	-0.23244992196138511	-0.004357050991564013	-0.025937543967252796	0.024668166341179992	0.14684970414729684	0.0385392513936877	0.2294243352726888	0.4304346461635023	0.4854505356017643	0.5416227373769451	0.5602484672474992
ADAM23	0.0026249724016335	-0.0100964967162452	0.0090079331119444	-0.0294557952512954	0.0076740674836034	-0.0286155636336153	0.0065820282781033	-0.0477673374876617	0.0057425808616504	-0.097225294741582	0.167982404080547	0.0871287980253368	0.5186781228798156	0.0677694994902866	0.403432132438058	0.0686097311079667	0.4084340350020742	0.04945795725392029	0.294423439911036	0.6615910873999686	0.6016257088846881	0.6158066052715148	0.5847684737011939
ADAM28	0.0030293611412915	-0.0213392203676445	0.0114442996195868	0.0018107172666935	0.0097253353659627	-0.0241973134484548	0.008245115656883	-0.0347563660549393	0.0070863415398062	-0.097225294741582	0.167982404080547	0.07588607437393749	0.45175013888687043	0.0990360120082755	0.5895618207773003	0.0730279812931272	0.43473589804150276	0.062468928686642694	0.3718778108252877	0.617291699356661	0.6748865784499055	0.6184677675452525	0.6049507905776057
ADAM29	0.0025918761145193	-0.0200687596761634	0.0112947849928008	-0.0284221543451554	0.0091905809911923	-0.0476496319412817	0.0077301645932865	-0.0632298323918893	0.0065710880263392	-0.097225294741582	0.167982404080547	0.07715653506541859	0.4593131970442707	0.0688031403964266	0.40958540135808347	0.04957566280030029	0.2951241415531173	0.033995462349692696	0.202375138847233	0.6457367017103405	0.6033868935097668	0.5835328675770086	0.5421934494998386
ADAM7	0.0023123808525781	-0.0049654804367886	0.008502663357893	-0.0071531149357007	0.0070240787728995	-0.0318763776321617	0.0059181790485202	-0.0366741333497879	0.0051248920023271	-0.097225294741582	0.167982404080547	0.0922598143047934	0.5492230856545851	0.0900721798058813	0.5362000877347367	0.06534891710942028	0.38902239473894956	0.060551161391794096	0.36046133357372373	0.6556472618860819	0.6529678638941399	0.605828834550651	0.594838657631494
ADAM9	0.0027326416520384	-0.0627366789238227	0.0141132326074801	-0.0473843384400585	0.0105052966703083	-0.0378400209043133	0.0081818517540297	-0.0401321598238928	0.0066455606202924	-0.097225294741582	0.167982404080547	0.03448861581775929	0.2053108836400634	0.04984095630152349	0.2967034349480135	0.059385273837268694	0.3535207997665854	0.05709313491768919	0.3398756865648454	0.5565228306919818	0.5865154379332073	0.5954763416957765	0.5887592771861891
ADAMTS3	0.0022035461914654	-0.0548113730205798	0.0167030480343874	-0.0306020012481137	0.0112492882189383	-0.0295601808388659	0.0080380609720718	-0.0430843384342885	0.006071296323568	-0.097225294741582	0.167982404080547	0.042413921721002196	0.25249026499623656	0.0666232934934683	0.39660876303164855	0.0676651139027161	0.4028107245701217	0.05414095630729349	0.3223013541426225	0.566872744390397	0.6112759924385633	0.6066783105747856	0.5914948370442078
ADCYAP1	0.0042627689469916	-0.0438117112890177	0.0427425920090604	-0.0631557964314052	0.0301040973007828	-0.0546183907078637	0.0199864359715874	-0.0429480094935417	0.0140898926837339	-0.097225294741582	0.167982404080547	0.05341358345256429	0.31797130029733744	0.03406949831017679	0.20281587524988975	0.04260690403371829	0.2536390895637404	0.05427728524804029	0.32311292093435284	0.599723834928605	0.5664335223692502	0.5779167989838044	0.5853412391093902
ADGRB1	0.0027340698243564	-0.0046002155739571	0.0103065034074733	-0.0277746619849554	0.0086127917311515	-0.0421404530923811	0.0073412243372265	-0.0523041704016847	0.0062945936939956	-0.097225294741582	0.167982404080547	0.0926250791676249	0.5513975090105955	0.06945063275662659	0.41343992626349874	0.0550848416492009	0.32792030778883186	0.04492112433989729	0.26741565335829914	0.6657461164286835	0.609294265910523	0.5827786598920293	0.565350112939658
ADGRE5	0.0043624879529219	-0.0659992165953017	0.0194558899143359	-0.0250155129943453	0.0150463996417339	-0.0400390782103806	0.0122005849354376	-0.0413726752703533	0.0102650364280773	-0.097225294741582	0.167982404080547	0.031226078146280298	0.18588898234429066	0.07220978174723669	0.42986515249902213	0.05718621653120139	0.3404298018248435	0.055852619471228694	0.33249089258448494	0.5395198493645065	0.6215910522999369	0.5964115592251509	0.5943304291707002
ADGRF5	0.0040923646608005	-0.0275086735599254	0.0153651643548934	-0.0308610812640181	0.0134707594060481	-0.0516025413680013	0.0120220188540863	-0.0593292581664311	0.0107865534354662	-0.097225294741582	0.167982404080547	0.0697166211816566	0.4150233565429134	0.0663642134775639	0.39506645854254163	0.045622753373580696	0.27159245412218735	0.03789603657515089	0.22559527459185472	0.6082661227051624	0.6116824196597354	0.5786360749444268	0.5681429493384963
ADIPOQ	0.0065008354594512	-0.0834084107492131	0.0536671657447042	-0.0633531729701284	0.0368357406289272	-0.0400566635574436	0.0257699165660354	-0.0381110287319431	0.0191483830022958	-0.097225294741582	0.167982404080547	0.013816883992368897	0.08225197197287253	0.0338721217714536	0.20164089183538553	0.057168631184138397	0.3403251161754194	0.05911426600963889	0.35190748896112833	0.492119880746901	0.5556899810964083	0.5933867894569704	0.5915472733139723
ADM	0.0045360101696905	-0.192469747469629	0.0693364734725328	-0.184654762339314	0.0683823679126286	-0.16101437383107	0.0674362373705379	-0.154826548469589	0.0649073787416	-0.097225294741582	0.167982404080547	-0.095244452728047	-0.566990651487388	-0.087429467597732	-0.5204680101840302	-0.06378907908948801	-0.3797366720558504	-0.05760125372800699	-0.3429005201067809	0.347233641926879	0.34746376811594204	0.38201333756748174	0.39065827686350435
ADM2	0.0020097955985824	-0.0059960256857924	0.007193120789439	-0.0296346409384422	0.006146019944156	-0.0309345416604073	0.0052743519072104	-0.0298884837878323	0.0045738432308521	-0.097225294741582	0.167982404080547	0.0912292690557896	0.5430882451952853	0.06759065380313979	0.40236746326555906	0.06629075308117469	0.3946291484755064	0.06733681095374969	0.4008563356520479	0.6703969872901302	0.6133711405166982	0.6099142584947602	0.6092804130364634
AGRN	0.0034057987155059	-0.0045855740564991	0.015717008483334	-0.018690693334465	0.0121487275890421	-0.0488828900677663	0.0096857900400968	-0.0363801360493026	0.008011672740898	-0.097225294741582	0.167982404080547	0.09263972068508289	0.5514846700292636	0.07853460140711699	0.46751683211689193	0.048342404673815696	0.28778255043091105	0.0608451586922794	0.36221150081352776	0.6463894555154558	0.6211468178954002	0.5772753255001588	0.5950185543723782
AGRP	0.0032166744637464	-0.0233303006584969	0.0141400377904219	-0.0259239154815011	0.0118161911648191	-0.0329033927930796	0.0100013834637148	-0.0350915979515003	0.0086112588152905	-0.097225294741582	0.167982404080547	0.07389499408308509	0.43989722904342227	0.0713013792600809	0.4244574284452563	0.0643219019485024	0.3829085689097548	0.0621336967900817	0.3698821738513089	0.6179256237250902	0.6281348456206679	0.606800571610035	0.5897733139722491
AGT	0.0049503032023895	-0.10338208457089	0.0643434532734381	-0.12484437879021	0.0529721488934158	-0.0879246850064916	0.0329867883565183	-0.0520362298552735	0.0210943743685727	-0.097225294741582	0.167982404080547	-0.006156789829308007	-0.03665139728775311	-0.027619084048628006	-0.1644165304086537	0.009300609735090393	0.055366571195342475	0.04518906488630849	0.2690107046249945	0.4931680527224227	0.4453276622558286	0.507721498888536	0.5684269119070668
AHSG	0.0033512679283274	-0.0260452184606973	0.0153542638105228	-0.0287091356103652	0.0117162390976223	-0.0186777168634215	0.0093749640170927	-0.033354823821165	0.0078176190705402	-0.097225294741582	0.167982404080547	0.07118007628088469	0.42373531126959035	0.0685161591312168	0.407877000607537	0.0785475778781605	0.4675940811068355	0.06387047092041699	0.3802211979880424	0.6499796014435901	0.6276212980466288	0.6347427754842807	0.6040924491771539
AIMP1	0.0038553356477468	0.0050750400004474	0.0300860218328888	-0.0231783372310157	0.0198680826313046	-0.0143921050823491	0.0139879709247977	-0.0364220746391913	0.0105342944546484	-0.097225294741582	0.167982404080547	0.10230033474202939	0.6089943485567496	0.0740469575105663	0.44080186800434784	0.08283318965923289	0.4931063471357075	0.06080322010239069	0.3619618402010472	0.6878832574925466	0.6395463137996219	0.6407224515719276	0.5952097450790578
ALB	0.0046548190145007	-0.100466292988748	0.0574971839637535	-0.0704389821922093	0.0352043272797949	-0.0582232890315083	0.0227250028137505	-0.0315499453352838	0.0157514542461706	-0.097225294741582	0.167982404080547	-0.003240998247166005	-0.019293677006860535	0.026786312549372693	0.15945903796286157	0.039002005710073694	0.23217911378010977	0.0656753494062982	0.39096564765680514	0.47180291856268636	0.5505797101449276	0.5623626548110511	0.6059519199741852
ALCAM	0.0054814148343683	-0.0319195685774982	0.0264340844910468	-0.0617148223687779	0.0236019417188392	-0.064287137594224	0.019451173108377	-0.0636513945050022	0.0157768817627034	-0.097225294741582	0.167982404080547	0.0653057261640838	0.38876527884890805	0.035510472372804094	0.2113940002655096	0.032938157147357996	0.1960809962665153	0.03357390023657979	0.199865577709444	0.5930080025105916	0.5632860743541273	0.5547602413464592	0.5558962568570507
ALKAL1	0.0052775736328191	-0.0525093770403256	0.0262965722064595	-0.0772643366777877	0.0234971653683934	-0.0945231656262789	0.0212730263282024	-0.0889876864934213	0.0186357651476416	-0.097225294741582	0.167982404080547	0.044715917701256394	0.2661940573240949	0.01996095806379429	0.1188276722972906	0.002702129115303098	0.01608578666374745	0.008237608248160694	0.0490385186070488	0.5585061980229091	0.5168998109640832	0.4942124483963163	0.5145232333010649
ALKAL2	0.0054631997515627	-0.0685268176011837	0.0302055948961898	-0.0812259413901498	0.0271873685746156	-0.0950675269119928	0.0248633653087264	-0.0893240712389669	0.0213677906605818	-0.097225294741582	0.167982404080547	0.02869847714039829	0.1708421622936023	0.015999353351432197	0.09524422179218582	0.002157767829589194	0.01284520150428703	0.007901223502615087	0.04703601871792761	0.5363376745645693	0.513768115942029	0.4950778024769768	0.5125419490158115
ALOX5AP	0.0032873348120846	0.0216144674020413	0.0104898367305572	-0.0183954326889416	0.0092394955952265	-0.0157925257817669	0.0081210449729651	-0.0364803881222627	0.0071674931164647	-0.097225294741582	0.167982404080547	0.1188397621436233	0.7074536335760503	0.07882986205264039	0.46927452005533715	0.08143276895981509	0.4847696364719745	0.06074490661931929	0.36161469977648564	0.6998462262670642	0.6367800882167611	0.633766275007939	0.5945038722168442
