pair	not_triple	not_131907_205335	gene	dual_high	unit	n_pair_scored	pair_cldn4_tnk_rho	pair_cldn4_tnk_p	residualized_rho	residualized_p	fisher_z_rho	fisher_z_p	gse148071_SpatialFDR_lt_0.1	tLung_SpatialFDR_lt_0.1	mBrain_SpatialFDR_lt_0.1	gse205335
GSE131907+GSE148071	True	True	CLDN4	False	patient/sample	49	0.12885940710394056	0.3775513655735245	-0.022097474564754954	0.8802064771202756	-0.04625152403201263	0.7615026976653088	8	3	2	0
