dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	GSE131907_tLung	712	31	0	31	0.0	1.0	0.7075439095497131	0.7075439095497131	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	713	31	31	0	1.0	0.0	0.1013992875814437		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	714	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	715	31	0	31	0.0	1.0	1.510436773300171	1.510436773300171	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	716	31	0	0	0.0	0.0	0.0336857512593269		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	717	31	0	0	0.0	0.0	0.0108546810224652		Myeloid cells	6	31	-0.0285714285714285	0.9571545189504372	True	0.9853061224489796	0.984667611668254
GSE131907	GSE131907_tLung	718	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	719	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	-0.3999999999999999	0.5046315754686912	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	720	31	0	31	0.0	1.0	1.9959427118301392	1.9959427118301392	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	721	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
GSE131907	GSE131907_tLung	722	31	0	0	0.0	0.0	0.0156220970675349		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	723	31	0	0	0.0	0.0	0.011418935842812		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	724	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	725	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	726	31	0	0	0.0	0.0	0.0264831446111202		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	727	31	25	0	0.8064516129032258	0.0	0.0399342738091945		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	728	31	31	0	1.0	0.0	0.0104826986789703		T lymphocytes	5	31	-0.0999999999999999	0.8728885715695384	True	0.9370564495487936	0.9332209182681444
GSE131907	GSE131907_tLung	729	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	730	31	0	0	0.0	0.0	0.0141007238999009		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	731	31	31	0	1.0	0.0	0.2338960319757461		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	732	31	0	31	0.0	1.0	2.601125955581665	2.601125955581665	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	733	31	31	0	1.0	0.0	0.0507327020168304		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	734	31	31	0	1.0	0.0	0.0479825176298618		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	735	31	31	0	1.0	0.0	0.0507327020168304		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	736	31	0	31	0.0	1.0	2.515431880950928	2.515431880950928	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	737	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	738	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	739	31	0	30	0.0	0.967741935483871	0.844860315322876	0.8064993023872375	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	740	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	741	31	31	0	1.0	0.0	0.0625346675515174		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	742	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	743	31	0	0	0.0	0.0	0.0		MAST cells	2	31			False		
GSE131907	GSE131907_tLung	744	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	745	31	31	0	1.0	0.0	0.0579064711928367		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	746	31	0	31	0.0	1.0	2.542754411697388	2.542754411697388	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	747	31	4	13	0.1290322580645161	0.4193548387096774	0.4924713373184204	1.1743546724319458	Epithelial cells	7	31	-0.3214285714285715	0.4820720382996777	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	748	31	0	31	0.0	1.0	1.941616415977478	1.941616415977478	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	749	31	31	0	1.0	0.0	0.0414979010820388		T lymphocytes	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	750	31	0	0	0.0	0.0	0.0134443957358598		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	751	31	0	0	0.0	0.0	0.0435051023960113		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	752	31	0	0	0.0	0.0	0.0170944910496473		Myeloid cells	6	31	0.6	0.208	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	753	31	0	31	0.0	1.0	1.7207324504852295	1.7207324504852295	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	754	31	0	0	0.0	0.0	0.0206502582877874		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	755	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	756	31	4	26	0.1290322580645161	0.8387096774193549	1.5140234231948853	1.805181622505188	Epithelial cells	6	31	0.3714285714285715	0.4684781341107872	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	757	31	31	0	1.0	0.0	0.1245495751500129		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	758	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	759	31	31	0	1.0	0.0	0.0537810362875461		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	760	31	0	0	0.0	0.0	0.1063264906406402		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	761	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	762	31	3	18	0.0967741935483871	0.5806451612903226	1.4580587148666382	1.596152663230896	Epithelial cells	9	31	0.0	1.0	True	1.0	1.0
GSE131907	GSE131907_tLung	763	31	0	31	0.0	1.0	1.762596607208252	1.762596607208252	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	764	31	0	31	0.0	1.0	2.1016666889190674	2.1016666889190674	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	765	31	0	0	0.0	0.0	0.1578950732946396		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	766	31	0	31	0.0	1.0	1.9438674449920652	1.9438674449920652	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	767	31	0	31	0.0	1.0	2.080687999725342	2.080687999725342	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	768	31	31	0	1.0	0.0	0.0751577839255333		T lymphocytes	6	31	0.7142857142857143	0.1107871720116617	True	0.892521877189727	0.8561734616816634
GSE131907	GSE131907_tLung	769	31	31	0	1.0	0.0	0.0559531040489673		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	770	31	0	0	0.0	0.0	0.1490042358636856		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	771	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.6	0.208	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	772	31	5	0	0.1612903225806451	0.0	0.0		B lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	773	31	0	10	0.0	0.3225806451612903	1.1438757181167605	1.2856574058532717	Epithelial cells	7	31	0.1071428571428571	0.8191508555699912	True	0.9370564495487936	0.9332209182681444
GSE131907	GSE131907_tLung	774	31	31	0	1.0	0.0	0.0446780882775783		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	775	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	776	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	777	31	31	0	1.0	0.0	0.0463009141385555		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	778	31	0	29	0.0	0.935483870967742	0.9643885493278505	0.9330055713653564	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	779	31	0	31	0.0	1.0	1.4983525276184082	1.4983525276184082	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	780	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	781	31	0	31	0.0	1.0	1.9281994104385376	1.9281994104385376	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	782	31	31	0	1.0	0.0	0.3894215226173401		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	783	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	784	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	785	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	786	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	787	31	0	0	0.0	0.0	0.0328388288617134		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	788	31	31	0	1.0	0.0	0.0437381491065025		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	789	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	790	31	0	31	0.0	1.0	2.1931557655334477	2.1931557655334477	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	791	31	31	0	1.0	0.0	0.0931025594472885		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	792	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	793	31	0	0	0.0	0.0	0.0332008600234985		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	794	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	795	31	31	0	1.0	0.0	0.0463876537978649		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	796	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	797	31	0	31	0.0	1.0	1.6664953231811523	1.6664953231811523	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	798	31	31	0	1.0	0.0	0.0435051023960113		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	799	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	800	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	801	31	0	29	0.0	0.935483870967742	0.8906018733978271	0.8801149129867554	Epithelial cells	6	31	0.6	0.208	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	802	31	0	0	0.0	0.0	0.1272279620170593		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	803	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	804	31	0	31	0.0	1.0	1.5119999647140503	1.5119999647140503	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	805	31	0	0	0.0	0.0	0.0446708463132381		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	806	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	807	31	31	0	1.0	0.0	0.0553537309169769		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	808	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	809	31	31	0	1.0	0.0	0.0994908884167671		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	810	31	0	0	0.0	0.0	0.180348664522171		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	811	31	31	0	1.0	0.0	0.0400185957551002		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	812	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	813	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	814	31	31	0	1.0	0.0	0.0916284248232841		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	815	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	816	31	31	0	1.0	0.0	0.1184976175427436		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	817	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	818	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	819	31	0	30	0.0	0.967741935483871	1.1949374675750732	1.1969248056411743	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	820	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	821	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	822	31	0	7	0.0	0.2258064516129032	1.5281705856323242	1.3982526063919067	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	823	31	31	0	1.0	0.0	0.0574253909289836		NK cells	1	31			False		
GSE131907	GSE131907_tLung	824	31	0	31	0.0	1.0	1.2702665328979492	1.2702665328979492	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	825	31	31	0	1.0	0.0	0.2186413258314132		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	826	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	827	31	0	31	0.0	1.0	1.6266701221466064	1.6266701221466064	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	828	31	0	31	0.0	1.0	1.2627493143081665	1.2627493143081665	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	829	31	31	0	1.0	0.0	0.1143646985292434		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	830	31	31	0	1.0	0.0	0.041534636169672		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	831	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	832	31	31	0	1.0	0.0	0.0400185957551002		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	833	31	0	0	0.0	0.0	0.047500692307949		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	834	31	31	0	1.0	0.0	0.04284243658185		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	835	31	31	0	1.0	0.0	0.0519690290093421		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	836	31	31	0	1.0	0.0	0.1072314754128456		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	837	31	0	0	0.0	0.0	0.0466908775269985		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	838	31	0	0	0.0	0.0	0.276425153017044		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	839	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	840	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	841	31	31	0	1.0	0.0	0.2375687360763549		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	842	31	0	0	0.0	0.0	0.1578811556100845		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	843	31	0	31	0.0	1.0	1.1811668872833252	1.1811668872833252	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	844	31	0	31	0.0	1.0	1.9388004541397093	1.9388004541397093	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	845	31	14	0	0.4516129032258064	0.0	0.0		B lymphocytes	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	846	31	0	0	0.0	0.0	0.087468147277832		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	847	31	0	0	0.0	0.0	0.0664727315306663		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	848	31	0	0	0.0	0.0	0.0212730076164007		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	849	31	1	30	0.032258064516129	0.967741935483871	1.6178709268569946	1.6718000173568726	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	850	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	851	31	31	0	1.0	0.0	0.04284243658185		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	852	31	0	0	0.0	0.0	0.0379431433975696		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	853	31	0	0	0.0	0.0	0.0657620355486869		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	854	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	855	31	0	0	0.0	0.0	0.0553707927465438		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	856	31	0	0	0.0	0.0	0.1413192749023437		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	857	31	0	0	0.0	0.0	0.0151466643437743		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	858	31	31	0	1.0	0.0	0.0507327020168304		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	859	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	860	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	GSE131907_tLung	861	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	862	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	863	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	864	31	0	0	0.0	0.0	0.0364048816263675		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	865	31	31	0	1.0	0.0	0.0923910737037658		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	866	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	867	31	0	30	0.0	0.967741935483871	0.6243136525154114	0.6451241374015808	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	868	31	31	0	1.0	0.0	0.2148840129375457		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	869	31	31	0	1.0	0.0	0.065353088080883		NK cells	1	31			False		
GSE131907	GSE131907_tLung	870	31	31	0	1.0	0.0	0.0583535395562648		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	871	31	31	0	1.0	0.0	0.0511867180466651		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	872	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	873	31	31	0	1.0	0.0	0.0467786788940429		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	874	31	31	0	1.0	0.0	0.1666722148656845		NK cells	1	31			False		
GSE131907	GSE131907_tLung	875	31	0	0	0.0	0.0	0.1174871250987052		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	876	31	0	0	0.0	0.0	0.0254906378686428		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	877	31	31	0	1.0	0.0	0.0481112338602542		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	878	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	879	31	31	0	1.0	0.0	0.054007101804018		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	880	31	31	0	1.0	0.0	0.0497594736516475		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	881	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	882	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	883	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	884	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	885	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	886	31	31	0	1.0	0.0	0.0684085264801979		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	887	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	888	31	0	0	0.0	0.0	0.0428358614444732		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	889	31	0	0	0.0	0.0	0.0134449647739529		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	890	31	0	0	0.0	0.0	0.0740968063473701		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	891	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	892	31	0	0	0.0	0.0	0.1700923889875412		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	893	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	894	31	31	0	1.0	0.0	0.0552934594452381		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	895	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	896	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	897	31	0	0	0.0	0.0	0.0207230094820261		Myeloid cells	5	31	0.1999999999999999	0.7470600781046621	True	0.9370564495487936	0.9332209182681444
GSE131907	GSE131907_tLung	898	31	0	0	0.0	0.0	0.2222844064235687		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	899	31	0	0	0.0	0.0	0.1053021326661109		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	900	31	31	0	1.0	0.0	0.0513569936156272		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	901	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	902	31	31	0	1.0	0.0	0.0389951020479202		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	903	31	0	0	0.0	0.0	0.0428358614444732		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	904	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	905	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	906	31	1	30	0.032258064516129	0.967741935483871	1.5748597383499146	1.6273549795150757	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	907	31	0	0	0.0	0.0	0.1717346161603927		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	908	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	909	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	910	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	911	31	31	0	1.0	0.0	0.0374356061220169		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	912	31	31	0	1.0	0.0	0.099920853972435		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	913	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	914	31	31	0	1.0	0.0	0.0561023503541946		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	915	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	916	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	917	31	31	0	1.0	0.0	0.0446274541318416		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	918	31	0	0	0.0	0.0	0.0466908775269985		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	919	31	0	0	0.0	0.0	0.0297324638813734		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	920	31	0	31	0.0	1.0	1.4710112810134888	1.4710112810134888	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	921	31	31	0	1.0	0.0	0.0453036911785602		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	922	31	0	0	0.0	0.0	0.0763498097658157		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	923	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	924	31	31	0	1.0	0.0	0.0620306991040706		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	925	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	926	31	0	1	0.0	0.032258064516129	1.0429257154464722	1.3995187282562256	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	927	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	928	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	929	31	31	0	1.0	0.0	0.0462223924696445		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	930	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	931	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	932	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	933	31	31	0	1.0	0.0	0.0777204483747482		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	934	31	0	0	0.0	0.0	0.0861050486564636		Myeloid cells	6	31	-0.4285714285714286	0.3965014577259473	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	935	31	31	0	1.0	0.0	0.3269047141075134		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	936	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	937	31	31	0	1.0	0.0	0.1679731160402298		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	938	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	939	31	31	0	1.0	0.0	0.0576780401170253		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	940	31	31	0	1.0	0.0	0.0565688200294971		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	941	31	31	0	1.0	0.0	0.0604586340487003		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	942	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	943	31	0	31	0.0	1.0	1.6686114072799685	1.6686114072799685	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	944	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	945	31	0	0	0.0	0.0	0.1851806789636612		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	946	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	947	31	31	0	1.0	0.0	0.1096837371587753		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	948	31	31	0	1.0	0.0	0.0567221865057945		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	949	31	31	0	1.0	0.0	0.0416267998516559		NK cells	1	31			False		
GSE131907	GSE131907_tLung	950	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
