dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE148071	GSE148071	0	31	0	31	0.0	1.0	1.1369798183441162	1.1369798183441162	Epithelial	1	31			False		
GSE148071	GSE148071	1	31	0	31	0.0	1.0	1.1178003549575806	1.1178003549575806	Epithelial	1	31			False		
GSE148071	GSE148071	2	31	0	10	0.0	0.3225806451612903	2.135775089263916	1.8075883388519287	Epithelial	2	31			False		
GSE148071	GSE148071	3	31	0	23	0.0	0.7419354838709677	0.962235152721405	1.1021666526794434	Epithelial	8	31	0.523809523809524	0.1827207505397148	True	0.7269038432178028	0.7358549180546268
GSE148071	GSE148071	4	31	0	31	0.0	1.0	1.337815523147583	1.337815523147583	Epithelial	1	31			False		
GSE148071	GSE148071	5	31	0	31	0.0	1.0	1.3024417161941528	1.3024417161941528	Epithelial	1	31			False		
GSE148071	GSE148071	6	31	0	22	0.0	0.7096774193548387	1.6770784854888916	1.502692461013794	Epithelial	6	31	-0.0857142857142857	0.8717434402332361	True	0.9361392150827744	0.9374282607474242
GSE148071	GSE148071	7	31	0	31	0.0	1.0	1.2803868055343628	1.2803868055343628	Epithelial	1	31			False		
GSE148071	GSE148071	8	31	0	31	0.0	1.0	1.1164742708206177	1.1164742708206177	Epithelial	1	31			False		
GSE148071	GSE148071	9	31	0	31	0.0	1.0	1.341874361038208	1.341874361038208	Epithelial	1	31			False		
GSE148071	GSE148071	10	31	0	31	0.0	1.0	1.1223206520080566	1.1223206520080566	Epithelial	1	31			False		
GSE148071	GSE148071	11	31	0	31	0.0	1.0	0.9282910227775574	0.9282910227775574	Epithelial	1	31			False		
GSE148071	GSE148071	12	31	0	31	0.0	1.0	0.9276434183120728	0.9276434183120728	Epithelial	1	31			False		
GSE148071	GSE148071	13	31	0	29	0.0	0.935483870967742	1.4543180465698242	1.4128280878067017	Epithelial	1	31			False		
GSE148071	GSE148071	14	31	0	31	0.0	1.0	1.5767585039138794	1.5767585039138794	Epithelial	1	31			False		
GSE148071	GSE148071	15	31	0	31	0.0	1.0	1.3862074613571167	1.3862074613571167	Epithelial	1	31			False		
GSE148071	GSE148071	16	31	0	25	0.0	0.8064516129032258	1.594692349433899	1.583342432975769	Epithelial	1	31			False		
GSE148071	GSE148071	17	31	0	30	0.0	0.967741935483871	0.4975244998931885	0.5141086578369141	Epithelial	1	31			False		
GSE148071	GSE148071	18	31	0	29	0.0	0.935483870967742	1.2994357347488403	1.2695930004119873	Epithelial	2	31			False		
GSE148071	GSE148071	19	31	0	30	0.0	0.967741935483871	1.44598650932312	1.451447367668152	Epithelial	1	31			False		
GSE148071	GSE148071	20	31	1	10	0.032258064516129	0.3225806451612903	1.868708848953247	1.7913833856582642	Fibroblast	1	31			False		
GSE148071	GSE148071	21	31	0	30	0.0	0.967741935483871	1.028928518295288	1.0411391258239746	Epithelial	1	31			False		
