gate	contrast	score	ligand	n	mean	frac_pos	p_wilcox	GSE123902	GSE131907	GSE205335	GSE189357	n_cohorts_pos
TACSTD2	crude	expr_prop_pp	F11R	63	25.85382080785981	0.6666666666666666	1.3205547366235221e-08	17.205131977084662	19.836245546812684	31.976468390496517	37.432583117376296	4
TACSTD2	crude	expr_prop_pp	NECTIN2	63	28.457320301720245	0.8888888888888888	8.919410123936717e-11	22.597558280145797	24.90179234312656	36.68159492012079	25.632620131268	4
TACSTD2	crude	expr_prop_pp	CDH1	63	32.25620444137469	0.7619047619047619	1.2568067208130598e-09	24.472605131436328	26.96078723933598	42.04147209869279	32.434483804296114	4
TACSTD2	crude	expr_prop_pp	LGALS9	63	14.20047366584559	0.7301587301587301	5.288501778768511e-08	11.313389809475781	16.229027355556894	18.002313299058805	4.991849670412687	4
TACSTD2	strata_resid	expr_prop_pp	F11R	63	9.96079479674217	0.6666666666666666	5.378840735211317e-08	6.458051785920507	9.034449975737386	11.267420162238178	14.030064006226747	4
TACSTD2	strata_resid	expr_prop_pp	NECTIN2	63	10.963270201592195	0.8888888888888888	4.706529322602664e-09	6.153764102255648	12.677560457356204	12.600970026232032	10.27950107477645	4
TACSTD2	strata_resid	expr_prop_pp	CDH1	63	13.578434762496281	0.746031746031746	1.3370868913961307e-09	9.849400225530006	14.439743513920288	16.10013815891154	11.166823943314172	4
TACSTD2	strata_resid	expr_prop_pp	LGALS9	63	7.241553252868409	0.7142857142857143	1.8060861966378462e-07	4.8880414282407125	10.322257198117757	8.143100053059522	1.691452365219476	4
TACSTD2	linear_resid	expr_prop_pp	F11R	63	11.599987862045815	0.6507936507936508	5.378840735211317e-08	8.896443906061135	9.699837315154612	12.703452246100014	17.15291345098879	4
TACSTD2	linear_resid	expr_prop_pp	NECTIN2	63	12.828004599816932	0.8888888888888888	1.6311688075276028e-09	9.455569742340526	13.353289980123217	14.373505271406554	12.925830315115316	4
TACSTD2	linear_resid	expr_prop_pp	CDH1	63	15.648013977895951	0.7777777777777778	1.1100954635085601e-09	13.308403150555574	15.168917168950875	18.305697750835115	13.890849278185275	4
TACSTD2	linear_resid	expr_prop_pp	LGALS9	63	8.133174865830913	0.6984126984126984	2.3069987298831964e-07	7.4325299561317735	10.690506927282765	8.809526496468797	1.884103571792711	4
TACSTD2	matched	expr_prop_pp	F11R	58	14.252076789195268	0.6551724137931034	1.4758495676155534e-07	8.791460515768817	10.721165183200833	17.612452563606055	21.28618343450418	4
TACSTD2	matched	expr_prop_pp	NECTIN2	58	15.275674375222993	0.8275862068965517	6.019962157727915e-09	8.008185824284261	16.702556390143943	18.501502992297187	14.335771269936139	4
TACSTD2	matched	expr_prop_pp	CDH1	58	18.68996687119747	0.7413793103448276	6.7851427806823375e-09	14.550231910377688	16.300818737049248	24.05161438330945	17.47436646983149	4
TACSTD2	matched	expr_prop_pp	LGALS9	58	9.045219745720157	0.6379310344827587	3.5043430526706583e-07	8.19862035773315	11.499451041046337	10.443359638418558	1.9471687118745946	4
CLDN4	crude	expr_prop_pp	F11R	64	27.35893318045002	0.6875	6.343324948303714e-09	19.56740032221187	21.92887335691867	33.69163336835761	36.50720868102723	4
CLDN4	crude	expr_prop_pp	NECTIN2	64	30.517898537942962	0.90625	2.696240623562287e-11	30.154309076371792	24.877280407445966	39.196211430745194	23.955128870389114	4
CLDN4	crude	expr_prop_pp	CDH1	64	32.25666444632742	0.75	1.1812325186599061e-09	27.142236856300606	26.611031300007838	40.42598932622267	33.75555692024513	4
CLDN4	crude	expr_prop_pp	LGALS9	64	12.284056108262309	0.640625	1.2910985763594576e-06	8.44428613175516	13.663406132710717	16.435764924354924	4.924586557510254	4
CLDN4	strata_resid	expr_prop_pp	F11R	64	12.829158308422736	0.6875	7.76034961938395e-09	10.065617696499881	13.414014057846863	14.11244515861372	12.461939793209389	4
CLDN4	strata_resid	expr_prop_pp	NECTIN2	64	14.75762641416075	0.90625	6.588314111064e-11	16.487206959112047	14.545995991354898	16.81495527407639	7.952713718197149	4
CLDN4	strata_resid	expr_prop_pp	CDH1	64	15.137497999773807	0.765625	1.1100954635085601e-09	14.85631404495072	15.972423542960197	15.32513174225064	13.157680934637407	4
CLDN4	strata_resid	expr_prop_pp	LGALS9	64	5.362189760226215	0.59375	9.432236374349153e-05	1.566857225879202	7.911294744253336	6.767555160764128	1.6172391902979302	4
CLDN4	linear_resid	expr_prop_pp	F11R	64	14.481432327158062	0.671875	1.2368336148260599e-08	12.52246523512963	14.037989363468423	15.752183443458145	15.380665770663647	4
CLDN4	linear_resid	expr_prop_pp	NECTIN2	64	16.46052525878079	0.890625	6.920030316998981e-11	19.284050525283035	15.330467118666965	18.53658381752612	10.174765563692901	4
CLDN4	linear_resid	expr_prop_pp	CDH1	64	16.764723731862013	0.734375	1.5129202138873068e-09	16.77319007831212	16.585685034240186	17.502709396340876	15.4482849754343	4
CLDN4	linear_resid	expr_prop_pp	LGALS9	64	6.25230274243275	0.546875	9.432236374349153e-05	3.377532910339478	8.564334782133	7.532295503659151	2.02335685329418	4
CLDN4	matched	expr_prop_pp	F11R	60	17.78338752420371	0.6666666666666666	2.7307332059797126e-08	14.503971780364742	16.070264601412255	19.659823021700735	21.827485314026575	4
CLDN4	matched	expr_prop_pp	NECTIN2	60	19.96768481987331	0.8833333333333333	2.5854554736971447e-10	19.10665700864027	19.41860546614494	23.712650355088165	14.395198951293006	4
CLDN4	matched	expr_prop_pp	CDH1	60	20.547326394165047	0.7333333333333333	5.540516848150759e-09	19.546081803229892	18.591560828596414	22.825199219578497	21.525680137984192	4
CLDN4	matched	expr_prop_pp	LGALS9	60	8.039987033007394	0.55	6.181789251540731e-06	4.146909984642363	8.747281175034882	12.195807636842673	2.3744402637371493	4
TACSTD2	crude	cellchat_hill	F11R	63	0.0871130053978092	0.6666666666666666	1.9843214608684506e-08	0.03516975913137307	0.04602090996886806	0.13667797931293812	0.1378063007116742	4
TACSTD2	crude	cellchat_hill	NECTIN2	63	0.08386227185804986	0.8888888888888888	1.2687102204033072e-10	0.054064125118891235	0.0612848603384751	0.12936826960780712	0.07089540355312267	4
TACSTD2	crude	cellchat_hill	CDH1	63	0.047357926461632845	0.7619047619047619	2.7898521185566788e-09	0.02720517151559735	0.03332494587368019	0.08329829093129813	0.023791012261026503	4
TACSTD2	crude	cellchat_hill	LGALS9	63	0.0469281002990859	0.6825396825396826	6.007147294117499e-06	0.04771134519057485	0.05249723426313565	0.045107685614039376	0.03766852757859987	4
TACSTD2	strata_resid	cellchat_hill	F11R	63	0.0301056992697134	0.6825396825396826	3.3899756840122536e-08	0.013423890990815517	0.01694343789057496	0.04425823589792187	0.050428528827053745	4
TACSTD2	strata_resid	cellchat_hill	NECTIN2	63	0.030780621032915283	0.8095238095238095	5.978375312753373e-08	0.015336139023668365	0.031716026263774254	0.03981369579513979	0.029933464532505942	4
TACSTD2	strata_resid	cellchat_hill	CDH1	63	0.016167074977547276	0.7301587301587301	4.602046916481671e-08	0.00784948740904283	0.013626951770866194	0.027720677938174405	0.006867679460992839	4
TACSTD2	strata_resid	cellchat_hill	LGALS9	63	0.031014476804808264	0.6825396825396826	2.388978706948519e-06	0.03286816949838351	0.03375709849268474	0.02946624380199808	0.025854749503142267	4
TACSTD2	linear_resid	cellchat_hill	F11R	63	0.03482511330222577	0.6666666666666666	3.3899756840122536e-08	0.018175617411205335	0.018572268374093898	0.04987806583671485	0.05986826240462939	4
TACSTD2	linear_resid	cellchat_hill	NECTIN2	63	0.03393854059155284	0.7936507936507936	2.6539139267506863e-08	0.019812928779111703	0.03171042680049972	0.04370156513509424	0.03651317547693368	4
TACSTD2	linear_resid	cellchat_hill	CDH1	63	0.019250434806532706	0.746031746031746	6.465613206262065e-09	0.012733118621540602	0.014732768803036214	0.0320862604388946	0.008753333939335741	4
TACSTD2	linear_resid	cellchat_hill	LGALS9	63	0.03288503420103166	0.7142857142857143	6.271281941450954e-06	0.042861032597799456	0.0364757345804219	0.027070795497453757	0.02406248153762607	4
TACSTD2	matched	cellchat_hill	F11R	58	0.05406494601869647	0.6724137931034483	1.3717752364182964e-07	0.016555287744726605	0.021630848341075076	0.08920960414800325	0.09418778962221276	4
TACSTD2	matched	cellchat_hill	NECTIN2	58	0.04885383142974495	0.8275862068965517	5.9554969089773687e-08	0.013774862671100806	0.036320927365964976	0.08154384353412267	0.04917423182682584	4
TACSTD2	matched	cellchat_hill	CDH1	58	0.028707238249433248	0.7413793103448276	3.740579296641643e-08	0.011868648274324007	0.01668662803823354	0.05677675222439442	0.01540671805107034	4
TACSTD2	matched	cellchat_hill	LGALS9	58	0.032401073692354544	0.603448275862069	5.6681519619097914e-05	0.048936401054251795	0.038355867226485374	0.024995337140206485	0.015254331065849848	4
CLDN4	crude	cellchat_hill	F11R	64	0.08354504226391188	0.6875	6.343324948303714e-09	0.03687346881708576	0.05138812826634394	0.12795052853776898	0.12237953526465256	4
CLDN4	crude	cellchat_hill	NECTIN2	64	0.08818528599619489	0.921875	1.8964365613380834e-11	0.07604563052787876	0.06034021307873459	0.13255099631181336	0.06717218996583801	4
CLDN4	crude	cellchat_hill	CDH1	64	0.04691797748278895	0.765625	1.1100954635085601e-09	0.030611373822948925	0.03504676741306075	0.0784459317725944	0.02460622403348865	4
CLDN4	crude	cellchat_hill	LGALS9	64	0.04187409679541372	0.625	7.717175285145015e-05	0.030822101166006418	0.051203692242388715	0.039444659760830385	0.04173772085342154	4
CLDN4	strata_resid	cellchat_hill	F11R	64	0.03258670334310916	0.671875	7.256832497239126e-09	0.017364894830065248	0.028944534224126503	0.04688145487929186	0.029717734444039197	4
CLDN4	strata_resid	cellchat_hill	NECTIN2	64	0.03855631190231643	0.859375	6.588314111064e-11	0.038446299563685324	0.03516045268997346	0.05110067404484713	0.017368711776567777	4
CLDN4	strata_resid	cellchat_hill	CDH1	64	0.017767788030823822	0.75	1.0363617298456026e-08	0.013363486641601991	0.01886024572366509	0.024089555169867608	0.006829698763079115	4
CLDN4	strata_resid	cellchat_hill	LGALS9	64	0.02318486546453886	0.578125	0.00021387932103272543	0.008425747829541986	0.02992566052259927	0.02472775738084701	0.025174987997118845	4
CLDN4	linear_resid	cellchat_hill	F11R	64	0.03601209227062413	0.671875	8.871313505042221e-09	0.021493821837626274	0.02978619901728154	0.05124961437054763	0.03595579336515444	4
CLDN4	linear_resid	cellchat_hill	NECTIN2	64	0.04279288772749092	0.859375	7.633193187178702e-11	0.044112670402749805	0.03766362297255297	0.05546319665646179	0.02329076523492908	4
CLDN4	linear_resid	cellchat_hill	CDH1	64	0.01977092599910938	0.75	2.470379346475543e-09	0.016313033888373716	0.01925599529861927	0.027440038463493875	0.00807256826552957	4
CLDN4	linear_resid	cellchat_hill	LGALS9	64	0.026608732004991954	0.59375	0.00013997160351564034	0.013766345987901626	0.035712453779820595	0.025834642192170677	0.025723037229438566	4
CLDN4	matched	cellchat_hill	F11R	60	0.05214247755144682	0.6666666666666666	2.9332506201202843e-08	0.02655518522847754	0.042384869791352156	0.07209037699149116	0.0640713541240921	4
CLDN4	matched	cellchat_hill	NECTIN2	60	0.0584201263756809	0.85	3.192868559025714e-10	0.048193840220504686	0.04772834798245604	0.08500694081200226	0.03973868411729804	4
CLDN4	matched	cellchat_hill	CDH1	60	0.030324986861214452	0.75	5.1792547772953776e-09	0.015974514616620975	0.025007405093808492	0.05150170008121262	0.015565749153002064	4
CLDN4	matched	cellchat_hill	LGALS9	60	0.02960813706550584	0.55	0.00025348740253134896	0.013771971716224811	0.03527784309956881	0.03851903119250387	0.016922248589262105	4
TACSTD2	crude	cpdb_means	F11R	63	0.12698410363665424	0.6666666666666666	2.2704053006049287e-08	0.06728851135000866	0.06984575955141664	0.18307427292537773	0.20930810656642654	4
TACSTD2	crude	cpdb_means	NECTIN2	63	0.11163501680541787	0.8571428571428571	5.231967989188721e-10	0.07997732039418924	0.08785441266815655	0.15413312620334513	0.11104633222038746	4
TACSTD2	crude	cpdb_means	CDH1	63	0.16382064556771964	0.7619047619047619	1.5129202138873068e-09	0.12913020362233882	0.1393532369244596	0.1996485444972351	0.1847026500827559	4
TACSTD2	crude	cpdb_means	LGALS9	63	0.024948085653228893	0.6190476190476191	0.0013476496273706273	0.016027005295235694	0.04007474147910269	0.024537691107717006	0.005176887163471689	4
TACSTD2	strata_resid	cpdb_means	F11R	63	0.05379894420981967	0.6507936507936508	1.028541254543445e-07	0.027000921786717695	0.03483180309351035	0.06900454683375949	0.09917666184579478	4
TACSTD2	strata_resid	cpdb_means	NECTIN2	63	0.04856105196334899	0.7936507936507936	1.6882611357366452e-07	0.03096641220530259	0.04468067627970813	0.05919699071213612	0.0577813982747813	4
TACSTD2	strata_resid	cpdb_means	CDH1	63	0.07875561400175977	0.7301587301587301	3.553965267974363e-09	0.06420234206213246	0.08087302654282127	0.08621201008437092	0.07767338807499216	4
TACSTD2	strata_resid	cpdb_means	LGALS9	63	0.013765633264014735	0.6031746031746031	0.002653342728028689	0.00818011050065446	0.02382124202337915	0.013417126774646388	0.00030099515436256773	4
TACSTD2	linear_resid	cpdb_means	F11R	63	0.05630241066578954	0.6349206349206349	1.5079455920181366e-07	0.03322288562788285	0.033185512543901965	0.07096176759734497	0.10680522092888661	4
TACSTD2	linear_resid	cpdb_means	NECTIN2	63	0.050236278834091576	0.7777777777777778	1.0301527489096879e-07	0.036155186544765704	0.04272236024796293	0.060658419800007864	0.06295490230071017	4
TACSTD2	linear_resid	cpdb_means	CDH1	63	0.08385239928249597	0.746031746031746	2.1866455375525356e-09	0.07737494314085322	0.08004336061949896	0.09057292814532725	0.08599202116936694	4
TACSTD2	linear_resid	cpdb_means	LGALS9	63	0.014396396593494395	0.5873015873015873	0.0013909243885118906	0.014418133041174687	0.02430590757617062	0.011417640630959566	-0.0007057054354096837	3
TACSTD2	matched	cpdb_means	F11R	58	0.07499579778991637	0.6551724137931034	3.037032867459452e-07	0.03107743149341945	0.03515426029907863	0.11078196156217461	0.13723514555819155	4
TACSTD2	matched	cpdb_means	NECTIN2	58	0.07055852660438168	0.7931034482758621	1.8532352634558915e-07	0.04352738913646456	0.056891680952614404	0.09609027184651743	0.07854846215216907	4
TACSTD2	matched	cpdb_means	CDH1	58	0.10686662781303899	0.7413793103448276	2.541453008330921e-08	0.08775958145979207	0.08637122894425946	0.1328549919012738	0.11862342455926846	4
TACSTD2	matched	cpdb_means	LGALS9	58	0.01459079042633035	0.5172413793103449	0.03153318440185938	0.019162282773426718	0.022990622163893023	0.008411613907848515	0.004315360984041908	4
CLDN4	crude	cpdb_means	F11R	64	0.12790018034307757	0.671875	7.256832497239126e-09	0.0736636222806068	0.07860366565521029	0.1881013387569606	0.1807977066281653	4
CLDN4	crude	cpdb_means	NECTIN2	64	0.11650642168213231	0.90625	3.293683695279847e-11	0.08867184689946812	0.09236847214973845	0.1681863065158061	0.09244740288743845	4
CLDN4	crude	cpdb_means	CDH1	64	0.15312127329168213	0.765625	1.1100954635085601e-09	0.11681643775382865	0.1331574147885247	0.18388287987253538	0.18036684577618042	4
CLDN4	crude	cpdb_means	LGALS9	64	0.023675972878802905	0.625	0.0017333096381814846	-0.002566872302894436	0.043320570546901804	0.026215369550461717	0.009819651348486648	3
CLDN4	strata_resid	cpdb_means	F11R	64	0.057929958055906346	0.65625	1.7190465173148827e-08	0.03767313304416358	0.05018805834923236	0.07819491954595185	0.0579693389116679	4
CLDN4	strata_resid	cpdb_means	NECTIN2	64	0.056299958630793456	0.859375	5.440850916847441e-10	0.046663949900761184	0.05275749759361089	0.07724411122720236	0.02961469093597862	4
CLDN4	strata_resid	cpdb_means	CDH1	64	0.07088943256844638	0.75	1.1812325186599061e-09	0.057991294314617386	0.07954133870090312	0.06969552256147905	0.07211808575339074	4
CLDN4	strata_resid	cpdb_means	LGALS9	64	0.01184920303579347	0.484375	0.030966121306207003	-0.013897084495410956	0.02749883486888746	0.016163921543879727	0.0024548008958903966	3
