split	gate	contrast	score	n	mean	median	frac_pos	p_wilcox	i2	n_GSE123902	mean_GSE123902	n_GSE131907	mean_GSE131907	n_GSE205335	mean_GSE205335	n_GSE189357	mean_GSE189357	n_cohorts_pos	p_signflip
decile	TACSTD2	crude	expr_prop_pp	59	26.136186460992484	25.0	0.9491525423728814	5.4216027176280275e-11	0.0	11	21.931025471583276	18	24.907889367974246	21	30.383877920579614	9	23.82114178393691	4	
decile	TACSTD2	strata_resid	expr_prop_pp	59	11.342646849196107	10.810327586643377	0.8983050847457628	2.1226556716998307e-10	7.871496886130905	11	8.22111528073349	18	13.785896774988016	21	11.891193189619376	9	8.991410786967883	4	
decile	TACSTD2	linear_resid	expr_prop_pp	59	10.339840047504824	9.156562140468518	0.8983050847457628	4.813394030502007e-10	0.0	11	9.826103006946418	18	12.129429529171757	21	9.473469637596438	9	9.41009286797301	4	
decile	TACSTD2	matched	expr_prop_pp	48	14.842461908009417	14.549910873440286	0.8958333333333334	6.364792606086571e-09	0.0	6	12.909685086155674	15	17.89783627420442	18	13.922456764309203	9	12.878699466320665	4	
decile	TACSTD2	strata_local	expr_prop_pp	59	7.970831833379273	7.794545807453415	0.9661016949152542	3.4229262805702844e-11	56.34976892015528	11	4.779829998927697	18	8.197414293252661	21	9.825783825728067	9	7.089558951370574	4	
decile	CLDN4	crude	expr_prop_pp	60	27.762918418636367	27.519621360767886	0.95	3.693949861431933e-11	38.91878122026713	11	21.301294232949605	19	28.07711471404636	21	33.1001525132469	9	22.543609578963416	4	
decile	CLDN4	strata_resid	expr_prop_pp	60	13.203802578443891	9.945483845968393	0.95	9.882886078982291e-11	76.46219184162419	11	10.143947904520328	19	16.24543695375567	21	14.859337964586597	9	6.659480931025935	4	
decile	CLDN4	linear_resid	expr_prop_pp	60	12.795153015781244	10.582809731014954	0.95	3.1612363121722396e-10	60.86825352020628	11	11.125450691006415	19	15.949326797363895	21	13.104983375081726	9	7.454151479908189	4	
decile	CLDN4	matched	expr_prop_pp	49	15.696525421470923	14.516129032258066	0.9387755102040817	2.7274337640956067e-09	4.834885533062085	7	13.113721832660987	15	14.545418608705727	18	19.123243732623155	9	12.770447389516173	4	
decile	CLDN4	strata_local	expr_prop_pp	58	8.525049720167067	7.855454174933212	0.9827586206896551	3.892994595580846e-11	28.658952923320268	11	8.152899205941772	17	8.3249074605312	21	9.92227126699239	9	6.0977632298288675	4	
q4q1	TACSTD2	crude	cellchat_hill	63	0.06631532600414444	0.05641802348786909	0.9365079365079365	1.5470912076747997e-11	68.35347800589479	13	0.04103760023910912	20	0.04828198761103976	21	0.0986130563665207	9	0.06754031102610582	4	9.999000099990002e-05
q4q1	TACSTD2	strata_resid	cellchat_hill	63	0.027016968021246052	0.02396976718962037	0.9365079365079365	2.5192363311102466e-10	23.921126798965947	13	0.017369421730477556	20	0.024010878604475032	21	0.03531471335830854	9	0.0282711055809237	4	9.999000099990002e-05
q4q1	TACSTD2	linear_resid	cellchat_hill	63	0.030224780725335743	0.025974651695703434	0.9206349206349206	1.4748593208255583e-10	4.876312654191492	13	0.023395674352414266	20	0.025372799639512934	21	0.03818417172703936	9	0.03229931333963122	4	9.999000099990002e-05
q4q1	TACSTD2	matched	cellchat_hill	58	0.04100677234755731	0.03045051000213001	0.9655172413793104	1.1368290151089907e-10	64.32295615741896	11	0.0227837999361008	19	0.02824856774293974	19	0.0631313842616817	9	0.043505767641489695	4	
q4q1	TACSTD2	strata_local	cellchat_hill	60	0.019285090190574075	0.014808541939894455	0.9333333333333333	6.588314111064e-11	55.1256883937467	11	0.011222505454181832	19	0.015428876181889513	21	0.027965764920674714	9	0.017025348960930522	4	
q4q1	CLDN4	crude	cellchat_hill	64	0.06513060063457736	0.049817614347349326	0.953125	6.209655957698549e-12	62.597321676004434	13	0.04358814358347996	21	0.049494700250131994	21	0.0945980290957518	9	0.0639739175293502	4	9.999000099990002e-05
q4q1	CLDN4	strata_resid	cellchat_hill	64	0.028023917185197072	0.02280273915526348	0.921875	4.284791341742643e-11	26.666915866187562	13	0.019400107216223633	21	0.02822272329009108	21	0.036699860368713394	9	0.01977278324520123	4	9.999000099990002e-05
q4q1	CLDN4	linear_resid	cellchat_hill	64	0.031296159500554095	0.024588872237930902	0.9375	2.2700792012848116e-11	0.3548689277183337	13	0.023921468029162854	21	0.030604567767068595	21	0.0399968729206685	9	0.023260541023762918	4	9.999000099990002e-05
q4q1	CLDN4	matched	cellchat_hill	60	0.042623931963461995	0.030886778682588004	0.9166666666666666	1.9140755628824383e-10	39.00494919508121	11	0.026123877945457005	21	0.03759961649179638	19	0.06177951226930247	9	0.034074508995913584	4	
q4q1	CLDN4	strata_local	cellchat_hill	60	0.018290733984749678	0.01436156361710076	0.9333333333333333	9.281672073789129e-11	25.734127438673692	12	0.013575294279193705	18	0.0171611692670934	21	0.024123098915020773	9	0.013228264856837634	4	
decile	TACSTD2	crude	cellchat_hill	59	0.07432783584325461	0.06497044654725247	0.9491525423728814	8.291898126584204e-11	46.160274916605445	11	0.058510954721380994	18	0.0553108062955495	21	0.10156583693078558	9	0.06813830266116035	4	
decile	TACSTD2	strata_resid	cellchat_hill	59	0.03276380448047666	0.03363501848789087	0.8813559322033898	1.1290927723353507e-09	0.0	11	0.032070913313426756	18	0.025477605238318584	21	0.040275814182215694	9	0.030655047309351608	4	
decile	TACSTD2	linear_resid	cellchat_hill	59	0.03226425983850065	0.028973579166605912	0.8983050847457628	1.3099942853839732e-09	0.0	11	0.03573949770041442	18	0.02380753389716271	21	0.03754120005020051	9	0.032617338284871095	4	
decile	TACSTD2	matched	cellchat_hill	48	0.04455085746180143	0.04231745886018924	0.9166666666666666	8.256587610971487e-09	0.0	6	0.03362956069767603	15	0.0388092629484463	18	0.05254246099406823	9	0.04541783909560997	4	
decile	TACSTD2	strata_local	cellchat_hill	59	0.019443300755409662	0.01566448045130838	0.9322033898305084	9.89049634461041e-11	54.79373245774819	11	0.011222505454181832	18	0.015733221143923684	21	0.027965764920674714	9	0.017025348960930522	4	
decile	CLDN4	crude	cellchat_hill	60	0.07507080936326745	0.06203314342048533	0.9666666666666667	3.5060510731588664e-11	63.767503735942746	11	0.047736652891796474	19	0.06604638275434681	21	0.10321085378227922	9	0.06187068646953691	4	
decile	CLDN4	strata_resid	cellchat_hill	60	0.03433958537785888	0.02644053830398651	0.9666666666666667	3.5060510731588664e-11	69.66137630188771	11	0.024208529541673577	19	0.03668000673828443	21	0.044698614640701365	9	0.017610029136776756	4	
decile	CLDN4	linear_resid	cellchat_hill	60	0.03490978085024983	0.027759757768640755	0.9333333333333333	6.217508616575035e-11	59.7012208035028	11	0.028065238821368875	19	0.03689494168993358	21	0.04350908468163953	9	0.019019394839640366	4	
decile	CLDN4	matched	cellchat_hill	49	0.044713243241525986	0.03210591091312025	0.9387755102040817	3.5297940704652773e-09	61.99655677445296	7	0.02475434597025166	15	0.03808953091136318	18	0.06492447073239038	9	0.030853895576615213	4	
decile	CLDN4	strata_local	cellchat_hill	58	0.01879192796663615	0.01436156361710076	0.9482758620689655	7.644049396171772e-11	26.288320689149735	11	0.013266195393287784	17	0.01872730657716212	21	0.024123098915020773	9	0.013228264856837634	4	
q4q1	TACSTD2	crude	cpdb_means	63	0.10684696291575514	0.09500291485959333	0.9365079365079365	3.425108994448457e-11	64.14987042550841	13	0.0731057601654431	20	0.08428203765578388	21	0.1403484086834188	9	0.12755849400826041	4	
q4q1	TACSTD2	strata_resid	cpdb_means	63	0.0487203108597358	0.041952155207652206	0.9047619047619048	4.873996673154713e-10	0.0	13	0.03258744663870179	20	0.04605168698485472	21	0.05695766860122823	9	0.0587331108374827	4	
q4q1	TACSTD2	linear_resid	cpdb_means	63	0.051196871343967866	0.044842534685056765	0.9047619047619048	3.4322624830034144e-10	0.0	13	0.04029278708866911	20	0.04506428524688361	21	0.058402689043409915	9	0.06376160974088851	4	
q4q1	TACSTD2	matched	cpdb_means	58	0.06675293565841685	0.050912262337985126	0.9310344827586207	4.2596469828463167e-10	49.588068565811675	11	0.0453816712157757	19	0.050351948089961386	19	0.08703470980445359	9	0.08468059831341773	4	
q4q1	TACSTD2	strata_local	cpdb_means	60	0.03882444311412165	0.0316391726382644	0.9666666666666667	9.281672073789129e-11	66.98613618460318	11	0.02115289934079262	19	0.035257951031065334	21	0.0505296041692021	9	0.04064021521723272	4	
q4q1	CLDN4	crude	cpdb_means	64	0.10530096204892374	0.09080611905035091	0.96875	6.209655957698549e-12	70.20498209760758	13	0.06914625865775227	21	0.0868625307850938	21	0.14159647367394093	9	0.1158579016600677	4	
q4q1	CLDN4	strata_resid	cpdb_means	64	0.049242138072734906	0.044097355702467006	0.953125	1.8055317902686064e-11	46.563468060263915	13	0.032107823191032794	21	0.05249643237815845	21	0.06032461871962824	9	0.04053922912423191	4	
q4q1	CLDN4	linear_resid	cpdb_means	64	0.05155632749917252	0.047248263161451684	0.953125	2.168662222389874e-11	17.03607891498345	13	0.036478165781405704	21	0.05323800206241741	21	0.06209314633322656	9	0.04482607649780486	4	
q4q1	CLDN4	matched	cpdb_means	60	0.06946241423715814	0.06063084870959857	0.9333333333333333	6.54758898996535e-11	0.0	11	0.05101115115920061	21	0.06819948470197086	19	0.08391500056584579	9	0.06444977799842486	4	
q4q1	CLDN4	strata_local	cpdb_means	60	0.03628781507148595	0.031034659466405067	0.95	3.638913908513072e-11	44.18926555443929	12	0.025568737295066604	18	0.03859653718977652	21	0.043764731389125656	9	0.02851633646230471	4	
decile	TACSTD2	crude	cpdb_means	59	0.12617466981626133	0.11235370447507874	0.9491525423728814	7.075725805273177e-11	48.74718776300685	11	0.08879259629716758	18	0.11134633767389107	21	0.15381862043506486	9	0.13701798362490808	4	
decile	TACSTD2	strata_resid	cpdb_means	59	0.06456467720557196	0.05922984193079428	0.9152542372881356	1.1979575134576604e-10	54.98392826493945	11	0.04125320472893129	18	0.06551512962800563	21	0.0730856225561643	9	0.07127336623632781	4	
decile	TACSTD2	linear_resid	cpdb_means	59	0.05813192699140616	0.05098396547240259	0.8813559322033898	2.4778334218476834e-10	0.0	11	0.04402556856359011	18	0.05772502726037517	21	0.060891071774603074	9	0.0697488267044505	4	
decile	TACSTD2	matched	cpdb_means	48	0.07828700239499513	0.06681727886947918	0.875	1.1397097569138577e-08	0.0	6	0.05191676687843424	15	0.07592264905214857	18	0.08179026813140605	9	0.09280121683795813	4	
decile	TACSTD2	strata_local	cpdb_means	59	0.03905128302357916	0.03318952988976886	0.9661016949152542	1.4010403794590312e-10	67.16589356481279	11	0.02115289934079262	18	0.03580334339633963	21	0.0505296041692021	9	0.04064021521723272	4	
decile	CLDN4	crude	cpdb_means	60	0.1271558390327387	0.11480473505263589	0.9666666666666667	3.5060510731588664e-11	60.1754047385535	11	0.08393162533441735	19	0.12178113511383275	21	0.15831054344749346	9	0.11863772041394977	4	
decile	CLDN4	strata_resid	cpdb_means	60	0.06546123841306915	0.048471134234959905	0.9666666666666667	3.5060510731588664e-11	71.29034871443454	11	0.042928715513954045	19	0.07576702963084263	21	0.07745496507174784	9	0.0432589560708822	4	
decile	CLDN4	linear_resid	cpdb_means	60	0.06074135623791196	0.044386975452439664	0.95	3.6945689265359235e-11	52.838305148994294	11	0.04403545062714874	19	0.07114363493725719	21	0.0675616580004492	9	0.04328528172875119	4	
decile	CLDN4	matched	cpdb_means	49	0.07112810473973163	0.06847771415081098	0.9387755102040817	3.5297940704652773e-09	48.09990028090981	7	0.04687419599328762	15	0.06368303172433219	18	0.09091753840654232	9	0.06282184367901025	4	
decile	CLDN4	strata_local	cpdb_means	58	0.03780217133882697	0.031922385012392876	0.9827586206896551	3.6945689265359235e-11	36.47609062918048	11	0.029026155330728585	17	0.04103128480479815	21	0.043764731389125656	9	0.02851633646230471	4	
q4q1	TACSTD2	crude	liana_logfc	63	0.3082951670652139	0.27412046827586345	0.9365079365079365	3.425108994448457e-11	64.14987042550835	13	0.2109386353022054	20	0.24318655552403254	21	0.4049599064084515	9	0.36805601345796374	4	
q4q1	TACSTD2	strata_resid	liana_logfc	63	0.14057710173581905	0.12104833254536788	0.9047619047619048	4.873996673154713e-10	0.0	13	0.09402749532177762	20	0.13287708087524147	21	0.164345092063178	9	0.16946793548243627	4	
q4q1	TACSTD2	linear_resid	liana_logfc	63	0.14772294479394543	0.12938820482204547	0.9047619047619048	3.4322624830034144e-10	0.0	13	0.11626040823283557	20	0.13002804169376936	21	0.16851453971501534	9	0.1839771163445546	4	
q4q1	TACSTD2	matched	liana_logfc	58	0.19260825847835605	0.14690173679089816	0.9310344827586207	4.2596469828463167e-10	49.58806856581166	11	0.13094382402050603	19	0.14528501161697163	19	0.25112908844019044	9	0.2443365584925562	4	
q4q1	TACSTD2	strata_local	liana_logfc	60	0.11202366309203791	0.09129135492610767	0.9666666666666667	9.281672073789129e-11	66.9861361846032	11	0.06103436595876987	19	0.10173294220884772	21	0.14579761870598035	9	0.11726287390912364	4	
q4q1	CLDN4	crude	liana_logfc	64	0.3038343514976384	0.2620110752726282	0.96875	6.209655957698549e-12	70.2049820976076	13	0.19951392892312955	21	0.2506322848054395	21	0.40856106075351856	9	0.33429524034556174	4	
q4q1	CLDN4	strata_resid	liana_logfc	64	0.14208277680060855	0.1272380727765316	0.953125	1.8055317902686064e-11	46.563468060263894	13	0.09264359458288535	21	0.15147268531266406	21	0.17406005654065038	9	0.11697148963798165	4	
q4q1	CLDN4	linear_resid	liana_logfc	64	0.14876011601900702	0.13632966990728607	0.953125	2.168662222389874e-11	17.03607891498354	13	0.10525373774711898	21	0.153612403124572	21	0.1791629485762774	9	0.12934071653178475	4	
q4q1	CLDN4	matched	liana_logfc	60	0.20042616109624595	0.1749436495164537	0.9333333333333333	6.54758898996535e-11	0.0	11	0.14718706961483205	21	0.19678211674143217	19	0.24212751034508062	9	0.18596275020944433	4	
q4q1	CLDN4	strata_local	liana_logfc	60	0.10470450169665718	0.08954709861572063	0.95	3.638913908513072e-11	44.18926555443913	12	0.07377578099477057	18	0.11136606559835406	21	0.12627832188185822	9	0.08228075439697627	4	
decile	TACSTD2	crude	liana_logfc	59	0.36406314085944513	0.3241842645434005	0.9491525423728814	7.075725805273177e-11	48.74718776300693	11	0.25620127669115883	18	0.3212776183665412	21	0.44382672179609983	9	0.3953503309765202	4	
decile	TACSTD2	strata_resid	liana_logfc	59	0.18629427924215078	0.17090119845238816	0.9152542372881356	1.1979575134576604e-10	54.98392826493942	11	0.11903158776641264	18	0.1890367052350426	21	0.21088053044412158	9	0.20565146403322607	4	
decile	TACSTD2	linear_resid	liana_logfc	59	0.16773328557564188	0.1471086283037787	0.8813559322033898	2.4778334218476834e-10	0.0	11	0.12703093887801697	18	0.16655922112744698	21	0.1756944945672676	9	0.20125257278866884	4	
decile	TACSTD2	matched	liana_logfc	48	0.22588854024264374	0.19279391374138505	0.875	1.1397097569138577e-08	0.0	6	0.14980012422901093	15	0.2190664585573758	18	0.2359968284523163	9	0.2677677106411671	4	
decile	TACSTD2	strata_local	liana_logfc	59	0.11267818471693805	0.09576474036281114	0.9661016949152542	1.4010403794590312e-10	67.16589356481279	11	0.06103436595876987	18	0.10330661193028759	21	0.14579761870598035	9	0.11726287390912364	4	
decile	CLDN4	crude	liana_logfc	60	0.3668941967852149	0.33125644386201825	0.9666666666666667	3.5060510731588664e-11	60.17540473855345	11	0.2421754792874288	19	0.3513860794051106	21	0.456787671904271	9	0.3423161018071533	4	
decile	CLDN4	strata_resid	liana_logfc	60	0.18888120805796996	0.13985812997407981	0.9666666666666667	3.5060510731588664e-11	71.29034871443454	11	0.12386608996742922	19	0.21861743582260762	21	0.22348778800247698	9	0.12481896279499055	4	
decile	CLDN4	linear_resid	liana_logfc	60	0.17526250684261097	0.12807373873058972	0.95	3.6945689265359235e-11	52.83830514899434	11	0.12705945248619657	19	0.20527713862959152	21	0.1949417379029685	9	0.12489492258710201	4	
decile	CLDN4	matched	liana_logfc	49	0.2052323279516832	0.19758491723357396	0.9387755102040817	3.5297940704652773e-09	48.09990028090986	7	0.1352503402103467	15	0.18375038811493713	18	0.26233256357790097	9	0.18126552467041954	4	
decile	CLDN4	strata_local	liana_logfc	58	0.10907401025072115	0.09210853310145475	0.9827586206896551	3.6945689265359235e-11	36.47609062918033	11	0.08375178070342977	17	0.11839126221836996	21	0.12627832188185822	9	0.08228075439697627	4	
