logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group	n_cells
-1.009494643703	12.0938801381807	3.44963033910136	0.0632690645630127	0.162453241683247	k12_d15_nh0	k12_d15__top40	0.1519129686574943	myeloid	34.0
-1.40564390325642	12.1587823546746	5.71604265274374	0.0168125467258442	0.0667355171056471	k12_d15_nh1	k12_d15__top40	0.061223551889134795	B	42.0
-0.341519371014524	12.1403646016369	0.352019821929281	0.552973416142054	0.715234110986729	k12_d15_nh2	k12_d15__top40	0.6950057419378998	B	40.0
-0.963337126934572	12.0539139514701	3.30148450807139	0.0692205072935677	0.17157338433761	k12_d15_nh3	k12_d15__top40	0.16040634237431975	B	34.0
-0.831506521850426	11.9288595725078	3.0039962284454	0.08306271185	0.193481406644611	k12_d15_nh4	k12_d15__top40	0.18074191530263892	myeloid	18.0
-2.11827751621693	12.1550610228441	13.8156356807427	0.0002017687642023	0.0036086459436656	k12_d15_nh6	k12_d15__top40	0.003457511928482052	T/NK	45.0
0.0175634517406592	12.1506084401199	4.39829379892763e-05	0.994708511787742	0.998270007381983	k12_d15_nh7	k12_d15__top40	0.9970660759167151	T/NK	41.0
-0.801411213746811	12.0580112605422	1.88854630426341	0.169369274161252	0.324554914525748	k12_d15_nh8	k12_d15__top40	0.3039538549466676	B	30.0
0.0566314135334459	11.9588491291213	0.0001791192605304	0.989321823936855	0.997120027501894	k12_d15_nh10	k12_d15__top40	0.9956872946423588	myeloid	22.0
-2.30089899500306	12.0955267352055	16.2807834208561	5.46584665732827e-05	0.0014663547239315	k12_d15_nh11	k12_d15__top40	0.0014741974471774002	B	32.0
-0.413469197663649	11.9829400605046	0.594451548522681	0.440704828064652	0.62283080151553	k12_d15_nh13	k12_d15__top40	0.5996660499480947	T/NK	23.0
-0.944170577884232	12.1379344477504	2.67536822957986	0.101915122651366	0.226219587511448	k12_d15_nh14	k12_d15__top40	0.21198278727379538	T/NK	43.0
-0.702961477371171	11.9094883354378	2.05940701264103	0.151272376783928	0.298226053236595	k12_d15_nh15	k12_d15__top40	0.2791322014852485	myeloid	17.0
-0.603748504496245	12.0522134582714	0.817897424395717	0.365797961176991	0.547816773427718	k12_d15_nh16	k12_d15__top40	0.525307783812217	myeloid	31.0
-1.40145210680143	11.9506195537355	9.00100566056983	0.0026990226943745	0.0185007899226733	k12_d15_nh19	k12_d15__top40	0.01773745644815894	malignant	21.0
-0.353910466523775	12.1255732952604	0.341747059547042	0.558823930453854	0.719809632273342	k12_d15_nh20	k12_d15__top40	0.6992201104072854	myeloid	39.0
-0.354361602078564	12.0402773042101	0.481080104576318	0.4879352061742	0.663893136750532	k12_d15_nh21	k12_d15__top40	0.6414544177208896	myeloid	29.0
-1.78967060918676	12.1097280730619	10.533200549773	0.0011729026623166	0.0104887157618659	k12_d15_nh22	k12_d15__top40	0.010118322501045792	T/NK	37.0
-1.08541875406533	12.4486898058527	2.96671162212238	0.0849977753594779	0.196517887755346	k12_d15_nh23	k12_d15__top40	0.18305378776729544	T/NK	79.0
-1.44472331868627	11.9997840061936	7.08277125581668	0.0077841872008027	0.0399742418628683	k12_d15_nh24	k12_d15__top40	0.037332393882575844	malignant	26.0
0.349059964279701	11.9828829972771	0.414910094423674	0.519489379776177	0.687350834372461	k12_d15_nh25	k12_d15__top40	0.6660617453678317	myeloid	24.0
0.454051231774832	12.1133834976854	0.791470032069171	0.373658282283498	0.55584348683855	k12_d15_nh26	k12_d15__top40	0.533537506809227	T/NK	36.0
0.879524276242856	12.156873074603	2.4328596868855	0.118819358091464	0.251519510823364	k12_d15_nh27	k12_d15__top40	0.23547914277282342	other	37.0
-0.072153165090593	11.9403096549459	0.0280833895428876	0.866913287310726	0.936097900801867	k12_d15_nh29	k12_d15__top40	0.9288597571035542	T/NK	20.0
0.820091187972872	11.8913964234608	3.63552451260268	0.0565618468905403	0.15135685904543	k12_d15_nh30	k12_d15__top40	0.14076254225700133	malignant	18.0
0.256518263985428	12.0216522511663	0.250029986913048	0.617055142071482	0.768110240850581	k12_d15_nh31	k12_d15__top40	0.7513887525965429	T/NK	26.0
-0.685450303663553	11.9784802715701	2.03250241053502	0.241898043122464	0.414074098018211	k12_d15_nh32	k12_d15__top40	0.3904752783777021	T/NK	23.0
-0.421088635218101	11.9047385641814	1.05131358215153	0.443665933049266	0.625878687057713	k12_d15_nh33	k12_d15__top40	0.6026719572867542	T/NK	15.0
-0.500930436689049	11.936224681526	0.865279136588749	0.352267972428917	0.531647880794758	k12_d15_nh36	k12_d15__top40	0.509136426649822	myeloid	18.0
-1.00238637093985	12.2040239039616	2.80974159111151	0.0936968150031587	0.210987328719124	k12_d15_nh38	k12_d15__top40	0.19739465135418238	T/NK	49.0
0.535472624358193	11.9200335181381	1.18946809138561	0.27543968958247	0.450159897687832	k12_d15_nh40	k12_d15__top40	0.42639050948925517	myeloid	18.0
-0.313982921192184	11.9774426538773	0.452176541044121	0.592868646625738	0.750680985871873	k12_d15_nh41	k12_d15__top40	0.7314930143477797	T/NK	22.0
-0.616288926444704	12.0757311860682	1.1529488728918	0.28293547226551	0.460028834738907	k12_d15_nh44	k12_d15__top40	0.43641621177045636	T/NK	34.0
-0.0075337021167907	12.1894789540285	0.0053500551167788	0.941691628696088	0.969672382300063	k12_d15_nh45	k12_d15__top40	0.9681732000284916	T/NK	45.0
-1.25095545312791	12.0254129527622	5.099456089178	0.0239356456321498	0.0853137678672482	k12_d15_nh46	k12_d15__top40	0.07879796790377804	B	27.0
-0.319100066854696	11.8839990675955	0.599732787305772	0.44688365110114	0.628139982938911	k12_d15_nh47	k12_d15__top40	0.6053584835815157	myeloid	14.0
-0.334516777031505	11.9820805469484	0.586263908136672	0.896086695328809	0.947222077399203	k12_d15_nh48	k12_d15__top40	0.9427852126728018	T/NK	24.0
-1.62459559339155	12.3631891035833	6.33682995690183	0.0118272644990537	0.0530352263992149	k12_d15_nh49	k12_d15__top40	0.04917336536192157	B	64.0
-1.48163861723776	12.0599303627594	7.45235353804149	0.0063365430571261	0.034354219501353	k12_d15_nh50	k12_d15__top40	0.03219779935392511	myeloid	32.0
0.468187532147768	11.9408150708371	1.18325630323561	0.524456171614651	0.688339994553879	k12_d15_nh51	k12_d15__top40	0.6679178714994101	myeloid	20.0
-1.68822075948167	12.1717314691197	8.55451691794759	0.0034474883544752	0.0223512161648479	k12_d15_nh53	k12_d15__top40	0.02139589059594216	B	44.0
0.361783824667297	12.0260243656139	0.512104962750783	0.474230840555749	0.655265350559911	k12_d15_nh54	k12_d15__top40	0.6311034098811167	malignant	28.0
-1.94655172160626	11.9516348505274	20.6223909730692	5.6007855907248e-06	0.0003112436563988	k12_d15_nh55	k12_d15__top40	0.00028805438600556366	malignant	20.0
0.0023202909194067	11.9981998665995	0.0166779924599713	0.897244537001209	0.947802104259254	k12_d15_nh56	k12_d15__top40	0.9432994213300534	myeloid	26.0
-1.70302296163612	11.9891568727988	10.7773414600584	0.0029516952949248	0.0195439909740557	k12_d15_nh57	k12_d15__top40	0.018808213449890223	myeloid	25.0
-1.06044398811904	11.9892519296073	4.47435052843204	0.115388136310893	0.247305702616734	k12_d15_nh59	k12_d15__top40	0.2312018457505812	myeloid	24.0
0.67368831307298	12.0893066247674	1.83804792683389	0.175183193946444	0.333340607598021	k12_d15_nh62	k12_d15__top40	0.31236998899814017	T/NK	35.0
-0.764230804727334	12.0683920896309	1.37182272264462	0.241501950726514	0.413851360496097	k12_d15_nh64	k12_d15__top40	0.39031858286561955	B	31.0
-1.12734793880756	12.1230597522063	4.15682431494582	0.041469892537174	0.123629449285429	k12_d15_nh65	k12_d15__top40	0.1151232344133577	T/NK	39.0
0.269219750373936	11.9789802165199	0.201637141282576	0.653403667619725	0.802443651788707	k12_d15_nh67	k12_d15__top40	0.787090207257468	myeloid	24.0
-0.120816273181341	11.9080776806267	0.108584325013079	0.900108386028271	0.948894748414627	k12_d15_nh68	k12_d15__top40	0.9443993451735098	myeloid	17.0
-0.558906849821669	12.19310968768	0.969655519130696	0.324768658325616	0.504835197157502	k12_d15_nh70	k12_d15__top40	0.4795895730911097	T/NK	47.0
0.808085401221766	11.8960699751451	3.03650261022081	0.0814144340758925	0.191360814836992	k12_d15_nh71	k12_d15__top40	0.17873837323295083	malignant	18.0
-1.62106754090004	11.9536407845243	10.4237178669361	0.0012445015818427	0.0109403641884032	k12_d15_nh72	k12_d15__top40	0.010530742572534028	T/NK	20.0
0.28272455320573	11.9670622984864	0.411220861050073	0.521352068273762	0.688339994553879	k12_d15_nh73	k12_d15__top40	0.6668512774193822	T/NK	22.0
1.20065945145284	12.0103779443933	4.1708505188634	0.0411279537933251	0.123067492504642	k12_d15_nh74	k12_d15__top40	0.11481680358568472	malignant	27.0
-1.13949909414027	11.940819406766	5.43378242485673	0.0197529728521289	0.0737065365897184	k12_d15_nh75	k12_d15__top40	0.0678849828626222	malignant	18.0
-1.8557009823562	12.2270622153532	9.7245247922501	0.0018188058657176	0.0142932420558414	k12_d15_nh76	k12_d15__top40	0.01380618559876004	T/NK	49.0
