logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group
-0.205774163531626	11.0097448888873	0.144725109576456	0.703676009598459	0.87585205450021	full_k30_d30_nh0	full_k30_d30__q34	0.8671426516303394	myeloid
-0.427907578002508	11.3668862712043	0.479426502135335	0.488770182856492	0.712472945235527	full_k30_d30_nh1	full_k30_d30__q34	0.7070279784657114	B
-1.07567963839634	11.3192719344118	2.26658163448774	0.132655398166267	0.326438809636684	full_k30_d30_nh2	full_k30_d30__q34	0.34611586709625275	B
-0.36495625352423	11.1790754554771	0.279967014158523	0.596787106791522	0.803415278703649	full_k30_d30_nh3	full_k30_d30__q34	0.7927720653837598	B
-0.908557953570135	10.9924826375742	2.10685075415973	0.146812485955023	0.345425355437139	full_k30_d30_nh4	full_k30_d30__q34	0.36244324214893275	myeloid
-0.519873781266777	11.8977878012545	0.715215842307076	0.397828426298901	0.624549096778615	full_k30_d30_nh6	full_k30_d30__q34	0.6228303546039611	T/NK
-0.0077637346507467	10.8681248381845	0.0004129098320851	0.983790174057119	0.992777443938281	full_k30_d30_nh7	full_k30_d30__q34	0.9913288231363766	T/NK
-0.319965917363798	10.9835108389427	0.295157172417213	0.587000756788171	0.795372210905689	full_k30_d30_nh8	full_k30_d30__q34	0.7852827349690106	B
2.1719070926869	11.2013710872125	7.62146086331831	0.0058388444448925	0.0401849882383783	full_k30_d30_nh9	full_k30_d30__q34	0.0468869143885097	malignant
-0.43070896682501	10.810789726804	0.722429184476376	0.395460087699097	0.622958546962959	full_k30_d30_nh10	full_k30_d30__q34	0.6221011500225965	myeloid
-0.373886621939761	11.7584859554429	0.332527558604516	0.564245574008564	0.776511021867564	full_k30_d30_nh11	full_k30_d30__q34	0.7677364308480285	B
0.274822082401882	11.3318603768263	0.166897419274371	0.682931888920689	0.86339228000091	full_k30_d30_nh13	full_k30_d30__q34	0.8540575635876508	T/NK
-1.12571146259752	10.9873940611497	3.5807005453687	0.0586124445660316	0.194136674814742	full_k30_d30_nh14	full_k30_d30__q34	0.2141975902771187	T/NK
-0.370644351596512	10.7381672917139	0.442454539941186	0.506024072045272	0.725226036439048	full_k30_d30_nh15	full_k30_d30__q34	0.7203208571664804	myeloid
-0.714231459669633	11.0369545245334	0.952264499268126	0.329272726995805	0.565031999524801	full_k30_d30_nh16	full_k30_d30__q34	0.5648266625246585	myeloid
2.46022051893643	11.1077007908118	12.1771843527252	0.0004989080684913	0.0058907769187925	full_k30_d30_nh17	full_k30_d30__q34	0.007294644047090099	malignant
-0.78683587562551	11.0273054758888	0.816439456436965	0.366850016343729	0.599362503098951	full_k30_d30_nh19	full_k30_d30__q34	0.5959933969185186	malignant
-1.05321844538435	11.2218673474832	2.74364395247471	0.0978135705747448	0.266707765529018	full_k30_d30_nh20	full_k30_d30__q34	0.28708713993312074	myeloid
-1.36114033928659	11.2989079231573	5.24204094135301	0.081975659763606	0.244996244117206	full_k30_d30_nh21	full_k30_d30__q34	0.2665420369654429	myeloid
-0.789888950749503	11.372217226173	1.85785232837561	0.173040811841583	0.386638063958537	full_k30_d30_nh22	full_k30_d30__q34	0.4002833100338769	T/NK
-0.0079597420626773	11.4339031216656	0.0002495676628688	0.987397499468551	0.993078339024116	full_k30_d30_nh23	full_k30_d30__q34	0.9916585296221376	T/NK
0.358210281668001	11.3109739159671	0.229004028661146	0.632554586810169	0.830711993086415	full_k30_d30_nh24	full_k30_d30__q34	0.8214781578624212	malignant
-0.344361959377877	11.0220865193849	0.436101261307324	0.846050305699016	0.941926248645877	full_k30_d30_nh25	full_k30_d30__q34	0.9386356447000593	myeloid
-0.646143792807712	11.6508090134209	1.11167773073275	0.291860394393963	0.535077389722265	full_k30_d30_nh26	full_k30_d30__q34	0.5407799286324941	T/NK
0.0707209276458062	11.3393264586282	1.71058852387175e-07	0.999670045992909	0.999670045992909	full_k30_d30_nh27	full_k30_d30__q34	0.9996700459929095	other
-0.82323455267037	11.3790153386936	1.87707084745944	0.170835750078612	0.383041133015982	full_k30_d30_nh29	full_k30_d30__q34	0.3975548158620498	T/NK
