logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group	n_cells
-0.995326598102178	10.9172079488814	1.37568544190736	0.241943906784286	0.523353840916364	k40_d30_nh0	k40_d30__top20	0.5146981885939563	myeloid	113.0
0.326602440945663	11.2665773974725	0.178522623600809	0.673005914023235	0.839537029763136	k40_d30_nh1	k40_d30__top20	0.82258031387245	B	172.0
-0.528135784554198	11.0098151616041	0.316094944342583	0.574463233959493	0.78225756176039	k40_d30_nh2	k40_d30__top20	0.7623718684351123	B	89.0
-0.913814948875172	11.0230376888797	1.45953169664047	0.228136109984786	0.503302087127376	k40_d30_nh3	k40_d30__top20	0.4962409485416162	B	127.0
-0.563556360289217	10.7408009306183	0.595999983580283	0.440831001990352	0.688757228687728	k40_d30_nh4	k40_d30__top20	0.6690785993260641	myeloid	75.0
-0.126701856214641	11.8121201242526	0.0434042703084354	0.835134040941584	0.927848960893114	k40_d30_nh6	k40_d30__top20	0.919631226247999	T/NK	334.0
-0.368716096954056	10.9859774442185	0.257546991774019	0.612253875759885	0.807077039138748	k40_d30_nh7	k40_d30__top20	0.7875940424515504	T/NK	113.0
-1.43975284560122	11.1724548820555	3.257073625276	0.0723085568208817	0.250378504956987	k40_d30_nh8	k40_d30__top20	0.2604338207710672	B	149.0
3.75505136978227	11.1566130388128	11.3455432108022	0.0009079103957222	0.0095281878080071	k40_d30_nh9	k40_d30__top20	0.013426131821501371	malignant	139.0
-1.18969780831316	10.5758769441967	2.12251810190582	0.146391471688516	0.388255642304326	k40_d30_nh10	k40_d30__top20	0.39216372684973727	myeloid	55.0
-0.273064890596109	11.637006793032	0.122443696978848	0.726691069659923	0.868142438519932	k40_d30_nh11	k40_d30__top20	0.8542760412115751	B	265.0
-0.291777641770396	11.1019333996816	0.121192372726291	0.728035209112345	0.868142438519932	k40_d30_nh13	k40_d30__top20	0.8542760412115751	T/NK	125.0
-1.0871998315943	11.014380452728	1.92259433670583	0.166795227954119	0.421035442464448	k40_d30_nh14	k40_d30__top20	0.4232537754714863	T/NK	128.0
-1.24633015242838	10.5342447122191	3.07439724142222	0.0807487637727699	0.266974232527857	k40_d30_nh15	k40_d30__top20	0.27696162592241774	myeloid	52.0
-0.168356006538125	10.8198424891976	0.0164171795866638	0.898148555023881	0.954478429554996	k40_d30_nh16	k40_d30__top20	0.9489693362479251	myeloid	72.0
4.27816620845382	10.9298395821947	29.3654298175289	1.43599004156981e-07	7.00763140286066e-06	k40_d30_nh17	k40_d30__top20	1.1437172265319238e-05	malignant	67.0
-0.0073670599694123	10.6499061272917	5.72377366138448e-05	0.993972250140529	0.994787649853524	k40_d30_nh19	k40_d30__top20	0.9950109903886382	malignant	73.0
-0.821003336744737	10.9777810648449	1.08963216753675	0.297552112002478	0.578047096565324	k40_d30_nh20	k40_d30__top20	0.5631227380595386	myeloid	113.0
-0.573887437055122	11.1425331344824	0.66996962419708	0.413834811238815	0.677305280674719	k40_d30_nh21	k40_d30__top20	0.6570503107651722	myeloid	123.0
-0.858512652613912	11.1760942515467	1.31515669623193	0.25254981039819	0.525786294685652	k40_d30_nh22	k40_d30__top20	0.5156332620971311	T/NK	160.0
-0.371673893405705	11.3212174235886	0.318817871977283	0.572820715168375	0.78225756176039	k40_d30_nh23	k40_d30__top20	0.7623718684351123	T/NK	190.0
1.38215770472016	10.7397222992852	2.4588662697065	0.118287144664213	0.341331542173176	k40_d30_nh24	k40_d30__top20	0.3491160425375038	malignant	72.0
-0.969350579696844	10.723940633285	1.54720852832752	0.21470274802131	0.483159730333862	k40_d30_nh25	k40_d30__top20	0.47752976237557065	myeloid	82.0
-1.85716934977098	11.5003068515778	5.14531767903564	0.0242630598673238	0.119358600960222	k40_d30_nh26	k40_d30__top20	0.1297007313320291	T/NK	171.0
-0.390743292823485	11.005274393212	0.207326942461037	0.649262334888945	0.825104217254701	k40_d30_nh27	k40_d30__top20	0.8076467071029397	other	105.0
-0.575874287149332	11.3914792703667	0.669009927438028	0.414168991544791	0.677305280674719	k40_d30_nh29	k40_d30__top20	0.6570503107651722	T/NK	197.0
0.788974879083323	10.8481236457915	1.175815770392	0.279352349327853	0.558526582398057	k40_d30_nh30	k40_d30__top20	0.5467905139404429	malignant	82.0
