logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group
-2.05873663359848	11.7996708785049	8.69468456782388	0.0031921043657628	0.0270702968273022	full_k15_d10_nh0	full_k15_d10__q4_vs_rest	0.030624617023135944	myeloid
-0.674079308681293	11.7289730834706	1.04295576267802	0.307137414880287	0.547227180458426	full_k15_d10_nh1	full_k15_d10__q4_vs_rest	0.5353828412642493	B
-1.55083446320271	11.7334421552528	5.67570512969755	0.017203214282141	0.0893740561804921	full_k15_d10_nh2	full_k15_d10__q4_vs_rest	0.09471255750708041	B
-0.644723680644365	11.746403622621	0.998416826987051	0.317696222138483	0.559119495726933	full_k15_d10_nh3	full_k15_d10__q4_vs_rest	0.54700075726994	B
-0.982002110128062	11.6154856437011	2.94578048526716	0.086105080224278	0.245811532653467	full_k15_d10_nh4	full_k15_d10__q4_vs_rest	0.24297847966271244	mixed
-1.55910386177315	11.7237233438274	5.65223976235735	0.0174348924612029	0.0900369073369582	full_k15_d10_nh6	full_k15_d10__q4_vs_rest	0.09513348417281442	T/NK
-1.2184172245949	11.708894879468	3.5872131386597	0.0582285884750396	0.188582883862931	full_k15_d10_nh7	full_k15_d10__q4_vs_rest	0.18824610096399744	T/NK
-0.611678253964602	11.8839299574073	0.776693192483782	0.378156431480107	0.613706028574658	full_k15_d10_nh8	full_k15_d10__q4_vs_rest	0.5969167146621326	B
-0.314132158977756	11.8367431589367	0.216706779538568	0.641561702359336	0.837243621243359	full_k15_d10_nh10	full_k15_d10__q4_vs_rest	0.82451698847666	myeloid
-1.86423626375694	11.750917151967	7.46210037097031	0.0063022090817543	0.0450529822786571	full_k15_d10_nh11	full_k15_d10__q4_vs_rest	0.04930206429401902	B
-0.262206096031994	11.7961150726655	0.161426611934551	0.687847279278276	0.867992200837336	full_k15_d10_nh13	full_k15_d10__q4_vs_rest	0.852222699149195	T/NK
-1.96221964991519	11.6107395488903	13.2138769388542	0.0019669362193794	0.0183935116731157	full_k15_d10_nh14	full_k15_d10__q4_vs_rest	0.021260989399468456	T/NK
-0.838262443191334	11.7718594336661	1.51814088559864	0.217903840581174	0.452006767632411	full_k15_d10_nh15	full_k15_d10__q4_vs_rest	0.44375180886716337	myeloid
-0.439357157539408	11.8362989746054	0.42408399565814	0.514907654118128	0.741707112093556	full_k15_d10_nh16	full_k15_d10__q4_vs_rest	0.7255524227364103	myeloid
2.77102048167239	11.6788127664904	24.7018356230453	6.7026662510307e-07	5.52172029251577e-05	full_k15_d10_nh17	full_k15_d10__q4_vs_rest	0.00012084125289029077	malignant
-0.98722001916693	11.7761051102407	2.17436025302354	0.140330892678979	0.341933020189626	full_k15_d10_nh20	full_k15_d10__q4_vs_rest	0.33784214923019346	myeloid
-0.256967869079019	11.7566973054299	0.275497554837592	0.743756164004154	0.897829982144603	full_k15_d10_nh21	full_k15_d10__q4_vs_rest	0.8870011251015985	myeloid
-0.594245990379368	11.7576270614347	0.973723830301715	0.507522268548019	0.733376322867874	full_k15_d10_nh22	full_k15_d10__q4_vs_rest	0.7174445089912793	T/NK
-0.702531241432747	11.8226183434047	1.2062103947658	0.360622959661903	0.598156970484268	full_k15_d10_nh23	full_k15_d10__q4_vs_rest	0.5840341871636975	T/NK
-1.82025161647192	11.7054779609749	8.05824027465802	0.0045305948744209	0.0351476642724138	full_k15_d10_nh24	full_k15_d10__q4_vs_rest	0.039082767164013335	malignant
-0.539370385538322	11.7611179813476	0.70928203761846	0.39968420145345	0.630913536923921	full_k15_d10_nh25	full_k15_d10__q4_vs_rest	0.6139516866669071	myeloid
-2.42802028147658	11.7452073867011	14.3128168325973	0.0001548940947373	0.003572890451941	full_k15_d10_nh26	full_k15_d10__q4_vs_rest	0.0060135825990124256	T/NK
-0.0531024338979468	11.8211981978606	0.0017350453929915	0.966774703688755	0.987518339539045	full_k15_d10_nh27	full_k15_d10__q4_vs_rest	0.9866756887974093	other
-0.0858861914448164	11.6715962978588	0.0362689276973239	0.92378167640471	0.978654194843937	full_k15_d10_nh29	full_k15_d10__q4_vs_rest	0.9764338935429139	T/NK
1.37919084956055	11.5895020434228	6.06158932149094	0.0138169427989131	0.0793278294978336	full_k15_d10_nh30	full_k15_d10__q4_vs_rest	0.08588851327836625	malignant
-0.685819166893379	11.7781167408353	1.1952301942728	0.274279634285789	0.510219104639156	full_k15_d10_nh31	full_k15_d10__q4_vs_rest	0.49887216820224395	T/NK
-0.778845343682018	11.7219334399143	1.55206322311042	0.212833923483768	0.447176839659292	full_k15_d10_nh32	full_k15_d10__q4_vs_rest	0.4395582200783319	T/NK
-1.68195401726707	11.6836834635433	6.87157400746253	0.0087590251437335	0.0578363110635842	full_k15_d10_nh33	full_k15_d10__q4_vs_rest	0.06330134674481545	T/NK
0.0716571866352913	11.6599643906146	0.0700460223449814	0.892889671876777	0.969070973868773	full_k15_d10_nh36	full_k15_d10__q4_vs_rest	0.9656238543049157	myeloid
-2.10786935692357	11.6462109457069	13.6348506239253	0.0007264350634505	0.0097421136416231	full_k15_d10_nh38	full_k15_d10__q4_vs_rest	0.012958455415026522	T/NK
0.0693746957063047	11.6676528916158	0.0618048928369998	0.818264586237091	0.939971935053232	full_k15_d10_nh40	full_k15_d10__q4_vs_rest	0.9303270550871056	myeloid
-2.52156837739198	11.7445922048979	15.2001615603584	9.67558978237399e-05	0.0026998016650817	full_k15_d10_nh41	full_k15_d10__q4_vs_rest	0.0049875989129295716	T/NK
-2.01885931499725	11.7177507065076	11.7430035908248	0.0006109603908036	0.0086636186564778	full_k15_d10_nh42	full_k15_d10__q4_vs_rest	0.011661134268221835	malignant
2.58635148765422	11.6917442877769	18.3685900424968	1.82197952318923e-05	0.0007687864817359	full_k15_d10_nh43	full_k15_d10__q4_vs_rest	0.0016133905844500577	malignant
-0.692805584023375	11.830051833713	1.1137914990323	0.291261699708762	0.53208314730323	full_k15_d10_nh44	full_k15_d10__q4_vs_rest	0.5213092261369295	T/NK
-1.32906543805987	11.9216698188511	3.4166867149831	0.0645432682928985	0.200466524500385	full_k15_d10_nh45	full_k15_d10__q4_vs_rest	0.1989830149487696	T/NK
-0.355271244671438	11.730902129135	0.18957091470215	0.663274886920623	0.851867523661973	full_k15_d10_nh46	full_k15_d10__q4_vs_rest	0.8376730760973882	B
-0.534648450027246	11.6042557037851	0.708137268597736	0.400064826592799	0.630913536923921	full_k15_d10_nh47	full_k15_d10__q4_vs_rest	0.614342316057074	myeloid
-0.586174136308051	11.7316188762887	0.899276426411186	0.34297800962432	0.581289224184275	full_k15_d10_nh48	full_k15_d10__q4_vs_rest	0.5696261304821484	T/NK
