logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group
-1.96900380944514	10.8224178106886	10.8227857056658	0.0010216521423084	0.0102723930246165	full_k30_d30_nh100	full_k30_d30__q34	0.01225281534804517	T/NK
-1.68250529198452	10.8788967051308	7.49961915521858	0.006231106897415	0.0411253055229395	full_k30_d30_nh235	full_k30_d30__q34	0.047401884825118576	T/NK
-1.7931473293667	11.4955066282477	8.08837585751009	0.0045150612523385	0.0337842083241844	full_k30_d30_nh277	full_k30_d30__q34	0.04090088368562828	T/NK
-2.15659126225622	11.0577774784159	11.8139900015434	0.0006010436692455	0.0067854666870091	full_k30_d30_nh291	full_k30_d30__q34	0.008210532814603481	T/NK
-1.8406836985522	11.1471108591779	7.97209045977097	0.004801901722852	0.0349155226966699	full_k30_d30_nh317	full_k30_d30__q34	0.041854372967869743	T/NK
-2.61868579079031	10.8917855715416	17.1549823139868	3.60215203533557e-05	0.0007726616115794	full_k30_d30_nh484	full_k30_d30__q34	0.001214683233485647	T/NK
-1.62450929471824	10.8022472251868	7.38865103368658	0.006625693758892	0.0426363393384702	full_k30_d30_nh487	full_k30_d30__q34	0.04935143034290445	T/NK
-2.33121605588928	11.4473973812619	13.3322217330847	0.0002682257937877	0.0034869353192407	full_k30_d30_nh504	full_k30_d30__q34	0.0045224963455402925	T/NK
-1.62493878785892	11.0102338080106	7.53171619905254	0.0061215127586384	0.0406177645208285	full_k30_d30_nh578	full_k30_d30__q34	0.0468869143885097	T/NK
-3.27765449417787	11.2475759634316	24.149643326306	9.70945445625347e-07	6.24803394259911e-05	full_k30_d30_nh652	full_k30_d30__q34	0.0001011639566121566	T/NK
-3.68727735130846	10.9519598785701	32.5290571427105	2.64065478504407e-08	4.85503244050246e-06	full_k30_d30_nh706	full_k30_d30__q34	9.070250461937265e-06	T/NK
-2.57220888485235	11.2303589037447	15.483313324607	8.63522977851809e-05	0.0014085212726097	full_k30_d30_nh755	full_k30_d30__q34	0.0020574858142361698	T/NK
-2.68793243958108	10.8885745033811	17.7214946362169	2.68140252923707e-05	0.0006390676028015	full_k30_d30_nh761	full_k30_d30__q34	0.0009988919454247426	T/NK
-2.92988045232353	11.063805224687	20.302519134716	7.0300640507105e-06	0.0002741724979777	full_k30_d30_nh783	full_k30_d30__q34	0.00041906232056761666	T/NK
-2.74194205203251	11.0753564068172	15.9987630641355	6.59103215613744e-05	0.0011781469979095	full_k30_d30_nh800	full_k30_d30__q34	0.0018045214339328399	T/NK
-2.53583435332627	11.0122460591463	16.3515005959066	5.48016036491354e-05	0.0010290236854269	full_k30_d30_nh823	full_k30_d30__q34	0.0015928495449295094	T/NK
-1.68542207572567	10.970214810023	7.57760328486839	0.0059682422479581	0.0404269882795903	full_k30_d30_nh843	full_k30_d30__q34	0.0468869143885097	T/NK
-1.67496621816324	11.0560584700935	7.56238166856855	0.0060186456633462	0.0405549579514481	full_k30_d30_nh955	full_k30_d30__q34	0.0468869143885097	T/NK
-3.21217137067098	11.1558980565606	22.4642930007169	2.30643402282043e-06	0.0001141684841296	full_k30_d30_nh975	full_k30_d30__q34	0.00017917712331616114	T/NK
-3.18294818233632	11.0018807506969	24.5605396446776	7.8664836233738e-07	5.76109531217898e-05	full_k30_d30_nh1165	full_k30_d30__q34	0.0001011639566121566	T/NK
-2.99277735127761	11.002701714231	19.7053835920822	9.57428953815716e-06	0.0003079634336129	full_k30_d30_nh1212	full_k30_d30__q34	0.0004745395394459582	T/NK
-1.89117148684241	10.8870251902828	9.26652818518333	0.0023679268732639	0.0201822641449717	full_k30_d30_nh1411	full_k30_d30__q34	0.023691569933165155	T/NK
-2.29762711526061	10.9977815341842	14.2534512089058	0.0001648722875975	0.0023576737126443	full_k30_d30_nh1435	full_k30_d30__q34	0.0031783133017845295	T/NK
