logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group	n_cells
-3.27133085720706	10.9126581619619	12.4900007577968	0.0004865388918818	0.0060484517098166	k40_d30_nh99	k40_d30__top20	0.009004006857354911	T/NK	98.0
-2.65601588183526	10.7562201350634	9.22210984351281	0.0026462221515696	0.0214306553418763	k40_d30_nh140	k40_d30__top20	0.02851404002359618	T/NK	68.0
-2.37508467035743	11.4885136787015	7.88830411892562	0.0054659737111307	0.038425469743771	k40_d30_nh266	k40_d30__top20	0.04862108271158475	T/NK	211.0
-2.83913857105195	10.9510066111207	10.3132719610913	0.001492335759752	0.0140049971299803	k40_d30_nh279	k40_d30__top20	0.01879182213517184	T/NK	109.0
-2.55409947160281	10.5955320561314	9.61843085689089	0.00214521730197	0.0183018539049194	k40_d30_nh387	k40_d30__top20	0.024235504077289097	T/NK	55.0
-3.1704558896687	11.1535831002348	11.0684704717376	0.00103332993331	0.010418698501143	k40_d30_nh403	k40_d30__top20	0.014457176621805892	T/NK	130.0
-2.59317282772488	10.7149826446231	9.17798998319137	0.0027040031904217	0.0215613326295066	k40_d30_nh414	k40_d30__top20	0.028521711872998633	T/NK	67.0
-2.99549726063167	10.8431198993085	11.1504152238278	0.000967132912718	0.0099032807597598	k40_d30_nh465	k40_d30__top20	0.013820762078713075	T/NK	82.0
-3.29633851243705	10.9351114323426	11.2049300248197	0.0009722944706265	0.0099032807597598	k40_d30_nh478	k40_d30__top20	0.013820762078713075	T/NK	103.0
-2.81019731377531	11.100410121464	9.12032453100461	0.0027927604997535	0.0221244662967492	k40_d30_nh531	k40_d30__top20	0.029200775016119392	T/NK	109.0
-3.79392272581774	10.8768417317532	16.1271474354267	8.67040937384847e-05	0.0015330289037819	k40_d30_nh599	k40_d30__top20	0.002538738619874466	T/NK	87.0
-3.15164136225481	11.0889027516712	11.4029312835297	0.0008622271325408	0.0092273429973668	k40_d30_nh611	k40_d30__top20	0.01317319835808014	T/NK	127.0
-2.81140937557668	10.8704556810773	9.22188609343592	0.0026700488622665	0.0214306553418763	k40_d30_nh662	k40_d30__top20	0.02851404002359618	T/NK	97.0
-2.7700909640827	11.1228238828313	9.88011855533444	0.0018705762351959	0.0165369783111523	k40_d30_nh710	k40_d30__top20	0.022223155636751625	T/NK	144.0
-3.31582415379393	10.7200473629583	14.8199437375934	0.0001593174507178	0.002399596171306	k40_d30_nh715	k40_d30__top20	0.0038570102357438356	T/NK	74.0
-3.72225178468504	10.7933568168971	16.7922775810795	6.18621860829745e-05	0.0011979661431941	k40_d30_nh838	k40_d30__top20	0.002054820425886738	T/NK	81.0
-3.96776164164653	10.9181561359993	16.6384157898374	6.68565107377654e-05	0.0012548452784626	k40_d30_nh915	k40_d30__top20	0.0021235784756453773	T/NK	102.0
-2.51999677141107	11.1249839390961	7.81790378481048	0.0055712993625855	0.0388399155563109	k40_d30_nh1047	k40_d30__top20	0.04893532785876854	T/NK	140.0
-3.52677336893158	10.737999908805	16.0488790482435	8.87253546702183e-05	0.0015463561813952	k40_d30_nh1056	k40_d30__top20	0.002538738619874466	T/NK	69.0
-2.92203150157202	11.2162927829637	10.0837638608707	0.0017291169241068	0.0157427063239575	k40_d30_nh1068	k40_d30__top20	0.021187097590780177	T/NK	143.0
-3.05306928087967	10.9811175977572	11.2604658265602	0.0009137688307679	0.0095281878080071	k40_d30_nh1134	k40_d30__top20	0.013426131821501371	T/NK	118.0
-3.33938173442042	11.0448672924369	12.980020505915	0.0003791759944813	0.0052567581053091	k40_d30_nh1147	k40_d30__top20	0.008281912519295477	T/NK	98.0
-3.41663115549149	10.7146563910244	15.3575959781575	0.0001243131367284	0.0019955529843248	k40_d30_nh1173	k40_d30__top20	0.0032789364550597226	T/NK	68.0
-3.62658184455973	10.7615678468811	16.5528944037838	6.94642104059444e-05	0.0012840354044735	k40_d30_nh1315	k40_d30__top20	0.0021436743586047053	T/NK	73.0
