logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group	n_cells
-2.11827751621693	12.1550610228441	13.8156356807427	0.0002017687642023	0.0036086459436656	k12_d15_nh6	k12_d15__top40	0.003457511928482052	T/NK	45.0
-1.78967060918676	12.1097280730619	10.533200549773	0.0011729026623166	0.0104887157618659	k12_d15_nh22	k12_d15__top40	0.010118322501045792	T/NK	37.0
-1.62106754090004	11.9536407845243	10.4237178669361	0.0012445015818427	0.0109403641884032	k12_d15_nh72	k12_d15__top40	0.010530742572534028	T/NK	20.0
-1.8557009823562	12.2270622153532	9.7245247922501	0.0018188058657176	0.0142932420558414	k12_d15_nh76	k12_d15__top40	0.01380618559876004	T/NK	49.0
-1.58692367566475	11.9272630155965	16.2066075282513	5.68404571998167e-05	0.0014990466339477	k12_d15_nh77	k12_d15__top40	0.0015032016071802406	T/NK	19.0
-1.34844894910844	12.1001268334334	6.30761921473094	0.0120236909894638	0.0532477478406684	k12_d15_nh99	k12_d15__top40	0.04921278230226216	T/NK	40.0
-1.50431386405421	11.9637548454797	8.60234470881446	0.0033581204610873	0.0219547707455965	k12_d15_nh104	k12_d15__top40	0.02106836132348997	T/NK	22.0
-1.59114234127971	12.0766044840995	8.42636242711057	0.0036990596304385	0.0233601583141437	k12_d15_nh113	k12_d15__top40	0.022373613793535946	T/NK	33.0
-1.64902037363057	12.0718621982303	9.82397868096677	0.0021994511945654	0.0160673523884683	k12_d15_nh120	k12_d15__top40	0.015313659755427925	T/NK	33.0
-2.03243680089262	12.1735184523623	11.0889502616341	0.0008687725577439	0.0089523847672161	k12_d15_nh174	k12_d15__top40	0.008592404463020793	T/NK	47.0
-1.4923223970039	12.226450713922	6.30556428074685	0.0120376348179201	0.0532477478406684	k12_d15_nh183	k12_d15__top40	0.04921278230226216	T/NK	49.0
-1.48100551100834	12.1079607185227	6.26361019906299	0.0123259758023574	0.0537233006959891	k12_d15_nh192	k12_d15__top40	0.04962826874689578	T/NK	39.0
-1.33039056170029	11.9522144855707	7.90831093223808	0.0049218457551889	0.0284619207359226	k12_d15_nh235	k12_d15__top40	0.026987501830072605	T/NK	21.0
-1.70725065254055	12.0615737198825	10.782554345127	0.0010249885751721	0.009724891603463	k12_d15_nh238	k12_d15__top40	0.009395486518897184	T/NK	31.0
-1.46062998529105	12.1409877899235	6.24639667076813	0.0124463244206691	0.0540963150797796	k12_d15_nh243	k12_d15__top40	0.04994948635241702	T/NK	41.0
-1.55764649760345	12.0070330978939	8.22166908908115	0.0041402373497192	0.0252635659457381	k12_d15_nh272	k12_d15__top40	0.02418808650471736	T/NK	27.0
-1.31090680969633	11.9636424821012	6.55601778275385	0.0104545617931234	0.0491134176239892	k12_d15_nh279	k12_d15__top40	0.04566997134831114	T/NK	22.0
-1.76837650523916	12.1703323418132	9.17054066285169	0.0024600903373508	0.0174789980133241	k12_d15_nh286	k12_d15__top40	0.016719617865560775	T/NK	44.0
-1.40237895271273	12.0640992219466	6.94435357436763	0.008409810574552	0.0426243167882835	k12_d15_nh326	k12_d15__top40	0.039833641668883084	T/NK	35.0
-2.07548188832992	12.0247139711785	14.8675217836641	0.0001154089737503	0.0024599501802122	k12_d15_nh328	k12_d15__top40	0.0023345594197176508	T/NK	28.0
-1.87154569438513	11.9953582540242	12.2222237151938	0.0004724552208983	0.0061261693643151	k12_d15_nh334	k12_d15__top40	0.00581303706217816	T/NK	25.0
-1.55285685458841	12.0401287473714	8.31493428470185	0.003932940686462	0.0243064225728075	k12_d15_nh342	k12_d15__top40	0.023302691362556544	T/NK	30.0
-2.13718250045137	12.1405490843067	13.8252895157163	0.0002007349020983	0.0036086459436656	k12_d15_nh360	k12_d15__top40	0.003457511928482052	T/NK	40.0
-1.44628578995645	11.9860551629874	7.33509260697833	0.0067633513944608	0.0361641744666014	k12_d15_nh381	k12_d15__top40	0.033790845784360576	T/NK	25.0
-1.36861607400755	11.9979036956039	6.70528123562035	0.0096142685691156	0.0466675945827533	k12_d15_nh387	k12_d15__top40	0.04313210949665687	T/NK	25.0
-1.4608161897147	11.9256377788443	8.52199393480169	0.0035096363488036	0.0224927279720948	k12_d15_nh444	k12_d15__top40	0.021625006998462006	T/NK	18.0
-2.13054949627482	11.9298840044038	23.4879166579408	7.02048929534007e-06	0.0003523832691467	k12_d15_nh464	k12_d15__top40	0.00033394943953510606	T/NK	17.0
-1.71834003912133	11.9140699952973	13.3540865831308	0.0004283023326191	0.0056477833013166	k12_d15_nh515	k12_d15__top40	0.005335661402494925	T/NK	17.0
-1.99894360637378	12.0367144175748	13.6802719817655	0.0002168433674984	0.003834184998041	k12_d15_nh542	k12_d15__top40	0.003645565070288283	T/NK	29.0
-1.4474835524938	12.0976435770735	6.48909418683854	0.0108554159869466	0.0501217426578308	k12_d15_nh565	k12_d15__top40	0.04632798871256181	T/NK	36.0
-1.87980317720967	12.0912268802382	11.3749766353328	0.0007447037822347	0.0081602752475868	k12_d15_nh568	k12_d15__top40	0.007735733333428438	T/NK	34.0
-1.22955737070727	11.9328119303548	6.57735960201035	0.0103299478900957	0.0489600417617538	k12_d15_nh573	k12_d15__top40	0.0455328845689325	T/NK	20.0
-1.35923728886963	12.0373381786187	7.08649048461618	0.0077680496689211	0.0399742418628683	k12_d15_nh575	k12_d15__top40	0.037332393882575844	T/NK	30.0
