dataset	contrast	gsm_high_Cldn4	gsm_low_Cldn4	n_high_vs_low	logFC_definition	Cldn4_logFC	Cldn4_FDR	NHEJ_core_mean_logFC	NHEJ_core_n_fdr	NHEJ_core_perm_p	Cgas_Mb21d1_logFC	Cgas_FDR	Sting1_Tmem173_logFC	Sting1_FDR	IFN_chemokine_mean_logFC	IFN_chemokine_n_expressed	IFN_chemokine_n_fdr	IFN_chemokine_perm_p	call	cancer	VILI_scored
GSE50927	naive Cldn4 KO vs WT, no VILI	GSM1232580 WT no VILI	GSM1232581 Cldn4 KO no VILI	1 vs 1	KO minus WT	-6.061296179	4.0673e-26	-0.0291921391	0	0.8062193781	0.497757629	0.672042639	0.12918648	1	1.121685366	13	5	9.9990001e-05	IFN/chemokine output up after Cldn4 loss; NHEJ and Sting1/Cgas mRNA flat	no	no
