analysis	family	immune_family	score_family	k	cohorts	n_patients	effect	p	I2	stouffer_z	stouffer_p	cldn4_negative	is_full_family	n_family_units	n_q1	n_q4
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	2	GSE207422+GSE253013	14	-0.3227281595529487	0.34381981902647873	0.0	-0.9929976207763817	0.3207111139407176	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	4	GSE131907+GSE207422+GSE241934_Real+GSE253013	51	-0.2520060993511229	0.37341435273899115	48.68449163716384	-1.0926580674850406	0.27454395719556535	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	3	GSE207422+GSE241934_Real+GSE253013	20	-0.35974408527132384	0.45370132118191553	62.71807290008991	-1.1272685040738653	0.2596289746187711	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	3	GSE131907+GSE207422+GSE253013	45	-0.1230529307735255	0.4580398648103682	0.0	-0.7664828686666918	0.4433890414233477	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	2	GSE131907+GSE207422	39	-0.1250633770601067	0.4701619373259328	0.0	-0.7353702587121339	0.4621140297741527	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	3	GSE131907+GSE241934_Real+GSE253013	43	-0.2943616825909444	0.48403444826567077	65.73932350164505	-0.9748301487806613	0.32964451950250917	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	2	GSE131907+GSE253013	37	-0.1410258366199471	0.49512435118058296	6.945400631946833	-0.7132258071469648	0.47570603929878363	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	1	GSE131907	31	-0.1088709677419355	0.5598965125718907	0.0	-0.5829952281377517	0.5598965125718905	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	1	GSE207422	8	-0.2142857142857143	0.6103444156452669	0.0	-0.5095818877863814	0.6103444156452669	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	2	GSE241934_Real+GSE253013	12	-0.43962624438106224	0.6119272435830418	80.72633444781549	-1.0611462785109895	0.2886234290282754	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	4	GSE131907+GSE207422+GSE241934_Real+GSE253013	51	-0.0787604842656129	0.6220974472261649	0.0	-0.5012516526472138	0.616194026406808	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	3	GSE131907+GSE207422+GSE241934_Real	45	-0.07691380956606982	0.6437972924152142	0.0	-0.4592998125080532	0.6460188823910469	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	3	GSE131907+GSE241934_Real+GSE253013	43	-0.07286113309762944	0.6713327589680484	0.1337634410587415	-0.4291737665288234	0.6677967726024072	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	2	GSE131907+GSE207422	39	-0.07178626279729775	0.6795397588482505	0.0	-0.4209371427712912	0.6738009819630175	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	3	GSE207422+GSE241934_Real+GSE253013	20	-0.11791074833452596	0.6943982885781053	0.0	-0.4040371900929867	0.6861853713911603	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	2	GSE148071+GSE241934_Real	41	-0.1169421435560354	0.7081161444675432	34.60803893497257	-1.3140683628841048	0.1888231995928592	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	2	GSE148071+GSE241934_Real	41	-0.13393318868601944	0.7105478575732438	45.14155403935741	-1.6783851990735117	0.09327192514167004	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	1	GSE131907	31	-0.06330645161290323	0.7351142730158428	0.0	-0.338330325889064	0.7351142730158428	True	False	5		
spearman	tls_malig/cxcl13_mean/pct	cxcl13_mean	pct	2	GSE131907+GSE241934_Real	37	-0.05433615486816651	0.7620200538281638	0.0	-0.2903030783137771	0.7715843840529193	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	1	GSE207422	8	-0.11904761904761905	0.7788857260523796	0.0	-0.28077141957848256	0.7788857260523796	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	2	GSE241934_Real+GSE253013	12	-0.11696311977549421	0.838259739165301	49.70354746356961	-0.29076087485963314	0.7712342104334741	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	3	GSE131907+GSE207422+GSE241934_Real	45	-0.02773156768595643	0.8678169304621429	0.0	-0.15825302372999878	0.8742574232263899	True	False	5		
spearman	tls_malig/cxcl13_mean/mean	cxcl13_mean	mean	2	GSE131907+GSE241934_Real	37	-0.012919224785207727	0.9426534757148151	0.0	-0.0577779771376455	0.9539254805660549	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE148071+GSE207422+GSE253013	45	-0.3710615652891585	0.019391313968450515	0.0	-2.3445833062521735	0.019048354675502144	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	2	GSE148071+GSE253013	37	-0.39473330987732974	0.020127898544854285	0.0	-2.321944546113814	0.020235921773428416	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	2	GSE148071+GSE207422	39	-0.3809439187140708	0.02119414806631102	0.0	-2.300522744037894	0.021418622260958104	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	1	GSE148071	31	-0.4086020621109129	0.02248010028418731	0.0	-2.2821565336122065	0.022480100284187312	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	4	GSE148071+GSE207422+GSE241934_Real+GSE253013	51	-0.3084915829544345	0.04643811087009137	0.0	-1.9817179257738473	0.04751081977762757	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE148071+GSE207422+GSE253013	45	-0.2609385638125853	0.10900273941696365	0.0	-1.6339249869866532	0.10227460237905903	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE148071+GSE253013	37	-0.26459650961173614	0.1312701368872621	0.0	-1.5327270262607646	0.1253431272377245	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE148071+GSE207422	39	-0.22449540572808635	0.18952939152665005	0.0	-1.326950886577595	0.18452492967876766	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	4	GSE148071+GSE207422+GSE241934_Real+GSE253013	51	-0.20290955146317524	0.1987911782012014	0.0	-1.2989394978725635	0.19396469328296717	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	1	GSE253013	6	-0.6	0.208	0.0	-1.2590839804270721	0.20799999999999985	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	1	GSE148071	31	-0.2220574643240126	0.22989998793438032	0.0	-1.2006165248972405	0.2298999879343805	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE207422+GSE253013	14	-0.3898739529207883	0.24429194660055897	0.0	-1.2199304702129017	0.22249123380445324	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	4	GSE131907+GSE148071+GSE207422+GSE253013	76	-0.1796735803282658	0.24595552518616448	23.71162473950265	-1.4273539424523698	0.1534778994099458	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE148071+GSE207422+GSE241934_Real	45	-0.2500328573413441	0.2619956525433105	22.633482221512264	-1.9206369442076852	0.05477749417626657	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE148071+GSE241934_Real+GSE253013	43	-0.25136298599733886	0.2944417442153795	21.15023121713927	-1.9270206548244888	0.05397705590436081	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	4	GSE131907+GSE148071+GSE207422+GSE253013	76	-0.12818060096122502	0.30248598439064367	0.0	-1.0530434423425719	0.2923210822030493	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE148071+GSE207422+GSE241934_Real	45	-0.163664756880653	0.3217343595712636	0.0	-0.9885128565265053	0.32290154113452885	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE131907+GSE148071+GSE207422	70	-0.1753996056986468	0.3658245643669713	48.84586288785047	-1.3529437807364992	0.17607359135953682	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE131907+GSE148071+GSE253013	68	-0.12081404842982052	0.3695680509354261	4.629582852565112	-0.9314574630441137	0.3516169782867328	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE131907+GSE148071+GSE253013	68	-0.17819181689479482	0.3823462161096811	49.031255474433024	-1.3382602200040659	0.18081162453885913	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	5	GSE131907+GSE148071+GSE207422+GSE241934_Real+GSE253013	82	-0.13223169214187105	0.404028608099647	25.528935793549586	-1.1883612659162972	0.2346911098627784	True	True	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE148071+GSE241934_Real+GSE253013	43	-0.18411428424714954	0.4061042734124667	14.852120242024174	-1.1734254853216395	0.24062522217342974	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	5	GSE131907+GSE148071+GSE207422+GSE241934_Real+GSE253013	82	-0.09904181346295102	0.4160124522629488	0.0	-0.8225268193951394	0.410777129195958	True	True	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE131907+GSE148071+GSE207422	70	-0.1007957948023706	0.42957287808455435	0.0	-0.7994046762557617	0.42405579981493147	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	2	GSE207422+GSE253013	14	-0.23046391871193364	0.5068353228786011	0.0	-0.7040883388408018	0.4813777617138584	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	2	GSE131907+GSE148071	62	-0.16843411863876293	0.5192864477664145	74.35470053124834	-1.259785171291756	0.20774687053966712	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE131907+GSE148071	62	-0.08826478792246181	0.5193001154312902	5.306974620520273	-0.6646604154709225	0.5062677176963402	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	4	GSE131907+GSE148071+GSE241934_Real+GSE253013	74	-0.08745633160507212	0.5300005327928371	9.147453789830871	-0.6937998108875705	0.48780776124359126	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	4	GSE131907+GSE148071+GSE207422+GSE241934_Real	76	-0.11112419880513189	0.55956420514913	43.69882145142265	-1.1093941709190034	0.26726017590757034	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	4	GSE131907+GSE148071+GSE207422+GSE241934_Real	76	-0.07141238951266997	0.567136865477752	0.0	-0.5689843444974609	0.5693667643628285	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	1	GSE207422	8	-0.2380952380952381	0.5701563208157683	0.0	-0.5678212916310672	0.5701563208157683	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	4	GSE131907+GSE148071+GSE241934_Real+GSE253013	74	-0.10855915860575506	0.5856790776558105	43.85997855749365	-1.0906385386157054	0.2754319647066146	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	1	GSE207422	8	-0.2142857142857143	0.6103444156452669	0.0	-0.5095818877863814	0.6103444156452669	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	1	GSE253013	6	-0.2571428571428572	0.6227871720116619	0.0	-0.49190405436066337	0.6227871720116618	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE207422+GSE241934_Real+GSE253013	20	-0.15054260779764028	0.6422574660046361	13.673194144200663	-0.5303008889350237	0.5959033304632485	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE131907+GSE253013	37	-0.12100487661833191	0.6968199965739532	32.96488296739242	-0.14397071960656052	0.8855235910893141	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE131907+GSE148071+GSE241934_Real	68	-0.05363940126846165	0.6968958802000155	6.839633217874411	-0.4273044486535933	0.6691575930029119	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	3	GSE131907+GSE207422+GSE253013	45	-0.05344891731997843	0.7482108359253091	0.0	-0.3452136748458666	0.7299337389413401	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE131907+GSE148071+GSE241934_Real	68	-0.07419002955506449	0.7606124255830325	62.23964759910595	-1.0071015288709417	0.313885986586265	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	2	GSE148071+GSE241934_Real	37	-0.10565996842653506	0.8164154891688449	60.31769627055225	-1.865086459724897	0.062169286181178694	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE148071+GSE241934_Real	37	-0.04443392066210698	0.8904762946399492	35.47238356855642	-0.83721038252253	0.4024743224755457	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	2	GSE241934_Real+GSE253013	12	-0.08117658368865817	0.8942097719897152	55.47112142911917	-0.19968324785669536	0.8417283161875105	True	False	5		
spearman	tls_malig/cxcl13pos/mean	cxcl13pos	mean	3	GSE207422+GSE241934_Real+GSE253013	20	-0.026005669752626616	0.9312513881386015	0.0	-0.0903892411952772	0.9279779059781806	True	False	5		
spearman	tls_malig/cxcl13pos/pct	cxcl13pos	pct	4	GSE131907+GSE207422+GSE241934_Real+GSE253013	51	-0.008581546655254483	0.9572593880405705	0.0	-0.060785718667550254	0.9515298641407446	True	False	5		
spearman	author/tnk/pct	tnk	pct	2	GSE131907+GSE205335	43	-0.4787109080847739	0.0015191063422345722	0.0	-3.144426482866681	0.001664127187209751	True	True	2		
spearman	primary_malig_mixed	tnk	mean	3	GSE291670+GSE253013+GSE131907	36	-0.4525237660584771	0.01124332797791432	0.0	-2.54388654980621	0.010962668417911768	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE205335+GSE291670+GSE253013+GSE131907	58	-0.35424522257604185	0.012024380904613377	0.0	-2.5237975800056147	0.011609475554169132	True	False	6		
spearman	author/tnk/pct	tnk	pct	1	GSE131907	21	-0.5220779220779221	0.015195754492505785	0.0	-2.4276797550940232	0.015195754492505776	True	False	2		
spearman	primary_malig_mixed	tnk	mean	5	GSE207422+GSE205335+GSE291670+GSE253013+GSE131907	70	-0.3136731182321444	0.016066417748853902	0.0	-2.4217487400463833	0.01544602612465842	True	False	6		
spearman	primary_malig_mixed	tnk	mean	5	GSE205335+GSE291670+GSE253013+GSE131907+GSE325414	83	-0.2814436542325522	0.017069364043694215	0.0	-2.3986542582174994	0.01645544378277849	True	False	6		
spearman	marker/tnk/pct	tnk	pct	1	GSE291670	6	-0.8857142857142858	0.01884548104956266	0.0	-2.3485734665250915	0.018845481049562653	True	False	3		
spearman	primary_malig_mixed	tnk	mean	6	GSE207422+GSE205335+GSE291670+GSE253013+GSE131907+GSE325414	95	-0.25998846070030546	0.019544298615226337	0.0	-2.3501806007798947	0.01876430414203881	True	True	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE291670+GSE253013+GSE131907	48	-0.37023227527446684	0.019692619307870234	0.0	-2.3435606004521823	0.019100659013965352	True	False	6		
spearman	marker/tnk/pct	tnk	pct	2	GSE253013+GSE291670	15	-0.7138342906922605	0.021746934493141492	23.203165014556042	-2.5632836110818227	0.010368731173552442	True	False	3		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE205335+GSE291670+GSE131907	61	-0.31301858436785857	0.02826082719576394	4.580673106069644	-2.2589983285158994	0.023883488849813842	True	False	6		
spearman	primary_malig_mixed	tnk	mean	5	GSE207422+GSE205335+GSE291670+GSE131907+GSE325414	86	-0.2536361075713524	0.0288991544731404	0.0	-2.1926467640240204	0.028332839071119297	True	False	6		
spearman	primary_malig_mixed	tnk	mean	5	GSE207422+GSE291670+GSE253013+GSE131907+GSE325414	73	-0.279093634937715	0.029003895819552452	0.0	-2.1959616054687547	0.028094691616693233	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE291670+GSE253013+GSE131907+GSE325414	61	-0.32120713001990225	0.030574804994106024	9.07330466421397	-2.2687148560845625	0.02328567158702594	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE205335+GSE291670+GSE131907	49	-0.3762432213981817	0.03555379193109716	21.78061764948592	-2.366972252994294	0.017934277315585476	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE205335+GSE291670+GSE131907+GSE325414	74	-0.2849043786811063	0.0357403036351382	13.61831685171836	-2.239346082912449	0.02513340662056336	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE205335+GSE253013+GSE131907	52	-0.30366317013962907	0.03977436684787714	0.0	-2.072078782381874	0.038258094692335896	True	False	6		
spearman	primary_malig_mixed	tnk	mean	1	GSE291670	6	-0.8285714285714287	0.04156268221574335	0.0	-2.037872532264634	0.04156268221574339	True	False	6		
spearman	marker/tnk/mean	tnk	mean	1	GSE291670	6	-0.8285714285714287	0.04156268221574335	0.0	-2.037872532264634	0.04156268221574339	True	False	3		
spearman	author/tnk/pct	tnk	pct	1	GSE205335	22	-0.43534726143421804	0.042861326301676765	0.0	-2.0250588048345772	0.04286132630167677	True	False	2		
spearman	primary_malig_mixed	tnk	mean	4	GSE205335+GSE253013+GSE131907+GSE325414	77	-0.24301255402644462	0.04558408569014653	0.0	-2.015578200800473	0.04384410117304036	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE205335+GSE253013+GSE131907	64	-0.2683264179864831	0.04731356996785019	0.0	-2.0011462151470036	0.04537663515548402	True	False	6		
spearman	primary_malig_mixed	tnk	mean	5	GSE207422+GSE205335+GSE253013+GSE131907+GSE325414	89	-0.2249856887882514	0.04894334015841851	0.0	-1.9870269700262553	0.04691940819082912	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE253013+GSE131907	30	-0.3807254843107963	0.04952553176803113	0.0	-1.9777024015267692	0.0479622891939408	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE205335+GSE131907	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	True	False	6		
spearman	author/tnk/mean	tnk	mean	2	GSE131907+GSE205335	43	-0.2987939229369048	0.06083736512529873	0.0	-1.8807816569443279	0.060001626385160274	True	False	4		
spearman	primary_malig_mixed	tnk	mean	2	GSE291670+GSE131907	27	-0.5508688296630635	0.06544262960802272	33.46927971609585	-2.4159429005408963	0.0156945222890595	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE291670+GSE131907+GSE325414	64	-0.2847733796412855	0.06693509760505532	18.53782216502532	-2.0214335035515902	0.043234909419530204	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE205335+GSE131907+GSE325414	68	-0.2335548274773281	0.06759477708827971	0.0	-1.8360450884781183	0.06635098847894869	True	False	6		
spearman	author/tnk/mean	tnk	mean	3	GSE131907+GSE205335+GSE325414	68	-0.2335548274773281	0.06759477708827971	0.0	-1.8360450884781183	0.06635098847894869	True	False	4		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE253013+GSE131907	42	-0.30627659639993293	0.06910084496912101	0.0	-1.8333275282198602	0.06675387794369912	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE291670+GSE131907	39	-0.39211364086594347	0.06947599930034198	26.10666238667971	-2.1752221808308847	0.029613470781660902	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE253013+GSE131907+GSE325414	55	-0.2603327049759952	0.07072247185845405	0.0	-1.8211006037882447	0.06859156552942919	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE205335+GSE131907	55	-0.2596486293334358	0.07150145994586629	0.0	-1.8110722369659487	0.07012967045936695	True	False	6		
spearman	author/tnk/mean	tnk	mean	3	GSE131907+GSE205335+GSE207422	55	-0.2596486293334358	0.07150145994586629	0.0	-1.8110722369659487	0.07012967045936695	True	False	4		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE205335+GSE131907+GSE325414	80	-0.21510569444181185	0.07155313783091062	0.0	-1.8124531148612673	0.06991621214522122	True	False	6		
spearman	author/tnk/mean	tnk	mean	4	GSE131907+GSE205335+GSE207422+GSE325414	80	-0.21510569444181185	0.07155313783091062	0.0	-1.8124531148612673	0.06991621214522122	True	True	4		
spearman	primary_malig_mixed	tnk	mean	1	GSE131907	21	-0.39610389610389607	0.07547637795047248	0.0	-1.777558602613853	0.07547637795047248	True	False	6		
spearman	author/tnk/mean	tnk	mean	1	GSE131907	21	-0.39610389610389607	0.07547637795047248	0.0	-1.777558602613853	0.07547637795047248	True	False	4		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE253013+GSE131907+GSE325414	67	-0.23339690121338513	0.07783021252890251	0.0	-1.7791118447228111	0.07522142717492555	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE291670+GSE131907+GSE325414	52	-0.35526753252872106	0.08307384397690497	39.3100053600567	-2.0943883650982897	0.036225398368136076	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE205335+GSE291670+GSE253013+GSE325414	62	-0.2407927377566137	0.08936838291518195	2.6711381380165395	-1.7307523568381036	0.08349594266064969	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE205335+GSE291670+GSE253013	49	-0.2716898014922984	0.09003952489080833	0.0	-1.7128117099712903	0.08674718512890962	True	False	6		
spearman	marker/tnk/pct	tnk	pct	3	GSE207422+GSE253013+GSE291670	22	-0.5509779222900101	0.09098213350009542	40.620808648259086	-2.132780883072001	0.03294270518094106	True	True	3		
spearman	primary_malig_mixed	tnk	mean	5	GSE207422+GSE205335+GSE291670+GSE253013+GSE325414	74	-0.21598566470092445	0.0918801889676257	0.0	-1.7030283051489798	0.08856277149305108	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE205335+GSE291670+GSE253013	37	-0.3637155014178445	0.09776559449644313	19.697194223225754	-1.8096344707412428	0.07035249065885661	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE291670+GSE253013	15	-0.5820148861914176	0.10157923674410392	28.627433099172066	-1.8922932692259726	0.058451917237438374	True	False	6		
spearman	marker/tnk/mean	tnk	mean	2	GSE253013+GSE291670	15	-0.5820148861914176	0.10157923674410392	28.627433099172066	-1.8922932692259726	0.058451917237438374	True	False	3		
spearman	primary_malig_mixed	tnk	mean	2	GSE207422+GSE131907	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	True	False	6		
spearman	author/tnk/mean	tnk	mean	2	GSE131907+GSE207422	33	-0.30019427278501637	0.10752444293486588	0.0	-1.6135946586932053	0.10661537617450499	True	False	4		
spearman	primary_malig_mixed	tnk	mean	2	GSE131907+GSE325414	46	-0.24909622562393258	0.10755581008419263	0.0	-1.613413697576873	0.10665465921807347	True	False	6		
spearman	author/tnk/mean	tnk	mean	2	GSE131907+GSE325414	46	-0.24909622562393258	0.10755581008419263	0.0	-1.613413697576873	0.10665465921807347	True	False	4		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE131907+GSE325414	58	-0.22076227920175914	0.1161359439986555	0.0	-1.5781522183943946	0.11453064426943704	True	False	6		
spearman	author/tnk/mean	tnk	mean	3	GSE131907+GSE207422+GSE325414	58	-0.22076227920175914	0.1161359439986555	0.0	-1.5781522183943946	0.11453064426943704	True	False	4		
spearman	marker/tnk/pct	tnk	pct	1	GSE253013	9	-0.5333333333333333	0.13922686754397814	0.0	-1.478676232299885	0.1392268675439782	True	False	3		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE205335+GSE291670+GSE325414	65	-0.20538180757647273	0.1432771993564049	4.735946811011341	-1.501904194914431	0.13312185310905267	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE291670+GSE253013	27	-0.37770051123834053	0.15744965845520065	25.54722047350248	-1.536736582788858	0.12435782875634001	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE291670+GSE253013+GSE325414	52	-0.2343663411467005	0.1587667059698269	7.683948770647364	-1.4518653755346258	0.1465390416426696	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE291670+GSE253013+GSE325414	40	-0.3427651825519839	0.16711944887667984	34.10067983914711	-1.4978115088844495	0.13418222980343417	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE205335+GSE291670+GSE325414	53	-0.2632528485794412	0.17839487472788318	33.52232823925016	-1.521288489980256	0.12818745738611348	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE205335+GSE291670	40	-0.2963855413420878	0.19340490360184348	30.45406005890386	-1.4855955298041013	0.1373861381599363	True	False	6		
spearman	primary_malig_mixed	tnk	mean	4	GSE207422+GSE205335+GSE253013+GSE325414	68	-0.1662350293036407	0.2092459020755677	0.0	-1.276374193576138	0.20182327424284519	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE205335+GSE253013+GSE325414	56	-0.18046788197815955	0.2109615536673547	0.0	-1.2702752724746948	0.20398659311948542	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE205335+GSE253013	31	-0.23323896608735978	0.23480967377436301	0.0	-1.2091973563582497	0.2265870331299462	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE205335+GSE291670	28	-0.5006848456675129	0.2405317287716633	59.84146678449286	-1.5837624818265068	0.1132477800899305	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE205335+GSE253013	43	-0.19626557909799058	0.24626923739279027	0.0	-1.1814414266953512	0.2374274091668419	True	False	6		
spearman	marker/tnk/pct	tnk	pct	2	GSE207422+GSE253013	16	-0.34245867946914527	0.2590925517919491	0.0	-1.1453776844260368	0.2520527382822124	True	False	3		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE291670+GSE325414	43	-0.2605419152107499	0.27164972157842804	36.48859563439763	-1.2065305922045118	0.22761297070632092	True	False	6		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE205335+GSE325414	59	-0.14530267439369995	0.3007768800559648	0.0	-1.047130223315403	0.2950395216325383	True	False	6		
spearman	author/tnk/mean	tnk	mean	3	GSE205335+GSE207422+GSE325414	59	-0.14530267439369995	0.3007768800559648	0.0	-1.047130223315403	0.2950395216325383	True	False	4		
spearman	primary_malig_mixed	tnk	mean	2	GSE205335+GSE325414	47	-0.15713770783697792	0.310306686569894	0.0	-1.0247165648781646	0.3054969446564516	True	False	6		
spearman	author/tnk/mean	tnk	mean	2	GSE205335+GSE325414	47	-0.15713770783697792	0.310306686569894	0.0	-1.0247165648781646	0.3054969446564516	True	False	4		
spearman	marker/tnk/mean	tnk	mean	3	GSE207422+GSE253013+GSE291670	22	-0.3621568661825641	0.3139984627172989	43.6680328330153	-1.274564877919255	0.20246329552373432	True	True	3		
spearman	primary_malig_mixed	tnk	mean	2	GSE291670+GSE325414	31	-0.474893097550863	0.3154432184021022	66.52598533910249	-1.2384560997913947	0.21554699030314328	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE207422+GSE291670	18	-0.48968701582075724	0.3182113335979516	62.75626043921001	-1.2622724720228087	0.20685075862254854	True	False	6		
