gene,comparison,n_malignant,n_other,mean_malignant,mean_other,pct_pos_malignant,pct_pos_other,log2FC_of_means,auroc,mannwhitney_U,p_value,fdr_bh
TACSTD2,malignant_vs_all_immune,9573,53114,1.5338083505630493,0.05142704397439957,81.40603781468714,4.172157999774071,4.898447036743164,0.8948341892447608,454987680.0,0.0,0.0
TACSTD2,malignant_vs_B,9573,2803,1.5338083505630493,0.012170637026429176,81.40603781468714,1.0702818408847663,6.977569580078125,0.9044840445123059,24270128.0,0.0,0.0
TACSTD2,malignant_vs_CD4Tconv,9573,8746,1.5338083505630493,0.025448791682720184,81.40603781468714,1.680768351246284,5.913377285003662,0.9011231924225485,75446952.0,0.0,0.0
TACSTD2,malignant_vs_CD8T,9573,16969,1.5338083505630493,0.04780764877796173,81.40603781468714,2.757970416642112,5.003733158111572,0.8949800539861565,145384352.0,0.0,0.0
TACSTD2,malignant_vs_CD8Tex,9573,5399,1.5338083505630493,0.04734489321708679,81.40603781468714,2.963511761437303,5.017765522003174,0.8955792599606068,46287680.0,0.0,0.0
TACSTD2,malignant_vs_DC,9573,4682,1.5338083505630493,0.10980904847383499,81.40603781468714,11.255873558308416,3.804049253463745,0.8821764080620987,39539840.0,0.0,0.0
TACSTD2,malignant_vs_Mast,9573,1339,1.5338083505630493,0.03449244797229767,81.40603781468714,2.389843166542196,5.474693775177002,0.8990355701524553,11524060.0,0.0,0.0
TACSTD2,malignant_vs_Mono/Macro,9573,11410,1.5338083505630493,0.04980727285146713,81.40603781468714,5.337423312883435,4.944617748260498,0.8960521361157352,97873920.0,0.0,0.0
TACSTD2,malignant_vs_Plasma,9573,1766,1.5338083505630493,0.15817175805568695,81.40603781468714,13.759909399773498,3.2775542736053467,0.8671954992328722,14660736.0,0.0,0.0
CLDN4,malignant_vs_all_immune,9573,53114,1.4166452884674072,0.03960932791233063,80.25697273581949,3.3738750611891404,5.160494327545166,0.891339529144223,453210784.0,0.0,0.0
CLDN4,malignant_vs_B,9573,2803,1.4166452884674072,0.025451989844441414,80.25697273581949,2.1405636817695326,5.798556327819824,0.8957321733638195,24035288.0,0.0,0.0
CLDN4,malignant_vs_CD4Tconv,9573,8746,1.4166452884674072,0.019874170422554016,80.25697273581949,1.4063571918591355,6.155439853668213,0.8964292796105099,75053952.0,0.0,0.0
CLDN4,malignant_vs_CD8T,9573,16969,1.4166452884674072,0.04321498051285744,80.25697273581949,2.504567151865166,5.03480339050293,0.8890518165935305,144421344.0,0.0,0.0
CLDN4,malignant_vs_CD8Tex,9573,5399,1.4166452884674072,0.03428838029503822,80.25697273581949,2.2596777180959435,5.36861515045166,0.8923476607463956,46120656.0,0.0,0.0
CLDN4,malignant_vs_DC,9573,4682,1.4166452884674072,0.05649751424789429,80.25697273581949,7.3900042716787695,4.6481475830078125,0.8894826610135753,39867312.0,0.0,0.0
CLDN4,malignant_vs_Mast,9573,1339,1.4166452884674072,0.03354659676551819,80.25697273581949,2.315160567587752,5.400168418884277,0.8928640554359735,11444952.0,0.0,0.0
CLDN4,malignant_vs_Mono/Macro,9573,11410,1.4166452884674072,0.03299102559685707,80.25697273581949,3.794916739702016,5.424261093139648,0.8938461069435263,97632960.0,0.0,0.0
CLDN4,malignant_vs_Plasma,9573,1766,1.4166452884674072,0.14402180910110474,80.25697273581949,14.269535673839185,3.298119306564331,0.8656329694725835,14634320.0,0.0,0.0
EPCAM,malignant_vs_all_immune,9573,53114,1.3533951044082642,0.03556488826870918,80.98819596782619,2.8354106262002485,5.249985694885254,0.894896935537086,455019584.0,0.0,0.0
EPCAM,malignant_vs_B,9573,2803,1.3533951044082642,0.022406747564673424,80.98819596782619,1.8551551908669281,5.916505813598633,0.8993954075931314,24133584.0,0.0,0.0
EPCAM,malignant_vs_CD4Tconv,9573,8746,1.3533951044082642,0.02359147183597088,80.98819596782619,1.6121655613994967,5.8421735763549805,0.898287543556943,75209536.0,0.0,0.0
EPCAM,malignant_vs_CD8T,9573,16969,1.3533951044082642,0.03891635313630104,80.98819596782619,2.2629500854499383,5.120062828063965,0.8927108198981537,145015728.0,0.0,0.0
EPCAM,malignant_vs_CD8Tex,9573,5399,1.3533951044082642,0.033199943602085114,80.98819596782619,2.2226338210779772,5.3492584228515625,0.8953577627637711,46276232.0,0.0,0.0
EPCAM,malignant_vs_DC,9573,4682,1.3533951044082642,0.044783927500247955,80.98819596782619,6.193934216146946,4.9174580574035645,0.8952610514237747,40126304.0,0.0,0.0
EPCAM,malignant_vs_Mast,9573,1339,1.3533951044082642,0.026284756138920784,80.98819596782619,1.8670649738610903,5.68621301651001,0.8977452221040834,11507520.0,0.0,0.0
EPCAM,malignant_vs_Mono/Macro,9573,11410,1.3533951044082642,0.025191230699419975,80.98819596782619,2.59421560035057,5.7475175857543945,0.8986911680922636,98162176.0,0.0,0.0
EPCAM,malignant_vs_Plasma,9573,1766,1.3533951044082642,0.1403922438621521,80.98819596782619,11.211778029445075,3.269047975540161,0.862922439349345,14588496.0,0.0,0.0
PTPRC,malignant_vs_all_immune,9573,53114,0.042178403586149216,1.056222915649414,4.888749608273269,61.15525096961253,-4.646265983581543,0.20865370100599512,106092128.0,0.0,0.0
PTPRC,malignant_vs_B,9573,2803,0.042178403586149216,0.7528090476989746,4.888749608273269,48.69782376025687,-4.157707691192627,0.27319090263043966,7330564.0,0.0,0.0
PTPRC,malignant_vs_CD4Tconv,9573,8746,0.042178403586149216,1.1282802820205688,4.888749608273269,59.23850903270066,-4.741477012634277,0.21689718317217208,18159816.0,0.0,0.0
PTPRC,malignant_vs_CD8T,9573,16969,0.042178403586149216,1.3191524744033813,4.888749608273269,62.17808945724557,-4.966962814331055,0.20064977743716447,32594400.0,0.0,0.0
PTPRC,malignant_vs_CD8Tex,9573,5399,0.042178403586149216,1.408652663230896,4.888749608273269,68.88312650490832,-5.061667442321777,0.1661973491653524,8589848.0,0.0,0.0
PTPRC,malignant_vs_DC,9573,4682,0.042178403586149216,0.779072105884552,4.888749608273269,68.17599316531397,-4.207180500030518,0.17719992683751687,7942240.0,0.0,0.0
PTPRC,malignant_vs_Mast,9573,1339,0.042178403586149216,0.4338166415691376,4.888749608273269,24.645257654966393,-3.36250901222229,0.39677874829530124,5086008.0,0.0,0.0
PTPRC,malignant_vs_Mono/Macro,9573,11410,0.042178403586149216,0.7748518586158752,4.888749608273269,64.46099912357582,-4.199344158172607,0.1956964670116883,21375520.0,0.0,0.0
PTPRC,malignant_vs_Plasma,9573,1766,0.042178403586149216,0.6016951203346252,4.888749608273269,44.67723669309173,-3.834456205368042,0.29656644495732204,5013728.0,0.0,0.0
