sampleId,TACSTD2,immune_tcell_effector,cytotoxic,exhaustion,ESTIMATE_Aran,ABSOLUTE_Aran,CPE_Aran,ABSOLUTE_GDC,ESTIMATE_or_ABSOLUTE
TCGA-22-4594-01,-1.0891,0.3686875000000001,0.5213375000000001,0.6386583333333332,0.6485,0.24,0.4618,0.24,0.6485
TCGA-22-4595-01,-0.693,0.22692500000000002,0.3915875,-0.0472,0.7123,0.85,0.8806,0.46,0.7123
TCGA-22-4596-01,-0.6468,0.9167375,0.7103875,1.2919916666666664,0.4241,0.29,0.3332,0.69,0.4241
TCGA-22-4599-01,-2.3591,1.4499250000000001,1.4733125,0.9829916666666668,0.6676,0.47,0.6362,0.47,0.6676
TCGA-22-4601-01,0.9225,-0.19590000000000002,-0.5504875,-0.36699166666666677,0.8996,0.78,0.8997,0.78,0.8996
TCGA-22-4604-01,-0.2696,0.8170624999999999,0.2544,0.5980833333333334,0.5961,,0.6601,0.84,0.5961
TCGA-22-4605-01,0.8458,-0.7143125,-0.49785,0.10437499999999998,0.6931,0.23,0.5712,0.24,0.6931
TCGA-22-4607-01,1.6856,-0.6826875,-0.3279,-0.5163833333333333,0.793,0.64,0.7496,0.63,0.793
TCGA-22-4609-01,-0.1559,0.8197875,0.8406125000000001,0.8181249999999999,0.5981,0.42,0.5383,0.42,0.5981
TCGA-22-4613-01,0.1919,0.7301875,0.48774999999999996,0.37871666666666665,0.7747,0.45,0.6471,0.62,0.7747
TCGA-22-5471-01,0.1295,1.6049499999999999,1.5688000000000002,0.6964083333333334,0.7564,0.44,0.6566,0.44,0.7564
TCGA-22-5472-01,1.4,-0.8104625,-0.32765,-0.6247583333333334,0.8038,0.65,0.7454,0.65,0.8038
TCGA-22-5473-01,-0.6477,0.070825,0.32251250000000004,-0.10513333333333341,0.8693,0.58,0.773,0.58,0.8693
TCGA-22-5474-01,0.2749,1.3670375,1.3395125,1.1920833333333334,0.6785,0.52,0.5739,0.55,0.6785
TCGA-22-5477-01,-0.9804,0.13513750000000002,0.0486375,0.022891666666666654,0.9099,0.73,0.8716,0.73,0.9099
TCGA-22-5478-01,-0.3277,-0.3513625,-0.26738750000000006,-0.34640833333333326,0.8052,0.41,0.5894,0.4,0.8052
TCGA-22-5479-01,-0.5562,0.3399125,0.297375,-0.08794999999999999,0.844,0.28,0.5748,0.28,0.844
TCGA-22-5480-01,-2.0261,0.78335,0.24537499999999998,0.894141666666667,0.714,0.71,0.716,0.71,0.714
TCGA-22-5481-01,-3.5156,0.8618499999999999,0.6895249999999999,0.5184583333333334,0.8219,0.69,0.7686,0.7,0.8219
TCGA-22-5482-01,0.3847,-0.7703875,-0.6119250000000002,-0.7628166666666667,0.8912,0.66,0.7887,0.66,0.8912
TCGA-22-5483-01,-0.9261,0.5771,-0.08172499999999999,0.14716666666666664,0.7778,0.7,0.809,0.7,0.7778
TCGA-22-5485-01,-1.0623,-0.91575,-0.7837000000000001,-0.6478166666666666,0.8897,0.71,0.8083,0.72,0.8897
TCGA-22-5489-01,-1.9683,0.76105,0.5163875,1.0502833333333332,0.5383,0.42,0.5441,0.43,0.5383
TCGA-22-5491-01,1.132,-0.3572875,-0.513825,-0.42861666666666665,0.9365,0.67,0.8394,0.67,0.9365
TCGA-22-5492-01,0.2469,0.8080625,0.9947875,0.7704416666666667,0.6953,0.56,0.5967,0.56,0.6953
TCGA-22-A5C4-01,-0.983,-0.27564999999999995,-0.608375,-0.6279,0.9152,,0.8168,0.68,0.9152
TCGA-33-4532-01,-0.0134,-0.8105874999999999,-0.6182625,-0.9291583333333334,0.9638,0.58,0.836,0.56,0.9638
TCGA-33-4533-01,-1.6253,-0.15028749999999996,-0.7046375,-0.32560833333333333,0.8747,0.7,0.8335,0.7,0.8747
TCGA-33-4538-01,0.3157,-0.40291250000000006,-0.45565000000000005,-0.20450833333333338,0.9045,0.6,0.769,0.59,0.9045
TCGA-33-4547-01,0.5168,-0.9248624999999999,-0.7574624999999999,-0.26984166666666665,0.8026,0.96,0.8712,0.49,0.8026
TCGA-33-4566-01,0.0806,1.0059625,1.2271375,0.28107499999999996,0.7372,0.54,0.6537,0.53,0.7372
TCGA-33-4582-01,-0.2494,-0.58385,-0.5858500000000001,-1.2816500000000002,0.9504,0.54,0.6796,0.54,0.9504
TCGA-33-4583-01,0.9036,0.4347375,1.03945,-0.08872499999999998,0.9079,0.52,0.7022,0.52,0.9079
TCGA-33-4586-01,-1.0604,-1.1249624999999999,-0.70065,-0.8637,0.9085,0.42,0.5774,0.42,0.9085
TCGA-33-4587-01,-1.069,-0.5533250000000001,-1.1738000000000002,-1.1142416666666666,0.9344,0.88,0.9215,0.88,0.9344
TCGA-33-4589-01,0.6967,1.1003749999999999,1.2834625000000002,0.4257166666666667,0.7365,0.21,0.5074,0.2,0.7365
TCGA-33-6738-01,1.2191,-0.66485,-0.699175,-0.71145,0.9217,0.35,0.6327,0.53,0.9217
TCGA-33-A4WN-01,0.9702,-0.8483500000000002,-1.076775,-0.3031083333333333,0.9128,,0.7913,0.39,0.9128
TCGA-33-A5GW-01,0.8789,-2.2282375,-2.09995,-1.3515250000000003,0.9734,,0.9358,0.82,0.9734
TCGA-33-AAS8-01,-1.9124,-0.9788625,-0.5528124999999999,-0.5041749999999999,0.9693,,0.8353,0.64,0.9693
TCGA-33-AASB-01,0.031,-1.2479749999999998,-1.4917375000000002,-1.5768833333333332,0.9867,,0.8472,0.44,0.9867
TCGA-33-AASD-01,0.3334,-0.70345,-0.81845,-0.7775583333333334,0.9236,,0.8043,0.69,0.9236
TCGA-33-AASI-01,0.5069,0.534325,0.434375,0.16620833333333337,0.8692,,0.8567,0.52,0.8692
TCGA-33-AASJ-01,1.2624,-0.19963749999999997,-0.36385,-0.3422583333333333,0.9702,,0.9253,0.6,0.9702
TCGA-33-AASL-01,0.4037,0.2326875,0.5201374999999999,-0.14478333333333335,0.9197,,0.8464,0.43,0.9197
TCGA-34-2596-01,-1.6755,-0.23152500000000004,0.04145,0.5152416666666667,0.8203,0.65,0.7665,0.65,0.8203
TCGA-34-2600-01,1.4772,-0.8322999999999999,-0.6776875,-1.1714666666666667,0.951,0.86,0.944,0.86,0.951
TCGA-34-2608-01,0.4684,0.18359999999999999,0.41625000000000006,0.5283916666666667,0.5529,0.29,0.4379,0.29,0.5529
TCGA-34-5231-01,-2.1517,0.350275,0.3406,0.110525,0.8656,0.67,0.7277,0.67,0.8656
TCGA-34-5232-01,1.6494,0.6089125,0.3785875,0.8197916666666668,0.7367,0.28,0.4285,0.29,0.7367
TCGA-34-5234-01,0.3748,1.0421375000000002,1.3227125,0.9554916666666666,0.4465,0.19,0.3632,0.18,0.4465
TCGA-34-5236-01,-0.3089,-0.6047374999999999,-0.5323375,-0.11532500000000001,0.6948,0.24,0.5807,0.18,0.6948
TCGA-34-5239-01,-0.2117,0.9982875,1.06535,0.855125,0.5844,0.45,0.5599,0.45,0.5844
TCGA-34-5240-01,1.0202,-0.6513375,-0.5268875000000001,-0.26279166666666676,0.8244,0.64,0.7721,0.64,0.8244
TCGA-34-5241-01,0.9441,0.6950000000000001,0.9910624999999998,0.5992583333333333,0.6245,0.24,0.5134,0.88,0.6245
TCGA-34-5927-01,-0.6642,-0.3016375,-0.5081625,-0.5546000000000001,0.9401,0.77,0.8421,0.77,0.9401
TCGA-34-5928-01,-0.4929,0.2609875,0.0653125,0.2915666666666667,0.6722,0.4,0.5653,0.4,0.6722
TCGA-34-5929-01,-2.1366,-0.34391249999999995,-0.5278624999999999,0.01265,0.8568,0.76,0.692,0.75,0.8568
TCGA-34-7107-01,-0.2014,-0.272825,-0.4521875,-0.09140833333333331,0.7703,0.59,0.7223,0.59,0.7703
TCGA-34-8454-01,0.8699,0.860125,1.1540249999999999,0.8709333333333334,0.6414,,0.5035,0.45,0.6414
TCGA-34-8455-01,0.6317,-0.169725,-0.3041625,-0.7720249999999999,0.8395,,0.6573,0.46,0.8395
TCGA-34-8456-01,-0.3131,-0.7418750000000001,-0.6031249999999999,0.038916666666666655,0.8729,,0.773,0.64,0.8729
TCGA-34-A5IX-01,1.036,-0.43755,-0.18351250000000005,-0.6853166666666667,0.8911,,0.7466,0.36,0.8911
TCGA-37-3783-01,0.558,1.1119750000000002,1.5520875,0.71115,0.6449,0.36,0.5283,0.36,0.6449
TCGA-37-3789-01,0.4013,0.8910999999999999,1.029475,0.3120833333333333,0.7705,0.62,0.7019,0.62,0.7705
TCGA-37-3792-01,1.0858,1.45205,1.5997750000000002,1.4973416666666666,0.4867,0.4,0.5422,0.4,0.4867
TCGA-37-4129-01,-5.0887,-1.9830750000000001,-2.1156125,-1.5343499999999999,0.9768,0.51,0.6465,0.45,0.9768
TCGA-37-4130-01,-4.4503,2.474725,2.8980625,1.7575250000000002,0.5848,0.4,0.5422,0.4,0.5848
TCGA-37-4132-01,-1.2513,0.9028125,0.9485625,0.7942916666666667,0.7722,0.63,0.7019,0.62,0.7722
TCGA-37-4133-01,1.7288,0.3429500000000001,0.46896250000000006,0.19225833333333334,0.8179,0.67,0.7913,0.67,0.8179
TCGA-37-4135-01,0.0615,0.05549999999999998,0.23764999999999997,-0.5131666666666667,0.8491,0.91,0.8056,0.91,0.8491
TCGA-37-4141-01,-0.4899,0.5151625,0.1628375,0.28049166666666664,0.8208,0.75,0.7672,0.76,0.8208
TCGA-37-5819-01,-2.7137,0.116575,0.27535,0.014466666666666683,0.8765,0.71,0.8361,0.71,0.8765
TCGA-37-A5EL-01,-0.1267,-0.6643499999999999,0.09946250000000001,-1.0250416666666664,0.961,,0.9421,0.77,0.961
TCGA-37-A5EN-01,0.0644,0.0345,-0.13042499999999999,0.05483333333333331,0.9073,,0.8846,0.54,0.9073
TCGA-39-5011-01,-0.0243,1.5781,1.6140999999999999,1.0579416666666666,0.6412,0.43,0.5233,0.43,0.6412
TCGA-39-5016-01,1.06,0.7149125000000001,0.5824750000000001,0.6503833333333332,0.8189,0.51,0.7433,0.51,0.8189
TCGA-39-5019-01,-0.1687,-0.018225000000000012,0.012050000000000005,0.297575,0.7861,0.37,0.6534,0.55,0.7861
TCGA-39-5021-01,-1.226,0.7674624999999999,0.5134875000000001,0.36452500000000004,0.7852,0.4,0.5422,0.4,0.7852
TCGA-39-5022-01,-0.0213,1.795625,1.5377750000000001,1.6038999999999997,0.5074,0.25,0.3782,0.26,0.5074
TCGA-39-5024-01,0.8628,-0.2341375,-0.18108749999999996,-0.12330833333333335,0.8832,0.19,0.4369,0.32,0.8832
TCGA-39-5027-01,-0.5416,-1.0432000000000001,-0.8990375,-0.9917250000000002,0.9827,0.68,0.7369,0.68,0.9827
TCGA-39-5028-01,1.1082,0.19356249999999997,0.28672499999999995,0.44460833333333344,0.7271,0.19,0.5509,0.19,0.7271
TCGA-39-5029-01,0.6259,0.6943249999999999,0.7654,0.1922083333333333,0.7829,0.34,0.5575,0.54,0.7829
TCGA-39-5030-01,-0.9832,1.6352875,1.3533125000000001,1.3821416666666664,0.4709,0.29,0.4087,0.3,0.4709
TCGA-39-5031-01,-0.1475,0.34049999999999997,0.042175000000000004,0.37570833333333326,0.767,0.4,0.6254,0.4,0.767
TCGA-39-5034-01,-0.9426,0.05628749999999999,0.48096250000000007,0.023624999999999997,0.7617,0.51,0.6667,0.51,0.7617
TCGA-39-5035-01,0.9911,1.2489124999999999,1.5123625,0.997375,0.7242,0.45,0.5896,0.44,0.7242
TCGA-39-5036-01,1.3161,-0.1917,-0.1812,-0.6387333333333333,0.95,0.64,0.7588,0.64,0.95
TCGA-39-5037-01,-0.2233,-1.84355,-2.0910625,-1.44735,0.9909,0.48,0.7058,0.49,0.9909
TCGA-39-5039-01,0.6226,-0.194875,0.042100000000000005,-0.35965,0.7395,0.28,0.5831,0.28,0.7395
TCGA-39-5040-01,-1.2386,-0.6139375,-0.7213624999999999,-0.22024999999999997,0.9061,0.59,0.8039,0.59,0.9061
TCGA-43-2576-01,0.5799,0.5254,0.8086625000000001,0.45227500000000004,0.5892,0.27,0.4527,0.27,0.5892
TCGA-43-2578-01,-1.0041,0.1806375,0.3857125,0.14663333333333325,0.8612,,0.8513,0.59,0.8612
TCGA-43-2581-01,-0.466,0.42616250000000006,0.5553125,0.6075750000000001,0.5702,0.29,0.4379,0.29,0.5702
TCGA-43-3394-01,0.2384,-1.0780875,-0.9784249999999999,-0.4133833333333334,0.894,0.6,0.8665,0.6,0.894
TCGA-43-3920-01,-0.2847,1.0179874999999998,1.0506375,0.4173916666666666,0.6966,0.52,0.656,0.52,0.6966
TCGA-43-5668-01,0.0639,1.3163125,1.1618499999999998,1.2204499999999998,0.6377,0.34,0.502,0.34,0.6377
TCGA-43-5670-01,1.1018,-1.9616624999999999,-2.02345,-1.8339166666666664,0.9598,0.62,0.7508,0.62,0.9598
TCGA-43-6143-01,-0.2553,-0.49266249999999995,-0.5158625000000001,-0.4450166666666668,0.8859,0.76,0.8458,0.86,0.8859
TCGA-43-6647-01,-0.8658,-0.006949999999999991,-0.24911250000000004,0.6919999999999998,0.5468,0.25,0.3975,0.25,0.5468
TCGA-43-6770-01,-0.2464,-0.8971874999999999,-0.9034000000000001,-0.25894999999999996,0.8241,0.69,0.7717,0.69,0.8241
TCGA-43-6771-01,0.7435,-0.023662500000000003,-0.08653750000000002,-0.22172499999999995,0.7642,0.47,0.6494,0.48,0.7642
TCGA-43-6773-01,0.1214,0.6317875,1.0893,1.1684583333333334,0.4898,0.93,0.5098,0.21,0.4898
TCGA-43-7656-01,-0.9285,0.9504625,0.753725,0.9268583333333335,0.6955,0.6,0.6644,0.59,0.6955
TCGA-43-7657-01,-0.2347,-1.2959124999999998,-1.665,-0.6789000000000001,0.8917,0.44,0.7292,0.44,0.8917
TCGA-43-7658-01,-2.0332,1.0610249999999999,0.7067000000000001,0.4701833333333334,0.8901,0.76,0.8274,0.75,0.8901
TCGA-43-8115-01,-0.2318,0.8827624999999999,0.8088749999999999,0.8902583333333332,0.524,0.27,0.419,0.42,0.524
TCGA-43-8116-01,-0.2347,-0.0038624999999999927,0.11233750000000002,-0.07593333333333332,0.8401,0.57,0.6915,0.58,0.8401
TCGA-43-8118-01,0.3899,-0.63285,-0.44062500000000004,-0.11792499999999999,0.7728,,0.6635,0.33,0.7728
TCGA-43-A474-01,0.0847,-2.166425,-1.7958499999999997,-2.060425,0.9443,,0.836,0.61,0.9443
TCGA-43-A475-01,0.1063,2.0870375,1.9362999999999997,1.4374583333333335,0.622,,0.4973,0.34,0.622
TCGA-43-A56U-01,0.3349,0.8869125,1.0790625,1.3294416666666664,0.5717,,0.4289,0.17,0.5717
TCGA-43-A56V-01,0.2995,-0.696175,-1.0574000000000001,-0.5200666666666667,0.8997,,0.8744,0.57,0.8997
TCGA-46-3765-01,0.2629,0.14402500000000001,0.065725,-0.008408333333333323,0.8042,0.36,0.7446,0.36,0.8042
TCGA-46-3766-01,-0.2821,1.01065,0.9544874999999999,1.1706916666666667,0.3935,0.24,0.3905,0.17,0.3935
TCGA-46-3767-01,0.0327,0.22981249999999998,0.3922125,0.6409666666666666,0.506,,0.6325,0.23,0.506
TCGA-46-3768-01,-0.2237,-0.8601000000000001,-0.7737124999999999,-0.7849916666666666,0.8889,0.75,0.874,0.75,0.8889
TCGA-46-3769-01,0.2958,0.384125,0.0845125,0.37590000000000007,0.6878,0.47,0.6086,0.47,0.6878
TCGA-46-6025-01,0.0407,-0.08587499999999998,-0.2623875,-0.21968333333333334,0.8949,0.55,0.7932,0.54,0.8949
TCGA-46-6026-01,-0.6065,-1.1123,-1.0440749999999999,-0.7884166666666667,0.9631,0.9,0.8758,0.9,0.9631
TCGA-51-4079-01,1.1972,0.03783749999999998,-0.02396250000000001,0.14545,0.8166,0.63,0.7603,0.62,0.8166
TCGA-51-4080-01,0.0663,-1.05375,-1.2081125000000001,-1.0192083333333335,0.9407,0.96,0.93,0.96,0.9407
TCGA-51-4081-01,-0.563,-1.4628875,-1.7692,-1.1385583333333333,0.8999,0.64,0.827,0.63,0.8999
TCGA-52-7622-01,-0.0272,0.97335,1.021075,0.7697750000000001,0.6915,0.26,0.5485,0.39,0.6915
TCGA-52-7809-01,-0.8283,-0.246025,-0.3201125,-0.3628333333333334,0.9148,0.52,0.6793,0.52,0.9148
TCGA-52-7810-01,0.6317,-2.3331,-1.8708749999999998,-1.574225,0.9212,0.51,0.7048,0.51,0.9212
TCGA-52-7811-01,0.5116,-0.3077875,-0.17505,-0.20985,0.7831,0.19,0.4559,0.22,0.7831
TCGA-52-7812-01,-0.2821,1.3889750000000003,0.9653250000000001,0.3986083333333333,0.7739,0.56,0.6939,0.56,0.7739
TCGA-56-1622-01,0.6273,-1.1281124999999999,-1.0701625000000001,-0.7032500000000002,0.9351,0.82,0.9224,0.9,0.9351
TCGA-56-5897-01,0.311,0.317475,0.3392625,0.4789999999999999,0.53,0.19,0.3722,0.32,0.53
TCGA-56-5898-01,0.6208,-0.17883749999999998,-0.1899875,-0.39176666666666665,0.7913,0.36,0.7002,0.36,0.7913
TCGA-56-6545-01,-0.5888,0.5457500000000001,0.3767,0.6660916666666666,0.5419,0.33,0.4759,0.32,0.5419
TCGA-56-6546-01,-1.7142,1.3203749999999999,1.4916749999999999,0.6868916666666668,0.6688,0.26,0.4851,0.41,0.6688
TCGA-56-7221-01,-0.1081,-1.9861875,-1.8730374999999997,-1.3083416666666665,0.9546,0.58,0.7074,0.58,0.9546
TCGA-56-7222-01,0.3916,-2.244075,-1.9579375,-1.7018583333333333,0.9414,0.54,0.6884,0.53,0.9414
TCGA-56-7223-01,-1.449,-1.481425,-2.1115250000000003,-1.364325,0.9863,0.94,0.9782,0.94,0.9863
TCGA-56-7579-01,1.036,-1.6543999999999999,-1.8224125,-1.2141166666666667,0.8619,0.51,0.6465,0.66,0.8619
TCGA-56-7580-01,0.3343,-0.487325,-0.31673750000000006,-0.577875,0.8897,0.37,0.666,0.37,0.8897
TCGA-56-7582-01,-0.1537,-0.1199375,-0.30613749999999995,-0.24863333333333335,0.8317,0.62,0.7664,0.62,0.8317
TCGA-56-7730-01,-0.1909,-1.2680875,-1.627825,-1.1885500000000002,0.9873,0.8,0.9094,0.8,0.9873
TCGA-56-7731-01,0.8037,-0.5314875,-0.040912500000000004,0.2242916666666667,0.6611,0.22,0.4905,0.17,0.6611
TCGA-56-7822-01,1.3633,-1.0692,-0.6346625,-0.6123999999999999,0.8522,0.31,0.5781,0.31,0.8522
TCGA-56-7823-01,0.1359,-0.5062375,-0.6265124999999999,-0.9588999999999999,0.9349,,0.724,0.92,0.9349
TCGA-56-8082-01,0.0557,-1.197125,-1.463975,-1.1125,0.9392,0.81,0.8211,0.81,0.9392
TCGA-56-8083-01,-1.287,-1.2175625,-2.3001875,-1.292475,0.9619,0.91,0.9587,0.91,0.9619
TCGA-56-8201-01,-0.407,1.3341875,1.279975,0.9386249999999996,0.4705,0.22,0.3661,0.22,0.4705
TCGA-56-8304-01,1.1003,0.31195,0.37702499999999994,-0.4767083333333333,0.8999,,0.6573,0.54,0.8999
TCGA-56-8305-01,-0.0008,-1.2104375,-1.4140625,-0.8246166666666667,0.8796,0.41,0.746,0.41,0.8796
TCGA-56-8307-01,-0.9494,0.46077500000000005,0.46897500000000003,0.32188333333333335,0.8098,0.52,0.6589,0.52,0.8098
TCGA-56-8308-01,1.5517,-0.68745,-0.4890625,0.13454999999999998,0.8209,0.45,0.6207,0.44,0.8209
TCGA-56-8309-01,-0.3866,1.3913,1.143725,1.488933333333333,0.5067,0.3,0.4192,0.31,0.5067
TCGA-56-8503-01,0.2268,0.416475,0.18409999999999999,0.4996083333333334,0.5373,,0.4009,0.22,0.5373
TCGA-56-8504-01,-0.0559,0.19085,0.2904375,-0.33440833333333336,0.7987,,0.6486,0.35,0.7987
TCGA-56-8622-01,1.1978,-1.4863625,-0.6866000000000001,-0.42709166666666665,0.7902,,0.6141,0.47,0.7902
TCGA-56-8623-01,-0.2355,0.5135375000000001,1.2789249999999999,0.8164999999999999,0.4287,,0.5632,0.96,0.4287
TCGA-56-8624-01,0.564,-1.010425,-0.9564124999999999,-0.5504666666666668,0.8045,,0.7099,0.28,0.8045
TCGA-56-8625-01,-0.4919,1.4847125,1.451025,1.258441666666667,0.4464,,0.4194,0.37,0.4464
TCGA-56-8626-01,0.3352,-1.1183125,-0.8884750000000001,-0.46525,0.8318,,0.7398,0.4,0.8318
TCGA-56-8628-01,0.1905,0.3584625,0.21480000000000002,0.513525,0.6404,,0.6278,0.41,0.6404
TCGA-56-8629-01,0.4908,-0.589125,-0.320375,-0.7053583333333334,0.8876,,0.7898,0.62,0.8876
TCGA-56-A49D-01,0.3867,0.80355,1.0800999999999998,0.5339416666666666,0.7759,,0.7062,0.56,0.7759
TCGA-56-A4BW-01,0.5017,-0.004399999999999991,-0.004949999999999982,0.09165833333333329,0.8173,,0.7019,0.58,0.8173
TCGA-56-A4BX-01,0.5595,-2.5437499999999997,-3.5304500000000005,-1.7543083333333334,0.9932,,0.8206,0.87,0.9932
TCGA-56-A4BY-01,1.1269,-0.17261250000000003,-0.32687499999999997,0.051258333333333315,0.8959,,0.7913,0.45,0.8959
TCGA-56-A4ZJ-01,0.6714,-0.12096250000000001,0.1539875,0.24954166666666663,0.5791,,0.4783,0.16,0.5791
TCGA-56-A4ZK-01,1.0999,0.8159750000000001,0.46990000000000004,0.276375,0.7712,,0.6573,,0.7712
TCGA-56-A5DR-01,0.5165,-0.181,-0.0812625,-0.2412,0.8426,,0.7466,,0.8426
TCGA-56-A5DS-01,0.6952,-0.12438750000000001,-0.16795000000000002,0.07103333333333335,0.8132,,0.5814,0.32,0.8132
TCGA-56-A62T-01,0.5068,-0.7798624999999999,-0.16978749999999998,-0.3481583333333333,0.8392,,0.881,0.51,0.8392
TCGA-58-8386-01,-0.7815,-0.11198750000000002,-0.07893750000000001,-0.10325,0.7017,,0.6054,0.35,0.7017
TCGA-58-8387-01,0.4704,0.925025,1.073425,0.9734666666666666,0.7826,0.38,0.5233,0.38,0.7826
TCGA-58-8388-01,-0.4965,0.570825,0.283275,0.5431,0.7202,,0.6977,0.71,0.7202
TCGA-58-8390-01,-0.9476,-0.46433750000000007,-0.47245000000000004,-0.43845833333333334,0.7964,,0.734,0.82,0.7964
TCGA-58-8391-01,0.6508,-0.6589375,-0.6736499999999999,-0.8729666666666663,0.935,,0.8602,0.62,0.935
TCGA-58-8392-01,-0.1491,-1.1908625,-1.2219499999999999,-1.0058666666666667,0.9558,,0.7913,,0.9558
