sampleId,TACSTD2,immune_tcell_effector,cytotoxic,exhaustion,ESTIMATE_Aran,ABSOLUTE_Aran,CPE_Aran,ABSOLUTE_GDC,ESTIMATE_or_ABSOLUTE
TCGA-05-4426-01,1.298,-0.7428999999999999,-0.8241625,-0.4172833333333333,0.8136,0.71,0.8361,0.7,0.8136
TCGA-05-4427-01,0.0278,0.1775375,0.0976,-0.2927,0.7404,0.46,0.6325,0.47,0.7404
TCGA-05-4430-01,-0.3468,0.12611250000000002,0.33590000000000003,0.23356666666666667,0.5803,0.21,0.4406,0.2,0.5803
TCGA-05-4432-01,-0.6455,0.30365,0.2971375,0.23340000000000005,0.7616,0.43,0.6573,0.36,0.7616
TCGA-05-4433-01,0.26,0.245625,0.1362625,-0.093375,0.7108,0.62,0.6843,0.62,0.7108
TCGA-05-4434-01,1.2458,0.7621375,0.434325,0.6902166666666666,0.5637,0.29,0.4379,0.45,0.5637
TCGA-05-5420-01,0.0172,1.5815125000000003,1.57855,1.1892583333333333,0.4566,0.25,0.3563,0.25,0.4566
TCGA-05-5423-01,0.0449,-0.1103625,0.18689999999999998,0.39115833333333333,0.6329,0.59,0.645,0.59,0.6329
TCGA-05-5425-01,-0.4895,1.2039374999999999,1.2232375,0.8242666666666668,0.632,0.38,0.523,0.71,0.632
TCGA-05-5428-01,0.8144,-0.66135,-0.45852500000000007,-0.8100416666666668,0.738,0.63,0.7199,0.63,0.738
TCGA-05-5429-01,1.1871,-1.2565,-1.3312000000000002,-1.4542666666666666,0.8666,0.72,0.7911,0.82,0.8666
TCGA-05-5715-01,0.8194,-1.22395,-1.2368875,-1.091075,0.6889,0.74,0.6809,0.73,0.6889
TCGA-35-3615-01,-1.9944,-0.307225,-0.49941250000000004,-0.45257499999999995,0.8239,0.69,0.7943,0.69,0.8239
TCGA-35-4122-01,0.6386,1.2522000000000002,1.4781875000000002,0.9772416666666666,0.4966,0.22,0.3716,0.21,0.4966
TCGA-35-4123-01,0.0283,1.8315500000000002,1.7671125,1.2091166666666668,0.5317,0.4,0.5422,0.4,0.5317
TCGA-35-5375-01,1.1266,0.6981999999999999,0.7341625,0.1903166666666666,0.7489,0.58,0.7519,0.58,0.7489
TCGA-38-4625-01,-3.4206,0.263825,0.3464125,-0.017708333333333343,0.7476,0.35,0.6678,0.35,0.7476
TCGA-38-4626-01,-0.8107,-0.38708750000000003,-0.0061625000000000065,0.35895833333333327,0.5005,0.2,0.3526,0.28,0.5005
TCGA-38-4627-01,0.1459,-0.34171250000000003,-0.050449999999999995,0.19799999999999995,0.4221,,0.4862,0.22,0.4221
TCGA-38-4628-01,0.6936,-2.0075250000000002,-1.76065,-1.0359999999999998,0.7247,0.5,0.637,0.5,0.7247
TCGA-38-4629-01,0.8957,1.086475,0.8986625,0.8315250000000001,0.5264,0.31,0.4569,0.4,0.5264
TCGA-38-4630-01,-1.3068,-0.30981249999999994,-0.8733624999999999,-0.6060666666666666,0.8817,0.79,0.8498,0.79,0.8817
TCGA-38-4631-01,-0.1383,-0.12671249999999998,0.2904875,-0.8366416666666668,0.8674,0.32,0.7072,0.49,0.8674
TCGA-38-4632-01,0.4334,0.39668749999999997,0.34659999999999996,0.34759166666666674,0.6684,0.35,0.5602,0.37,0.6684
TCGA-38-6178-01,0.0476,-0.9365625,-0.8239875000000001,-0.13807500000000003,0.7584,0.33,0.6553,0.32,0.7584
TCGA-38-7271-01,0.234,1.0137625,1.372925,1.3669416666666667,0.3785,0.19,0.3431,0.26,0.3785
TCGA-38-A44F-01,0.2315,0.5790124999999999,0.5281874999999999,0.5937166666666666,0.5874,,0.554,0.26,0.5874
TCGA-44-2655-01,0.3925,-0.7601125000000001,-0.5973250000000001,-0.16152500000000003,0.7856,0.3,0.5834,0.33,0.7856
TCGA-44-2656-01,0.8273,1.41425,1.429125,1.0677666666666668,0.5134,0.31,0.4861,0.32,0.5134
TCGA-44-2657-01,0.3642,1.3808500000000001,1.381325,1.1404666666666667,0.493,0.34,0.4853,0.34,0.493
TCGA-44-2659-01,-0.1288,0.5860624999999999,0.226175,0.3624583333333334,0.6325,0.41,0.5517,0.42,0.6325
TCGA-44-2661-01,-0.4271,1.2110125,1.07925,1.106025,0.424,0.29,0.4379,0.29,0.424
TCGA-44-2662-01,0.7157,-0.4207625,-0.37355000000000005,0.09933333333333334,0.561,0.25,0.4072,0.26,0.561
TCGA-44-2665-01,-0.2421,-0.8232124999999999,-0.8968125,0.06816666666666665,0.5241,0.45,0.5896,0.43,0.5241
TCGA-44-2666-01,-0.3845,-1.1542,-0.7952125000000001,-0.6519083333333334,0.8679,0.58,0.791,0.56,0.8679
TCGA-44-2668-01,0.3476,0.9077624999999999,0.9978125000000001,0.6071333333333334,0.5242,0.3,0.4297,0.3,0.5242
TCGA-44-3396-01,0.356,0.6769874999999999,0.62065,0.6517583333333333,0.4991,0.25,0.4,0.24,0.4991
TCGA-44-3398-01,-0.1119,0.12982500000000002,1.2087625,0.5394083333333334,0.4853,0.24,0.3905,0.19,0.4853
TCGA-44-3918-01,-2.3813,1.7390375,1.7824874999999998,1.3155833333333333,0.4505,0.28,0.4777,0.45,0.4505
TCGA-44-3919-01,0.46,0.7176875,0.309825,0.6486166666666667,0.6119,0.52,0.656,0.51,0.6119
TCGA-44-4112-01,-1.4845,-0.35609999999999997,0.11608750000000001,-0.38960833333333333,0.7132,0.55,0.6708,0.57,0.7132
TCGA-44-5643-01,0.9715,0.1657,0.26186250000000005,-0.18847500000000003,0.8813,0.56,0.6533,0.56,0.8813
TCGA-44-5644-01,-1.5619,-0.8935249999999999,-0.579275,-0.9474083333333333,0.942,0.77,0.8198,0.75,0.942
TCGA-44-5645-01,0.8834,-0.126925,-0.6247875,0.5622916666666667,0.6358,0.54,0.7167,0.54,0.6358
TCGA-44-6145-01,0.2239,1.2432875,1.3941499999999998,0.97995,0.5543,0.31,0.4508,0.31,0.5543
TCGA-44-6146-01,0.8037,-1.1190000000000002,-0.9852,-1.2538583333333333,0.9066,0.75,0.9,0.7,0.9066
TCGA-44-6147-01,0.3352,-0.1959375,-0.2508875,0.4019500000000001,0.6699,0.42,0.7875,0.47,0.6699
TCGA-44-6148-01,0.3258,-1.012275,-0.805,0.08863333333333334,0.716,0.6,0.7473,0.3,0.716
TCGA-44-6774-01,-0.8419,-0.552675,-0.5216875,0.21166666666666667,0.5131,0.36,0.5043,0.45,0.5131
TCGA-44-6775-01,0.7012,-0.5048375,-0.7912125,0.3789833333333333,0.5219,0.4,0.7367,0.27,0.5219
TCGA-44-6776-01,-0.343,-1.2672875000000001,-0.8515875000000002,-0.9311916666666669,0.9077,0.65,0.8193,0.65,0.9077
TCGA-44-6777-01,-0.4654,0.010900000000000007,0.10786249999999997,0.5277166666666667,0.3351,0.35,0.5186,0.34,0.3351
TCGA-44-6778-01,-2.0618,1.411275,1.2608875,1.36765,0.4928,0.26,0.4164,0.25,0.4928
TCGA-44-6779-01,1.1062,1.23565,1.5201750000000003,0.7396750000000001,0.5637,0.45,0.5646,0.6,0.5637
TCGA-44-7659-01,-0.3773,-0.6633875,-0.41845000000000004,-0.428225,0.8207,0.58,0.74,0.56,0.8207
TCGA-44-7660-01,1.4017,-0.17605,-0.19235,-0.135075,0.8657,0.75,0.8281,0.58,0.8657
TCGA-44-7661-01,-0.7465,0.425625,0.0737625,0.6544833333333333,0.5604,0.3,0.4876,0.29,0.5604
TCGA-44-7662-01,0.5799,0.4791375,0.6507375000000001,0.24184999999999998,0.6064,0.33,0.4761,0.33,0.6064
TCGA-44-7667-01,-2.2921,-0.15213749999999998,-0.3374125,-0.9149750000000001,0.894,0.37,0.6368,0.37,0.894
TCGA-44-7669-01,-1.9157,0.17582499999999998,0.11556249999999998,0.3464833333333333,0.7717,0.5,0.637,0.5,0.7717
TCGA-44-7670-01,-0.3539,-0.42777500000000007,-0.4468875,-0.6919333333333334,0.9277,0.5,0.7263,0.5,0.9277
TCGA-44-7671-01,-0.3779,-1.6149874999999998,-1.4369250000000002,-1.2432,0.8345,0.67,0.7982,0.58,0.8345
TCGA-44-7672-01,-0.3275,0.8095374999999999,0.878275,0.8851583333333334,0.4866,0.19,0.4187,0.21,0.4866
TCGA-44-8117-01,1.9396,-0.1019375,-0.31936250000000005,-0.21524999999999997,0.7848,0.66,0.7326,0.66,0.7848
TCGA-44-8119-01,-0.8665,0.3909750000000001,0.611625,0.09256666666666669,0.6601,0.55,0.5584,0.55,0.6601
TCGA-44-8120-01,0.0105,-0.8646625000000002,-0.8744999999999998,-0.28351666666666664,0.7375,0.53,0.6556,0.54,0.7375
TCGA-44-A479-01,-2.5374,1.3816750000000002,1.2296500000000001,1.081075,0.5029,,0.3824,0.36,0.5029
TCGA-44-A47A-01,0.3398,-0.372825,-0.5410875,0.29535,0.7138,,0.6494,0.34,0.7138
TCGA-44-A47B-01,-0.5046,0.43807499999999994,0.5489,0.03121666666666671,0.7711,,0.6985,0.5,0.7711
TCGA-44-A47G-01,0.5463,0.9764625000000001,0.8408749999999999,0.9689833333333334,0.5044,,0.3734,0.24,0.5044
TCGA-44-A4SS-01,1.0489,1.0950625,1.0347,0.642625,0.6084,,0.4406,0.25,0.6084
TCGA-44-A4SU-01,0.698,-0.2237,-0.7398875,0.0015083333333333244,0.7925,,0.6701,0.59,0.7925
TCGA-49-4486-01,0.2864,-1.3270499999999998,-0.86775,-1.5335583333333336,0.9433,0.72,0.8456,0.73,0.9433
TCGA-49-4487-01,-0.6348,1.1798875000000002,1.2201125,0.7074583333333333,0.5913,0.22,0.4429,0.17,0.5913
TCGA-49-4488-01,2.0024,0.34576250000000003,0.3890625,-0.2731333333333334,0.7865,0.44,0.6937,0.45,0.7865
TCGA-49-4490-01,1.5618,-0.890925,-0.8749875,-0.5693583333333333,0.7794,0.26,0.6257,0.26,0.7794
TCGA-49-4494-01,0.1801,0.267425,0.509025,-0.4201,0.7827,0.3,0.7019,0.46,0.7827
TCGA-49-4501-01,1.0369,-0.13069999999999998,0.11392500000000004,-0.09680833333333332,0.674,0.44,0.5801,0.43,0.674
TCGA-49-4505-01,0.7828,0.5575874999999999,0.6713,0.45455833333333334,0.6223,0.44,0.5801,0.45,0.6223
TCGA-49-4506-01,-0.4372,1.047125,1.5261125000000002,0.21395,0.7356,0.25,0.6515,0.25,0.7356
TCGA-49-4507-01,1.4652,1.3410499999999999,2.0922125,0.5778333333333333,0.7095,0.35,0.616,0.35,0.7095
TCGA-49-4510-01,0.3932,-0.79355,-0.2592,-0.62845,0.8427,0.64,0.7697,0.64,0.8427
TCGA-49-4512-01,-0.1878,-1.3363749999999999,-1.4264375,-0.3598333333333333,0.6579,0.48,0.669,0.32,0.6579
TCGA-49-4514-01,0.2651,0.5842,0.6522749999999999,-0.04375833333333335,0.8285,0.35,0.6207,0.35,0.8285
TCGA-49-6742-01,0.4433,-1.0075,-0.805275,-1.0514000000000001,0.92,0.49,0.7352,0.49,0.92
TCGA-49-6743-01,0.6552,-0.009487500000000003,0.1238,0.04471666666666668,0.7237,0.27,0.5671,0.27,0.7237
TCGA-49-6744-01,0.0261,0.546875,0.7673000000000001,0.8194500000000001,0.498,0.23,0.4123,0.37,0.498
TCGA-49-6745-01,0.9595,0.6915,0.48645,0.40667499999999995,0.6068,0.37,0.5477,0.24,0.6068
TCGA-49-6761-01,-0.2917,0.7957749999999999,0.895375,0.4636833333333333,0.7429,0.3,0.6033,0.29,0.7429
TCGA-49-6767-01,2.4113,1.3269375,0.9725375,-0.18175833333333333,0.7716,0.43,0.614,0.43,0.7716
TCGA-49-AAQV-01,0.5279,-0.35226250000000003,-0.2943375,-0.10630833333333334,0.8063,,0.5552,0.25,0.8063
TCGA-49-AAR0-01,0.1795,0.08615,0.28922500000000007,0.44762499999999994,0.723,,0.6344,0.51,0.723
TCGA-49-AAR2-01,0.3255,-0.0789,-0.11563749999999999,-0.022158333333333335,0.8215,,0.5942,0.69,0.8215
TCGA-49-AAR3-01,0.3506,1.9430875,1.6785124999999999,1.0885749999999998,0.5464,,0.5929,0.32,0.5464
TCGA-49-AAR4-01,0.9099,1.5479375,1.716975,0.8405333333333335,0.6419,,0.5243,0.22,0.6419
TCGA-49-AAR9-01,1.0736,-0.43595000000000006,-0.2791625,-0.64515,0.9207,,0.7622,0.75,0.9207
TCGA-49-AARE-01,1.5654,0.0379125,0.00273749999999999,-0.16745000000000002,0.8013,,0.7406,0.42,0.8013
TCGA-49-AARN-01,0.332,-0.4142875,-0.34788749999999996,-0.30100833333333327,0.8033,,0.7562,0.43,0.8033
TCGA-49-AARO-01,1.3276,0.41000000000000003,0.595225,0.5610499999999999,0.585,,0.5745,0.28,0.585
TCGA-49-AARQ-01,-1.5085,0.51785,0.5341,0.12650833333333328,0.8616,,0.8225,0.52,0.8616
TCGA-49-AARR-01,0.2215,-0.1905,0.3106875,0.3781666666666667,0.6546,,0.6664,0.64,0.6546
TCGA-4B-A93V-01,-1.5788,0.48015,0.489325,-0.19099166666666667,0.8629,,0.6573,0.62,0.8629
TCGA-50-5044-01,-1.7942,0.34542500000000004,0.8560375,0.23725833333333335,0.7143,0.22,0.5726,0.23,0.7143
TCGA-50-5045-01,0.0044,0.9468124999999998,0.8589750000000002,1.0789749999999998,0.3902,0.29,0.4327,0.22,0.3902
TCGA-50-5049-01,0.3256,1.7388875000000001,1.4409875,1.2989916666666668,0.3025,0.36,0.44,0.26,0.3025
TCGA-50-5051-01,0.1375,-1.5897375,-1.07925,-0.8774333333333334,0.8944,0.59,0.7233,0.59,0.8944
TCGA-50-5055-01,0.343,0.9483624999999999,1.0940750000000001,1.1297416666666666,0.3712,0.17,0.2992,0.13,0.3712
TCGA-50-5066-01,-0.7195,1.4293874999999998,1.685775,0.9564666666666667,0.4861,0.29,0.4019,0.27,0.4861
TCGA-50-5066-02,0.122,0.012962500000000002,-0.377225,-0.003608333333333349,0.7937,,,0.41,0.7937
TCGA-50-5068-01,0.6042,1.0041625,1.1191875,0.6776916666666667,0.5419,0.24,0.4018,0.24,0.5419
TCGA-50-5072-01,0.7353,-0.8104750000000001,-0.8306374999999999,-0.5125250000000001,0.8296,0.36,0.6525,0.4,0.8296
TCGA-50-5930-01,0.6343,0.31157500000000005,0.6144125,0.2231,0.6615,0.98,0.5508,0.95,0.6615
TCGA-50-5931-01,0.1074,-1.5171375,-1.571725,-1.5824499999999997,0.9153,0.75,0.8271,0.86,0.9153
TCGA-50-5932-01,1.1918,-1.2480125,-1.0438625000000001,-1.3711916666666664,0.8793,0.84,0.8322,0.84,0.8793
TCGA-50-5933-01,0.0761,-0.043225,-0.2140375,0.25362500000000004,0.517,0.29,0.4379,0.3,0.517
TCGA-50-5935-01,-0.4169,-0.047237500000000016,-0.1451625,-0.34956666666666664,0.7331,0.57,0.7367,0.39,0.7331
TCGA-50-5936-01,0.9596,-0.8144875,-0.9864624999999999,-0.3028416666666667,0.7575,0.44,0.6819,0.6,0.7575
TCGA-50-5939-01,1.273,-0.60965,-0.3788,0.08735833333333336,0.6441,0.33,0.5016,0.38,0.6441
TCGA-50-5941-01,0.2814,1.2107625,0.8276125000000001,1.0096999999999998,0.5338,0.23,0.381,0.27,0.5338
TCGA-50-5942-01,-0.0754,-0.6404875,-0.7508999999999999,-0.2207833333333333,0.7812,0.69,0.7653,0.69,0.7812
TCGA-50-5944-01,0.8089,-1.2077875,-1.368075,-0.557875,0.7087,0.57,0.7034,0.57,0.7087
TCGA-50-5946-01,0.8221,-0.7351500000000002,-1.13245,-0.5809333333333333,0.9354,0.68,0.7409,0.75,0.9354
TCGA-50-5946-02,-0.2106,0.2617375,0.11982500000000001,0.16085833333333333,0.7012,,,0.9,0.7012
TCGA-50-6590-01,-0.7345,1.0816625,0.9055874999999999,1.0123416666666667,0.6129,0.25,0.4514,0.25,0.6129
TCGA-50-6591-01,-3.0195,-2.8885124999999996,-3.2721250000000004,-2.0055166666666664,0.9634,0.9,0.895,0.9,0.9634
TCGA-50-6592-01,0.6423,1.1912625000000001,1.5252999999999997,0.617025,0.6554,0.28,0.4683,0.28,0.6554
TCGA-50-6593-01,0.4924,-1.2161875000000002,-1.3495249999999999,-0.030400000000000014,0.6359,0.3,0.5698,0.31,0.6359
TCGA-50-6594-01,0.0304,-0.3415125,-0.689475,-0.21414166666666676,0.8175,0.61,0.7413,0.6,0.8175
TCGA-50-6595-01,0.3366,0.6497499999999999,0.791425,0.316225,0.6048,0.18,0.4503,0.22,0.6048
TCGA-50-6597-01,0.5201,0.1664,0.15962500000000002,-0.007783333333333327,0.7524,0.38,0.6542,0.48,0.7524
TCGA-50-6673-01,-0.5425,-1.085175,-1.3171499999999998,-0.42444166666666666,0.7484,0.35,0.6361,0.35,0.7484
TCGA-50-7109-01,-0.193,0.5913,0.5546875,-0.19874166666666668,0.7532,0.44,0.64,0.44,0.7532
TCGA-50-8457-01,-0.0517,0.3227125,0.29416250000000005,0.5252583333333334,0.5791,,0.5992,0.6,0.5791
TCGA-50-8459-01,-0.1408,-0.3391375,-0.1946875,0.7339249999999998,0.3987,,0.5505,0.29,0.3987
TCGA-50-8460-01,0.4643,-0.29163750000000005,0.365225,0.303475,0.6713,,0.5551,0.42,0.6713
TCGA-53-7624-01,0.3187,0.3677375,-0.018837500000000007,0.05143333333333336,0.8854,0.69,0.8436,0.69,0.8854
TCGA-53-7626-01,0.5837,0.70135,0.7607875,0.80455,0.543,0.42,0.5549,0.42,0.543
TCGA-53-7813-01,-0.5313,0.5108125,0.18293749999999992,-0.202175,0.872,0.36,0.5043,0.36,0.872
TCGA-53-A4EZ-01,-1.188,-0.564775,-0.5773375000000001,-0.7682166666666667,0.9139,,0.7135,0.47,0.9139
TCGA-55-1592-01,1.0227,-0.6426750000000001,-0.8162750000000001,-0.3863583333333334,0.7697,0.48,0.6978,0.49,0.7697
TCGA-55-1594-01,-1.827,0.0863125,-0.032462500000000005,-0.3695583333333334,0.8366,0.55,0.6844,0.55,0.8366
TCGA-55-1595-01,-0.8358,0.310675,0.047049999999999995,0.07490000000000002,0.7153,0.35,0.5594,0.52,0.7153
TCGA-55-1596-01,1.4195,-0.3427125,-0.3276875,-0.5574083333333334,0.8737,0.63,0.7913,0.63,0.8737
TCGA-55-5899-01,-3.209,0.42702499999999993,0.408675,0.030591666666666666,0.7552,0.67,0.7421,0.67,0.7552
TCGA-55-6543-01,0.4267,-0.7692875000000001,-0.7462875,-0.6271166666666667,0.7273,0.65,0.7295,0.65,0.7273
TCGA-55-6642-01,-0.4593,0.6391375000000001,0.9103749999999999,0.33096666666666663,0.582,0.36,0.5125,0.37,0.582
TCGA-55-6712-01,1.3368,1.0048875,0.9139375000000001,0.6537999999999999,0.6148,0.29,0.4532,0.29,0.6148
TCGA-55-6968-01,-1.7696,0.9346500000000002,0.8160000000000001,0.7614083333333334,0.7441,0.66,0.6713,0.65,0.7441
TCGA-55-6969-01,-1.4968,0.9245625000000001,0.982775,0.7865666666666667,0.5854,0.23,0.4475,0.25,0.5854
TCGA-55-6970-01,-0.4538,0.3752375,0.03560000000000001,0.28324166666666667,0.7247,0.56,0.6653,0.56,0.7247
TCGA-55-6971-01,-1.1848,1.4209500000000002,1.191425,1.1147333333333331,0.5294,0.23,0.381,0.23,0.5294
TCGA-55-6972-01,-0.4641,-1.475625,-0.7181124999999999,-2.4483249999999996,0.9826,0.91,0.9048,0.83,0.9826
TCGA-55-6975-01,0.4939,-0.7128874999999999,-0.448775,-0.5960166666666665,0.7126,0.46,0.5991,0.46,0.7126
TCGA-55-6978-01,-0.3115,2.004075,1.7838124999999998,1.2276666666666667,0.4389,0.23,0.4128,0.26,0.4389
TCGA-55-6979-01,-0.0167,1.429,0.8000624999999999,1.2042666666666666,0.457,0.19,0.3431,0.33,0.457
TCGA-55-6980-01,1.4785,-0.10763749999999998,-0.25467500000000004,0.26876666666666665,0.5875,0.32,0.4959,0.31,0.5875
TCGA-55-6981-01,0.488,-1.5596125,-1.4691999999999998,-0.47112500000000007,0.8072,0.27,0.5575,0.26,0.8072
TCGA-55-6982-01,-0.1734,0.053624999999999985,-0.577725,-0.04112499999999999,0.6224,0.25,0.5638,0.25,0.6224
TCGA-55-6983-01,-0.4054,0.132375,0.43579999999999997,0.09170000000000005,0.6569,0.35,0.5446,0.27,0.6569
TCGA-55-6984-01,0.958,-1.2162,-0.8157625000000001,-0.8392583333333334,0.8737,0.84,0.7928,0.81,0.8737
TCGA-55-6985-01,0.7085,0.8573749999999999,0.8716125000000001,0.6444916666666668,0.6408,0.38,0.5233,0.39,0.6408
TCGA-55-6986-01,-0.2139,-0.7073750000000001,-0.7239875,-0.47625,0.7872,0.4,0.6777,0.4,0.7872
TCGA-55-6987-01,-0.3594,1.8069875000000002,2.045525,1.2592166666666669,0.4882,0.16,0.3147,0.16,0.4882
TCGA-55-7227-01,1.3923,0.35126250000000003,0.304425,0.6117750000000001,0.5934,0.53,0.6584,,0.5934
TCGA-55-7281-01,1.9046,0.0980625,0.1575625,0.2639333333333333,0.5893,0.42,0.5588,0.42,0.5893
TCGA-55-7283-01,0.0196,0.046950000000000006,0.310925,-0.2967416666666667,0.7851,0.47,0.7103,0.47,0.7851
TCGA-55-7284-01,0.1628,-0.15058749999999999,-0.003699999999999995,-0.11595,0.694,0.4,0.6025,0.4,0.694
TCGA-55-7570-01,-1.8562,-0.4963125,-0.6237375,-0.4905333333333333,0.9318,0.57,0.7034,0.57,0.9318
TCGA-55-7573-01,0.8096,0.09039999999999998,-0.416575,0.16743333333333335,0.6836,0.33,0.6328,0.33,0.6836
TCGA-55-7574-01,-1.0078,0.6244000000000001,0.7896249999999999,0.9960416666666667,0.5072,0.19,0.3431,0.19,0.5072
TCGA-55-7576-01,1.2573,-0.109125,-0.41283749999999997,-0.033425,0.7337,0.48,0.6489,0.47,0.7337
TCGA-55-7724-01,0.3326,0.45842499999999997,0.5806749999999999,0.31254999999999994,0.5985,0.26,0.5022,0.28,0.5985
TCGA-55-7725-01,0.1569,0.6187375,0.21297500000000003,0.21854166666666666,0.7023,0.6,0.6887,0.61,0.7023
TCGA-55-7726-01,1.2474,-0.6641875,-0.8501749999999999,-0.47663333333333324,0.666,0.25,0.5615,0.26,0.666
TCGA-55-7727-01,0.7137,0.33338749999999995,-0.223125,-0.023450000000000013,0.7681,0.38,0.6357,0.56,0.7681
TCGA-55-7728-01,0.5402,0.20718749999999997,0.3390375,0.6756833333333333,0.5963,0.42,0.539,0.42,0.5963
TCGA-55-7815-01,-0.3345,0.3700375,-0.4779,0.08659166666666666,0.6085,0.29,0.4681,0.29,0.6085
TCGA-55-7816-01,-2.3848,0.8482499999999998,0.4363375,0.7815500000000001,,,0.5679,,
TCGA-55-7903-01,0.5732,0.7516375000000001,0.7164,0.006575000000000023,0.807,0.64,0.7098,0.64,0.807
TCGA-55-7907-01,0.8342,0.701675,0.60155,0.5107416666666666,0.6943,0.4,0.5498,0.39,0.6943
TCGA-55-7910-01,-2.8653,-0.6886874999999999,-0.7127625000000001,-0.5372583333333333,0.8618,0.58,0.7195,0.58,0.8618
TCGA-55-7911-01,-0.7425,1.1744125,1.0597875,0.9284166666666667,0.6936,0.38,0.5588,0.23,0.6936
TCGA-55-7913-01,-0.1935,-0.6844625,-1.015925,-1.003975,0.9445,0.35,0.5537,0.35,0.9445
TCGA-55-7914-01,-0.4573,0.2594875,0.08106250000000001,0.04576666666666664,0.7673,0.56,0.6939,0.56,0.7673
TCGA-55-7994-01,0.3505,1.320225,1.49795,0.7367666666666667,0.6996,0.51,0.6245,0.51,0.6996
TCGA-55-7995-01,0.4946,1.5207875,1.296525,0.9230666666666668,0.6382,0.49,0.5924,0.49,0.6382
TCGA-55-8085-01,-0.241,0.9203375,0.7093125,0.41057499999999997,0.725,0.56,0.6248,0.56,0.725
TCGA-55-8087-01,0.3145,-1.6278000000000001,-1.9468249999999998,-0.52585,0.8301,0.81,0.8572,0.82,0.8301
TCGA-55-8089-01,0.5253,1.9557000000000002,2.1311,1.3845999999999998,0.4928,0.19,0.3411,0.33,0.4928
TCGA-55-8090-01,0.6838,-0.5300625,-1.0127875,-0.2651333333333333,0.7571,0.59,0.7223,0.41,0.7571
TCGA-55-8091-01,0.6506,0.1686875,0.1543,0.4196583333333333,0.5815,0.57,0.6776,0.6,0.5815
TCGA-55-8092-01,-0.0598,1.10215,1.0847625,0.8048833333333333,0.6648,0.38,0.5233,0.38,0.6648
TCGA-55-8094-01,-0.3494,-1.5410875000000002,-1.428525,-1.3127916666666664,0.9856,0.79,0.8439,0.79,0.9856
TCGA-55-8096-01,-0.5382,-0.3478375,-0.4340625,0.01708333333333333,0.6047,0.26,0.4737,0.25,0.6047
TCGA-55-8097-01,0.1906,-0.6552000000000001,-0.900725,-0.12310833333333333,0.7697,0.63,0.7493,0.64,0.7697
