group	tismo_label	cell_line	gse_id	mouse_treatment	n_baseline	n_treated	n_responders	n_nonresponders	treated_classes	mean_baseline	mean_treated	median_baseline	median_treated	delta_mean	delta_median	direction
MOC22_RU31562203_antiPD1	MOC22_RU31562203_antiPD1(n=6)	MOC22	RU31562203	antiPD1	3	3	3	0	Responders	7.024313305980783	6.345834165330583	7.04869258028266	6.56575765761271	-0.6784791406502002	-0.4829349226699504	down
