metric	responder_n	nonresponder_n	responder_median	nonresponder_median	responder_minus_nonresponder_mean	exact_two_sided_permutation_p
TACSTD2_log2cpm	4	7	9.97611749710747	9.22009176251591	0.257812129778227	0.83030303030303
CLDN4_log2cpm	4	7	8.90433282671863	9.43292864747097	-0.234322218715493	0.733333333333333
TACSTD2_detect	4	7	0.732047977045015	0.558907044217534	0.177508101369609	0.103030303030303
CLDN4_detect	4	7	0.734871818802347	0.587037807566011	0.102418323493608	0.384848484848485
TACSTD2_CLDN4_patient_spearman	11	NA	0.827272727272727	NA	NA	0.00167697389645238
