dataset	n_patients	n_ORR	n_CRPR	n_SDPD	CLDN4_CD274_rho_all	CLDN4_CD274_p_all	CLDN4_CD274_rho_ORR	CLDN4_CD274_p_ORR	CLDN4_CD274_partial_CD8A_ORR	CLDN4_CD274_partial_p_ORR	CLDN4_ORR_AUC	CLDN4_ORR_mwu_p	CLDN4_ORR_fisher_OR	CLDN4_ORR_fisher_p	CD274_ORR_AUC	CD274_ORR_mwu_p	CD274_ORR_fisher_OR	CD274_ORR_fisher_p	CXCL9_ORR_mwu_p	CD8A_ORR_mwu_p	bladder_n	bladder_ORR_n	bladder_CLDN4_CD274_rho	bladder_CLDN4_CD274_p	bladder_CLDN4_ORR_fisher_OR	bladder_CLDN4_ORR_fisher_p
IMvigor210 urothelial analog (not lung)	347	298	68	230	-0.16862810536395276	0.001618988703593775	-0.16823189131330363	0.0035830161131086224	-0.0868061676057152	0.13490600472889763	0.546994884910486	0.23935561909399006	1.4670846394984327	0.21394219114423912	0.5657928388746803	0.09944321944075929	1.4928819993672888	0.1683794623817039	0.0002843946216392714	0.03332628251575284	194	168	-0.11512780793267947	0.10993138067937719	0.9686567164179104	1.0
