subset	gene	n	n_CRPR	n_SDPD	median_CRPR	median_SDPD	auc	auc_lo	auc_hi	mwu_p	fisher_or	fisher_or_lo	fisher_or_hi	fisher_p	orr_high	orr_low	r_high	n_high	r_low	n_low	logit_or_per_sd	logit_or_lo	logit_or_hi	logit_p	q4q1_or	q4q1_or_lo	q4q1_or_hi	q4q1_p	q4q1_n	q4q1_r_high	q4q1_n_high	q4q1_r_low	q4q1_n_low
ORR_evaluable	CLDN4	298	68	230	4.72968764917284	4.412362680229405	0.546994884910486	0.47077205882352946	0.6269900895140664	0.23935561909399006	1.4670846394984327	0.8499882485320096	2.5321965840933527	0.21394219114423912	0.26174496644295303	0.19463087248322147	39	149	29	149	1.1460827161889071	0.8669246207087488	1.5151324128654862	0.3383934627743308	1.4340277777777777	0.6788418396025053	3.0293295838135346	0.44895468911899417	150	21	75	16	75
ORR_evaluable	CD274	298	68	230	1.490818972531555	1.1922968945223351	0.5657928388746803	0.4877813299232736	0.6443270460358055	0.09944321944075929	1.4928819993672888	0.8648902940279691	2.5768547518961995	0.1683794623817039	0.2635135135135135	0.19333333333333333	39	148	29	150	1.1805222828326138	0.9099766498808709	1.5315039791919636	0.2114272678072323	1.8547008547008548	0.8484969696317085	4.054127926845964	0.17168382802022325	150	21	75	13	75
ORR_evaluable	CD8A	298	68	230	3.07187905709306	2.77045012679426	0.5849744245524297	0.5045364450127877	0.663300831202046	0.03332628251575284	1.2795698924731183	0.7435759177218864	2.201925950937068	0.408962677204755	0.25	0.20666666666666667	37	148	31	150	1.331514893008754	1.0140993574477135	1.7482822538870657	0.03932484398018242	2.7379679144385025	1.2266818310016692	6.111175784166744	0.019722452090637173	150	24	75	11	75
ORR_evaluable	CXCL9	298	68	230	4.620371063447385	3.389486457401505	0.6448849104859335	0.5632193094629157	0.7245588235294117	0.0002843946216392714	1.942962962962963	1.1133590438347112	3.390734638884621	0.019469664535792016	0.2847682119205298	0.17006802721088435	43	151	25	147	1.7245669592543573	1.2951227123139566	2.2964088025589713	0.00019150408208123577	3.872340425531915	1.716184946321098	8.737415162248558	0.0012314667743787958	150	28	75	10	75
bladder_ORR_evaluable	CLDN4	168	42	126	4.59129177017238	4.581744852835435	0.4939531368102797	0.38830309901738475	0.59770880574452	0.9081402726574327	0.9686567164179104	0.4813138621107363	1.9494469370708745	1.0	0.24719101123595505	0.25316455696202533	22	89	20	79	0.9933524235317327	0.7001027686994509	1.4094345593996231	0.9701933155961947	1.0	0.39646106046143137	2.522315807852918	1.0	84	13	42	13	42
bladder_ORR_evaluable	CD274	168	42	126	1.59808923036835	1.26219761590253	0.5823885109599395	0.48052248677248677	0.6819727891156463	0.11065900286426908	1.6774193548387097	0.8213759204601802	3.4256369366307977	0.21152259593834488	0.29545454545454547	0.2	26	88	16	80	1.2083432747334502	0.8626441236350805	1.6925791639788803	0.2710389453187044	2.361111111111111	0.8722781152058652	6.39113326567483	0.1412006480439431	84	15	42	8	42
bladder_ORR_evaluable	CD8A	168	42	126	3.105623646907465	2.60261788250819	0.6022297808012094	0.509613567649282	0.699546485260771	0.04771999499573014	1.5632183908045978	0.7728422722328211	3.1619022731375113	0.21907005884376357	0.2926829268292683	0.20930232558139536	24	82	18	86	1.4353989713723587	1.0060659805576406	2.047947397917984	0.046222833903856765	3.3333333333333335	1.1431128416889624	9.720047493031675	0.042313365866860256	84	15	42	6	42
bladder_ORR_evaluable	CXCL9	168	42	126	4.8837725068617655	3.3036316252224003	0.6753590325018897	0.5838955026455027	0.7704128873771731	0.0006802052219377284	2.110344827586207	1.0252814845114275	4.343739118084328	0.05014531246843543	0.3176470588235294	0.18072289156626506	27	85	15	83	1.9191693411854605	1.3129121518379543	2.805375024513319	0.0007639431494912884	6.113043478260869	2.0062358179595403	18.626574320218506	0.001383922570762113	84	19	42	5	42
