split	cohort	patient	method	family	n_ligands	n_ligands_detected	family_sum	family_mean
q4q1	GSE123902	LX255B	cp10k_delta	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX255B	cp10k_delta_trim	barrier	4	1	-0.06105192466192496	-0.01526298116548124
q4q1	GSE123902	LX255B	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX255B	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX255B	expr_prop_pp	barrier	4	1	-1.7543859649122806	-0.43859649122807015
q4q1	GSE123902	LX255B	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX255B	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX255B	conn_z	barrier	4	1	-1.8334786885354961	-0.45836967213387403
q4q1	GSE123902	LX255B	conn_z	ifn_recruit	5	0	0.0	0.0
q4q1	GSE123902	LX255B	conn_z	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_hill	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_hill	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_hill	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_hill_pop	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_hill_pop	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_hill_pop	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_prod	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cellchat_prod	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cpdb_means	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cpdb_means	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cpdb_means	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	conn_prod	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	conn_prod	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	conn_prod	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	natmi_spec	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	natmi_spec	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	natmi_spec	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	sca_lrscore	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	sca_lrscore	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	sca_lrscore	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	liana_logfc	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	liana_logfc	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	liana_logfc	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_log2fc	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_log2fc	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_log2fc	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_log2fc_trim	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_log2fc_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_log2fc_trim	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_delta	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_delta	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_delta	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_delta_trim	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_delta_trim	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	cp10k_delta_trim	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	expr_prop_pp	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	expr_prop_pp	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	expr_prop_pp	mhc_cd8	3	0	0.0	0.0
decile	GSE123902	LX255B	conn_z	barrier	4	0	0.0	0.0
decile	GSE123902	LX255B	conn_z	ifn_recruit	5	0	0.0	0.0
decile	GSE123902	LX255B	conn_z	mhc_cd8	3	0	0.0	0.0
q4q1	GSE123902	LX653	cellchat_hill	barrier	4	2	0.04144906975333847	0.010362267438334618
q4q1	GSE123902	LX653	cellchat_hill	ifn_recruit	5	1	0.06769713722142717	0.013539427444285435
q4q1	GSE123902	LX653	cellchat_hill	mhc_cd8	3	3	0.026550258704024637	0.008850086234674879
q4q1	GSE123902	LX653	cellchat_hill_pop	barrier	4	2	0.004993932043227175	0.0012484830108067937
q4q1	GSE123902	LX653	cellchat_hill_pop	ifn_recruit	5	1	0.008156393009944508	0.0016312786019889018
q4q1	GSE123902	LX653	cellchat_hill_pop	mhc_cd8	3	3	0.0031988700467112524	0.0010662900155704175
q4q1	GSE123902	LX653	cellchat_prod	barrier	4	2	0.04556439409822616	0.01139109852455654
q4q1	GSE123902	LX653	cellchat_prod	ifn_recruit	5	1	0.11625262255334173	0.023250524510668346
q4q1	GSE123902	LX653	cellchat_prod	mhc_cd8	3	3	0.12527502844714455	0.041758342815714854
q4q1	GSE123902	LX653	cpdb_means	barrier	4	2	-0.003799113470225768	-0.000949778367556442
q4q1	GSE123902	LX653	cpdb_means	ifn_recruit	5	1	0.11971672805062072	0.023943345610124143
q4q1	GSE123902	LX653	cpdb_means	mhc_cd8	3	3	0.3957776856459091	0.13192589521530304
q4q1	GSE123902	LX653	conn_prod	barrier	4	2	-0.00020181471367734837	-5.045367841933709e-05
q4q1	GSE123902	LX653	conn_prod	ifn_recruit	5	1	0.12591463078324358	0.025182926156648716
q4q1	GSE123902	LX653	conn_prod	mhc_cd8	3	3	0.3364060032877455	0.1121353344292485
q4q1	GSE123902	LX653	natmi_spec	barrier	4	2	-0.012979433253512312	-0.003244858313378078
q4q1	GSE123902	LX653	natmi_spec	ifn_recruit	5	1	0.18824629783767466	0.03764925956753493
q4q1	GSE123902	LX653	natmi_spec	mhc_cd8	3	3	0.10753915803365446	0.03584638601121815
q4q1	GSE123902	LX653	sca_lrscore	barrier	4	2	-0.0006403554600049781	-0.00016008886500124453
q4q1	GSE123902	LX653	sca_lrscore	ifn_recruit	5	1	0.058975615095363865	0.011795123019072772
q4q1	GSE123902	LX653	sca_lrscore	mhc_cd8	3	3	0.04311752933940016	0.014372509779800055
q4q1	GSE123902	LX653	liana_logfc	barrier	4	2	-0.010961924326538433	-0.0027404810816346083
q4q1	GSE123902	LX653	liana_logfc	ifn_recruit	5	1	0.34542945974016653	0.0690858919480333
q4q1	GSE123902	LX653	liana_logfc	mhc_cd8	3	3	1.1419730087517284	0.38065766958390945
q4q1	GSE123902	LX653	cp10k_log2fc	barrier	4	2	-0.4476292849813119	-0.11190732124532797
q4q1	GSE123902	LX653	cp10k_log2fc	ifn_recruit	5	1	0.2716996673841015	0.0543399334768203
q4q1	GSE123902	LX653	cp10k_log2fc	mhc_cd8	3	3	-0.4770422061246885	-0.1590140687082295
q4q1	GSE123902	LX653	cp10k_log2fc_trim	barrier	4	2	0.19499982073343647	0.04874995518335912
q4q1	GSE123902	LX653	cp10k_log2fc_trim	ifn_recruit	5	1	0.3686588045269647	0.07373176090539293
q4q1	GSE123902	LX653	cp10k_log2fc_trim	mhc_cd8	3	3	0.3549205435482305	0.11830684784941016
q4q1	GSE123902	LX653	cp10k_delta	barrier	4	2	-0.45156193273522394	-0.11289048318380598
q4q1	GSE123902	LX653	cp10k_delta	ifn_recruit	5	1	0.39381479803654773	0.07876295960730954
q4q1	GSE123902	LX653	cp10k_delta	mhc_cd8	3	3	-3.354895977043374	-1.1182986590144581
q4q1	GSE123902	LX653	cp10k_delta_trim	barrier	4	2	0.15031871808506045	0.03757967952126511
q4q1	GSE123902	LX653	cp10k_delta_trim	ifn_recruit	5	1	0.44527110962845373	0.08905422192569075
q4q1	GSE123902	LX653	cp10k_delta_trim	mhc_cd8	3	3	3.515826912413516	1.1719423041378387
q4q1	GSE123902	LX653	expr_prop_pp	barrier	4	2	41.66666666666666	10.416666666666664
q4q1	GSE123902	LX653	expr_prop_pp	ifn_recruit	5	1	36.11111111111111	7.222222222222221
q4q1	GSE123902	LX653	expr_prop_pp	mhc_cd8	3	3	55.55555555555555	18.518518518518515
q4q1	GSE123902	LX653	conn_z	barrier	4	2	-0.03470628573507721	-0.008676571433769303
q4q1	GSE123902	LX653	conn_z	ifn_recruit	5	1	1.279858760917898	0.2559717521835796
q4q1	GSE123902	LX653	conn_z	mhc_cd8	3	3	1.9833147847594486	0.6611049282531495
decile	GSE123902	LX653	cellchat_hill	barrier	4	2	0.07117493988666544	0.01779373497166636
decile	GSE123902	LX653	cellchat_hill	ifn_recruit	5	1	0.04894987925096897	0.009789975850193793
decile	GSE123902	LX653	cellchat_hill	mhc_cd8	3	3	0.012336327434210842	0.004112109144736947
decile	GSE123902	LX653	cellchat_hill_pop	barrier	4	2	0.0082351170116803	0.002058779252920075
decile	GSE123902	LX653	cellchat_hill_pop	ifn_recruit	5	1	0.005663622392674098	0.0011327244785348197
decile	GSE123902	LX653	cellchat_hill_pop	mhc_cd8	3	3	0.0014273436700739835	0.00047578122335799447
decile	GSE123902	LX653	cellchat_prod	barrier	4	2	0.07859750256372235	0.019649375640930587
decile	GSE123902	LX653	cellchat_prod	ifn_recruit	5	1	0.0867428307005666	0.01734856614011332
decile	GSE123902	LX653	cellchat_prod	mhc_cd8	3	3	0.06117607547687848	0.020392025158959493
decile	GSE123902	LX653	cpdb_means	barrier	4	2	0.09464440015220069	0.02366110003805017
decile	GSE123902	LX653	cpdb_means	ifn_recruit	5	1	0.11012921529186048	0.022025843058372095
decile	GSE123902	LX653	cpdb_means	mhc_cd8	3	3	0.15230793731131187	0.050769312437103954
decile	GSE123902	LX653	conn_prod	barrier	4	2	0.08305598483147746	0.020763996207869364
decile	GSE123902	LX653	conn_prod	ifn_recruit	5	1	0.11583075905699247	0.023166151811398493
decile	GSE123902	LX653	conn_prod	mhc_cd8	3	3	0.12945981119748984	0.04315327039916328
decile	GSE123902	LX653	natmi_spec	barrier	4	2	0.5057343989337514	0.12643359973343785
decile	GSE123902	LX653	natmi_spec	ifn_recruit	5	1	0.1691874675778749	0.03383749351557498
decile	GSE123902	LX653	natmi_spec	mhc_cd8	3	3	0.047259888145070594	0.015753296048356864
decile	GSE123902	LX653	sca_lrscore	barrier	4	2	0.17925481335018126	0.044813703337545314
decile	GSE123902	LX653	sca_lrscore	ifn_recruit	5	1	0.050474578065144104	0.010094915613028822
decile	GSE123902	LX653	sca_lrscore	mhc_cd8	3	3	0.016623614282499255	0.005541204760833085
decile	GSE123902	LX653	liana_logfc	barrier	4	2	0.2730860134949812	0.0682715033737453
decile	GSE123902	LX653	liana_logfc	ifn_recruit	5	1	0.31776574551712	0.063553149103424
decile	GSE123902	LX653	liana_logfc	mhc_cd8	3	3	0.43946781169411353	0.1464892705647045
decile	GSE123902	LX653	cp10k_log2fc	barrier	4	2	0.30482967012879714	0.07620741753219928
decile	GSE123902	LX653	cp10k_log2fc	ifn_recruit	5	1	0.35359706111486544	0.0707194122229731
decile	GSE123902	LX653	cp10k_log2fc	mhc_cd8	3	3	-0.6321802740112603	-0.21072675800375343
decile	GSE123902	LX653	cp10k_log2fc_trim	barrier	4	2	0.33465192910205915	0.08366298227551479
decile	GSE123902	LX653	cp10k_log2fc_trim	ifn_recruit	5	1	0.2620084593860192	0.05240169187720384
decile	GSE123902	LX653	cp10k_log2fc_trim	mhc_cd8	3	3	0.12795715283210649	0.04265238427736883
decile	GSE123902	LX653	cp10k_delta	barrier	4	2	0.24435892607816523	0.06108973151954131
decile	GSE123902	LX653	cp10k_delta	ifn_recruit	5	1	0.558598826710903	0.1117197653421806
decile	GSE123902	LX653	cp10k_delta	mhc_cd8	3	3	-6.009196318724058	-2.003065439574686
decile	GSE123902	LX653	cp10k_delta_trim	barrier	4	2	0.2531509809610173	0.06328774524025432
decile	GSE123902	LX653	cp10k_delta_trim	ifn_recruit	5	1	0.32315691595475526	0.06463138319095105
decile	GSE123902	LX653	cp10k_delta_trim	mhc_cd8	3	3	1.080841142270712	0.360280380756904
decile	GSE123902	LX653	expr_prop_pp	barrier	4	2	57.142857142857146	14.285714285714286
decile	GSE123902	LX653	expr_prop_pp	ifn_recruit	5	1	28.571428571428577	5.714285714285715
decile	GSE123902	LX653	expr_prop_pp	mhc_cd8	3	3	35.71428571428572	11.904761904761907
decile	GSE123902	LX653	conn_z	barrier	4	2	3.1365028747276718	0.7841257186819179
decile	GSE123902	LX653	conn_z	ifn_recruit	5	1	1.1097516834444803	0.22195033668889605
decile	GSE123902	LX653	conn_z	mhc_cd8	3	3	1.1551357111729184	0.38504523705763943
q4q1	GSE123902	LX661	cellchat_hill	barrier	4	4	0.2594800042588037	0.06487000106470092
q4q1	GSE123902	LX661	cellchat_hill	ifn_recruit	5	1	0.0667412989328312	0.01334825978656624
q4q1	GSE123902	LX661	cellchat_hill	mhc_cd8	3	3	0.001015388014399321	0.0003384626714664403
q4q1	GSE123902	LX661	cellchat_hill_pop	barrier	4	4	0.0019581343654167522	0.0004895335913541881
q4q1	GSE123902	LX661	cellchat_hill_pop	ifn_recruit	5	1	0.0005036551136425194	0.00010073102272850389
q4q1	GSE123902	LX661	cellchat_hill_pop	mhc_cd8	3	3	7.662502437931831e-06	2.5541674793106103e-06
q4q1	GSE123902	LX661	cellchat_prod	barrier	4	4	0.36664953225157193	0.09166238306289298
q4q1	GSE123902	LX661	cellchat_prod	ifn_recruit	5	1	0.07457603475434989	0.014915206950869977
q4q1	GSE123902	LX661	cellchat_prod	mhc_cd8	3	3	0.009187767890935783	0.003062589296978594
q4q1	GSE123902	LX661	cpdb_means	barrier	4	4	0.5834267144384486	0.14585667860961216
q4q1	GSE123902	LX661	cpdb_means	ifn_recruit	5	1	0.06411471284891601	0.012822942569783202
q4q1	GSE123902	LX661	cpdb_means	mhc_cd8	3	3	0.08396236969241144	0.027987456564137148
q4q1	GSE123902	LX661	conn_prod	barrier	4	4	0.4281537845487838	0.10703844613719594
q4q1	GSE123902	LX661	conn_prod	ifn_recruit	5	1	0.05733313029310816	0.011466626058621632
q4q1	GSE123902	LX661	conn_prod	mhc_cd8	3	3	0.062119208473348064	0.020706402824449355
q4q1	GSE123902	LX661	natmi_spec	barrier	4	4	1.0677070893248155	0.2669267723312039
q4q1	GSE123902	LX661	natmi_spec	ifn_recruit	5	1	0.182599343970537	0.0365198687941074
q4q1	GSE123902	LX661	natmi_spec	mhc_cd8	3	3	0.015161005700020963	0.005053668566673654
q4q1	GSE123902	LX661	sca_lrscore	barrier	4	4	0.3939995622558477	0.09849989056396193
q4q1	GSE123902	LX661	sca_lrscore	ifn_recruit	5	1	0.05971077363389504	0.011942154726779008
q4q1	GSE123902	LX661	sca_lrscore	mhc_cd8	3	3	0.0077972544492906914	0.0025990848164302305
q4q1	GSE123902	LX661	liana_logfc	barrier	4	4	1.683413655284982	0.4208534138212455
q4q1	GSE123902	LX661	liana_logfc	ifn_recruit	5	1	0.184995956550302	0.036999191310060395
q4q1	GSE123902	LX661	liana_logfc	mhc_cd8	3	3	0.24226418875305555	0.08075472958435186
q4q1	GSE123902	LX661	cp10k_log2fc	barrier	4	4	1.3791700659507595	0.3447925164876899
q4q1	GSE123902	LX661	cp10k_log2fc	ifn_recruit	5	1	0.15654054096228434	0.03130810819245687
q4q1	GSE123902	LX661	cp10k_log2fc	mhc_cd8	3	3	-1.2063491167516132	-0.4021163722505377
q4q1	GSE123902	LX661	cp10k_log2fc_trim	barrier	4	4	2.426372245030699	0.6065930612576748
q4q1	GSE123902	LX661	cp10k_log2fc_trim	ifn_recruit	5	1	0.27039469468559024	0.05407893893711805
q4q1	GSE123902	LX661	cp10k_log2fc_trim	mhc_cd8	3	3	-1.6132809518266147	-0.5377603172755382
q4q1	GSE123902	LX661	cp10k_delta	barrier	4	4	2.1502906682353893	0.5375726670588473
q4q1	GSE123902	LX661	cp10k_delta	ifn_recruit	5	1	0.16386120367268403	0.03277224073453681
q4q1	GSE123902	LX661	cp10k_delta	mhc_cd8	3	3	-13.554745214169104	-4.5182484047230345
q4q1	GSE123902	LX661	cp10k_delta_trim	barrier	4	4	2.6021841223305615	0.6505460305826404
q4q1	GSE123902	LX661	cp10k_delta_trim	ifn_recruit	5	1	0.2328199702894001	0.04656399405788002
q4q1	GSE123902	LX661	cp10k_delta_trim	mhc_cd8	3	3	-15.037420898904905	-5.012473632968302
q4q1	GSE123902	LX661	expr_prop_pp	barrier	4	4	131.0344827586207	32.758620689655174
q4q1	GSE123902	LX661	expr_prop_pp	ifn_recruit	5	1	24.137931034482758	4.827586206896552
q4q1	GSE123902	LX661	expr_prop_pp	mhc_cd8	3	3	55.17241379310347	18.39080459770116
q4q1	GSE123902	LX661	conn_z	barrier	4	4	5.857648969783119	1.4644122424457797
q4q1	GSE123902	LX661	conn_z	ifn_recruit	5	1	1.6622185309525965	0.33244370619051933
q4q1	GSE123902	LX661	conn_z	mhc_cd8	3	3	0.2995115208404727	0.09983717361349091
decile	GSE123902	LX661	cellchat_hill	barrier	4	3	0.24802996874846148	0.06200749218711537
decile	GSE123902	LX661	cellchat_hill	ifn_recruit	5	1	0.11498426365551984	0.022996852731103967
decile	GSE123902	LX661	cellchat_hill	mhc_cd8	3	3	0.05107291400040684	0.01702430466680228
decile	GSE123902	LX661	cellchat_hill_pop	barrier	4	3	0.0007236699344683897	0.00018091748361709743
decile	GSE123902	LX661	cellchat_hill_pop	ifn_recruit	5	1	0.0003354862920975239	6.709725841950479e-05
decile	GSE123902	LX661	cellchat_hill_pop	mhc_cd8	3	3	0.0001490139780861193	4.967132602870643e-05
decile	GSE123902	LX661	cellchat_prod	barrier	4	3	0.2959772115469335	0.07399430288673338
decile	GSE123902	LX661	cellchat_prod	ifn_recruit	5	1	0.11642544546663613	0.023285089093327226
decile	GSE123902	LX661	cellchat_prod	mhc_cd8	3	3	0.29192182234638003	0.09730727411546002
decile	GSE123902	LX661	cpdb_means	barrier	4	3	0.5821442998517805	0.14553607496294513
decile	GSE123902	LX661	cpdb_means	ifn_recruit	5	1	0.06850453484315966	0.013700906968631932
decile	GSE123902	LX661	cpdb_means	mhc_cd8	3	3	1.166929088585431	0.38897636286181037
decile	GSE123902	LX661	conn_prod	barrier	4	3	0.38143735537860424	0.09535933884465106
decile	GSE123902	LX661	conn_prod	ifn_recruit	5	1	0.06125862921802115	0.01225172584360423
decile	GSE123902	LX661	conn_prod	mhc_cd8	3	3	0.8633476114717623	0.2877825371572541
decile	GSE123902	LX661	natmi_spec	barrier	4	3	1.0456764662647744	0.2614191165661936
decile	GSE123902	LX661	natmi_spec	ifn_recruit	5	1	0.21396254449253266	0.04279250889850653
decile	GSE123902	LX661	natmi_spec	mhc_cd8	3	3	0.2747874813555858	0.0915958271185286
decile	GSE123902	LX661	sca_lrscore	barrier	4	3	0.3237833882080291	0.08094584705200727
decile	GSE123902	LX661	sca_lrscore	ifn_recruit	5	1	0.07257749120230583	0.014515498240461167
decile	GSE123902	LX661	sca_lrscore	mhc_cd8	3	3	0.14412299551960517	0.04804099850653506
decile	GSE123902	LX661	liana_logfc	barrier	4	3	1.679713388955883	0.41992834723897077
decile	GSE123902	LX661	liana_logfc	ifn_recruit	5	1	0.19766230539326327	0.03953246107865265
decile	GSE123902	LX661	liana_logfc	mhc_cd8	3	3	3.3670456183425594	1.1223485394475199
decile	GSE123902	LX661	cp10k_log2fc	barrier	4	3	1.4511769436018702	0.36279423590046755
decile	GSE123902	LX661	cp10k_log2fc	ifn_recruit	5	1	0.07841282974908328	0.01568256594981666
decile	GSE123902	LX661	cp10k_log2fc	mhc_cd8	3	3	2.014847782612843	0.6716159275376143
decile	GSE123902	LX661	cp10k_log2fc_trim	barrier	4	3	2.678036716938591	0.6695091792346477
decile	GSE123902	LX661	cp10k_log2fc_trim	ifn_recruit	5	1	0.45278014425496904	0.09055602885099381
decile	GSE123902	LX661	cp10k_log2fc_trim	mhc_cd8	3	3	1.8772855726008626	0.6257618575336209
decile	GSE123902	LX661	cp10k_delta	barrier	4	3	2.515124318770524	0.628781079692631
decile	GSE123902	LX661	cp10k_delta	ifn_recruit	5	1	0.0764026162433234	0.01528052324866468
decile	GSE123902	LX661	cp10k_delta	mhc_cd8	3	3	18.34615556975815	6.115385189919383
decile	GSE123902	LX661	cp10k_delta_trim	barrier	4	3	2.9518346572829866	0.7379586643207466
decile	GSE123902	LX661	cp10k_delta_trim	ifn_recruit	5	1	0.36867522151049376	0.07373504430209875
decile	GSE123902	LX661	cp10k_delta_trim	mhc_cd8	3	3	14.557172582506821	4.852390860835607
decile	GSE123902	LX661	expr_prop_pp	barrier	4	3	109.09090909090908	27.27272727272727
decile	GSE123902	LX661	expr_prop_pp	ifn_recruit	5	1	27.27272727272727	5.454545454545454
decile	GSE123902	LX661	expr_prop_pp	mhc_cd8	3	3	109.0909090909091	36.36363636363637
decile	GSE123902	LX661	conn_z	barrier	4	3	3.9976183983589455	0.9994045995897364
decile	GSE123902	LX661	conn_z	ifn_recruit	5	1	1.956639314886655	0.391327862977331
decile	GSE123902	LX661	conn_z	mhc_cd8	3	3	3.031470140039284	1.0104900466797613
q4q1	GSE123902	LX666	cellchat_hill	barrier	4	2	0.07590713180861382	0.018976782952153454
q4q1	GSE123902	LX666	cellchat_hill	ifn_recruit	5	1	0.006285237186744774	0.0012570474373489549
q4q1	GSE123902	LX666	cellchat_hill	mhc_cd8	3	3	0.019004788430970143	0.006334929476990048
q4q1	GSE123902	LX666	cellchat_hill_pop	barrier	4	2	0.008133685702429972	0.002033421425607493
q4q1	GSE123902	LX666	cellchat_hill_pop	ifn_recruit	5	1	0.0006734827495669636	0.00013469654991339272
q4q1	GSE123902	LX666	cellchat_hill_pop	mhc_cd8	3	3	0.002036422299928703	0.0006788074333095676
q4q1	GSE123902	LX666	cellchat_prod	barrier	4	2	0.11933512232119375	0.02983378058029844
q4q1	GSE123902	LX666	cellchat_prod	ifn_recruit	5	1	0.0037026239818530853	0.000740524796370617
q4q1	GSE123902	LX666	cellchat_prod	mhc_cd8	3	3	0.08049366750388032	0.02683122250129344
q4q1	GSE123902	LX666	cpdb_means	barrier	4	2	0.10151962379322431	0.025379905948306077
q4q1	GSE123902	LX666	cpdb_means	ifn_recruit	5	1	0.024902422669086433	0.004980484533817287
q4q1	GSE123902	LX666	cpdb_means	mhc_cd8	3	3	0.759378533631923	0.2531261778773077
q4q1	GSE123902	LX666	conn_prod	barrier	4	2	0.08388385508254045	0.020970963770635113
q4q1	GSE123902	LX666	conn_prod	ifn_recruit	5	1	0.012551374584627257	0.002510274916925451
q4q1	GSE123902	LX666	conn_prod	mhc_cd8	3	3	0.8377270920046225	0.27924236400154084
q4q1	GSE123902	LX666	natmi_spec	barrier	4	2	0.27322589533417546	0.06830647383354387
q4q1	GSE123902	LX666	natmi_spec	ifn_recruit	5	1	0.2720078184414775	0.0544015636882955
q4q1	GSE123902	LX666	natmi_spec	mhc_cd8	3	3	0.16048859554631306	0.05349619851543769
q4q1	GSE123902	LX666	sca_lrscore	barrier	4	2	0.08768693071900219	0.021921732679750547
q4q1	GSE123902	LX666	sca_lrscore	ifn_recruit	5	1	0.05983244599311052	0.011966489198622105
q4q1	GSE123902	LX666	sca_lrscore	mhc_cd8	3	3	0.0526640279193864	0.017554675973128802
q4q1	GSE123902	LX666	liana_logfc	barrier	4	2	0.29292371559879576	0.07323092889969894
q4q1	GSE123902	LX666	liana_logfc	ifn_recruit	5	1	0.07185320338162374	0.014370640676324747
q4q1	GSE123902	LX666	liana_logfc	mhc_cd8	3	3	2.191103289256617	0.730367763085539
q4q1	GSE123902	LX666	cp10k_log2fc	barrier	4	2	0.15004013383862547	0.03751003345965637
q4q1	GSE123902	LX666	cp10k_log2fc	ifn_recruit	5	1	0.06162273271771645	0.012324546543543289
q4q1	GSE123902	LX666	cp10k_log2fc	mhc_cd8	3	3	0.5118682161691908	0.17062273872306358
q4q1	GSE123902	LX666	cp10k_log2fc_trim	barrier	4	2	0.4025784370497152	0.1006446092624288
q4q1	GSE123902	LX666	cp10k_log2fc_trim	ifn_recruit	5	1	0.08336542303999643	0.016673084607999288
q4q1	GSE123902	LX666	cp10k_log2fc_trim	mhc_cd8	3	3	1.0878680569538257	0.36262268565127526
q4q1	GSE123902	LX666	cp10k_delta	barrier	4	2	0.15659693370568348	0.03914923342642087
