method	split	n	mean_sum	p_wilcox	p_signflip	frac_pos	n_GSE123902	mean_GSE123902	n_GSE131907	mean_GSE131907	n_GSE205335	mean_GSE205335	n_GSE189357	mean_GSE189357	n_cohorts_pos
cellchat_hill	decile	60	0.40883275937582564	9.893602234325464e-11	9.999000099990002e-05	0.9166666666666666	11	0.21172367479278914	19	0.3925473878921046	21	0.5889203457140642	9	0.26391972332039176	4
cellchat_hill	q4q1	64	0.3541308256227931	9.949596874545782e-11	9.999000099990002e-05	0.90625	13	0.1999100381503249	21	0.3035837387934692	21	0.5303614561010048	9	0.28363258345784215	4
cellchat_hill_pop	decile	60	0.02056256526980812	2.453240768461108e-10	9.999000099990002e-05	0.9166666666666666	11	0.011339770991642274	19	0.020120173271496282	21	0.03261384935706485	9	0.004649145180403443	4
cellchat_hill_pop	q4q1	64	0.02632402789244822	2.421471880064365e-11	9.999000099990002e-05	0.90625	13	0.015550637705168544	21	0.01946376731530921	21	0.04669558366682555	9	0.010359236036073916	4
cellchat_prod	decile	60	0.590810277395168	1.2947879031541753e-10	9.999000099990002e-05	0.9	11	0.28376006867954595	19	0.5691714153403422	21	0.8737553242304583	9	0.35157079865877106	4
cellchat_prod	q4q1	64	0.5096372299708419	2.0769871985736876e-10	9.999000099990002e-05	0.890625	13	0.2642771122673762	21	0.43966997101649274	21	0.78004906934819	9	0.39634226788885063	4
