subset	eligible	method	alpha	size	purity	endpoint	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
all	True	ssGSEA	0.75	162	none	CD8A	-0.5316598782764312	5.28881410369163e-33	0.0	fixed	420	4	-0.5976535858327225	-0.45851044517272377	-0.5078983756796052	3.0414815923712784e-18	0.0	fixed	251	0.5316598782764312	0.5078983756796052
all	True	ssGSEA	0.75	162	none	ImmuneScore	-0.5728089182603727	1.4221676047642585e-39	0.0	fixed	420	4	-0.6343883947311774	-0.5040052510328695	-0.5547769839904402	2.319943500311073e-22	0.0	fixed	251	0.5728089182603727	0.5547769839904402
all	True	ssGSEA	0.75	163	none	CD8A	-0.5332782686114032	3.0489346493725334e-33	0.0	fixed	420	4	-0.5991036181190412	-0.4602925402953809	-0.5087905174716016	2.5781555611425415e-18	0.0	fixed	251	0.5332782686114032	0.5087905174716016
all	True	ssGSEA	0.75	163	none	ImmuneScore	-0.5743257419678108	7.762164372570095e-40	0.0	fixed	420	4	-0.6357372080291265	-0.5056895952959635	-0.5563179633090646	1.6490460310364592e-22	0.0	fixed	251	0.5743257419678108	0.5563179633090646
all	True	ssGSEA	0.75	164	none	CD8A	-0.5304321399691241	8.013964123228505e-33	0.0	fixed	420	4	-0.596553278731638	-0.4571589099623194	-0.5063239072442298	4.0660986230024674e-18	0.0	fixed	251	0.5304321399691241	0.5063239072442298
all	True	ssGSEA	0.75	164	none	ImmuneScore	-0.5723343931064394	1.7174882928718664e-39	0.0	fixed	420	4	-0.6339663531622395	-0.5034784259717244	-0.5549004202875378	2.2575385765008543e-22	0.0	fixed	251	0.5723343931064394	0.5549004202875378
all	True	ssGSEA	0.75	165	none	CD8A	-0.5302184510454098	8.61342180629732e-33	0.0	fixed	420	4	-0.5963617439214088	-0.4569237086512151	-0.5067353263302874	3.7696425634648856e-18	0.0	fixed	251	0.5302184510454098	0.5067353263302874
all	True	ssGSEA	0.75	165	none	ImmuneScore	-0.572303110004049	1.7389635252139803e-39	0.0	fixed	420	4	-0.6339385287538055	-0.5034436967933118	-0.555501666087931	1.9763868860337792e-22	0.0	fixed	251	0.572303110004049	0.555501666087931
all	True	ssGSEA	0.75	166	none	CD8A	-0.5292130668229784	1.2084576849950972e-32	0.0	fixed	420	4	-0.5954604914160634	-0.4558172484076877	-0.5047215326363523	5.4544504518823005e-18	0.0	fixed	251	0.5292130668229784	0.5047215326363523
all	True	ssGSEA	0.75	166	none	ImmuneScore	-0.5729517935666405	1.3435328048115071e-39	0.0	fixed	420	4	-0.6345154605060901	-0.5041638834052065	-0.5555628998174774	1.9497617220622739e-22	0.0	fixed	251	0.5729517935666405	0.5555628998174774
all	True	ssGSEA	0.75	167	none	CD8A	-0.527704350974168	2.003818454679577e-32	0.0	fixed	420	4	-0.5941077264542889	-0.4541572797399472	-0.5032428403221113	7.141778410242809e-18	0.0	fixed	251	0.527704350974168	0.5032428403221113
all	True	ssGSEA	0.75	167	none	ImmuneScore	-0.5699349699601843	4.43494102159153e-39	0.0	fixed	420	4	-0.6318317495371675	-0.5008153335618707	-0.5505801283884328	5.818017820111482e-22	0.0	fixed	251	0.5699349699601843	0.5505801283884328
all	True	ssGSEA	0.75	168	none	CD8A	-0.5277346913872262	1.9835996671232504e-32	0.0	fixed	420	4	-0.5941349343821339	-0.4541906568304512	-0.5054941492063365	4.735150702316972e-18	0.0	fixed	251	0.5277346913872262	0.5054941492063365
all	True	ssGSEA	0.75	168	none	ImmuneScore	-0.5686203232583016	7.429658709742192e-39	0.0	fixed	420	4	-0.630661799488742	-0.4993567768768154	-0.5509106410931328	5.414561072888467e-22	0.0	fixed	251	0.5686203232583016	0.5509106410931328
all	True	ssGSEA	0.75	169	none	CD8A	-0.5278656071730439	1.8986456353798393e-32	0.0	fixed	420	4	-0.5942523320716976	-0.45433467793683374	-0.5048715225583942	5.306909692018913e-18	0.0	fixed	251	0.5278656071730439	0.5048715225583942
all	True	ssGSEA	0.75	169	none	ImmuneScore	-0.5692552202016788	5.792900829895291e-39	0.0	fixed	420	4	-0.6312268516809693	-0.5000611248536458	-0.5517702771270565	4.48949666431615e-22	0.0	fixed	251	0.5692552202016788	0.5517702771270565
all	True	ssGSEA	0.75	170	none	CD8A	-0.5283524165155679	1.6131401665515953e-32	0.0	fixed	420	4	-0.5946888496612333	-0.45487025303629436	-0.5062954745444547	4.087409932621989e-18	0.0	fixed	251	0.5283524165155679	0.5062954745444547
all	True	ssGSEA	0.75	170	none	ImmuneScore	-0.5697842847960514	4.7057746348105484e-39	0.0	fixed	420	4	-0.6316976638525243	-0.5006481334755538	-0.5531759132564729	3.3004267277686043e-22	0.0	fixed	251	0.5697842847960514	0.5531759132564729
all	True	ssGSEA	0.75	171	none	CD8A	-0.5254760398674292	4.2067748933897135e-32	0.0	fixed	420	4	-0.5921090610835184	-0.4517065081569043	-0.5020208891652389	8.913636056868682e-18	0.0	fixed	251	0.5254760398674292	0.5020208891652389
all	True	ssGSEA	0.75	171	none	ImmuneScore	-0.5672121509780625	1.2873779116762361e-38	0.0	fixed	420	4	-0.629408304867998	-0.4977948920456581	-0.5499645872144585	6.64963181204451e-22	0.0	fixed	251	0.5672121509780625	0.5499645872144585
all	True	ssGSEA	0.75	172	none	CD8A	-0.5259770786738805	3.562570060176953e-32	0.0	fixed	420	4	-0.5925585351815102	-0.4522574705011918	-0.5031784630700017	7.225834431912478e-18	0.0	fixed	251	0.5259770786738805	0.5031784630700017
all	True	ssGSEA	0.75	172	none	ImmuneScore	-0.5670008223638018	1.3977191113534267e-38	0.0	fixed	420	4	-0.6292201612547448	-0.497560534180125	-0.5495084093432417	7.340228201047221e-22	0.0	fixed	251	0.5670008223638018	0.5495084093432417
all	True	ssGSEA	0.75	173	none	CD8A	-0.5264371779351085	3.0574198813062e-32	0.0	fixed	420	4	-0.5929712465381678	-0.4527634636428618	-0.5042524170354685	5.942324621599265e-18	0.0	fixed	251	0.5264371779351085	0.5042524170354685
all	True	ssGSEA	0.75	173	none	ImmuneScore	-0.5678200778299448	1.0157866387454947e-38	0.0	fixed	420	4	-0.6299494950085774	-0.498469123438494	-0.5505502178343101	5.855954245257184e-22	0.0	fixed	251	0.5678200778299448	0.5505502178343101
all	True	ssGSEA	0.75	174	none	CD8A	-0.5279587652913428	1.8403939528693618e-32	0.0	fixed	420	4	-0.5943358691505704	-0.4544371639864225	-0.5063319994579004	4.060053152133817e-18	0.0	fixed	251	0.5279587652913428	0.5063319994579004
all	True	ssGSEA	0.75	174	none	ImmuneScore	-0.5674968137017108	1.1522639487797277e-38	0.0	fixed	420	4	-0.6296617255311793	-0.49811059153162496	-0.5494229040846597	7.477295363808535e-22	0.0	fixed	251	0.5674968137017108	0.5494229040846597
all	True	ssGSEA	0.75	175	none	CD8A	-0.5275024269833756	2.143668505627553e-32	0.0	fixed	420	4	-0.5939266461637939	-0.4539351510647916	-0.5063747624483573	4.028252040568733e-18	0.0	fixed	251	0.5275024269833756	0.5063747624483573
all	True	ssGSEA	0.75	175	none	ImmuneScore	-0.5677792877838095	1.0320832454120363e-38	0.0	fixed	420	4	-0.6299131846814957	-0.4984238819329885	-0.5504025980928766	6.04677258440888e-22	0.0	fixed	251	0.5677792877838095	0.5504025980928766
all	True	ssGSEA	0.75	176	none	CD8A	-0.5255996647810648	4.037858147004059e-32	0.0	fixed	420	4	-0.592219966918037	-0.45184244583592703	-0.502939390013941	7.546554186157482e-18	0.0	fixed	251	0.5255996647810648	0.502939390013941
all	True	ssGSEA	0.75	176	none	ImmuneScore	-0.5659271233616064	2.1203787770276943e-38	0.0	fixed	420	4	-0.6282641458231857	-0.49636998684993316	-0.5467175506062383	1.3384733865870426e-21	0.0	fixed	251	0.5659271233616064	0.5467175506062383
all	True	ssGSEA	0.75	177	none	CD8A	-0.5258324560835763	3.737778792776202e-32	0.0	fixed	420	4	-0.5924288007679549	-0.4520984319303803	-0.5019297627497921	9.061814081564762e-18	0.0	fixed	251	0.5258324560835763	0.5019297627497921
all	True	ssGSEA	0.75	177	none	ImmuneScore	-0.566677499554427	1.5849039262922716e-38	0.0	fixed	420	4	-0.6289322962900189	-0.49720199732147075	-0.546847085966371	1.3018532725026352e-21	0.0	fixed	251	0.566677499554427	0.546847085966371
all	True	ssGSEA	0.75	178	none	CD8A	-0.5254752099305435	4.207932171991021e-32	0.0	fixed	420	4	-0.5921083165256887	-0.45170559557173234	-0.5025711673528656	8.067991902280059e-18	0.0	fixed	251	0.5254752099305435	0.5025711673528656
all	True	ssGSEA	0.75	178	none	ImmuneScore	-0.5665988968954958	1.6340377024622786e-38	0.0	fixed	420	4	-0.6288623111699887	-0.4971148373982922	-0.5479957250224455	1.017344697260489e-21	0.0	fixed	251	0.5665988968954958	0.5479957250224455
all	True	ssGSEA	0.75	179	none	CD8A	-0.5226677350446383	1.0617584012516354e-31	0.0	fixed	420	4	-0.5895890069912131	-0.448619424847063	-0.4976369152191313	1.9579631865441817e-17	0.0	fixed	251	0.5226677350446383	0.4976369152191313
all	True	ssGSEA	0.75	179	none	ImmuneScore	-0.5647077332987083	3.396578604637459e-38	0.0	fixed	420	4	-0.6271781795542238	-0.495018210452591	-0.5443736513856485	2.2058641692695945e-21	0.0	fixed	251	0.5647077332987083	0.5443736513856485
all	True	ssGSEA	0.75	180	none	CD8A	-0.5222328233132209	1.2243710848240406e-31	0.0	fixed	420	4	-0.5891986190329445	-0.44814149768884226	-0.4968498079353971	2.2520536989382516e-17	0.0	fixed	251	0.5222328233132209	0.4968498079353971
all	True	ssGSEA	0.75	180	none	ImmuneScore	-0.5643391775223637	3.914687512166534e-38	0.0	fixed	420	4	-0.6268499027801276	-0.4946097078155258	-0.5437575324662332	2.5135581771627025e-21	0.0	fixed	251	0.5643391775223637	0.5437575324662332
all	True	ssGSEA	0.75	181	none	CD8A	-0.5226435305828794	1.0702189594750214e-31	0.0	fixed	420	4	-0.5895672812652797	-0.4485928253032361	-0.49650700659255304	2.3932716751107046e-17	0.0	fixed	251	0.5226435305828794	0.49650700659255304
all	True	ssGSEA	0.75	181	none	ImmuneScore	-0.5648618700848818	3.200587957959612e-38	0.0	fixed	420	4	-0.6273154643410225	-0.4951890628856895	-0.5435589631595036	2.6214262060853725e-21	0.0	fixed	251	0.5648618700848818	0.5435589631595036
all	True	ssGSEA	0.75	182	none	CD8A	-0.5246679182828056	5.496537948450554e-32	0.0	fixed	420	4	-0.591384020445389	-0.45081798383631433	-0.5004714270355988	1.178896695674232e-17	0.0	fixed	251	0.5246679182828056	0.5004714270355988
all	True	ssGSEA	0.75	182	none	ImmuneScore	-0.5661780100968742	1.9239326639216102e-38	0.0	fixed	420	4	-0.6284875507892043	-0.49664815361911896	-0.5464286355344673	1.4238338896679446e-21	0.0	fixed	251	0.5661780100968742	0.5464286355344673
all	True	ssGSEA	0.75	183	none	CD8A	-0.5243685871651652	6.06761265091158e-32	0.0	fixed	420	4	-0.5911154354267246	-0.4504889083978	-0.5009570459097114	1.0801796054878094e-17	0.0	fixed	251	0.5243685871651652	0.5009570459097114
all	True	ssGSEA	0.75	183	none	ImmuneScore	-0.5664237389819244	1.7490166042000686e-38	0.0	fixed	420	4	-0.6287063529232916	-0.49692061554832306	-0.5467565285852564	1.3273490497054195e-21	0.0	fixed	251	0.5664237389819244	0.5467565285852564
all	True	ssGSEA	0.75	184	none	CD8A	-0.5233329155392517	8.534430230920316e-32	0.0	fixed	420	4	-0.5901860296400598	-0.4493504776866288	-0.5002383673427171	1.2293595074960956e-17	0.0	fixed	251	0.5233329155392517	0.5002383673427171
all	True	ssGSEA	0.75	184	none	ImmuneScore	-0.563818531434215	4.782376543255179e-38	0.0	fixed	420	4	-0.6263861196304541	-0.49403268266779227	-0.5427313391711092	3.122108538907948e-21	0.0	fixed	251	0.563818531434215	0.5427313391711092
all	True	ssGSEA	0.75	185	none	CD8A	-0.524392072882502	6.020761129945027e-32	0.0	fixed	420	4	-0.5911365093199554	-0.45051472714847635	-0.5021477455926704	8.711303450173705e-18	0.0	fixed	251	0.524392072882502	0.5021477455926704
all	True	ssGSEA	0.75	185	none	ImmuneScore	-0.564805854577797	3.2704836916819544e-38	0.0	fixed	420	4	-0.6272655735399268	-0.4951269720506714	-0.5444167995522307	2.1857587049381154e-21	0.0	fixed	251	0.564805854577797	0.5444167995522307
all	True	ssGSEA	0.75	186	none	CD8A	-0.5226172763077481	1.0794713754622146e-31	0.0	fixed	420	4	-0.5895437155342258	-0.44856397326104114	-0.49938655606660487	1.432439904661214e-17	0.0	fixed	251	0.5226172763077481	0.49938655606660487
all	True	ssGSEA	0.75	186	none	ImmuneScore	-0.5649842978233779	3.0529293687690237e-38	0.0	fixed	420	4	-0.6274245041105851	-0.49532477136541164	-0.5446813289793886	2.0663730847870854e-21	0.0	fixed	251	0.5649842978233779	0.5446813289793886
all	True	ssGSEA	0.75	187	none	CD8A	-0.5233625098770989	8.451795825211436e-32	0.0	fixed	420	4	-0.590212589889374	-0.44938300503282896	-0.5009420783751573	1.0830975888389719e-17	0.0	fixed	251	0.5233625098770989	0.5009420783751573
all	True	ssGSEA	0.75	187	none	ImmuneScore	-0.5659995518460939	2.0617129613838034e-38	0.0	fixed	420	4	-0.6283286416520171	-0.4964502893401311	-0.5466996740250766	1.3436059499595035e-21	0.0	fixed	251	0.5659995518460939	0.5466996740250766
all	True	ssGSEA	0.75	188	none	CD8A	-0.5227098792594225	1.0471845749817772e-31	0.0	fixed	420	4	-0.5896268350609191	-0.4486657396330326	-0.4997622852839117	1.3391049597532692e-17	0.0	fixed	251	0.5227098792594225	0.4997622852839117
all	True	ssGSEA	0.75	188	none	ImmuneScore	-0.5650738147547553	2.9492512583297166e-38	0.0	fixed	420	4	-0.6275042304532379	-0.495424001084669	-0.5458476308334589	1.6119945083444486e-21	0.0	fixed	251	0.5650738147547553	0.5458476308334589
all	True	ssGSEA	0.75	189	none	CD8A	-0.5228176513505194	1.010809338398209e-31	0.0	fixed	420	4	-0.5897235684778794	-0.4487841786073039	-0.500463149734709	1.1806536627405613e-17	0.0	fixed	251	0.5228176513505194	0.500463149734709
all	True	ssGSEA	0.75	189	none	ImmuneScore	-0.564922738858653	3.1263119895007964e-38	0.0	fixed	420	4	-0.6273696771740003	-0.4952565341697488	-0.5458355922331841	1.616140827492787e-21	0.0	fixed	251	0.564922738858653	0.5458355922331841
all	True	ssGSEA	0.75	190	none	CD8A	-0.5225091559468032	1.1184152367772816e-31	0.0	fixed	420	4	-0.5894466659352791	-0.4484451564018803	-0.5015722794894066	9.66676246757664e-18	0.0	fixed	251	0.5225091559468032	0.5015722794894066
all	True	ssGSEA	0.75	190	none	ImmuneScore	-0.5649264061806424	3.12189178920639e-38	0.0	fixed	420	4	-0.6273729434585885	-0.49526059931748034	-0.5467302115754841	1.3348499357487935e-21	0.0	fixed	251	0.5649264061806424	0.5467302115754841
all	True	ssGSEA	0.75	191	none	CD8A	-0.5223567022412774	1.1756975409497617e-31	0.0	fixed	420	4	-0.5893098191301273	-0.44827762468597365	-0.49956349074752815	1.387719853796825e-17	0.0	fixed	251	0.5223567022412774	0.49956349074752815
all	True	ssGSEA	0.75	191	none	ImmuneScore	-0.5649978332456136	3.0370242826976993e-38	0.0	fixed	420	4	-0.6274365592292619	-0.4953397752946764	-0.5449861403770188	1.9367342090629976e-21	0.0	fixed	251	0.5649978332456136	0.5449861403770188
all	True	ssGSEA	0.75	192	none	CD8A	-0.524148295827709	6.524991276230563e-32	0.0	fixed	420	4	-0.5909177620814409	-0.450246739689195	-0.5016222182326071	9.579935908174403e-18	0.0	fixed	251	0.524148295827709	0.5016222182326071
all	True	ssGSEA	0.75	192	none	ImmuneScore	-0.5667654945925449	1.531632540531758e-38	0.0	fixed	420	4	-0.6290106428663998	-0.49729957381100554	-0.5468745468176512	1.294217349285726e-21	0.0	fixed	251	0.5667654945925449	0.5468745468176512
all	True	ssGSEA	0.75	193	none	CD8A	-0.5251272331367247	4.721955907013553e-32	0.0	fixed	420	4	-0.5917961275268929	-0.4513229795198572	-0.5040494421485804	6.166435359348539e-18	0.0	fixed	251	0.5251272331367247	0.5040494421485804
all	True	ssGSEA	0.75	193	none	ImmuneScore	-0.56651232004151	1.689902274469406e-38	0.0	fixed	420	4	-0.6287852249316692	-0.49701883677328984	-0.5466760109424412	1.3504296179335949e-21	0.0	fixed	251	0.56651232004151	0.5466760109424412
all	True	ssGSEA	0.75	194	none	CD8A	-0.5254714108678545	4.213233670887188e-32	0.0	fixed	420	4	-0.5921049082869125	-0.4517014181858349	-0.5028344735758494	7.691665236683459e-18	0.0	fixed	251	0.5254714108678545	0.5028344735758494
all	True	ssGSEA	0.75	194	none	ImmuneScore	-0.5659172348165032	2.1285154742083046e-38	0.0	fixed	420	4	-0.6282553402443924	-0.49635902337178117	-0.5448961632346936	1.9741479356404053e-21	0.0	fixed	251	0.5659172348165032	0.5448961632346936
all	True	ssGSEA	0.75	195	none	CD8A	-0.5249506154332434	5.006123066989498e-32	0.0	fixed	420	4	-0.5916376664809246	-0.4511287908352432	-0.5025323468269036	8.124979824692612e-18	0.0	fixed	251	0.5249506154332434	0.5025323468269036
all	True	ssGSEA	0.75	195	none	ImmuneScore	-0.5647199486318588	3.380622265370553e-38	0.0	fixed	420	4	-0.6271890595088276	-0.4950317503033671	-0.5446206936992607	2.093159762509328e-21	0.0	fixed	251	0.5647199486318588	0.5446206936992607
all	True	ssGSEA	0.75	196	none	CD8A	-0.5258501139922295	3.7159381240630017e-32	0.0	fixed	420	4	-0.5924446410678097	-0.4521178497281969	-0.502937103209961	7.549688310399623e-18	0.0	fixed	251	0.5258501139922295	0.502937103209961
all	True	ssGSEA	0.75	196	none	ImmuneScore	-0.5657669656360256	2.256034830771608e-38	0.0	fixed	420	4	-0.6281215261665369	-0.49619242192943197	-0.5453965359017997	1.7747303724168527e-21	0.0	fixed	251	0.5657669656360256	0.5453965359017997
all	True	ssGSEA	0.75	197	none	CD8A	-0.5257553654953725	3.8346263432680565e-32	0.0	fixed	420	4	-0.5923596448612632	-0.45201365886748085	-0.5018622058879492	9.173221129422992e-18	0.0	fixed	251	0.5257553654953725	0.5018622058879492
all	True	ssGSEA	0.75	197	none	ImmuneScore	-0.5655833142886464	2.422188901394742e-38	0.0	fixed	420	4	-0.627957980400073	-0.4959888170797645	-0.5443416308516655	2.220901846580101e-21	0.0	fixed	251	0.5655833142886464	0.5443416308516655
all	True	ssGSEA	0.75	198	none	CD8A	-0.5254119102917892	4.297132007459475e-32	0.0	fixed	420	4	-0.5920515284485738	-0.4516359927679617	-0.5009883437805466	1.0741028174604338e-17	0.0	fixed	251	0.5254119102917892	0.5009883437805466
all	True	ssGSEA	0.75	198	none	ImmuneScore	-0.5654010731104757	2.5990296263949477e-38	0.0	fixed	420	4	-0.6277956849758534	-0.49578678317699093	-0.5443266248325287	2.2279836615717067e-21	0.0	fixed	251	0.5654010731104757	0.5443266248325287
all	True	ssGSEA	0.75	199	none	CD8A	-0.5273373243068598	2.2651524379445087e-32	0.0	fixed	420	4	-0.5937785812884978	-0.4537535348701972	-0.5032032926165374	7.193300827627473e-18	0.0	fixed	251	0.5273373243068598	0.5032032926165374
all	True	ssGSEA	0.75	199	none	ImmuneScore	-0.5678820629489304	9.915085088745895e-39	0.0	fixed	420	4	-0.6300046721644734	-0.4985378737799749	-0.5475642041083721	1.1162373885019942e-21	0.0	fixed	251	0.5678820629489304	0.5475642041083721
all	True	ssGSEA	0.75	200	none	CD8A	-0.5276119267318974	2.0666738860921355e-32	0.0	fixed	420	4	-0.594024843583789	-0.45405560631544245	-0.5034573125952816	6.868599555728403e-18	0.0	fixed	251	0.5276119267318974	0.5034573125952816
all	True	ssGSEA	0.75	200	none	ImmuneScore	-0.567400736379057	1.1962188171985672e-38	0.0	fixed	420	4	-0.6295761942839868	-0.4980040368467779	-0.5467253545522415	1.3362388299382155e-21	0.0	fixed	251	0.567400736379057	0.5467253545522415
all	True	ssGSEA	0.75	201	none	CD8A	-0.5273445975111057	2.2596602110569718e-32	0.0	fixed	420	4	-0.5937851040278338	-0.4537615354093481	-0.5032104014674587	7.184012710129821e-18	0.0	fixed	251	0.5273445975111057	0.5032104014674587
all	True	ssGSEA	0.75	201	none	ImmuneScore	-0.566791338093003	1.516326600363238e-38	0.0	fixed	420	4	-0.6290336524438619	-0.4973282316476811	-0.5454767831131723	1.7446456185064105e-21	0.0	fixed	251	0.566791338093003	0.5454767831131723
all	True	ssGSEA	0.75	202	none	CD8A	-0.5259005606129573	3.654234510433118e-32	0.0	fixed	420	4	-0.5924898947048823	-0.45217332453554776	-0.5006847423853685	1.1344907759457304e-17	0.0	fixed	251	0.5259005606129573	0.5006847423853685
all	True	ssGSEA	0.75	202	none	ImmuneScore	-0.5658674274317509	2.1699712704950027e-38	0.0	fixed	420	4	-0.6282109873848516	-0.4963038020188813	-0.5439944166151142	2.39056712732764e-21	0.0	fixed	251	0.5658674274317509	0.5439944166151142
all	True	ssGSEA	0.75	203	none	CD8A	-0.5264126348569586	3.0824811379040706e-32	0.0	fixed	420	4	-0.5929492321559322	-0.4527364712489447	-0.5016365035342202	9.55523943521372e-18	0.0	fixed	251	0.5264126348569586	0.5016365035342202
all	True	ssGSEA	0.75	203	none	ImmuneScore	-0.566813775324097	1.5031608932402986e-38	0.0	fixed	420	4	-0.6290536291850924	-0.4973531123979612	-0.5451995760690428	1.8507472649119368e-21	0.0	fixed	251	0.566813775324097	0.5451995760690428
all	True	ssGSEA	0.75	204	none	CD8A	-0.5290321183684771	1.2842184186281214e-32	0.0	fixed	420	4	-0.5952982668184845	-0.455618132435425	-0.5049825738441356	5.200197984164274e-18	0.0	fixed	251	0.5290321183684771	0.5049825738441356
all	True	ssGSEA	0.75	204	none	ImmuneScore	-0.5685928000686654	7.510135447581664e-39	0.0	fixed	420	4	-0.6306373026261303	-0.49932624501068507	-0.5471543674485937	1.218873794457273e-21	0.0	fixed	251	0.5685928000686654	0.5471543674485937
all	True	ssGSEA	0.75	205	none	CD8A	-0.5289269747319784	1.3303782259865642e-32	0.0	fixed	420	4	-0.5952040005634075	-0.45550243558208536	-0.5057681204907797	4.5031128923501706e-18	0.0	fixed	251	0.5289269747319784	0.5057681204907797
all	True	ssGSEA	0.75	205	none	ImmuneScore	-0.5687284086779892	7.121796722327737e-39	0.0	fixed	420	4	-0.6307579991222514	-0.4994766792360983	-0.5488365889226482	8.487304368349179e-22	0.0	fixed	251	0.5687284086779892	0.5488365889226482
all	True	ssGSEA	0.75	206	none	CD8A	-0.5303056769220001	8.36355373293586e-33	0.0	fixed	420	4	-0.5964399275999376	-0.45701971445090284	-0.5073952885818487	3.3377635982484085e-18	0.0	fixed	251	0.5303056769220001	0.5073952885818487
all	True	ssGSEA	0.75	206	none	ImmuneScore	-0.5700338628367846	4.26564308513339e-39	0.0	fixed	420	4	-0.6319197463598871	-0.5009250677886661	-0.5512796632450168	4.996522751711797e-22	0.0	fixed	251	0.5700338628367846	0.5512796632450168
all	True	ssGSEA	0.75	207	none	CD8A	-0.5281260087318711	1.740216473593817e-32	0.0	fixed	420	4	-0.5944858366889064	-0.45462115841254536	-0.5050194873224089	5.1651947247142854e-18	0.0	fixed	251	0.5281260087318711	0.5050194873224089
all	True	ssGSEA	0.75	207	none	ImmuneScore	-0.5678412710115638	1.0074202736152904e-38	0.0	fixed	420	4	-0.6299683605666199	-0.49849262960277885	-0.54896201236262	8.26055650747677e-22	0.0	fixed	251	0.5678412710115638	0.54896201236262
all	True	ssGSEA	0.75	208	none	CD8A	-0.5297825984182754	9.976909664511118e-33	0.0	fixed	420	4	-0.5959710547917472	-0.45644400984976025	-0.5064246734532287	3.991443820623202e-18	0.0	fixed	251	0.5297825984182754	0.5064246734532287
all	True	ssGSEA	0.75	208	none	ImmuneScore	-0.5697060502635561	4.852782052383948e-39	0.0	fixed	420	4	-0.6316280461760521	-0.500561326561835	-0.5505085990043886	5.909145168932822e-22	0.0	fixed	251	0.5697060502635561	0.5505085990043886
all	True	ssGSEA	0.75	209	none	CD8A	-0.525924763477972	3.624991503593326e-32	0.0	fixed	420	4	-0.5925116059737017	-0.45219993998509206	-0.5002174450434139	1.2339918045191141e-17	0.0	fixed	251	0.525924763477972	0.5002174450434139
all	True	ssGSEA	0.75	209	none	ImmuneScore	-0.5652402844373722	2.765628248136414e-38	0.0	fixed	420	4	-0.6276524896390282	-0.49560853793486115	-0.5439941684895998	2.3906928105588005e-21	0.0	fixed	251	0.5652402844373722	0.5439941684895998
all	True	ssGSEA	0.75	210	none	CD8A	-0.528442028660754	1.565417344802484e-32	0.0	fixed	420	4	-0.5947691998090263	-0.454968847803338	-0.5029180286145888	7.575880260600618e-18	0.0	fixed	251	0.528442028660754	0.5029180286145888
all	True	ssGSEA	0.75	210	none	ImmuneScore	-0.5686305353045275	7.400016720551527e-39	0.0	fixed	420	4	-0.6306708886325212	-0.49936810528884623	-0.5480472441476568	1.0061289406342395e-21	0.0	fixed	251	0.5686305353045275	0.5480472441476568
all	True	ssGSEA	0.75	211	none	CD8A	-0.5246949868344872	5.447594759320647e-32	0.0	fixed	420	4	-0.5914083078935671	-0.45084774316055637	-0.4963591854368226	2.4568095462203812e-17	0.0	fixed	251	0.5246949868344872	0.4963591854368226
all	True	ssGSEA	0.75	211	none	ImmuneScore	-0.5641755781008914	4.1690486078857814e-38	0.0	fixed	420	4	-0.6267041758231137	-0.49442838612503315	-0.5402632731042488	5.240850674331701e-21	0.0	fixed	251	0.5641755781008914	0.5402632731042488
all	True	ssGSEA	0.75	212	none	CD8A	-0.5241326750919821	6.558688233484453e-32	0.0	fixed	420	4	-0.5909037448704826	-0.4502295680540836	-0.49604225386440903	2.598653862927504e-17	0.0	fixed	251	0.5241326750919821	0.49604225386440903
all	True	ssGSEA	0.75	212	none	ImmuneScore	-0.5640246469689653	4.418188070453915e-38	0.0	fixed	420	4	-0.6265697293261077	-0.4942611104276613	-0.540844734929025	4.640818541769246e-21	0.0	fixed	251	0.5640246469689653	0.540844734929025
all	True	ssGSEA	0.75	213	none	CD8A	-0.5237899367772538	7.34289711277225e-32	0.0	fixed	420	4	-0.5905961797309487	-0.4498528148406319	-0.49492283853783575	3.166802810388548e-17	0.0	fixed	251	0.5237899367772538	0.49492283853783575
all	True	ssGSEA	0.75	213	none	ImmuneScore	-0.5638787014158098	4.6730948657698744e-38	0.0	fixed	420	4	-0.6264397203448234	-0.49409936511798186	-0.5399912286343697	5.547127565572225e-21	0.0	fixed	251	0.5638787014158098	0.5399912286343697
all	True	ssGSEA	0.75	214	none	CD8A	-0.5236547958193635	7.676981001762618e-32	0.0	fixed	420	4	-0.5904749021425432	-0.4497042691167936	-0.4946838621243674	3.302991827889555e-17	0.0	fixed	251	0.5236547958193635	0.4946838621243674
all	True	ssGSEA	0.75	214	none	ImmuneScore	-0.563872676141568	4.683925751144742e-38	0.0	fixed	420	4	-0.6264343529275317	-0.49409268766413317	-0.539365994975051	6.319191082506782e-21	0.0	fixed	251	0.563872676141568	0.539365994975051
all	True	ssGSEA	0.75	215	none	CD8A	-0.5240621284360183	6.713026425160703e-32	0.0	fixed	420	4	-0.5908404395805913	-0.4501520178784948	-0.4953700955257068	2.926534005739243e-17	0.0	fixed	251	0.5240621284360183	0.4953700955257068
all	True	ssGSEA	0.75	215	none	ImmuneScore	-0.5646381701721959	3.4888770592308127e-38	0.0	fixed	420	4	-0.6271162205944405	-0.4949411051898958	-0.5405531569411225	4.932757332576866e-21	0.0	fixed	251	0.5646381701721959	0.5405531569411225
