gate	mouse	dataset	genotype	treatment	digest	n_cells	n_epi	frac_epi	n_tnk	frac_tnk	frac_cd3	frac_cd8	pct_gt0	pct_ge2	pct_ge5	pct_log1	IFN	APM	IFN_APM	MHC_published	cldn4_pct_gt0	tacstd2_mean
locked	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	2057	0.9961259079903148	1	0.00048426150121065375	0.0	0.0	34.807972775887215	21.195916383082157	9.04229460379193	11.084103062712689	0.04680950194597244	0.48609405755996704	0.26645177975296974	0.477634996175766	56.1011181332037	0.2817375659942627
locked	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	995	0.995995995995996	0	0.0	0.0	0.0	36.482412060301506	23.417085427135678	10.452261306532664	16.884422110552762	0.0767199695110321	0.5743685364723206	0.32554425299167633	0.5310893058776855	63.417085427135675	0.36886194348335266
locked	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3897	0.9878326996197718	0	0.0	0.0	0.0	8.570695406723122	3.7977931742365927	1.2830382345393894	1.924557351809084	0.038544267416000366	0.366479754447937	0.2025120109319687	0.43202564120292664	36.05337439055683	0.06035425513982773
locked	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3980	0.9930139720558883	0	0.0	0.0	0.0	39.14572864321608	23.542713567839197	8.015075376884422	11.884422110552764	0.05225489288568497	0.529055655002594	0.2906552739441395	0.44195353984832764	59.798994974874375	0.3297240734100342
locked	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	207	0.04929745177423196	97	0.02310073827101691	0.020004763038818766	0.006430102405334604	81.64251207729468	72.46376811594203	59.90338164251207	70.04830917874396	0.14597971737384796	0.5595178008079529	0.3527487590909004	0.3762957453727722	64.73429951690821	1.4279086589813232
locked	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	160	0.06415396952686447	253	0.10144346431435446	0.08139534883720931	0.03528468323977546	78.125	61.875	40.625	36.25	0.08075955510139465	0.6856499910354614	0.38320477306842804	0.6112943887710571	51.24999999999999	0.8099271655082703
locked	GSE180963_K	GSE180963	K	untreated	mixed	6696	28	0.004181600955794504	3634	0.5427120669056152	0.48670848267622463	0.10289725209080047	17.857142857142858	10.714285714285714	3.571428571428571	7.142857142857142	0.12301505357027054	1.0741665363311768	0.5985907949507236	0.8224127888679504	3.571428571428571	0.2201446294784546
locked	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	174	0.023003701745108407	3818	0.5047593865679535	0.41988365943945005	0.12202538339502908	63.2183908045977	45.97701149425287	18.96551724137931	22.988505747126435	0.259301096200943	1.6449044942855835	0.9521027952432632	1.6873772144317627	9.770114942528735	0.5997757315635681
epcam_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	1918	0.9288135593220339	1	0.00048426150121065375	0.0	0.0	36.339937434827945	22.419186652763294	9.69760166840459	11.157455683003128	0.048085879534482956	0.4957979619503021	0.27194192074239254	0.4855206608772278	58.811261730969754	0.28967514634132385
epcam_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	921	0.9219219219219219	0	0.0	0.0	0.0	38.327904451682954	24.9728555917481	11.292073832790445	17.37242128121607	0.07755237817764282	0.5808538198471069	0.3292030990123749	0.5335034728050232	66.77524429967427	0.38036665320396423
epcam_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3678	0.932319391634981	0	0.0	0.0	0.0	8.863512778684067	4.023926046764546	1.3594344752582925	1.821642196846112	0.038388531655073166	0.37535181641578674	0.20687017403542995	0.4428080916404724	37.52039151712888	0.059955108910799026
epcam_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3778	0.9426147704590818	0	0.0	0.0	0.0	40.44467972472208	24.536791953414504	8.443620963472737	12.096347273689782	0.05257072299718857	0.5380158424377441	0.29529328271746635	0.44990625977516174	61.22286924298571	0.3389609158039093
epcam_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	223	0.05310788282924506	97	0.02310073827101691	0.020004763038818766	0.006430102405334604	76.68161434977578	67.2645739910314	55.60538116591929	65.91928251121077	0.14510215818881989	0.5564339756965637	0.3507680669426918	0.3787941336631775	60.0896860986547	1.3498964309692383
epcam_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	167	0.0669607056936648	253	0.10144346431435446	0.08139534883720931	0.03528468323977546	74.8502994011976	59.2814371257485	38.92215568862276	34.73053892215569	0.08063185214996338	0.6986484527587891	0.3896401524543762	0.6361886262893677	49.101796407185624	0.775978147983551
epcam_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	53	0.007915173237753884	3629	0.5419653524492234	0.4859617682198327	0.1027479091995221	9.433962264150944	5.660377358490567	1.8867924528301887	3.7735849056603774	0.13482467830181122	1.1117353439331055	0.6232800111174583	0.9357683658599854	1.8867924528301887	0.11630282551050186
epcam_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	212	0.028027498677948175	3813	0.5040983606557377	0.41935483870967744	0.12202538339502908	51.886792452830186	37.735849056603776	15.566037735849056	18.867924528301888	0.2450215071439743	1.5932955741882324	0.9191585406661034	1.619134545326233	8.018867924528301	0.49226877093315125
struct_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	2056	0.9956416464891041	1	0.00048426150121065375	0.0	0.0	34.824902723735406	21.20622568093385	9.04669260700389	11.089494163424124	0.04683227092027664	0.4862474799156189	0.26653987541794777	0.4777012765407562	56.1284046692607	0.2818745970726013
struct_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	994	0.994994994994995	0	0.0	0.0	0.0	36.519114688128774	23.440643863179076	10.46277665995976	16.901408450704224	0.07679715752601624	0.5747255682945251	0.3257613629102707	0.5314763784408569	63.480885311871226	0.36923307180404663
struct_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3887	0.985297845373891	0	0.0	0.0	0.0	8.592745047594546	3.8075636737844096	1.2863390789812195	1.9295086184718293	0.038575269281864166	0.36690017580986023	0.2027377225458622	0.4325539469718933	36.09467455621302	0.06050952523946762
struct_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3980	0.9930139720558883	0	0.0	0.0	0.0	39.14572864321608	23.542713567839197	8.015075376884422	11.884422110552764	0.05225489288568497	0.529055655002594	0.2906552739441395	0.44195353984832764	59.798994974874375	0.3297240734100342
