family	gate	min_epi	study	genotype	treatment	x	y	n_mice	n_studies	n_genotypes	mice	rho	abs_rho	p_exact	n_extreme	n_perm	rho_dataset	p_dataset_asymp	rho_genotype	p_genotype_asymp	y_pri	locked_pri	x_pri	floor_pri	geno_all	treat_all	abs_ds
IFN_APM	locked	10	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	1	0	1	1	1	1.0
IFN_APM	locked	10	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	1	0	1	0	1	1.0
IFN_APM	locked	30	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	1	0	0	1	1	1.0
IFN_APM	locked	50	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	1	0	0	1	1	1.0
IFN_APM	locked	30	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	1	0	0	0	1	1.0
IFN_APM	locked	50	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	1	0	0	0	1	1.0
IFN_APM	epcam_ptprc_neg	10	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	1	1	1.0
IFN_APM	epcam_sftpc_ptprc_neg	10	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	1	1	1.0
IFN_APM	nkx21_ptprc_neg	10	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	1	1	1.0
IFN_APM	epcam_struct2_ptprc_neg	10	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	1	1	1.0
IFN_APM	epcam_ptprc_neg	10	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	0	1	1.0
IFN_APM	epcam_sftpc_ptprc_neg	10	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	0	1	1.0
IFN_APM	nkx21_ptprc_neg	10	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	0	1	1.0
IFN_APM	epcam_struct2_ptprc_neg	10	drop_GSE180963	KP_KL	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	1	0	1	1.0
IFN_APM	epcam_ptprc_neg	30	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	0	1	1	1.0
IFN_APM	epcam_ptprc_neg	50	drop_GSE180963	all	all	pct_log1	IFN	6	2	2	GSE154977_KP_30w_Cis72_m5,GSE154977_KP_30w_Cis72_m6,GSE154977_KP_30w_ND_m3,GSE154977_KP_30w_ND_m4,GSE165641_KL1,GSE165641_KL2	1.0	1.0	0.002777777777777778	2	720	1.0	0.0	1.0	0.0	1	0	0	0	1	1	1.0
