Sample	paper_group	timing	compartment	n_cells	n_high	n_low	eligible	reason	cldn4_high	cldn4_low	tacstd2_high	tacstd2_low	umi_high	umi_low	ngenes_high	ngenes_low	tj_keratin_high	tj_keratin_low	tj_keratin_delta	tj_no_cldn4_high	tj_no_cldn4_low	tj_no_cldn4_delta	keratin_high	keratin_low	keratin_delta	keratin_simple_high	keratin_simple_low	keratin_simple_delta	keratin_basal_high	keratin_basal_low	keratin_basal_delta	ifn_isg_high	ifn_isg_low	ifn_isg_delta	ifn_core6_high	ifn_core6_low	ifn_core6_delta	mhc1_apm_high	mhc1_apm_low	mhc1_apm_delta	ctrl_oxphos_high	ctrl_oxphos_low	ctrl_oxphos_delta
BD_immune01	TN	pre	a3	568	142	142	True		3.5278450998524553	0.217652035108356	2.7885310356430653	0.78908146428671	18347.345070422536	13454.570422535211	3884.612676056338	3314.8169014084506	0.9623920412240048	0.7587316742628628	0.20366036696114198	0.6185229918723945	0.36198270644360014	0.2565402854287943	1.650130139927225	1.552229609901388	0.0979005300258371	1.2225695892563404	1.1813127123310796	0.04125687692526081	2.5052512412689945	2.294063405042005	0.21118783622698967	0.19604787132473434	0.14427528250953767	0.05177258881519667	0.28025109993834757	0.26881024329620307	0.011440856642144503	0.5285644401234032	0.48357931004051047	0.04498513008289273	0.8592654570796341	0.9116520201347601	-0.05238656305512601
BD_immune01	TN	pre	a3_sens	568	142	142	True		3.5278450998524553	0.217652035108356	2.7885310356430653	0.78908146428671	18347.345070422536	13454.570422535211	3884.612676056338	3314.8169014084506	0.9623920412240048	0.7587316742628628	0.20366036696114198	0.6185229918723945	0.36198270644360014	0.2565402854287943	1.650130139927225	1.552229609901388	0.0979005300258371	1.2225695892563404	1.1813127123310796	0.04125687692526081	2.5052512412689945	2.294063405042005	0.21118783622698967	0.19604787132473434	0.14427528250953767	0.05177258881519667	0.28025109993834757	0.26881024329620307	0.011440856642144503	0.5285644401234032	0.48357931004051047	0.04498513008289273	0.8592654570796341	0.9116520201347601	-0.05238656305512601
BD_immune01	TN	pre	epi	645	162	162	True		3.550771336094203	0.3013675362949062	2.8217045038321538	0.7514163803836339	19800.574074074073	15078.567901234568	4125.216049382716	3610.08024691358	0.9698082481065436	0.7571791012697628	0.2126291468367808	0.6283828880672856	0.3720362588603767	0.25634662920690887	1.6526589681850594	1.5274647860885349	0.12519418209652455	1.2157322310193597	1.1796125693006967	0.03611966171866299	2.5265124425164593	2.2231692196642117	0.3033432228522477	0.20109600728237464	0.14928922603154451	0.05180678125083013	0.2770069886539571	0.2769204091171161	8.657953684104713e-05	0.5323883383222452	0.5052548115234172	0.027133526798827967	0.8641975316934661	0.9124534481041763	-0.04825591641071014
BD_immune01	TN	pre	broad	506	127	127	True		3.5414982415333753	0.16582831825976954	2.750085178723627	0.7976226559230819	17392.527559055117	12517.71653543307	3734.818897637795	3136.314960629921	0.9583086507123955	0.7427031194283858	0.2156055312840096	0.6181794447665084	0.34720631228729826	0.2709731324792102	1.6385670626041686	1.5336967337105618	0.10487032889360681	1.227642314382867	1.152434928167164	0.075207386215703	2.4604165590467724	2.296220344797356	0.16419621424941644	0.18995095886438387	0.13850474265107757	0.051446216213306306	0.27010266003816635	0.2667294332301083	0.003373226808058072	0.5192543367065732	0.4734332642395508	0.04582107246702238	0.8558792862695939	0.9026668532673015	-0.046787566997707586
BD_immune02	NMPR	post	a3	10	0	0	False	n_cells<20																																			
BD_immune02	NMPR	post	a3_sens	10	3	4	False	tail<5																																			
BD_immune02	NMPR	post	epi	99	25	25	True		3.0244249015588998	0.5288286431748925	1.0940005074054677	0.809388375919446	6081.8	4852.52	2018.04	1828.2	0.4575676184678407	0.3209343008483081	0.13663331761953262	0.29570523082810773	0.2404722604276472	0.055232970400460546	0.7812923937473066	0.48185838168962997	0.29943401205767667	1.17193859062096	0.7173796895864704	0.4545589010344897	0.0	0.010815765895948985	-0.010815765895948985	0.3538988869834015	0.3299914916647949	0.023907395318606584	1.0608804435358459	1.0089536176121363	0.05192682592370956	1.029824487848223	1.1198658468891458	-0.09004135904092281	0.7269446579884332	0.5856951097117462	0.141249548276687
BD_immune02	NMPR	post	broad	1	0	0	False	n_cells<20																																			
BD_immune03	MPR	post	a3	746	187	187	True		1.9905330653948112	0.013454688327123642	0.9425259349644426	0.5198658720782682	19089.358288770054	5338.165775401069	4124.812834224599	1523.0855614973261	0.6418829874967165	0.5086608189119157	0.13322216858480074	0.3771551043085241	0.24424516393680623	0.13290994037171788	1.1713387538731013	1.0374921288621344	0.1338466250109669	0.7890656349397269	0.6815313709311641	0.10753426400856281	1.93588499173985	1.7494136447240747	0.18647134701577528	0.36299588109310654	0.25790795334394545	0.10508792774916109	1.1377607249295565	1.052238131971672	0.08552259295788445	1.297923527816756	1.0496931379592263	0.24823038985752977	1.1228662302570125	0.914040152086826	0.2088260781701865
BD_immune03	MPR	post	a3_sens	746	187	187	True		1.9905330653948112	0.013454688327123642	0.9425259349644426	0.5198658720782682	19089.358288770054	5338.165775401069	4124.812834224599	1523.0855614973261	0.6418829874967165	0.5086608189119157	0.13322216858480074	0.3771551043085241	0.24424516393680623	0.13290994037171788	1.1713387538731013	1.0374921288621344	0.1338466250109669	0.7890656349397269	0.6815313709311641	0.10753426400856281	1.93588499173985	1.7494136447240747	0.18647134701577528	0.36299588109310654	0.25790795334394545	0.10508792774916109	1.1377607249295565	1.052238131971672	0.08552259295788445	1.297923527816756	1.0496931379592263	0.24823038985752977	1.1228662302570125	0.914040152086826	0.2088260781701865
BD_immune03	MPR	post	epi	1046	262	262	True		1.9858142691241587	0.07651543927599672	1.0774451718130034	0.5636416229727811	22457.870229007633	9855.75572519084	4573.3511450381675	2391.2137404580153	0.6616911079358597	0.542095417204297	0.11959569073156273	0.3965643949170491	0.27839563552220076	0.11816875939484833	1.191944533973481	1.0694949805684895	0.12244955340499164	0.8116732805146596	0.7122676324985872	0.09940564801607243	1.9524870408911237	1.7839496767082943	0.16853736418282939	0.39548343345820824	0.28991619993376705	0.1055672335244412	1.1603703766603644	1.071549493648163	0.08882088301220126	1.3456771841926811	1.1186389625508233	0.22703822164185783	1.138611401432953	0.9644359720892832	0.1741754293436697
BD_immune03	MPR	post	broad	549	138	166	True		2.0269239528869343	0.0	0.8277171783083147	0.45851535611629746	17863.91304347826	3032.602409638554	3845.6159420289855	1151.012048192771	0.6110301449944759	0.4895952519428142	0.12143489305166172	0.35386507256402067	0.22826900609935694	0.12559606646466373	1.1253602898553863	1.0122477436297288	0.11311254622565747	0.7175266819772382	0.682408532196752	0.03511814978048622	1.9410275056116821	1.6719261664956826	0.26910133911599954	0.3426450092675768	0.24554915953751794	0.09709584973005886	1.120227666362479	1.0474555699694827	0.07277209639299631	1.2543194015448487	1.017952233223765	0.23636716832108373	1.1234975720599496	0.8819160514282687	0.24158152063168092
BD_immune04	NMPR	post	a3	51	13	19	True		2.5807337080461554	0.0	2.299220010789608	1.3360126142892987	8424.23076923077	1839.4736842105262	2210.4615384615386	936.2105263157895	0.7641151560346751	0.4676977534186336	0.29641740261604144	0.5502579676725401	0.2893662239408434	0.2608917437316967	1.191829532758945	0.824360812374214	0.367468720384731	1.731231343772469	1.2365412185613207	0.4946901252111482	0.11302591073189724	0.0	0.11302591073189724	0.6402478071231695	0.46105665621433056	0.17919115090883897	1.568600052860984	1.3591765928468102	0.20942346001417378	2.065690917435984	1.8572133610424495	0.2084775563935346	0.7182908762875998	0.4927258932487945	0.2255649830388053
