accession	outcome	x	mediator	n	groups	spearman_xy	spearman_xy_p	spearman_xy_p_kind	spearman_xm	spearman_xm_p	partial_spearman_xy_m	partial_spearman_p	partial_p_kind	a	b	c	cp	ab	note	pipeline
GSE136246	T_frac	tacstd2_pct	cldn4_pct	7	KP	0.07142857142857144	0.9063492063492063	exact/5040	0.0	1.0	0.0764719112901872	0.8807539682539682	exact/5040	2.4416318239219967e-17	-0.35714285714285704	0.07142857142857141	0.07142857142857136	-8.720113656864272e-18		marker_rule_not_pooled
GSE136246	IFN	tacstd2_pct	cldn4_pct	7	KP	0.21428571428571433	0.6615079365079365	exact/5040	0.0	1.0	0.3757345746510895	0.4531746031746032	exact/5040	2.4416318239219967e-17	-0.8214285714285714	0.21428571428571427	0.21428571428571433	-2.0056261410787828e-17		marker_rule_not_pooled
GSE154977	IFN	tacstd2_pct	cldn4_pct	4	KP	0.7999999999999999	0.3333333333333333	exact/24	0.7999999999999999	0.3333333333333333	0.31557642080208614	0.7916666666666666	exact/24	0.8	1.0	0.8	9.512460050891086e-17	0.8		marker_rule_not_pooled
GSE154989	IFN	tacstd2_pct	cldn4_pct	24	K,KP	0.6878260869565217	0.0001999600079984003	mc/5000	0.15043478260869564	0.4771045790841832	0.6968191053757065	0.0007998400319936012	mc/5000	0.15043478260869567	-0.11298644329789236	0.6878260869565219	0.7048231779917696	-0.016997091035248157		marker_rule_not_pooled
GSE179502	IFN	tacstd2_pct	cldn4_pct	6	KL_XTR	-0.4285714285714286	0.41944444444444445	exact/720	0.6	0.24166666666666667	-0.8770268732277455	0.058333333333333334	exact/720	0.6000000000000001	0.9821428571428571	-0.42857142857142866	-1.017857142857143	0.5892857142857143		marker_rule_not_pooled
GSE154989	IFN_genotype_residual	tacstd2_pct	cldn4_pct	24	K,KP	0.5782608695652174	0.002599480103979204	mc/5000			0.5453032630443629	0.004999000199960008	mc/5000						K vs KP indicator removed before the correlation; plate tumor cells, not a T fraction	marker_rule_not_pooled
