cohort	patient	n_cells	n_malignant	n_epithelial_or_gate	n_B	n_plasma	frac_B	frac_B_plasma	frac_epithelial	compartment	eligible	tacstd2_mal_mean_log1p_cp10k	tacstd2_mal_pct_pos	tacstd2_mal_pb_cpm	cldn4_mal_mean_log1p_cp10k	cldn4_mal_pct_pos	cldn4_mal_pb_cpm	cxcl13_mean_log1p_cp10k	cxcl13_pct_pos	ms4a1_mean_log1p_cp10k	ms4a1_pct_pos	frac_CXCL13pos_T	tls12_k	tls12_z	tls12_genes
GSE148071	P1	5317	3033	3293	2	243	0.0003761519653940192	0.04607861576076735	0.6193342110212526	malignant	True	0.825453488376392	61.22650840751731	232.40082124899382	1.189760746891115	74.38180019782394	366.6251177599951	0.06753001307723301	4.062441226255407	0.002918711144691125	0.2633063757758134	0.4095238095238095	12	0.2476818823612961	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P10	3740	2273	2530	1	109	0.00026737967914438503	0.029411764705882353	0.6764705882352942	malignant	True	0.9677015295631728	68.27980642322922	264.22811557683826	1.0828665787073561	70.43554773427189	336.3809903154088	0.016880516998805852	1.2566844919786098	0.007010055718933841	0.53475935828877	0.14893617021276595	12	0.05639572690438247	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P11	574	69	74	8	25	0.013937282229965157	0.05749128919860627	0.1289198606271777	malignant	True	0.0	0.0	0.0	0.05334021332832827	4.3478260869565215	7.767110945412744	0.18300059833098564	9.233449477351916	0.0	0.0	0.2702702702702703	12	1.5422733407847529	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P12	891	0	286	59	156	0.06621773288439955	0.24130190796857465	0.32098765432098764	epithelial	True	1.0398561909248418	58.39160839160839	442.3704555450705	1.7772339122333316	82.86713286713287	997.999937021887	0.02729533455631288	1.0101010101010102	0.2554967644458482	9.988776655443322	0.21428571428571427	12	-0.3478849505362536	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P13	938	40	158	156	105	0.16631130063965885	0.27825159914712155	0.16844349680170576	malignant	True	1.0983704834519963	65.0	374.9728144709509	1.9588087368604707	85.0	956.1806769009247	0.06355511104654478	1.9189765458422177	0.6352107356557543	22.388059701492537	0.16	12	0.505621489870773	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P14	1808	442	638	3	334	0.00165929203539823	0.1863938053097345	0.3528761061946903	malignant	True	2.1285919377637312	91.4027149321267	1108.5431970168797	0.38658891040734855	26.923076923076923	94.39796881611927	0.04137399488231695	2.599557522123894	0.03409704794671353	1.991150442477876	0.23809523809523808	12	-0.15177013505913042	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P15	3606	1765	1801	0	668	0.0	0.18524681087077094	0.49944536882972823	malignant	True	2.268947726603601	79.26345609065156	1722.707684779621	1.3027773616216405	56.600566572237966	620.4990177888668	0.003403836606277441	0.16638935108153077	0.0	0.0	0.0	12	-0.46311511022248153	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P16	1148	768	931	0	14	0.0	0.012195121951219513	0.8109756097560976	malignant	True	1.7217602098284255	78.38541666666666	764.2399995799798	1.7196323110501963	81.90104166666666	680.2359463844131	0.0	0.0	0.0050477861350026135	0.2613240418118467		12	-0.5069204649579787	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P17	8700	4724	6707	0	529	0.0	0.060804597701149425	0.7709195402298851	malignant	True	1.1789976942516154	64.39458086367486	415.97500376884403	0.7016179369009259	47.56562235393734	204.07844158342778	0.0006441817008574228	0.04597701149425287	0.0013669407870470559	0.1264367816091954		12	-0.7748636337233857	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
GSE148071	P18	3314	1346	1852	1	35	0.00030175015087507544	0.010863005431502716	0.5588412794206397	malignant	True	0.8731046620335587	40.93610698365527	339.2169763575645	1.1902807990726516	63.521545319465076	437.10488261633145	0.043054341036993175	2.4140012070006036	0.001122506222566052	0.06035003017501509	0.2711864406779661	12	0.6637458628573142	CCL2,CCL3,CCL4,CCL5,CCL8,CCL18,CCL19,CCL21,CXCL9,CXCL10,CXCL11,CXCL13
