dataset	public_lung	n_lung	cldn4_cd274_rho	cldn4_cd274_p	cldn4_cd8a_rho	cldn4_cd8a_p	cldn4_immunescore_rho	cldn4_immunescore_p	note
GSE165252	no	0	NA	NA	NA	NA	NA	NA	esophageal adenocarcinoma PERFECT trial; not lung; leftover empty
