n_units	locked_units	missing_vs_locked	max_abs_delta_cldn4_pct	meta_rho_cldn4_pct	meta_p_cldn4_pct	locked_rho	locked_p	rho_delta_vs_locked
65	65	0	4.980544746047144e-05	-0.531167804568999	1.646223294457401e-05	-0.531168	1.64622e-05	1.9543100093777355e-07
